symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SH600570,2019-01-21,2019-03-14,closed,right,198.08402337411667,89448.00160217285,107444.22630972987,17996.22470755702,166.51189468330068,17829.71281287372,0.19896010274607162,52.0,True,1,exit_resonance
SH601012,2019-01-21,2019-03-06,closed,right,192.8380069814426,93668.39679565429,103649.4201204009,9981.02332474661,162.84476519521746,9818.178559551392,0.10463656236696292,44.0,True,1,exit_resonance
SZ002439,2019-01-21,2019-01-23,closed,right,195.10753872644364,94808.00305175781,89874.5452159695,-4933.457835788315,145.2793096962877,-5078.7371454846025,-0.05348669386858706,2.0,False,0,exit_resonance
SZ002916,2019-01-21,2019-03-11,closed,right,197.31977769380623,91002.0,106511.36717080924,15509.367170809244,165.76537732205202,15343.601793487192,0.16830073359792921,49.0,True,1,exit_resonance
SH600872,2019-01-28,2019-02-13,closed,right,197.15233923213867,91790.80442504883,90382.02191668494,-1408.782508363889,145.03386981920505,-1553.816378183094,-0.01690109544875744,16.0,True,1,exit_resonance
SH600875,2019-01-28,2019-02-21,closed,right,195.13029297681567,94244.79444580078,97760.4231600541,3515.628714253311,155.36198844181055,3360.2667258115007,0.0355959868366553,24.0,True,1,exit_resonance
SH600999,2019-01-28,2019-03-12,closed,right,199.4853484279936,94132.99702453613,104264.74670730595,10131.74968276982,163.78406982685857,9967.96561294296,0.10570843985616006,43.0,True,1,exit_resonance
SH601668,2019-01-28,2019-02-20,closed,right,199.0505126828534,94736.00206947327,94943.65696233907,207.65489286580123,151.84755467188276,55.80733819391847,0.0005881399822524562,23.0,True,1,exit_resonance
SH601688,2019-01-28,2019-03-11,closed,right,197.0390482770737,93256.80336456298,100917.47149586178,7660.668131298808,159.16975395398921,7501.498377344818,0.08030209531540883,42.0,True,1,exit_resonance
SH603000,2019-01-28,2019-03-20,closed,right,197.37311747191663,94679.2032348633,305000.9228680779,210321.71963321458,424.90496069896017,209896.8146725156,2.207021533085674,51.0,True,1,exit_resonance
SZ002366,2019-01-28,2019-03-12,closed,right,199.30366377642562,94016.00762939453,103658.18969407747,9642.182064682944,162.96044889111909,9479.221615791825,0.10065115183585664,43.0,True,1,exit_resonance
SH600547,2019-02-18,2019-03-04,closed,right,195.49656213566365,95856.00801086426,95393.3676090664,-462.6404017978639,152.7681802950456,-615.4085820929095,-0.0064099200771770455,14.0,False,0,exit_resonance
SH600637,2019-02-25,2019-03-27,closed,right,199.33340690826407,108499.2018310547,119970.3947568475,11471.192925792799,188.51127373321813,11282.68165205958,0.1038082532952159,30.0,False,0,exit_resonance
SH603659,2019-02-25,2019-03-12,closed,right,199.4546487919462,105844.19519348146,106350.52021305557,506.32501957411296,170.00893483501667,336.31608473909625,0.0031723681510831244,15.0,True,1,exit_resonance
SH601988,2019-03-04,2019-03-11,closed,right,197.39306788103602,113737.99529838562,108465.98184580893,-5272.013452576692,175.12717498906727,-5447.140627565759,-0.04781837692877691,7.0,False,0,exit_resonance
SH600640,2019-03-11,2019-03-21,closed,right,191.6066028301284,117467.39170303346,117421.74693086554,-45.6447721679142,187.88848852103524,-233.53326068894944,-0.0019848940082309446,10.0,True,1,exit_resonance
SH603160,2019-03-11,2019-03-26,closed,right,191.15662374837987,115202.40915527343,122587.23473046234,7384.825575188908,193.92412789618308,7190.901447292726,0.06231481748771915,15.0,False,0,exit_resonance
SZ002242,2019-03-11,2019-03-28,closed,right,193.07750317064165,117192.00411987305,130066.45895911696,12874.454839243917,204.24399788281397,12670.210841361104,0.10792688049665847,17.0,False,0,exit_resonance
SZ002273,2019-03-11,2019-03-20,closed,right,186.0875196166411,117304.19629211427,111544.95504800612,-5759.241244108154,180.1997004500422,-5939.440944558197,-0.05055514729746841,9.0,True,1,exit_resonance
SH600748,2019-03-18,2019-03-25,closed,right,180.0,120985.59755859376,114790.76692552814,-6194.83063306562,185.5236762707647,-6380.354309336384,-0.05265573384411803,7.0,False,0,exit_resonance
SZ002444,2019-03-18,2019-03-26,closed,right,188.83904896036498,120461.60897216797,117768.2471203538,-2693.361851814174,189.23720394811033,-2882.599055762284,-0.023892074918020097,8.0,False,0,exit_resonance
SH600064,2019-03-25,2019-03-27,closed,right,180.0,122286.39964904786,108998.05634136336,-13288.343307684496,178.38339313848672,-13466.726700822983,-0.10996407592690545,2.0,False,0,exit_hard_stop
SH600160,2019-03-25,2019-03-27,closed,right,189.45541541174197,122148.39187469483,117830.11753359305,-4318.274341101787,189.82367035607942,-4508.098011457867,-0.03684946679476263,2.0,False,0,exit_resonance
SH600259,2019-03-25,2019-03-28,closed,right,180.0,119821.1929046631,111444.60164170072,-8376.591262962378,180.82434000560988,-8557.415602967987,-0.07131059793370402,3.0,True,1,exit_hard_stop
SH600352,2019-03-25,2019-04-18,closed,right,190.05394574284074,122868.20000000001,207941.48642587228,85073.28642587227,307.18439235363394,84766.10203351863,0.6881740410365681,24.0,True,1,exit_resonance
