execution_date,symbol,shares,market_value_at_open
2019-01-02,SZ002072,16000,99865.99731445312
2019-01-02,SZ002200,17800,99834.5253944397
2019-01-02,SZ300029,21500,99970.33739089966
2019-01-02,SZ300069,10300,99310.10704040527
2019-01-02,SZ300106,18900,99691.46361351013
2019-01-02,SZ300321,8300,99889.65969085693
2019-01-02,SZ300354,12600,99949.40843582153
2019-01-02,SZ300405,26000,99701.83086395264
2019-01-02,SZ300489,12800,99685.90087890625
2019-01-02,SZ300592,11000,99845.8948135376
2019-02-01,SZ002072,19300,93533.0310344696
2019-02-01,SZ002200,17800,93789.10064697266
2019-02-01,SZ002633,12900,93800.12469291687
2019-02-01,SZ002890,11300,93876.18198394775
2019-02-01,SZ300029,22000,93616.51706695557
2019-02-01,SZ300106,18100,93702.19044685364
2019-02-01,SZ300321,8000,93303.13110351562
2019-02-01,SZ300405,26400,93825.62255859375
2019-02-01,SZ300489,12400,93271.29020690918
2019-02-01,SZ300592,11200,93641.70532226562
2019-03-01,SH600306,15900,114026.73196792603
2019-03-01,SZ002072,17400,114312.62655258179
2019-03-01,SZ002200,18100,114077.17051506042
2019-03-01,SZ002633,13100,114255.66549301147
2019-03-01,SZ300029,21500,114681.33044242859
2019-03-01,SZ300106,18600,114284.01517868042
2019-03-01,SZ300321,8100,113626.15785598755
2019-03-01,SZ300405,26600,114283.83598327637
2019-03-01,SZ300489,12700,113806.05001449585
2019-03-01,SZ300592,11200,113759.17510986328
2019-04-01,SH600306,16500,124780.02262115479
2019-04-01,SZ002072,20600,124984.34343338013
2019-04-01,SZ002200,18200,124739.87703323364
2019-04-01,SZ300029,21100,124824.73020553589
2019-04-01,SZ300106,18800,124964.64576721191
2019-04-01,SZ300405,26900,125182.25626945496
2019-04-01,SZ300489,12100,124328.4646987915
2019-04-01,SZ300592,10900,124297.70908355713
2019-04-01,SZ300665,15400,125348.23608398438
2019-04-01,SZ300680,16900,125113.65542411804
2019-05-06,SH603029,12200,128425.856590271
2019-05-06,SH603269,14400,127841.54205322266
2019-05-06,SH603286,8800,127641.61758422852
2019-05-06,SZ002072,20600,101787.78228759766
2019-05-06,SZ002890,13500,127652.74715423584
2019-05-06,SZ300029,24100,128307.11007118225
2019-05-06,SZ300321,8900,127068.86863708496
2019-05-06,SZ300354,14000,128194.01550292969
2019-05-06,SZ300442,9100,66684.77025032043
2019-05-06,SZ300592,10900,107629.87003326416
2019-05-06,SZ300665,15400,111414.29500579834
2019-06-03,SH600306,17800,138866.23039245605
2019-06-03,SH603029,12900,138732.9566001892
2019-06-03,SH603269,15700,138507.2196006775
2019-06-03,SH603286,9100,138676.6993522644
2019-06-03,SZ000691,34000,139011.69204711914
2019-06-03,SZ000835,32100,139074.91779327393
2019-06-03,SZ002473,4100,34285.70337295532
2019-06-03,SZ002890,13500,136150.88653564453
2019-06-03,SZ300029,21600,139192.1459197998
2019-06-03,SZ300592,10900,131013.71183395386
2019-06-03,SZ300665,15400,118401.03368759155
2019-07-01,SH600306,17800,142914.3886566162
2019-07-01,SH600401,893000,142879.99680638313
2019-07-01,SH603269,15500,142647.32885360718
2019-07-01,SH603286,9000,141636.48891448975
2019-07-01,SZ000691,34600,142575.7869720459
2019-07-01,SZ002473,17000,142667.6025390625
2019-07-01,SZ002890,13900,142730.76267242432
2019-07-01,SZ300029,20800,142219.17877197266
2019-07-01,SZ300321,2800,41357.608795166016
2019-07-01,SZ300592,10900,121288.16537857056
2019-07-01,SZ300665,15500,125488.30604553223
2019-08-01,SH600306,21300,134171.4478969574
2019-08-01,SH600401,893000,133950.00532269478
2019-08-01,SZ000691,33500,133947.38149642944
2019-08-01,SZ002209,19800,134240.94514846802
2019-08-01,SZ002473,17000,133550.28867721558
2019-08-01,SZ002633,14800,132913.33694458008
2019-08-01,SZ002890,13900,134109.07907485962
2019-08-01,SZ300029,20600,133664.02578353882
2019-08-01,SZ300321,2800,40435.598373413086
2019-08-01,SZ300592,10900,114813.54608535767
2019-08-01,SZ300665,15500,116189.12053108215
2019-09-02,SH600306,22300,129384.89875793457
2019-09-02,SH600401,893000,133950.00532269478
2019-09-02,SH603269,14400,120626.35345458984
2019-09-02,SZ000691,33500,127925.54998397827
2019-09-02,SZ002209,19800,125934.67769622803
2019-09-02,SZ002473,16000,129020.49255371094
2019-09-02,SZ002633,14800,120597.6936340332
2019-09-02,SZ002890,13700,128907.39488601685
2019-09-02,SZ300029,20500,129586.18140220642
2019-09-02,SZ300321,2800,38901.37901306152
2019-09-02,SZ300665,15500,111577.02589035034
2019-10-08,SH600306,23500,132499.10736083984
2019-10-08,SH600401,893000,133950.00532269478
2019-10-08,SH603269,15400,132326.19953155518
2019-10-08,SH603286,8900,132548.11277389526
2019-10-08,SZ000679,36300,132486.20173931122
2019-10-08,SZ000691,35000,132665.76170921326
2019-10-08,SZ002209,19600,132366.8613433838
2019-10-08,SZ002633,15300,132083.9572906494
2019-10-08,SZ300029,21500,132337.74328231812
2019-10-08,SZ300592,2000,21030.691146850586
2019-10-08,SZ300665,15500,112005.57684898376
2019-11-01,SH600306,24300,133191.1259651184
2019-11-01,SH600401,893000,133950.00532269478
2019-11-01,SH600747,38500,14628.139898180962
2019-11-01,SH603269,15200,132611.49673461914
2019-11-01,SH603991,7700,132156.0260772705
2019-11-01,SZ000691,35200,133015.8332824707
2019-11-01,SZ000835,34700,132994.07827854156
2019-11-01,SZ002209,20500,133251.55425071716
2019-11-01,SZ002633,16000,132524.2462158203
2019-11-01,SZ300029,20400,133071.55895233154
2019-11-01,SZ300665,16500,120638.35072517395
2019-12-02,SH600306,24500,133316.82467460632
2019-12-02,SH600401,893000,133950.00532269478
2019-12-02,SH600747,476500,133443.85792315006
2019-12-02,SH603269,16700,133035.05215644836
2019-12-02,SH603991,8200,132970.47729492188
2019-12-02,SZ000691,35900,133139.40920829773
2019-12-02,SZ000929,20300,133154.18577194214
2019-12-02,SZ002633,16800,133450.35209655762
2019-12-02,SZ300362,48800,133387.86582946777
2019-12-02,SZ300431,5200,17422.87082672119
2019-12-02,SZ300665,16500,116615.59295654297
2020-01-02,SH600240,385500,138707.23548531532
2020-01-02,SH600306,24300,138480.91163635254
2020-01-02,SH600401,893000,133950.00532269478
2020-01-02,SH600747,476500,123889.99545574188
2020-01-02,SH603269,16400,138183.5475921631
2020-01-02,SH603991,8000,137608.21533203125
2020-01-02,SZ000679,38700,138583.26408863068
2020-01-02,SZ000929,19900,138500.42338371277
2020-01-02,SZ002633,16100,137857.96966552734
2020-01-02,SZ300029,1300,7791.443061828613
2020-01-02,SZ300362,48900,133656.49151802063
2020-01-02,SZ300431,5200,19196.145629882812
2020-02-03,SH600240,385500,158054.99862134457
2020-02-03,SH600306,24300,113951.02272033691
2020-02-03,SH600401,893000,133950.00532269478
2020-02-03,SH600747,476500,123889.99545574188
2020-02-03,SH603269,16400,123596.17538452148
2020-02-03,SH603991,8000,120647.96447753906
2020-02-03,SZ000679,38700,120746.99428081512
2020-02-03,SZ000929,19900,119975.73919296265
2020-02-03,SZ002633,16100,124008.73546600342
2020-02-03,SZ300029,1300,7009.8413944244385
2020-02-03,SZ300362,49000,104369.9939250946
2020-02-03,SZ300431,5200,14304.216480255127
2020-03-02,SH600240,385500,158054.99862134457
2020-03-02,SH600241,32700,128546.35834693909
2020-03-02,SH600306,27900,128321.9973564148
2020-03-02,SH600401,893000,133950.00532269478
2020-03-02,SH600561,24200,114044.51017379761
2020-03-02,SH600747,476500,123889.99545574188
2020-03-02,SH603991,8000,124381.72149658203
2020-03-02,SZ000679,38700,125792.36483573914
2020-03-02,SZ000929,19900,123004.77981567383
2020-03-02,SZ300029,1300,7053.928470611572
2020-03-02,SZ300362,49000,103879.99439239502
2020-03-02,SZ300431,5200,14938.839530944824
2020-04-01,SH600240,385500,158054.99862134457
2020-04-01,SH600241,34700,129464.16761875153
2020-04-01,SH600306,28500,129650.65240859985
2020-04-01,SH600401,893000,133950.00532269478
2020-04-01,SH600561,26300,129441.32452011108
2020-04-01,SH600599,19200,129619.61975097656
2020-04-01,SH600747,476500,123889.99545574188
2020-04-01,SH603389,31100,129381.3784122467
2020-04-01,SZ000679,41400,129554.13036346436
2020-04-01,SZ000691,1000,3679.8787117004395
2020-04-01,SZ300362,49100,87397.99859523773
2020-04-01,SZ300431,5200,12853.918361663818
2020-05-06,SH600074,535600,117625.45745968819
2020-05-06,SH600240,385500,158054.99862134457
2020-05-06,SH600306,28500,114624.11427497864
2020-05-06,SH600401,893000,133950.00532269478
2020-05-06,SH600561,25600,117512.6220703125
2020-05-06,SH600599,19500,117421.86498641968
2020-05-06,SH600747,476500,123889.99545574188
2020-05-06,SZ000835,42200,117385.14986038208
2020-05-06,SZ000929,15100,91642.54450798035
2020-05-06,SZ300362,49100,73158.99461507797
2020-05-06,SZ300431,5200,10447.783470153809
2020-06-01,SH600074,535600,91052.00095772743
2020-06-01,SH600240,385500,158054.99862134457
2020-06-01,SH600306,28500,112919.48390007019
2020-06-01,SH600401,893000,133950.00532269478
2020-06-01,SH600561,26200,118429.94623184204
2020-06-01,SH600599,19500,147044.988155365
2020-06-01,SH600747,476500,123889.99545574188
2020-06-01,SZ000835,40800,118397.79453277588
2020-06-01,SZ002209,16800,98328.55224609375
2020-06-01,SZ300090,400,104.44828271865845
2020-06-01,SZ300362,49100,73158.99461507797
2020-06-01,SZ300431,5200,9105.071306228638
2020-07-01,SH600074,535600,91052.00095772743
2020-07-01,SH600240,385500,158054.99862134457
2020-07-01,SH600401,893000,133950.00532269478
2020-07-01,SH600561,24500,114193.47810745239
2020-07-01,SH600747,476500,123889.99545574188
2020-07-01,SH600768,11900,113534.29546356201
2020-07-01,SH603269,14200,114384.8503112793
2020-07-01,SZ000835,40800,97169.64569091797
2020-07-01,SZ000929,2300,14879.704284667969
2020-07-01,SZ002209,16800,102044.44770812988
2020-07-01,SZ300090,400,128.55172157287598
2020-07-01,SZ300362,49100,73158.99461507797
2020-07-01,SZ300431,5200,7693.189525604248
2020-08-03,SH600069,623000,117843.9161926508
2020-08-03,SH600074,535600,91052.00095772743
2020-08-03,SH600240,385500,158054.99862134457
2020-08-03,SH600365,34200,117724.28183555603
2020-08-03,SH600401,893000,133950.00532269478
2020-08-03,SH600747,476500,123889.99545574188
2020-08-03,SZ000502,16400,117361.51466369629
2020-08-03,SZ000929,16500,117149.67584609985
2020-08-03,SZ002209,17600,117579.3685913086
2020-08-03,SZ002633,200,1718.4154510498047
2020-08-03,SZ300362,49100,73158.99461507797
2020-08-03,SZ300431,5200,7693.189525604248
2020-09-01,SH600069,623000,174440.00074267387
2020-09-01,SH600074,535600,91052.00095772743
2020-09-01,SH600240,385500,158054.99862134457
2020-09-01,SH600401,893000,133950.00532269478
2020-09-01,SH600520,12600,113542.87376403809
2020-09-01,SH600561,100,525.0800132751465
2020-09-01,SH600747,476500,123889.99545574188
2020-09-01,SZ000502,15200,125308.2992553711
2020-09-01,SZ000929,16100,125394.24080848694
2020-09-01,SZ002209,17500,124978.06906700134
2020-09-01,SZ002633,200,1939.5416259765625
2020-09-01,SZ300362,49100,73158.99461507797
2020-09-01,SZ300431,5200,7693.189525604248
2020-10-09,SH600069,623000,174440.00074267387
2020-10-09,SH600074,535600,91052.00095772743
2020-10-09,SH600240,385500,158054.99862134457
2020-10-09,SH600401,893000,133950.00532269478
2020-10-09,SH600520,15000,123035.30216217041
2020-10-09,SH600561,25100,123013.8678073883
2020-10-09,SH600747,476500,123889.99545574188
2020-10-09,SH600768,11300,109384.99488830566
2020-10-09,SZ002209,17500,116700.19268989563
2020-10-09,SZ002633,200,1725.5712509155273
2020-10-09,SZ300362,49100,73158.99461507797
2020-10-09,SZ300431,5200,1925.6775975227356
2020-11-02,SH600069,623000,174440.00074267387
2020-11-02,SH600074,535600,91052.00095772743
2020-11-02,SH600240,385500,158054.99862134457
2020-11-02,SH600355,43600,123435.17980575562
2020-11-02,SH600401,893000,133950.00532269478
2020-11-02,SH600506,13100,123097.8931427002
2020-11-02,SH600520,16400,123194.16599273682
2020-11-02,SH600747,476500,123889.99545574188
2020-11-02,SH600768,11800,110223.76155853271
2020-11-02,SZ002633,200,1770.2449798583984
2020-11-02,SZ300362,49100,73158.99461507797
2020-12-01,SH600069,623000,174440.00074267387
2020-12-01,SH600074,535600,91052.00095772743
2020-12-01,SH600240,385500,158054.99862134457
2020-12-01,SH600355,43000,125597.8331565857
2020-12-01,SH600401,893000,133950.00532269478
2020-12-01,SH600520,16200,125261.1325263977
2020-12-01,SH600561,25400,125733.1805229187
2020-12-01,SH600747,476500,123889.99545574188
2020-12-01,SH600768,12600,124999.72743988037
2020-12-01,SZ002633,200,1674.314308166504
2020-12-01,SZ300362,49100,73158.99461507797
2021-01-04,SH600069,623000,174440.00074267387
2021-01-04,SH600074,535600,91052.00095772743
2021-01-04,SH600240,385500,158054.99862134457
2021-01-04,SH600355,43000,110084.96975898743
2021-01-04,SH600401,893000,133950.00532269478
2021-01-04,SH600520,16200,110161.25450134277
2021-01-04,SH600561,25400,113292.46702194214
2021-01-04,SH600747,476500,123889.99545574188
2021-01-04,SH600768,12600,110639.0396118164
2021-01-04,SZ002633,200,1442.246150970459
2021-01-04,SZ300362,49100,73158.99461507797
2021-02-01,SH600069,623000,174440.00074267387
2021-02-01,SH600074,535600,91052.00095772743
2021-02-01,SH600240,385500,158054.99862134457
2021-02-01,SH600355,55600,113958.69483947754
2021-02-01,SH600401,893000,133950.00532269478
2021-02-01,SH600687,392100,113999.43959712982
2021-02-01,SH600747,476500,123889.99545574188
2021-02-01,SH600766,16000,60145.530700683594
2021-02-01,SH600768,12600,95772.85623550415
2021-02-01,SZ002633,200,1180.0755500793457
2021-02-01,SZ300362,49100,73158.99461507797
2021-03-01,SH600069,623000,174440.00074267387
2021-03-01,SH600074,535600,91052.00095772743
2021-03-01,SH600086,25300,4810.285866260529
2021-03-01,SH600240,385500,158054.99862134457
2021-03-01,SH600355,53500,116618.62576007843
2021-03-01,SH600401,893000,133950.00532269478
2021-03-01,SH600687,392100,117630.00467419624
2021-03-01,SH600747,476500,123889.99545574188
2021-03-01,SH600766,16000,76964.95056152344
2021-03-01,SH600768,12600,95496.63763046265
2021-03-01,SZ002633,200,1283.5871696472168
2021-03-01,SZ300362,49100,73158.99461507797
2021-04-01,SH600069,623000,174440.00074267387
