trade_date,event,symbol,amount,cash_after
2021-08-02,buy,SH603813,-3620.493583679199,2165856.888667656
2021-08-02,buy,SZ000702,-1082671.4752716064,1083185.4133960498
2021-08-02,buy,SZ002830,-1082540.3687708187,645.0446252310649
2021-09-01,sell,SH600455,11405.264867401123,12050.309492632188
2021-09-01,sell,SH600561,1347516.9384651948,1359567.247957827
2021-09-01,sell,SH603029,1192811.4894148638,2552378.737372691
2021-09-01,sell,SH603269,25081.53013003349,2577460.267502724
2021-09-01,sell,SH603389,1234830.17068079,3812290.4381835144
2021-09-01,sell,SZ002830,1212589.2932332992,5024879.731416814
2021-09-01,buy,SH600768,-105247.5453239441,4919632.18609287
2021-09-01,buy,SH603709,-1209425.3820680238,3710206.8040248463
2021-09-01,buy,SH603813,-14628.884296417236,3695577.919728429
2021-09-01,buy,SZ000702,-58273.23234191895,3637304.68738651
2021-09-01,buy,SZ002417,-1209283.9007707024,2428020.7866158076
2021-09-01,buy,SZ002633,-12870.650939941406,2415150.135675866
2021-09-01,buy,SZ002836,-1209262.9318144368,1205887.2038614294
2021-09-01,buy,SZ300478,-1205869.4024547385,17.801406690850854
2021-10-08,sell,SH600455,51334.758565006254,51352.559971697105
2021-10-08,sell,SH603269,1215577.347066307,1266929.9070380041
2021-10-08,sell,SH603709,19021.985674324034,1285951.8927123281
2021-10-08,sell,SH603813,18090.019143276215,1304041.9118556043
2021-10-08,sell,SZ000702,42884.95595805645,1346926.8678136608
2021-10-08,sell,SZ002836,1185918.5694037627,2532845.4372174237
2021-10-08,buy,SH600520,-1158173.1185862063,1374672.3186312173
2021-10-08,buy,SH600768,-55117.336859722134,1319554.9817714952
2021-10-08,buy,SH603029,-1158150.8725154304,161404.10925606475
2021-10-08,buy,SZ002417,-42315.2221925354,119088.88706352934
2021-10-08,buy,SZ002633,-25609.26128479004,93479.62577873931
2021-10-08,buy,SZ300478,-92704.22208849907,775.403690240244
2021-11-01,sell,SH600768,12417.850759029388,13193.254449269632
