trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2019-01-02,1105.8235579053871,9987882.129049301,9988987.952607207,0.00011070426385054936,-0.0011012047392793267
2019-01-03,1105.8235579053871,10143161.209249496,10144267.032807402,0.00010900970512005075,0.015545026276627683
2019-01-04,1105.8235579053871,10410743.355083466,10411849.178641371,0.00010620818059618537,0.026377671739967523
2019-01-07,1105.8235579053871,10735327.439165115,10736433.262723021,0.00010299729256873556,0.031174489613957634
2019-01-08,1105.8235579053871,10695668.542814255,10696774.36637216,0.0001033791608601005,-0.003693861395157816
2019-01-09,1105.8235579053871,10648345.559501648,10649451.383059554,0.00010383854699449198,-0.004424042397433214
2019-01-10,1105.8235579053871,10686966.228532791,10688072.052090697,0.00010346333300485906,0.0036265407148181605
2019-01-11,1105.8235579053871,10714022.596788406,10715128.420346312,0.00010320208162933497,0.002531454515253051
2019-01-14,1105.8235579053871,10515486.578178406,10516592.401736312,0.0001051503676916121,-0.018528571083946344
2019-01-15,1105.8235579053871,10691306.555366516,10692412.378924422,0.00010342133456104363,0.016718340929432918
2019-01-16,1105.8235579053871,10662137.383460999,10663243.207018904,0.00010370424236197642,-0.0027280253390724596
2019-01-17,1105.8235579053871,10536531.170034409,10537636.993592314,0.00010494037311949653,-0.011779363087574657
2019-01-18,1105.8235579053871,10554182.198429108,10555288.021987014,0.00010476488709753065,0.0016750461612440315
2019-01-21,1105.8235579053871,10571332.415437698,10572438.238995604,0.00010459494138510493,0.0016247985817976485
2019-01-22,1105.8235579053871,10511627.1671772,10512732.990735106,0.00010518897025920394,-0.005647254390220069
2019-01-23,1105.8235579053871,10589709.078454971,10590814.902012877,0.00010441345336846701,0.007427365590525703
2019-01-24,1105.8235579053871,10689947.654008865,10691053.477566771,0.00010343448007492961,0.009464670705824796
2019-01-25,1105.8235579053871,10541287.194395065,10542393.017952971,0.00010489303102457341,-0.013905127303472709
2019-01-28,1105.8235579053871,10215143.279457092,10216249.103014998,0.000108241640033918,-0.030936421586879925
2019-01-29,1105.8235579053871,9816852.223682404,9817958.04724031,0.00011263274426154415,-0.03898603604498507
2019-01-30,1105.8235579053871,9534393.358898163,9535499.182456069,0.00011596913142627515,-0.028769614152469924
2019-01-31,1105.8235579053871,9310348.486709595,9311454.3102675,0.0001187594892331721,-0.023495872413347607
2019-02-01,375.93584356224164,9626779.575872421,9627155.511715984,3.904952434857192e-05,0.03390460726423461
2019-02-11,375.93584356224164,9936247.760915756,9936623.696759319,3.7833358194378186e-05,0.0321453397804492
2019-02-12,375.93584356224164,10069045.690488815,10069421.626332378,3.733440285975691e-05,0.0133644921681364
2019-02-13,375.93584356224164,10234349.612045288,10234725.54788885,3.6731404452734655e-05,0.016416426651972627
2019-02-14,375.93584356224164,10312913.41907978,10313289.354923343,3.645159469735792e-05,0.00767620066282082
2019-02-15,375.93584356224164,10342762.612128258,10343138.54797182,3.634639928863359e-05,0.002894245668985107
2019-02-18,375.93584356224164,10806625.73978901,10807001.675632572,3.478632231638262e-05,0.044847424745336095
2019-02-19,375.93584356224164,10828747.641897202,10829123.577740764,3.471526027600025e-05,0.0020469971942422838
2019-02-20,375.93584356224164,10829581.170272827,10829957.10611639,3.471258841366287e-05,7.697099120185236e-05
2019-02-21,375.93584356224164,10740275.697565079,10740651.633408641,3.5001213743205175e-05,-0.008246152023751896
2019-02-22,375.93584356224164,10935276.543617249,10935652.479460811,3.437708397083019e-05,0.018155401805009852
2019-02-25,375.93584356224164,11380575.722122192,11380951.657965755,3.3032021825619184e-05,0.040719946006084085
2019-02-26,375.93584356224164,11363617.022323608,11363992.958167171,3.308131613123368e-05,-0.001490095056041696
2019-02-27,375.93584356224164,11368373.011446,11368748.947289562,3.306747693217986e-05,0.00041851390967062585
2019-02-28,375.93584356224164,11465928.644704819,11466304.580548381,3.2786137933226114e-05,0.008581035055935438
2019-03-01,1460.798411106145,11478555.41677475,11480016.215185856,0.00012724706862119145,0.0011958198512129758
2019-03-04,1460.798411106145,11592552.95996666,11594013.758377766,0.00012599591837214965,0.009930085555202695
2019-03-05,1460.798411106145,11928869.547271729,11930330.345682835,0.00012244408736215392,0.029007778868819223
2019-03-06,1460.798411106145,12343645.776939392,12345106.575350499,0.0001183301579609628,0.0347665335032199
2019-03-07,1460.798411106145,12841098.174095154,12842558.97250626,0.00011374667729643808,0.04029551256762942
2019-03-08,1460.798411106145,12305649.00712967,12307109.805540776,0.00011869548855804309,-0.04169333916330775
2019-03-11,1460.798411106145,12942109.634256363,12943570.43266747,0.00011285899966359569,0.05171487353108306
2019-03-12,1460.798411106145,13052483.26830864,13053944.066719746,0.00011190475488786288,0.00852729427528831
2019-03-13,1460.798411106145,12735272.312450409,12736733.110861516,0.00011469176580770297,-0.024300008812427887
2019-03-14,1460.798411106145,12091858.189725876,12093318.988136983,0.00012079383769990062,-0.05051641713178778
2019-03-15,1460.798411106145,12392853.595781326,12394314.394192433,0.00011786036440955758,0.024889396066597902
2019-03-18,1460.798411106145,12615845.618057251,12617306.416468358,0.00011577735872368781,0.017991476993710176
2019-03-19,1460.798411106145,12665651.032114029,12667111.830525136,0.00011532213740988069,0.00394738880176293
2019-03-20,1460.798411106145,12736757.325696945,12738218.124108052,0.00011467839511567732,0.0056134574743047505
2019-03-21,1460.798411106145,12926698.441267014,12928159.23967812,0.00011299353481219306,0.014911121298087249
2019-03-22,1460.798411106145,12882963.264751434,12884424.063162541,0.0001133770825878565,-0.0033829391876107895
2019-03-25,1460.798411106145,12822342.811107635,12823803.609518742,0.00011391303669231461,-0.004704940891934517
2019-03-26,1460.798411106145,12279282.995033264,12280743.79344437,0.00011895032057308608,-0.04234779575626635
2019-03-27,1460.798411106145,12488865.719604492,12490326.518015599,0.00011695438137659107,0.017065963438070098
2019-03-28,1460.798411106145,12250446.170520782,12251906.96893189,0.00011923028919582927,-0.01908833598063442
2019-03-29,1460.798411106145,12505665.687131882,12507126.485542988,0.00011679728455570388,0.020831003472217002
2019-04-01,422.52953193103895,12971932.806682587,12972355.336214518,3.257153546753969e-05,0.03719710128535825
2019-04-02,422.52953193103895,13162218.442630768,13162640.9721627,3.2100665271098316e-05,0.014668549466646752
2019-04-03,422.52953193103895,13285199.40662384,13285621.936155772,3.1803519169934996e-05,0.009343183047624048
2019-04-04,422.52953193103895,13213738.818216324,13214161.347748255,3.197550876000463e-05,-0.005378791354361923
2019-04-08,422.52953193103895,13386678.062438965,13387100.591970896,3.1562437962441026e-05,0.01308741732990204
2019-04-09,422.52953193103895,13675961.929130554,13676384.458662486,3.089482700695891e-05,0.021609150144512368
2019-04-10,422.52953193103895,13815301.65348053,13815724.183012461,3.058323446052671e-05,0.01018834508280575
2019-04-11,422.52953193103895,13724364.278364182,13724786.807896113,3.078587214833459e-05,-0.006582164923946809
2019-04-12,422.52953193103895,13742880.969905853,13743303.499437785,3.074439358399703e-05,0.00134914238019479
2019-04-15,422.52953193103895,13423716.085338593,13424138.614870524,3.147535525765385e-05,-0.023223301776048033
2019-04-16,422.52953193103895,13576865.366458893,13577287.895990824,3.112031910701443e-05,0.011408499682106221
2019-04-17,422.52953193103895,13859025.963926315,13859448.493458247,3.0486749319821472e-05,0.020781808534143353
2019-04-18,422.52953193103895,13908712.207078934,13909134.736610865,3.0377844483660064e-05,0.003585008680256685
2019-04-19,422.52953193103895,14173618.256139755,14174040.785671687,2.9810097086652053e-05,0.019045472926763063
2019-04-22,422.52953193103895,13879406.896877289,13879829.42640922,3.044198303525906e-05,-0.020757056065471513
2019-04-23,422.52953193103895,13284375.780963898,13284798.31049583,3.180549091191049e-05,-0.04287020377795292
2019-04-24,422.52953193103895,13386210.570049286,13386633.099581217,3.1563540196246746e-05,0.0076655126186546685
2019-04-25,422.52953193103895,13066573.662805557,13066996.192337489,3.233562830444621e-05,-0.02387731887966127
2019-04-26,422.52953193103895,12862945.10550499,12863367.635036921,3.284750493954348e-05,-0.015583425165454301
2019-04-29,422.52953193103895,12562382.603597641,12562805.133129572,3.3633374668590506e-05,-0.02336577095788539
2019-04-30,422.52953193103895,13024659.138250351,13025081.667782282,3.243968388898255e-05,0.036797238336017335
2019-05-06,273.9068888956681,12258794.84758377,12259068.754472665,2.2343205212527617e-05,-0.058810603483919865
2019-05-07,273.9068888956681,12465301.831626892,12465575.738515787,2.1973063630696033e-05,0.01684524234092244
2019-05-08,273.9068888956681,12609880.48171997,12610154.388608865,2.1721136827880275e-05,0.011598232855491997
2019-05-09,273.9068888956681,12544798.343324661,12545072.250213556,2.1833823148448217e-05,-0.005161089736863134
