execution_date,symbol,shares,market_value_at_open
2020-07-01,SZ002270,126400,633656.6421508789
2020-07-01,SZ002394,75900,633120.0161933899
2020-07-01,SZ002440,78400,633150.4165649414
2020-07-01,SZ002583,83200,633420.9533691406
2020-07-01,SZ002884,63600,627958.4129333496
2020-08-03,SH600051,66000,744627.8972625732
2020-08-03,SH600064,110400,744850.7675170898
2020-08-03,SH600352,51700,744254.60729599
2020-08-03,SH600382,163200,744877.2720336914
2020-08-03,SH600566,31000,744574.0718841553
2020-08-03,SH600750,64100,744891.2027359009
2020-08-03,SH601000,394500,745134.3845129013
2020-08-03,SH603357,93800,744848.533821106
2020-08-03,SH603586,42400,744312.0376586914
2020-08-03,SZ000581,38500,745141.487121582
2020-08-03,SZ000922,111300,744513.8425827026
2020-08-03,SZ002234,32500,744862.9331588745
2020-08-03,SZ002270,131900,744888.3992195129
2020-08-03,SZ002394,76100,744731.0210227966
2020-08-03,SZ002440,86300,744713.7851715088
2020-08-03,SZ002543,101800,744761.3715171814
2020-08-03,SZ002583,79600,744231.3354492188
2020-08-03,SZ002746,80000,744546.4324951172
2020-08-03,SZ002884,69900,744761.2163543701
2020-08-03,SZ300193,99900,729145.5937385559
2020-09-01,SH600051,71800,766100.1852035522
2020-09-01,SH600261,209700,766882.7628850937
2020-09-01,SH600273,83200,766616.5222167969
2020-09-01,SH600449,51000,765789.8225784302
2020-09-01,SH600668,49000,766337.0723724365
2020-09-01,SH600846,84200,766993.0742263794
2020-09-01,SH601000,380900,766851.7809867859
2020-09-01,SH601006,134600,766939.754486084
2020-09-01,SH601677,100200,766273.1014251709
2020-09-01,SH601717,96600,766262.5379562378
2020-09-01,SZ000581,35600,765850.7987976074
2020-09-01,SZ002234,33600,764816.4367675781
2020-09-01,SZ002394,75400,766780.5421829224
2020-09-01,SZ002432,69000,766434.9431991577
2020-09-01,SZ002582,51000,766071.9680786133
2020-09-01,SZ002746,83400,766620.8656311035
2020-09-01,SZ002869,15100,764500.6317138672
2020-09-01,SZ002884,56600,766503.5308837891
2020-09-01,SZ002933,19500,766663.8221740723
2020-09-01,SZ300552,15000,719681.339263916
2020-10-09,SH600051,74400,719586.5776062012
2020-10-09,SH600261,215500,720257.4673891068
2020-10-09,SH600449,54700,719303.1533241272
2020-10-09,SH600668,50100,719880.0893783569
2020-10-09,SH600750,70800,719755.5267333984
2020-10-09,SH601000,370500,720225.1043915749
2020-10-09,SH601006,130800,720253.475189209
2020-10-09,SH601567,116800,720159.1018676758
2020-10-09,SH601677,92000,720209.5222473145
2020-10-09,SH601717,82900,720261.8993759155
2020-10-09,SH603758,104800,719727.974319458
2020-10-09,SZ000922,115100,720283.6587905884
2020-10-09,SZ002234,39800,719254.6127319336
2020-10-09,SZ002270,135300,719846.4747905731
2020-10-09,SZ002394,77100,719685.8565330505
2020-10-09,SZ002432,73500,719365.7169342041
2020-10-09,SZ002582,52600,719767.7661895752
2020-10-09,SZ002746,90900,719871.355676651
2020-10-09,SZ002869,16400,716558.5189819336
2020-10-09,SZ300552,16100,705962.7426147461
2020-11-02,SH600023,209800,707727.3094654083
2020-11-02,SH600051,80400,707902.702331543
2020-11-02,SH600261,211800,707917.9118156433
2020-11-02,SH600449,55000,707159.6193313599
2020-11-02,SH600720,53200,706906.5879821777
2020-11-02,SH600750,71000,707647.1147537231
2020-11-02,SH601000,382400,707881.0501098633
2020-11-02,SH601006,128700,707631.4038276672
2020-11-02,SH603277,72200,707918.7498092651
2020-11-02,SH603556,53600,707454.4067382812
2020-11-02,SH603758,102900,707691.9590950012
2020-11-02,SZ000027,140500,707532.5770378113
2020-11-02,SZ000581,31900,706105.8380126953
2020-11-02,SZ000922,90300,707442.9343700409
2020-11-02,SZ002124,71000,707759.3116760254
2020-11-02,SZ002394,72100,707128.9929389954
2020-11-02,SZ002406,99400,707754.3890953064
2020-11-02,SZ002432,75100,707393.733215332
2020-11-02,SZ002582,60300,707895.5906867981
2020-11-02,SZ300552,18100,681685.1463317871
2020-12-01,SH600051,81600,736924.2416381836
2020-12-01,SH600261,211900,737071.4426755905
2020-12-01,SH600449,55700,735982.9209327698
2020-12-01,SH600668,52400,736286.9232177734
2020-12-01,SH600720,53100,736699.7569084167
2020-12-01,SH600750,75900,736767.6529884338
2020-12-01,SH601000,363300,737121.0775852203
2020-12-01,SH601006,126300,737040.3625488281
2020-12-01,SH601677,79900,736984.1872215271
2020-12-01,SH603556,53700,736344.2270278931
2020-12-01,SZ000581,33100,737198.822593689
2020-12-01,SZ000922,100800,736538.4544372559
2020-12-01,SZ002100,60600,736118.7950134277
2020-12-01,SZ002124,71100,736277.8286933899
2020-12-01,SZ002236,36700,735518.8533782959
2020-12-01,SZ002394,71800,736727.3147583008
2020-12-01,SZ002406,107100,737030.3295135498
2020-12-01,SZ002432,85200,736528.0380249023
2020-12-01,SZ002540,151600,737122.643661499
2020-12-01,SZ300552,18500,723576.6487121582
2021-01-04,SH600023,206100,702330.5698156357
2021-01-04,SH600051,83600,702306.2213897705
2021-01-04,SH600261,223800,702373.0303287506
2021-01-04,SH600273,88200,701977.8376579285
2021-01-04,SH600449,59600,701684.7682952881
2021-01-04,SH600720,56700,702499.7174263
2021-01-04,SH601000,365800,702338.3826732635
2021-01-04,SH601006,126700,702037.1340751648
2021-01-04,SH601088,46600,701885.3908538818
2021-01-04,SH601677,71700,701941.3561820984
2021-01-04,SH603556,55700,702277.3283958435
2021-01-04,SZ000581,35000,702177.0191192627
2021-01-04,SZ000922,89200,702298.9196777344
2021-01-04,SZ002100,70100,702023.3791351318
2021-01-04,SZ002124,69500,702259.6883773804
2021-01-04,SZ002236,36600,701516.4516448975
2021-01-04,SZ002381,94300,702153.8973331451
2021-01-04,SZ002394,73200,702252.2380828857
2021-01-04,SZ002406,110700,692670.2191829681
2021-01-04,SZ002432,82600,701727.5588989258
2021-02-01,SH600051,91000,676915.9035682678
2021-02-01,SH600261,226800,677049.2918014526
2021-02-01,SH600273,95900,676955.3120136261
2021-02-01,SH600449,60300,676253.8704872131
2021-02-01,SH600668,56600,676848.2339859009
2021-02-01,SH600720,58600,676094.0015792847
2021-02-01,SH601000,380100,677053.7593603134
2021-02-01,SH601006,123500,677118.3807849884
2021-02-01,SH601677,73100,676935.5055809021
2021-02-01,SH603556,57800,676880.9976577759
2021-02-01,SZ000531,106900,677127.1932601929
2021-02-01,SZ000883,203100,676997.9016780853
2021-02-01,SZ002100,68500,676485.8417510986
2021-02-01,SZ002124,70600,676954.3632507324
2021-02-01,SZ002322,73800,677073.9114761353
2021-02-01,SZ002381,85600,676413.2774353027
2021-02-01,SZ002394,76100,676448.5408782959
2021-02-01,SZ002406,119000,676996.9735145569
2021-02-01,SZ002432,87800,676375.6133079529
2021-02-01,SZ300771,42100,662258.8772773743
2021-03-01,SH600051,94300,728233.1745147705
2021-03-01,SH600261,231500,728452.8042078018
2021-03-01,SH600273,94400,728365.0650024414
2021-03-01,SH600449,57700,728498.5977172852
2021-03-01,SH600668,57200,727380.2703857422
2021-03-01,SH600720,53900,727549.1472244263
2021-03-01,SH601000,393600,728472.5955963135
2021-03-01,SH601006,129400,728135.694026947
2021-03-01,SH601677,65600,728429.475402832
2021-03-01,SH603556,60700,727473.9072799683
2021-03-01,SZ000531,112500,728485.5544567108
2021-03-01,SZ000581,36300,727986.1948013306
2021-03-01,SZ000690,120800,728072.6535797119
2021-03-01,SZ002100,62800,727914.9547576904
2021-03-01,SZ002381,85800,728494.8394775391
2021-03-01,SZ002394,75800,728051.230430603
2021-03-01,SZ002406,123100,728102.3913860321
2021-03-01,SZ002432,98900,728184.2803001404
2021-03-01,SZ002540,165300,728199.1084098816
2021-03-01,SZ300552,21300,718830.6358337402
2021-04-01,SH600023,212300,781541.9480800629
2021-04-01,SH600261,233300,781741.3706064224
2021-04-01,SH600273,90500,781677.6795387268
2021-04-01,SH600449,57900,780902.6278495789
2021-04-01,SH600603,175100,781723.7550258636
2021-04-01,SH600668,58700,780970.2094078064
2021-04-01,SH600720,57900,780484.4086647034
2021-04-01,SH601000,354300,781743.8783168793
2021-04-01,SH601006,129300,781363.9361858368
2021-04-01,SH601677,58000,780462.17918396
2021-04-01,SH603556,61800,781617.7419662476
2021-04-01,SZ000581,38200,780889.9887084961
2021-04-01,SZ000690,114700,781707.5797080994
2021-04-01,SZ002100,78000,781160.1333618164
2021-04-01,SZ002128,87200,781189.2585754395
2021-04-01,SZ002394,79500,781161.7097854614
2021-04-01,SZ002406,130400,781423.9673614502
2021-04-01,SZ002432,102500,781072.3733901978
2021-04-01,SZ300259,194400,772509.2119216919
2021-04-01,SZ300552,20000,779769.287109375
2021-05-06,SH600033,295400,725736.6728305817
2021-05-06,SH600035,268500,725498.304605484
2021-05-06,SH600075,103700,725638.8155937195
2021-05-06,SH600089,61700,725096.0962295532
2021-05-06,SH600512,243300,725529.5024871826
2021-05-06,SH600618,89800,725277.2308349609
2021-05-06,SH600694,40100,724545.3411102295
2021-05-06,SH600750,76000,725236.4883422852
2021-05-06,SH601000,351100,725715.4657363892
2021-05-06,SH601126,116700,725308.4917545319
2021-05-06,SH601678,124200,725510.7816696167
2021-05-06,SH603685,64800,725306.6986083984
2021-05-06,SH603900,102600,725120.619392395
2021-05-06,SZ000848,113900,725347.2474098206
2021-05-06,SZ002022,44200,724316.4054870605
2021-05-06,SZ002154,212300,725577.0124673843
2021-05-06,SZ002382,32300,724995.3607559204
2021-05-06,SZ002406,121700,725643.5154914856
2021-05-06,SZ002664,54100,724466.7096138
2021-05-06,SZ002763,82400,661491.1590576172
2021-06-01,SH600033,297900,761831.9133281708
2021-06-01,SH600035,280000,761777.4486541748
2021-06-01,SH600075,108600,761991.4853096008
2021-06-01,SH600089,66900,761174.436378479
2021-06-01,SH600483,79100,761498.6305236816
2021-06-01,SH600512,248100,761761.6852283478
2021-06-01,SH600566,42400,760636.4517211914
2021-06-01,SH600694,41200,760710.1493835449
2021-06-01,SH601000,375200,761801.2636184692
2021-06-01,SH601126,125300,761516.7080402374
2021-06-01,SH601515,156200,761954.4404029846
2021-06-01,SH601678,119200,761982.9216003418
2021-06-01,SH603685,64700,761247.5993156433
2021-06-01,SZ002382,37600,760013.7954711914
2021-06-01,SZ002406,129800,761563.0418777466
2021-06-01,SZ002567,113000,761534.5702171326
2021-06-01,SZ002664,57000,761002.0437240601
