trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2010-01-18,SH600553,buy,46000,46000,10.871005714416503,500066.2628631591,150.01987885894772,0.0,filled
2010-01-18,SH600607,buy,20600,20600,24.224158760070797,499017.6704574584,149.7053011372375,0.0,filled
2010-01-18,SH600631,buy,26200,26200,19.09978062057495,500414.2522590637,150.1242756777191,0.0,filled
2010-01-18,SZ000522,buy,38000,38000,13.16755809020996,500367.20742797846,150.11016222839353,0.0,filled
2010-01-18,SZ000527,buy,38500,38500,12.9820891456604,499810.43210792536,149.9431296323776,0.0,filled
2010-02-22,SH600263,buy,48000,48000,10.232367225646971,491153.62683105463,147.34608804931636,0.0,filled
2010-02-22,SH600553,buy,4200,4200,9.783121202468871,41089.10905036926,12.326732715110778,0.0,filled
2010-02-22,SH600631,buy,1100,1100,17.957615961074826,19753.37755718231,5.926013267154692,0.0,filled
2010-02-22,SZ000522,buy,4000,4000,11.668420794486998,46673.68317794799,14.002104953384396,0.0,filled
2010-02-22,SZ000527,buy,1800,1800,12.166588638305663,21899.859548950193,6.569957864685057,0.0,filled
2010-02-22,SZ000578,buy,22200,22200,22.030064697265622,489067.4362792968,146.72023088378904,0.0,filled
2010-02-22,SZ002082,buy,38200,38200,12.853527484893798,491004.74992294307,147.3014249768829,0.0,filled
2010-03-15,SH600263,sell,48000,48000,10.56663512134552,507198.48582458496,152.1595457473755,507.19848582458496,filled
2010-03-15,SH600553,sell,50200,50200,9.744351462364197,489166.44341068267,146.7499330232048,489.1664434106827,filled
2010-03-15,SZ000527,sell,1000,1000,12.452031163215636,12452.031163215637,5.0,12.452031163215638,filled
2010-03-15,SH600369,buy,72900,72900,6.7286739134788505,490520.3282926082,147.15609848778246,0.0,filled
2010-03-15,SH600631,buy,900,900,17.383176204681394,15644.858584213254,5.0,0.0,filled
2010-03-15,SH600991,buy,53000,53000,9.251590065002441,490334.2734451294,147.1002820335388,0.0,filled
2010-03-15,SZ000522,buy,800,800,11.460316665649414,9168.25333251953,5.0,0.0,filled
2010-03-15,SZ000578,buy,200,200,21.91155717849731,4382.311435699462,5.0,0.0,filled
2010-03-15,SZ000602,buy,47800,47800,10.264417905807495,490639.17589759827,147.19175276927947,0.0,filled
2010-03-15,SZ002082,buy,300,300,12.735413272857665,3820.6239818572994,5.0,0.0,filled
2010-04-16,SH600369,sell,800,800,7.042470495700837,5633.976396560669,5.0,5.633976396560669,filled
2010-04-16,SH600991,sell,7800,7800,11.211398343086243,87448.90707607269,26.234672122821806,87.44890707607269,filled
2010-04-16,SZ000522,sell,3900,3900,13.033379393577576,50830.17963495255,15.249053890485763,50.83017963495255,filled
2010-04-16,SZ000527,sell,39300,39300,12.877359955787659,506080.246262455,151.8240738787365,506.08024626245503,filled
2010-04-16,SZ000602,sell,4900,4900,11.831284123420716,57973.29220476151,17.391987661428452,57.973292204761506,filled
2010-04-16,SZ002082,sell,3100,3100,14.332295851707459,44430.11714029312,13.329035142087935,44.43011714029312,filled
2010-04-16,SH600351,buy,53000,53000,9.593048087120055,508431.5486173629,152.52946458520887,0.0,filled
2010-04-16,SH600631,buy,400,400,17.760080518722532,7104.032207489013,5.0,0.0,filled
2010-04-16,SH600978,buy,73400,73400,6.930910421371459,508728.8249286651,152.6186474785995,0.0,filled
2010-04-16,SZ000578,buy,900,900,21.81166299629211,19630.4966966629,5.88914900899887,0.0,filled
2010-04-16,SZ000791,buy,86600,86600,5.873324369907379,508629.890433979,152.58896713019368,0.0,filled
2010-04-16,SZ002242,buy,46300,46300,10.986545294761656,508677.0471474647,152.60311414423938,0.0,filled
2010-05-18,SH600351,sell,53000,53000,8.75200907421112,463856.4809331894,139.1569442799568,463.8564809331894,filled
2010-05-18,SH600369,sell,72100,72100,5.6104318113327025,404512.1335970879,121.35364007912635,404.5121335970879,filled
2010-05-18,SH600631,sell,28600,28600,12.684411160469056,362774.159189415,108.83224775682449,362.774159189415,filled
2010-05-18,SH600978,sell,73400,73400,4.830240303039551,354539.638243103,106.36189147293089,354.539638243103,filled
2010-05-18,SH600991,sell,45200,45200,8.10437911605835,366317.9360458374,109.89538081375122,366.3179360458374,filled
2010-05-18,SZ000522,sell,38900,38900,13.130700759887695,510784.25955963135,153.23527786788938,510.7842595596314,filled
2010-05-18,SZ000578,sell,23300,23300,16.981622365951537,395671.8011266708,118.70154033800122,395.6718011266708,filled
2010-05-18,SZ000602,sell,42900,42900,9.566835788726806,410417.25533638,123.12517660091399,410.41725533638,filled
2010-05-18,SZ000791,sell,86600,86600,4.7082048869132995,407730.54320669174,122.31916296200751,407.7305432066918,filled
2010-05-18,SZ002082,sell,35400,35400,9.359551405906677,331328.1197690964,99.39843593072891,331.32811976909636,filled
2010-05-18,SZ002242,sell,46300,46300,7.123386488914489,329812.79443674086,98.94383833102225,329.8127944367409,filled
2010-05-18,SH600067,buy,73600,73600,3.836752994537353,282385.0203979492,84.71550611938476,0.0,filled
2010-05-18,SH600139,buy,29800,29800,9.479295570373534,282483.0079971313,84.74490239913939,0.0,filled
2010-05-18,SH600166,buy,76700,76700,3.68390631365776,282555.6142575502,84.76668427726506,0.0,filled
2010-05-18,SH600216,buy,19300,19300,14.60981196784973,281969.37097949977,84.59081129384992,0.0,filled
2010-05-18,SH600348,buy,23300,23300,12.109974425315855,282162.40410985943,84.64872123295783,0.0,filled
2010-05-18,SH600525,buy,51600,51600,5.468060922145843,282151.9435827255,84.64558307481764,0.0,filled
2010-05-18,SH600546,buy,30800,30800,9.17103569126129,282467.8992908477,84.74036978725431,0.0,filled
2010-05-18,SH600595,buy,28300,28300,9.964278092384337,281989.0700144767,84.59672100434301,0.0,filled
2010-05-18,SH600742,buy,67200,67200,4.200400389671326,282266.9061859131,84.68007185577392,0.0,filled
2010-05-18,SZ000338,buy,62900,62900,4.492255464076996,282562.86869044305,84.76886060713291,0.0,filled
2010-05-18,SZ000527,buy,28600,28600,9.872929739952086,282365.79056262964,84.70973716878889,0.0,filled
2010-05-18,SZ000567,buy,52800,52800,5.348320501327514,282391.32247009274,84.71739674102781,0.0,filled
2010-05-18,SZ000655,buy,18300,18300,15.371398904800413,281296.59995784756,84.38897998735426,0.0,filled
2010-05-18,SZ000718,buy,79100,79100,3.5732589631080622,282644.78398184775,84.79343519455432,0.0,filled
2010-05-18,SZ000848,buy,60700,60700,4.650657363891601,282294.90198822017,84.68847059646605,0.0,filled
2010-05-18,SZ000933,buy,26000,26000,10.850688366889953,282117.8975391388,84.63536926174163,0.0,filled
2010-05-18,SZ000961,buy,105700,105700,2.6722419257164,282455.97154822346,84.73679146446703,0.0,filled
2010-05-18,SZ002001,buy,52500,52500,5.383180651664733,282616.98421239847,84.78509526371954,0.0,filled
2010-05-18,SZ002007,buy,22700,22700,12.445007801055906,282501.67708396906,84.7505031251907,0.0,filled
2010-05-18,SZ002069,buy,18800,18800,14.970557293891906,281446.47712516785,84.43394313755034,0.0,filled
2010-05-18,SZ002081,buy,95600,95600,2.9547628862857813,282475.3319289207,84.7425995786762,0.0,filled
2010-05-18,SZ002146,buy,133000,133000,2.12372724032402,282455.72296309465,84.73671688892838,0.0,filled
2010-05-18,SZ002158,buy,43800,43800,6.442863066196441,282197.40229940414,84.65922068982124,0.0,filled
2010-05-18,SZ002208,buy,57900,57900,4.880445390224456,282577.788093996,84.77333642819879,0.0,filled
2010-05-18,SZ002236,buy,163800,163800,1.7252625337839125,282598.0030338049,84.77940091014146,0.0,filled
2010-05-18,SZ002241,buy,78600,78600,3.5917133541107176,282308.6696331024,84.69260088993072,0.0,filled
2010-05-18,SZ002250,buy,34400,34400,8.21443448448181,282576.5462661743,84.77296387985228,0.0,filled
2010-05-18,SZ002273,buy,70500,70500,4.005785154342651,282407.8533811569,84.72235601434707,0.0,filled
2010-06-18,SH600067,sell,73600,73600,4.80910514831543,353950.1389160156,106.18504167480468,353.95013891601565,filled
2010-06-18,SH600166,sell,76700,76700,4.167619285583496,319656.3992042541,95.89691976127622,319.6563992042541,filled
2010-06-18,SH600348,sell,23300,23300,12.472648990631104,290612.72148170474,87.18381644451141,290.61272148170474,filled
2010-06-18,SH600525,sell,3000,3000,6.418249360084534,19254.7480802536,5.77642442407608,19.254748080253602,filled
2010-06-18,SH600546,sell,30800,30800,9.728919293403626,299650.7142368317,89.8952142710495,299.65071423683173,filled
2010-06-18,SH600595,sell,800,800,11.321675757408142,9057.340605926514,5.0,9.057340605926514,filled
2010-06-18,SH600742,sell,67200,67200,4.34787212562561,292177.006842041,87.65310205261228,292.177006842041,filled
2010-06-18,SZ000527,sell,28600,28600,11.521347902297974,329510.55000572203,98.8531650017166,329.51055000572205,filled
2010-06-18,SZ000567,sell,52800,52800,5.393783137321472,284791.74965057377,85.43752489517212,284.79174965057376,filled
2010-06-18,SZ000718,sell,79100,79100,4.6299031591415405,366225.33988809586,109.86760196642875,366.22533988809585,filled
2010-06-18,SZ000961,sell,105700,105700,3.028213271856308,320082.14283521177,96.02464285056352,320.08214283521176,filled
2010-06-18,SZ002069,sell,1000,1000,17.5070344619751,17507.034461975098,5.252110338592529,17.5070344619751,filled
2010-06-18,SZ002081,sell,11600,11600,3.715567869901657,43100.58729085922,12.930176187257764,43.100587290859224,filled
2010-06-18,SZ002146,sell,133000,133000,2.8275405321121214,376062.89077091217,112.81886723127364,376.0628907709122,filled
2010-06-18,SZ002158,sell,3900,3900,7.808049174785614,30451.391781663893,9.135417534499167,30.451391781663894,filled
2010-06-18,SZ002208,sell,6100,6100,6.025726550102234,36756.93195562362,11.027079586687085,36.75693195562362,filled
2010-06-18,SZ002241,sell,5500,5500,4.266940412521362,23468.17226886749,7.040451680660246,23.46817226886749,filled
2010-06-18,SZ002250,sell,1400,1400,9.43122553253174,13203.715745544434,5.0,13.203715745544434,filled
2010-06-18,SZ002273,sell,1200,1200,4.504224539279938,5405.069447135926,5.0,5.405069447135926,filled
2010-06-18,SH600139,buy,1900,1900,9.860400247573851,18734.760470390316,5.620428141117094,0.0,filled
2010-06-18,SH600216,buy,3900,3900,13.426757727622984,52364.35513772964,15.70930654131889,0.0,filled
2010-06-18,SH600499,buy,28700,28700,10.895807904243467,312709.6868517875,93.81290605553625,0.0,filled
2010-06-18,SH600703,buy,42700,42700,7.320504605293273,312585.54664602276,93.77566399380682,0.0,filled
