symbol,net_contribution
SH600340,313863.8044075579
SZ300782,307539.90924133256
SZ002714,305243.0984031919
SH600398,291036.18540590286
SZ000151,287309.3888812
SZ000531,286614.1305982572
SZ300208,282873.865708133
SH600131,273528.3795239853
SH603658,272014.2542305124
SZ002572,270925.8556649949
SZ000522,270786.4841387729
SZ000527,264762.4406808971
SH600183,263669.7517044749
SZ000656,259231.9740909019
SZ002100,257656.50376600167
SZ000718,255957.14067817235
SH600446,253626.68766533653
SZ300724,249822.84209646774
SH600690,249763.38403706765
SH603659,245267.26592361438
SH600807,242783.20651380735
SZ300132,234353.691743279
SZ000036,233255.67419101886
SZ300497,231369.3460075073
SZ300100,229197.50298255903
SH600288,229193.16203743633
SZ002605,228809.2152406061
SH688169,226958.7468801993
SZ000157,226628.0751097318
SZ300017,224871.61866209935
SZ300702,220901.83110379148
SZ300072,219659.036789358
SZ300602,215978.09966119577
SH601633,215107.0816482682
SZ002504,212524.87762806594
SZ002555,209767.46885010414
SH600801,209352.20459642552
SZ000732,206634.377873044
SH600396,199649.65439409373
SH600566,196095.8123353246
SH601636,195328.3507166556
SZ002120,192298.47456849995
SZ002648,183885.56835946557
SZ000661,182731.69713121792
SZ300454,181311.35408880224
SZ300267,180108.8719578117
SZ002352,179946.20982960716
SZ000563,179337.78623105725
SZ002146,178770.07087834386
SH603233,173111.5584013278
SH600382,172921.4657742874
SH600415,171733.65436947558
SZ002507,171173.9210121953
SZ002180,168949.2015675736
SZ002179,166821.15545639687
SZ300032,166314.84732850752
SZ002008,165605.66705743317
SZ000785,164947.43505787908
SH688188,163819.86009221617
SZ000301,162800.36331980198
SZ300662,162708.02332453948
SZ000717,158339.30861746462
SZ000877,158108.24446378462
SZ002171,157686.27725916903
SZ002681,151931.08395642578
SZ002092,151447.9443147888
SH600297,146370.7440108498
SH600383,146343.09325494227
SH600553,145106.25224211515
SH601000,143691.29705931852
SZ002841,143515.49612562882
SH603305,142329.2733876758
SH601313,140297.7177446502
SH603707,140223.52836787514
SZ000826,139508.7915874566
SH600519,135413.4355426313
SH603039,133494.1974178633
SH600315,129864.01024463226
SZ002042,129322.91254700231
SZ300025,128100.00764789758
SZ000997,127284.40664498293
SH603267,127245.90738168522
SZ002932,126715.2127135417
SH600755,126162.7870764077
SZ000753,125451.06840810081
SH688301,122705.08211676683
SZ002030,121693.04145346372
SH600253,120788.2377616886
SH600728,120289.55746754276
SZ300572,119703.7116803209
SH600856,119534.93166917283
SZ000673,116867.26315943635
SZ000156,112336.51330852008
SH601818,111009.83518474724
SZ002467,110374.49244604068
SH603601,110247.82231597102
SZ000625,109136.32032398134
SZ002043,108908.53684783634
SZ000968,107299.18157006986
SZ002069,106535.43485367618
SZ300365,103511.43067123182
SH603501,103393.40746924118
SZ300274,101873.74226843205
SZ300273,101678.99524137442
SZ300027,101570.95122035895
SH603338,98301.35237494181
SZ300009,96993.75859471678
SZ002200,94563.70160702223
SZ300088,94087.47454961808
SZ300367,91930.67685216421
SZ300058,89949.45591202614
SZ002468,89156.55829764949
SZ300145,89129.6453210829
SH600582,88900.10632285726
SZ002061,88419.76536685706
SZ002208,86404.8634904626
SZ002077,86341.74499271187
SZ300237,85628.57355519512
SZ002450,85596.8273833773
SZ300182,85371.01170299726
SZ002699,84588.75194710353
SZ000982,83571.15987762992
SZ000540,82840.30849995103
SH600863,81494.16413235816
SZ002294,81090.35571509274
SZ002038,80682.00926358189
SH600081,80624.21654989506
SH600177,79310.87279746018
SZ002697,79213.73905960005
SH600483,79088.418217547
SH603520,78321.59399129858
SH600475,78270.96330517472
SZ300352,77725.76095502134
SZ300760,77689.71374878287
SZ002707,77642.85221428878
SH600502,77463.26197855087
SH600057,77427.19870013179
SH600419,76502.8577526107
SZ300607,75993.83652138896
SZ300251,75576.63600828237
SZ000776,75460.55004014564
SZ002434,75435.24599115131
SZ002793,74272.8465757164
SZ002081,73932.78780668887
SH600180,72892.20761025161
SZ000568,71733.00545516761
SZ000413,71446.26907084842
SH603337,70379.54729314835
SH600422,69203.76795355376
SZ002456,69167.83895031665
SH601689,67469.74905917456
SH601003,67457.90754342475
SZ002210,67318.40217257512
SZ000681,67266.29720051901
SZ300026,66636.83945507614
SZ300393,66420.07386712125
SZ000651,65987.96604092466
SZ002706,65898.83653358836
SZ000963,64777.00373633162
SZ002353,63160.68572210643
SZ002273,63106.671959832485
SH603040,62237.70033464313
SH600684,61834.159699710784
SZ000029,61566.77531883435
SZ300302,61490.86459263775
SZ000796,61349.666996128275
SZ300230,61094.82375630457
SH600157,60385.26697697118
SZ002106,59965.704781372566
SH600323,59898.29944988241
SZ000688,59785.11876165657
SH600258,59618.72648635681
SH603638,59426.857391930884
SZ002250,58925.191485166724
SZ000062,57693.2146788431
SZ000861,56507.66826583468
SH600111,55313.05849915021
SH600703,54283.24706588889
SH600559,54070.572587384406
SH600020,53597.93737719662
SZ300751,52338.3527770685
SZ002299,51856.67829622445
SH600662,51787.28276311373
SZ000011,51765.6170722252
SH600779,50365.98721739923
SH600503,50118.28385735757
SZ300590,49988.4785327171
SZ002118,49752.85248336097
SH600710,48823.94532728533
SZ000672,48122.337156757014
SZ002912,47156.87514144473
SH600568,47000.47981302731
SZ300462,46845.922335710144
SH601567,45146.96329884062
SZ300349,45040.84122345655
SH600873,45025.955103652086
SH600527,44813.62162269675
SZ002018,44589.8620918215
SZ002597,43274.05515267979
SZ002400,42780.16211104515
SH603043,41652.11201510904
SH600658,41491.08332899108
SZ300571,41338.82780587906
SZ000043,41309.21530073439
SH600562,38812.192238096846
SH600641,37940.85607152106
SZ000838,37657.20974480966
SH600039,37580.168507426686
SH600266,36901.46151381172
SZ002701,36567.85445601924
SH600076,36464.92453505553
SH600053,36111.366873639054
SZ002462,36028.59551148943
SZ000700,35916.70157542848
SH600263,35831.27948732523
SZ001914,35556.83680896426
SZ300142,34612.749228474684
SZ002230,33847.18382982712
SZ002323,33658.714015821286
SZ300770,33551.95699346741
SZ300357,33220.171516549075
SH600535,32644.717404614086
SZ002718,32498.66898762528
SH600197,32287.371509323362
SZ000423,32174.174408468127
SZ000001,30215.70691228361
SZ000553,29956.002649150905
SH600595,29728.94340217329
SZ002415,29684.3062830572
SH600794,29378.283366213378
SZ002123,29067.99099539756
SH600607,28997.489997487573
SZ000736,28503.79681970284
SH600236,28301.668466532254
SZ000538,28289.148798878887
SH601628,27625.479286004556
SH600550,26904.792457367643
SH601515,25918.878112212522
SZ002055,25645.414384590986
SZ000024,25215.463608668884
SH600547,24886.250526044518
SH600338,23800.93949116685
SH600083,23697.63813141745
SZ002127,23321.485992948525
SH600287,22976.388684106525
SZ000788,22678.91321548156
SZ002249,22423.86245057918
SZ000338,22088.448084561096
SZ300070,21838.142034475866
SH601021,21819.640915124677
SH603788,21065.75926522771
SH600182,20310.52930189896
SZ300199,19825.053290516604
SZ002051,19657.096583750157
SZ002568,19117.391309674596
SZ002595,18794.089246898715
SZ002213,18717.15247070446
SZ002447,18293.31889127381
SH603486,18133.554139831103
SH601933,17745.965650020342
SZ002029,17175.05135807302
SZ002166,17105.14724312094
SH603392,16767.553720757598
SH600420,16553.263682377932
SH600563,15348.407014790166
SZ300285,14966.664484256064
SH600160,14934.618270472914
SZ002244,12712.462493577274
SZ300394,10550.619998355221
SZ000006,10443.993955770042
SH603898,10207.157913023722
SZ002174,9966.393374977633
SZ000813,9857.927578319097
SZ000921,9602.991214460228
SZ000930,9578.187448807934
SZ000069,9467.424483170267
SH600885,9267.992147174256
SH600557,9242.604552915029
SZ002045,8457.676942184917
SH600016,7640.490926651168
SZ002091,7298.885331959464
SZ000892,6862.02878710028
SZ002360,6781.7621118746465
SZ002158,6628.405825316615
SH603899,6546.81512466725
SH600027,6343.208979165065
SZ002226,6279.778480710345
SZ000430,6209.445037417929
SH600066,4916.450036005117
SZ300383,4745.002873637597
SH603317,4582.772096076049
SH600276,4252.251672207611
SZ002304,4113.974698788603
SH600661,3658.6949927316164
SH600505,2824.027103353583
SZ002520,2416.115073200337
SZ002772,2244.3968242163537
SZ002602,404.66145364555996
SZ300673,177.91417769699183
SZ002344,83.42213050334249
SZ300286,51.23778782435693
SZ300008,-13.669023499679497
SZ002408,-125.97304825062741
SZ300327,-154.2353849868773
SZ002214,-330.77263090969063
SZ300432,-513.6933719903463
SZ300303,-716.4089046572917
SH600571,-748.5498898909427
SH601166,-1422.4851918023196
SH600771,-1424.9655406308593
SZ300253,-1646.1036698766698
SZ000607,-2560.0449903821573
SZ002293,-2761.930088840425
SZ002139,-2851.6415689324494
SZ300324,-3083.3245684439316
SZ002285,-3587.0024702875526
SZ000506,-3819.291036333656
SZ002311,-3828.4621079210774
SH600106,-4037.6877596663544
SH600389,-4303.445967020933
SH600077,-5549.305957131728
SZ002056,-6277.932775797963
SH600298,-6351.025833844498
SH688536,-6686.993663440924
SH600259,-7399.2730308628525
SH600199,-8754.436571028142
SH601238,-11329.159653753275
SZ300232,-11531.874761377228
SH600166,-11543.457147921668
SZ002653,-11776.994337514683
SZ002283,-11794.210497507069
SZ002014,-12556.943391492765
SH600346,-12941.083769909572
SZ002140,-13192.542348480842
SZ000536,-13280.356895655917
SZ002116,-13458.571706739545
SH600339,-13541.223343961581
SH600477,-14433.70383211004
SH600436,-14614.908011411142
SH600985,-14923.029183451668
SZ000961,-14941.146989454923
SH600176,-15007.528363963123
SZ000933,-15011.983798420464
SZ300073,-15077.700596491573
SZ002664,-15209.984517156816
SZ002223,-15212.109193239769
SZ002185,-15361.263164351694
SZ002913,-15508.116712409304
SZ300156,-15554.770862205536
SZ300347,-15907.369188161982
SZ300080,-16129.150141139049
SZ002004,-16338.113890498294
SZ300426,-17602.6851143667
SZ000002,-18585.0501307206
SH600375,-18853.977370384964
SZ000049,-19131.24256864423
SZ002335,-20011.397465969785
SH600054,-20599.966322723893
SH601699,-20843.114608371223
SH603882,-21025.31925557903
SH603806,-21899.331816542894
SZ000411,-22485.989255496068
SZ000858,-22726.062880338985
SZ000876,-23930.582358094398
SZ002108,-24240.634976619505
SH600805,-24477.129638582235
SZ000028,-24844.554417946027
SH600381,-25044.342821931117
SZ002170,-25819.55128872668
SZ300476,-25929.706699980423
SZ002252,-25955.326645914465
SZ000905,-26307.443503498565
SH600784,-26324.002721256984
SZ002440,-26804.827803275548
SZ000631,-27201.388294908335
SH600161,-27527.690441792074
SH600887,-27789.4014336596
SH600983,-28311.601923953334
SH600403,-28415.326329527074
SZ002002,-28446.641084443894
SH600629,-28691.64235543064
SZ300633,-28871.720904525195
SH600499,-29042.59642479656
SZ002746,-29188.470362320775
SZ300575,-29541.07801478484
SH600900,-29704.240305988584
SH601318,-29977.997459827806
SZ002037,-30546.136921559868
SH600982,-31500.26025427709
SZ002182,-31897.629866926232
SZ300005,-32410.348793435678
SH600080,-33846.14814329002
SZ002268,-33940.77295845002
SH600532,-34607.92524935416
SH600489,-34670.50236805488
SH603416,-35690.05488012731
SZ000703,-36087.62229050277
SH600988,-36825.78118671081
SZ300146,-37164.86603959091
SZ000809,-37878.273872309015
SZ000720,-37921.59068319888
SZ000680,-38565.813432616415
SZ000970,-38868.241291342245
SH600188,-38889.228656937776
SZ000550,-39063.5594259355
SH600406,-39555.080794710666
SZ002867,-39873.403815633385
SZ000988,-40033.08419274964
SH600546,-40157.77206552221
SH603505,-40364.00639196159
SH601360,-40366.84944929206
SH600612,-40651.92558834347
SZ001979,-40770.82869929646
SZ000425,-40988.52265098359
SZ000650,-41095.298918409506
SH600622,-41099.25058023841
SH600351,-41123.45359207492
SH603387,-41286.7537419165
SH600369,-43913.65911822615
SH603568,-44181.86855730484
SZ002430,-44394.64468412218
SZ000590,-44722.14135789056
SZ000552,-45240.63396871759
SZ300598,-46623.41210554633
SZ000586,-46849.52492718486
SH600293,-47153.84439168451
SZ002126,-47863.49340411171
SZ002646,-47901.52708401333
SZ000596,-47946.7108961147
SH601002,-48327.96301246865
SH600426,-48361.12767279579
SZ002221,-48486.21058783383
SZ300197,-48528.783645803574
SZ002410,-48925.640006833535
SH600958,-48983.74470256211
SH600525,-49029.110571461206
SH600815,-49161.18843817181
SH600742,-49234.48452620991
SZ002065,-49240.77307181741
SH600567,-49498.72964465653
SH600637,-50028.67865240213
SZ300729,-50382.02766026324
SZ000895,-50548.96411154128
SH600970,-50870.74703475274
SZ002217,-52626.99512424169
SZ002049,-52718.527135075536
SZ000908,-53171.94550685922
SZ000960,-53348.20000474347
SZ300265,-56618.580654815654
SH600366,-57544.890314883785
SH600123,-58087.374677783635
SZ000737,-58937.473297035554
SZ000581,-58974.77955487801
SH600715,-59106.14452229743
SZ002305,-59680.25914353866
SH600585,-60272.451066776644
SH600025,-60707.98707437888
SH603606,-60716.20452718297
SZ002063,-61075.35177734465
SZ002769,-61422.22909360682
SZ300355,-61580.8086206913
SZ300176,-61886.943896224955
SZ300113,-62037.40246817563
SZ000791,-62993.73196444381
SH601101,-63123.764107585885
SH600850,-64234.57076682494
SZ300525,-64268.28908599226
SH600835,-64557.32195587363
SZ000602,-64913.47320812795
SZ002722,-65497.662188415416
SZ300294,-65603.94517253002
SZ000400,-66885.21705923369
SZ002161,-67193.41226431978
SZ000408,-67639.71539450111
SH600978,-68092.75548310578
SH600458,-68185.61809479026
SZ300319,-68467.35371454578
SZ300738,-69240.78531604796
SZ002859,-70260.11397408589
SH601009,-70655.21393582225
SZ002234,-71449.18574120791
SH601127,-71503.29555083986
SZ002749,-71564.59066616104
SZ300401,-71784.01216201531
SZ300133,-72167.5247773467
SH600211,-72236.26992839773
SZ000922,-72508.66886978713
SZ002204,-72680.68804999965
SZ002007,-72802.5030476154
SH600332,-73861.20324583456
SZ300188,-73921.2078073115
SH600392,-74141.33772294584
SZ002717,-74864.52286290983
SZ000626,-75545.30555752758
SH600201,-76787.14877206215
SH600782,-76838.75590145122
SZ002082,-78041.40679724631
SZ002755,-78100.43430877896
SZ002189,-78201.01415064686
SZ300115,-78793.44416777603
SZ300630,-79524.20063153293
SZ002463,-79668.74594316329
SH600666,-80064.19652772462
SZ000789,-83035.64066293545
SH600651,-83128.00968183542
SZ300107,-83855.81772954925
SH600894,-84844.674746036
SH603306,-85446.90228356083
SH603023,-85708.0712938672
SZ000055,-86129.4770822787
SZ002219,-86477.54170521471
SZ000528,-87328.02013690065
SH600876,-87496.19332956616
SZ000050,-88964.3349362195
SZ000578,-90766.81999770564
SZ002310,-90888.19591024437
SZ002130,-91084.2196667018
SH600348,-91377.66292092277
SH603360,-91606.108521268
SH600569,-92492.98206713621
SH600999,-93049.26065147028
SH600681,-95293.0816832505
SH600067,-95433.3830648606
SH600282,-96118.74110199406
SZ300144,-96309.11678105511
SZ002006,-96800.39592758619
SZ000034,-99299.62469446531
SH600556,-100061.46494390327
SZ300413,-101801.75626879907
SH600781,-102295.53431696584
SZ300011,-103549.09603720647
SH603019,-105562.38162200397
SH603595,-106391.23500111874
SZ300234,-106709.94816094206
SZ000039,-107486.95487602917
SH600216,-110469.37945713621
SH600631,-115943.45869821135
SZ300896,-116064.24433650752
SZ002198,-116135.6693428476
SH600318,-116175.39295506346
SZ300293,-116383.51711699221
SZ300423,-116389.17459094722
SH601865,-116764.50995735521
SZ300376,-119835.79973824794
SZ002242,-120739.61612276541
SZ000655,-120807.23922983216
SH603218,-120923.84297669935
SH600675,-123442.41231221275
SZ000848,-125482.36391738243
SZ300228,-127594.57802379731
SZ002343,-128042.4835017533
SZ300487,-129772.2716125017
SZ002041,-131164.30820538476
SZ002035,-131992.95377346815
SZ300263,-132459.54519907868
SZ000915,-132577.9446764345
SH600139,-133963.72639575036
SH600810,-134380.23638171912
SZ000677,-134462.0795667892
SZ000031,-136811.8896986792
SH603129,-136868.21088123298
SZ300684,-137413.64688094944
SH603877,-137452.3478006411
SZ002104,-140153.8113576306
SH600837,-147521.46071273624
SZ002517,-148013.00080749305
SZ300601,-149156.69705482782
SZ300502,-149617.03128284286
SZ300219,-150019.24213636562
SH600649,-151102.58450098312
SH600518,-152881.14276912727
SH688598,-154833.189969033
SH600252,-157330.9325435845
SZ002036,-157815.39732600504
SZ000016,-158092.6811637442
SZ300428,-161009.3805980864
SZ002626,-163979.7027393676
SH600705,-165264.42709639296
SH688399,-166431.85785655654
SH600877,-170127.74379975325
SH600545,-170659.96654174256
SZ002768,-170881.55822545552
SZ002469,-172546.23560773302
SZ300418,-172833.5887489107
SH600745,-172863.96300904825
SH600516,-174488.33184341085
SH600738,-181007.3842552381
SH600048,-183044.49947518122
SZ300559,-183844.71888482792
SZ000567,-185358.71910452028
SZ300252,-191148.26359555896
SZ002258,-191160.73150027485
SZ002558,-191801.59408152825
SZ002364,-192922.50745107827
SH600486,-195850.7383066523
SZ300121,-196806.79946533835
SZ002761,-198498.42548273358
SZ000783,-199104.8911153722
SZ000881,-203641.05514999107
SZ300231,-204544.00543134252
SZ300567,-209689.66060376656
SH600826,-210328.95547475782
SZ300166,-211996.39371348772
SZ002812,-215483.22671133932
SZ000627,-215840.8954677477
SZ300482,-217293.10990365385
SZ002019,-217570.26094294526
SZ300531,-217838.05728020344
SZ002975,-222635.70205863193
SZ002280,-222905.00521527312
SZ300016,-229903.36735130637
SH601555,-234515.9195403863
SH600030,-236490.34628000227
SZ002466,-238620.9798365098
SZ000830,-238941.52132345608
SZ002168,-240864.8012430038
SZ002354,-241350.24550767115
SZ002553,-244556.10356843122
SZ002312,-244727.81706088874
SH600452,-245519.48105063196
SZ002460,-248896.97114543268
SZ002950,-250040.60078480956
SZ300618,-250985.79598298226
SH600171,-251704.22450331436
SH600230,-253318.71901716676
SZ000958,-255473.70415951236
SZ000537,-257500.3274866204
SH600031,-257734.51195333456
SZ002658,-258331.5031219346
SH601099,-262363.85626005265
SH603165,-263011.80227947107
SZ002016,-265428.71573896485
SZ000065,-265470.30654673104
SZ002673,-268073.6897263174
SH600633,-269137.8825050451
SZ000786,-269435.37455003406
SH600376,-269814.75985435833
SH600743,-272181.07054040744
SH600809,-272471.27860919014
SZ300207,-281301.83969349007
SH600179,-293146.5091940968
SH688111,-298117.4103387953
SZ002001,-301311.7445629956
SZ000686,-307055.1780308764
SZ002487,-308971.20986740384
SH600086,-311920.38879597455
SH603799,-317843.80013275484
SH605399,-319993.2296723565
SZ002838,-322117.5084411525
SH600732,-324013.0396134271
SZ002959,-344466.43473036424
SZ000046,-350003.80114579946
SZ300443,-351591.7327235497
SZ000422,-352856.2917244774
SZ300552,-357760.1413611807
SZ300216,-364554.714414036
SZ002270,-365303.4083522653
SZ002366,-368828.710200267
SZ300015,-395170.1388562822
SZ300316,-401043.4849410185
SZ300554,-401451.7594472645
SZ002027,-430713.0493010869
SZ002919,-432227.20149084204
SZ000932,-435795.70907268376
SH600570,-463991.05786317005
SZ002677,-473562.6612525054
SH601377,-515704.9087690973
SH601688,-527675.024801971
SZ002064,-529596.141435633
SH603301,-533376.1640117241
SZ000951,-535699.5503165966
SZ300059,-581561.8175384201
SH688068,-588806.2492889501
SZ300244,-623538.8125368415
SZ000516,-633490.4506990837
SH603260,-678987.8881728025
SZ002803,-869260.8553332025
