symbol,net_contribution
SZ300204,-934.0849455342432
SH600982,-1128.146175344009
SH600332,-1391.7139930457342
SZ002106,-2223.1857936985907
SH600420,-2748.4287388299126
SZ002174,-3264.7740574710188
SH601166,-3369.634568171343
SH600436,-3667.528938329371
SZ300212,-4205.087973156653
SZ000430,-6367.075316350325
SZ002182,-6639.297230288852
SH600568,-6750.137316843437
SZ000050,-6757.538769281993
SH600607,-7753.510953189863
SH600166,-8049.846478679392
SZ000028,-8058.12143199431
SZ000567,-8699.49570161046
SH600375,-8858.721001643687
SZ000607,-9460.98835640389
SH600067,-9508.78270189563
SH600525,-10102.243664965965
SH603606,-10259.799812044716
SH600710,-10355.43476108706
SZ002170,-10554.748189539649
SZ300347,-10976.418225140776
SH600276,-11450.964243673836
SZ002646,-11600.129607103765
SZ002230,-11639.60391415871
SZ002007,-11738.03966524708
SH600887,-11800.224229837593
SH600779,-11883.671198233555
SZ002664,-12200.215604018944
SZ300725,-12528.36989023925
SH600595,-12582.93845616997
SH600805,-13358.017995417293
SH600083,-13674.378277773852
SZ002653,-13817.870407610957
SZ300293,-13908.785764154338
SH603040,-14701.757582993712
SH600658,-14850.58308630425
SZ000933,-14922.930293569574
SH600809,-15186.897442622809
SH600877,-15349.09741793177
SZ300230,-15440.389483481995
SH600728,-15645.820402574376
SH601021,-15662.47989913862
SZ300142,-15898.300616703113
SH600076,-15904.763776409905
SZ000048,-15976.943234356993
SZ002051,-16177.276419619448
SH600637,-17176.27952793392
SZ300216,-17385.006528975675
SZ000791,-17831.303177662543
SZ000789,-18185.108241312322
SZ000602,-18503.944774743577
SZ002975,-18753.614972012234
SH600900,-19636.237888543343
SH600681,-19645.758168085944
SZ300607,-19678.79606969678
SZ002037,-20649.521258514433
SZ002014,-20946.186459299934
SZ002400,-21272.81179980893
SZ000422,-21401.47053136467
SZ000680,-21540.49683496292
SZ300027,-21599.695221466653
SH600259,-22054.77984856104
SH600715,-22087.331440034905
SH600053,-22090.456140214927
SH605399,-22522.829497745493
SZ300234,-22945.489428070723
SZ000001,-23072.241538971663
SZ300415,-23135.6736058791
SZ300367,-23279.41721468279
SZ000411,-23295.48059932288
SZ000921,-23394.109350157087
SZ000677,-23572.61788989423
SH600182,-24066.490251455863
SH600426,-24171.979153267865
SZ000717,-24225.081292430405
SH600216,-24982.422082343255
SH600988,-25367.56784721784
SZ300575,-26304.172005088127
SZ002104,-26315.52672172652
SZ002091,-26380.69851516944
SZ000552,-26489.818345878622
SH600318,-26632.735182079254
SZ002456,-26878.668814614182
SH600080,-27484.795798977895
SZ000809,-28120.513443012314
SZ000536,-28179.66605247598
SZ000400,-28182.101709092618
SH600188,-28323.578454465198
SZ002793,-28338.344492113567
SZ000002,-28530.913070887444
SH600403,-28936.901142693532
SZ300176,-28994.314494011865
SZ002558,-29053.858620078187
SH600885,-29163.510366415256
SZ002185,-29224.955655777943
SZ000908,-29792.169347120274
SZ000036,-29912.964102789643
SH600703,-30341.190365129383
SH600499,-30527.55852939986
SZ000011,-30611.002366369008
SH600176,-30635.667101771687
SZ002415,-30668.44825795351
SZ002258,-30974.748841136287
SH600563,-31707.121236348466
SZ000915,-31779.24573840946
SZ000006,-31798.71429862152
SZ002018,-31989.184609186952
SZ300231,-32064.863638298702
SZ300632,-32274.499879483483
SH600559,-32688.84729830062
