symbol,net_contribution
SZ300197,-32815.87127327139
SZ002127,-33676.56300428626
SZ002007,-33841.26510376809
SZ002305,-34103.22803766705
SH603505,-34289.24558182794
SZ002210,-34621.750040713116
SZ002447,-34821.38211454451
SZ300355,-35266.598133625695
SH600499,-35567.43888394919
SZ002867,-36290.24750179995
SZ300115,-37335.22272476123
SZ000028,-37981.54147132172
SH600887,-38020.84556417976
SH600532,-38371.808519427665
SZ001979,-39091.092024398036
SZ300107,-39336.59627013549
SH600815,-39540.454302892904
SH600988,-39609.52018413937
SZ300401,-39675.70768701669
SH600489,-39912.56161179254
SH601009,-40171.28536008578
SZ000550,-40454.12239341054
SH600970,-41953.352153650136
SZ300080,-42221.813452781294
SZ000590,-42696.6894930891
SH600199,-42842.286288961535
SZ000680,-42849.98120434297
SH600339,-42908.98044479621
SZ002646,-43113.27551744884
SZ000703,-43589.44821267633
SZ300590,-44004.703002028284
SZ000905,-45498.248092199676
SZ002170,-45764.2188232544
SH600426,-45766.58243618766
SH600161,-46116.769721415476
SZ002002,-46465.33057682571
SH600123,-47259.179176232545
SH600978,-47265.44907647179
SZ000602,-48111.16705695761
SH600837,-48432.889188045636
SH600629,-48573.38424295734
SZ000961,-48803.873634569405
SH603416,-49751.20415293728
SH600983,-49754.99000855553
SZ002049,-50133.351456145756
SZ000988,-50509.41009783675
SZ002037,-51646.97603596054
SH600612,-53078.83408316772
SZ300294,-53241.07064053521
SH600546,-53424.34419027611
SZ000581,-53588.8007725848
SH601002,-55092.0401825704
SZ000552,-55172.45650229772
SH600742,-55395.644893419405
SH603899,-56040.831538054976
SH600715,-56308.78902841045
SZ300232,-56970.463096568245
SZ000813,-57448.946317112364
SH603486,-58132.63556277659
SZ300265,-58228.82218194078
SZ300426,-58692.47083862033
SZ300176,-59042.47221229703
SZ002126,-59434.60068292526
SZ002217,-59771.37759769207
SH600835,-60191.41255945875
SH600025,-60611.90025807812
SH600366,-60629.86006881588
SH601101,-60776.907421380805
SH600850,-62604.89256502141
SZ002410,-62610.73355809646
SZ002701,-62847.12460933585
SH600958,-62898.30149448605
SH600458,-63025.471886661835
SH600585,-63143.76574213337
SH600675,-63917.68067060318
SZ000791,-64053.20737760444
SH603218,-65058.48346901522
SZ000586,-65242.04128500726
SZ300319,-65718.04369450943
SH600403,-66816.13636224583
SZ300133,-69894.61174695764
SZ300487,-69951.98342772352
SZ000922,-71212.64385720261
SZ002749,-72655.42792609817
SH600666,-72890.20740596665
SH600067,-74188.09951848577
SZ000055,-74824.713226686
SZ000908,-75739.72337605117
SZ000876,-75745.40452515031
SH603306,-75924.88924459589
SZ300684,-75941.99617761231
SZ002063,-75976.59434338781
SZ002161,-77459.5230578063
SZ002769,-77601.84541536577
SZ002859,-77885.31455371127
SZ000024,-78743.13852227735
SH600705,-79442.2739252086
SH600567,-80368.05119278247
SH603023,-80540.66406503168
SH600894,-80837.78895782522
SH600211,-81243.54435521492
SZ300525,-81671.1798292984
SZ300146,-81678.11530458345
SH603877,-82367.95801224024
SH600569,-82392.77710227715
SH600781,-83012.6511479239
SH600201,-83156.83129161701
SZ000049,-85180.39776767406
SZ000789,-85274.71784111403
SZ002204,-85416.24563574532
SZ300575,-86185.51539648627
SZ002343,-86387.83912159596
SZ300630,-87389.95891464723
SZ000528,-87524.30725075584
SZ000596,-88003.87558035599
SZ002139,-88159.6125417389
SH603387,-88204.33354383719
SZ002006,-89317.53232916817
SZ002019,-89331.92168825306
SH603129,-90020.2517589794
SH600651,-90419.22910985147
SZ002626,-90945.78210191056
SZ300144,-91075.6417393256
SZ300188,-92360.85590202181
SZ002219,-92895.60055935307
SH600318,-93646.14776920603
SZ000039,-94331.07948782644
SZ002198,-94852.49252155004
SH600348,-96771.76669787383
SZ300413,-96843.58474093874
SZ002517,-97725.66891073855
SH603595,-97911.1588036617
SZ002130,-98049.05599508289
SZ300423,-99167.42239940853
SZ300230,-99688.57960057259
SZ300142,-100786.99048980267
SH600216,-101411.46701217248
SZ300376,-101636.7097524085
SZ000686,-102032.19225321722
SZ300293,-103307.19835538138
SZ300502,-107033.554204704
SZ002035,-108179.97070120624
SZ002082,-108450.18717789988
SZ000578,-109608.4891816384
SH600810,-111159.9176026868
SZ000034,-113172.13820946717
SZ300598,-116447.03713583574
SZ300228,-117326.96774586668
SH600516,-117800.69109037577
SZ002189,-120555.45020039647
SZ000655,-122520.03797793805
SZ002310,-122879.62299012626
SH603360,-123112.9456884131
SH600681,-125138.7899599137
