trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2010-01-25,SH600553,buy,50400,50400,9.914330046653747,499682.23435134883,149.90467030540464,0.0,filled
2010-01-25,SH600607,buy,20900,20900,23.883816698074337,499171.7689897537,149.7515306969261,0.0,filled
2010-01-25,SH600631,buy,26700,26700,18.741768394470213,500405.2161323547,150.1215648397064,0.0,filled
2010-01-25,SZ000522,buy,40600,40600,12.3051175699234,499587.77333889005,149.876332001667,0.0,filled
2010-03-01,SH600553,sell,1900,1900,10.280198707580567,19532.377544403076,5.859713263320923,19.532377544403076,filled
2010-03-01,SH600263,buy,45800,45800,10.9119287071228,499766.3347862243,149.92990043586727,0.0,filled
2010-03-01,SH600631,buy,500,500,18.394241802215575,9197.120901107788,5.0,0.0,filled
2010-03-01,SZ000527,buy,38800,38800,12.896974514007567,500402.6111434936,150.12078334304806,0.0,filled
2010-03-01,SZ000578,buy,22000,22000,22.655258205413816,498415.68051910395,149.52470415573117,0.0,filled
2010-03-01,SZ002082,buy,36500,36500,13.693819681167602,499824.4183626175,149.94732550878524,0.0,filled
2010-03-22,SH600263,sell,45800,45800,11.222668075561524,513998.1978607178,154.1994593582153,513.9981978607178,filled
2010-03-22,SH600553,sell,48500,48500,9.764612972259522,473583.72915458685,142.07511874637603,473.5837291545869,filled
2010-03-22,SZ000527,sell,100,100,12.83474952507019,1283.474952507019,5.0,1.283474952507019,filled
2010-03-22,SZ000578,sell,800,800,23.41129008293152,18729.032066345215,5.618709619903564,18.729032066345216,filled
2010-03-22,SH600369,buy,72100,72100,6.911195444107055,498297.1915201187,149.4891574560356,0.0,filled
2010-03-22,SH600631,buy,700,700,17.848524892807006,12493.967424964905,5.0,0.0,filled
2010-03-22,SH600991,buy,52400,52400,9.509953448295592,498321.560690689,149.4964682072067,0.0,filled
2010-03-22,SZ000522,buy,900,900,12.0068650560379,10806.178550434111,5.0,0.0,filled
2010-03-22,SZ000602,buy,46800,46800,10.640691210746764,497984.3486629486,149.39530459888456,0.0,filled
2010-03-22,SZ002082,buy,1000,1000,13.283618897438048,13283.618897438047,5.0,0.0,filled
2010-04-23,SH600991,sell,6800,6800,10.988733238220215,74723.38601989746,22.417015805969235,74.72338601989746,filled
2010-04-23,SZ000522,sell,3600,3600,13.201213520050048,47524.36867218017,14.25731060165405,47.524368672180174,filled
2010-04-23,SZ000527,sell,38700,38700,12.379108019828797,479071.48036737443,143.7214441102123,479.0714803673744,filled
2010-04-23,SZ000602,sell,5600,5600,12.162956665992736,68112.55732955932,20.433767198867795,68.11255732955932,filled
2010-04-23,SZ002082,sell,200,200,13.422265668869018,2684.4531337738035,5.0,2.6844531337738036,filled
2010-04-23,SH600351,buy,50600,50600,9.926829945564268,502297.59524555196,150.68927857366558,0.0,filled
2010-04-23,SH600369,buy,5500,5500,6.466685807704925,35566.77194237709,10.670031582713126,0.0,filled
2010-04-23,SH600545,buy,38500,38500,13.043957631111143,502192.36879777897,150.6577106393337,0.0,filled
2010-04-23,SH600631,buy,600,600,17.610482675552365,10566.28960533142,5.0,0.0,filled
2010-04-23,SH600978,buy,71800,71800,6.9891704130172725,501822.43565464014,150.54673069639202,0.0,filled
2010-04-23,SZ000578,buy,3700,3700,20.137816368103024,74509.92056198118,22.352976168594353,0.0,filled
2010-04-23,SZ000791,buy,92700,92700,5.416894293785095,502146.1010338783,150.64383031016348,0.0,filled
2010-04-23,SZ002242,buy,46300,46300,10.8366687002182,501737.76082010265,150.52132824603078,0.0,filled
2010-05-25,SH600351,sell,50600,50600,9.040931136131286,457471.1154882431,137.24133464647292,457.47111548824313,filled
2010-05-25,SH600369,sell,77600,77600,5.424971876621246,420977.8176258087,126.2933452877426,420.9778176258087,filled
2010-05-25,SH600545,sell,38500,38500,12.854588027000426,494901.6390395164,148.4704917118549,494.9016390395164,filled
2010-05-25,SH600631,sell,28500,28500,13.614447524070739,388011.7544360161,116.40352633080481,388.0117544360161,filled
2010-05-25,SH600978,sell,71800,71800,4.996808263778687,358770.83333930967,107.63125000179289,358.77083333930966,filled
2010-05-25,SH600991,sell,45600,45600,8.593326782226562,391855.7012695312,117.55671038085936,391.8557012695312,filled
2010-05-25,SZ000522,sell,37900,37900,13.773902472496033,522030.9037075997,156.60927111227988,522.0309037075997,filled
2010-05-25,SZ000578,sell,24900,24900,17.08310235786438,425369.24871082307,127.6107746132469,425.36924871082306,filled
2010-05-25,SZ000602,sell,41200,41200,10.003436219215393,412141.5722316742,123.64247166950226,412.1415722316742,filled
2010-05-25,SZ000791,sell,92700,92700,5.156556173801422,478012.7573113918,143.40382719341753,478.01275731139185,filled
2010-05-25,SZ002082,sell,37300,37300,10.198836364746093,380416.59640502924,114.12497892150876,380.4165964050292,filled
2010-05-25,SZ002242,sell,46300,46300,7.644165980815887,353924.8849117756,106.17746547353266,353.9248849117756,filled
2010-05-25,SH600067,buy,62700,62700,4.59855567741394,288329.44097385404,86.49883229215621,0.0,filled
