trade_date,cash,positions_value,total_value,daily_return
2016-11-10,223.01575050421525,22225926.561307907,22226149.577058412,0.00901806654934334
2016-11-11,223.01575050421525,22161871.664381027,22162094.680131532,-0.002881961029948088
2016-11-14,223.01575050421525,22221611.897802353,22221834.913552858,0.002695604106180527
2016-11-15,223.01575050421525,22244079.224443436,22244302.24019394,0.0010110473202813441
2016-11-16,223.01575050421525,22351501.83210373,22351724.847854234,0.00482921902878064
2016-11-17,223.01575050421525,22287285.721206665,22287508.73695717,-0.0028729823462920745
2016-11-18,223.01575050421525,22328409.133386612,22328632.149137117,0.001845132745220468
2016-11-21,223.01575050421525,22354827.35362053,22355050.369371034,0.001183154438546108
2016-11-22,223.01575050421525,22566898.829221725,22567121.84497223,0.009486512984634432
2016-11-23,223.01575050421525,22467397.73659706,22467620.752347566,-0.0044091175342695355
2016-11-24,223.01575050421525,22358210.175323486,22358433.19107399,-0.004859774093443625
2016-11-25,223.01575050421525,22305254.29792404,22305477.313674547,-0.0023684967970200033
2016-11-28,223.01575050421525,22084095.86997032,22084318.885720827,-0.009914982981249043
2016-11-29,223.01575050421525,21919169.969511032,21919392.985261537,-0.007468009374105078
2016-11-30,223.01575050421525,21980465.946674347,21980688.962424852,0.0027964267625717465
2016-12-01,291.72877925098874,21841071.17919922,21841362.90797847,-0.006338566306295146
2016-12-02,291.72877925098874,21733171.71678543,21733463.445564684,-0.004940143289976384
2016-12-05,291.72877925098874,21785751.147651672,21786042.876430925,0.0024192844825647875
2016-12-06,291.72877925098874,22029314.571380615,22029606.300159868,0.011179791810308037
2016-12-07,291.72877925098874,22247221.259212494,22247512.987991747,0.00989153799949194
2016-12-08,291.72877925098874,22201954.638767242,22202246.367546495,-0.0020346822797534525
2016-12-09,291.72877925098874,22042525.71249008,22042817.441269334,-0.007180756561200985
2016-12-12,291.72877925098874,21229618.425559998,21229910.15433925,-0.03687855643208893
2016-12-13,291.72877925098874,21293302.882003784,21293594.610783037,0.0029997515759985216
2016-12-14,291.72877925098874,21039009.33856964,21039301.067348894,-0.01194225531584836
2016-12-15,291.72877925098874,21012261.524391174,21012553.253170427,-0.0012713261763233064
2016-12-16,291.72877925098874,21334886.106967926,21335177.83574718,0.01535389720085889
2016-12-19,291.72877925098874,21258609.907245636,21258901.63602489,-0.00357513775181606
2016-12-20,291.72877925098874,21270512.374782562,21270804.103561815,0.0005598815846985516
2016-12-21,291.72877925098874,21340846.946048737,21341138.67482799,0.003306624936402658
2016-12-22,291.72877925098874,21367437.380218506,21367729.10899776,0.0012459707316898605
2016-12-23,291.72877925098874,21206009.79156494,21206301.520344194,-0.007554737699552172
2016-12-26,291.72877925098874,21237132.40966797,21237424.13844722,0.0014676117885605855
2016-12-27,291.72877925098874,21288804.27160263,21289096.000381883,0.0024330569280819336
2016-12-28,291.72877925098874,21128087.31880188,21128379.047581133,-0.0075492614997775265
2016-12-29,291.72877925098874,21043558.830595016,21043850.55937427,-0.004000708621163307
2016-12-30,291.72877925098874,21104614.238739014,21104905.967518266,0.0029013420320456174
2017-01-03,795.9112337022816,21293045.760965347,21293841.672199048,0.008952217317223177
2017-01-04,795.9112337022816,21678834.287309647,21679630.198543347,0.01811737554374604
2017-01-05,795.9112337022816,21635668.722486496,21636464.633720197,-0.001991065549911908
2017-01-06,795.9112337022816,21487564.248895645,21488360.160129346,-0.006845132793091846
2017-01-09,795.9112337022816,21464350.257110596,21465146.168344297,-0.001080305412421434
2017-01-10,795.9112337022816,21515279.22768593,21516075.13891963,0.0023726356287496753
2017-01-11,795.9112337022816,21387118.968105316,21387914.879339017,-0.005956488753322331
2017-01-12,795.9112337022816,21253748.089551926,21254544.000785626,-0.006235805561496277
2017-01-13,795.9112337022816,20924261.31711006,20925057.228343762,-0.01550194501607216
2017-01-16,795.9112337022816,20469110.130548477,20469906.041782178,-0.021751490645629645
2017-01-17,795.9112337022816,20546519.606637955,20547315.517871656,0.0037816234198375653
2017-01-18,795.9112337022816,20528718.61562729,20529514.52686099,-0.0008663414447099838
2017-01-19,795.9112337022816,20476276.217842102,20477072.129075803,-0.002554487964952612
2017-01-20,795.9112337022816,20753095.008563995,20753890.919797696,0.013518475150011033
2017-01-23,795.9112337022816,20923676.82800293,20924472.73923663,0.008219269345595803
2017-01-24,795.9112337022816,20921174.702835083,20921970.614068784,-0.00011957888731672917
2017-01-25,795.9112337022816,21074826.823186874,21075622.734420575,0.007344055834227703
2017-01-26,795.9112337022816,21206063.186359406,21206859.097593106,0.0062269269490289325
2017-02-03,49.39901291637216,21150779.821014404,21150829.22002732,-0.0026420639335574814
2017-02-06,49.39901291637216,21323420.274543762,21323469.673556678,0.008162349179477557
2017-02-07,49.39901291637216,21347050.80022812,21347100.199241035,0.0011081932746461742
2017-02-08,49.39901291637216,21462880.14564514,21462929.544658057,0.00542599905073482
2017-02-09,49.39901291637216,21720236.356544495,21720285.75555741,0.011990730825625295
2017-02-10,49.39901291637216,21645548.556041718,21645597.955054633,-0.003438619608568838
2017-02-13,49.39901291637216,21692507.031202316,21692556.430215232,0.0021694237903755464
2017-02-14,49.39901291637216,21647613.86322975,21647663.262242667,-0.002069519473971937
2017-02-15,49.39901291637216,21382533.978557587,21382583.377570502,-0.012245196234852318
2017-02-16,49.39901291637216,21541499.88155365,21541549.280566566,0.007434363761808616
2017-02-17,49.39901291637216,21450806.44340515,21450855.842418067,-0.004210163204478312
2017-02-20,49.39901291637216,21592652.040863037,21592701.439875953,0.006612584528091103
2017-02-21,49.39901291637216,21811915.90862274,21811965.307635657,0.010154536169095563
2017-02-22,49.39901291637216,21920138.447904587,21920187.846917503,0.004961613396843312
2017-02-23,49.39901291637216,22040165.972995758,22040215.372008674,0.0054756613369100204
2017-02-24,49.39901291637216,22197534.06200409,22197583.461017005,0.007140043159840959
2017-02-27,49.39901291637216,22194144.6955204,22194194.094533317,-0.0001526907867984706
2017-02-28,49.39901291637216,22421898.891448975,22421948.29046189,0.010261881776760351
2017-03-01,435.3592883049628,22566970.913219452,22567406.272507757,0.0064873034297265875
