symbol,net_contribution
SH600396,186809.55236317945
SH600415,183884.79811036194
SH600582,182524.95222262514
SH600728,179749.92674258834
SH600297,176324.0672313074
SH603707,175052.89654889214
SZ000661,174193.11082730966
SZ002555,172477.69871546444
SH600382,169474.14242170483
SZ002507,169167.66140357207
SZ300124,163877.42104979116
SZ002120,162858.95909122622
SZ000563,162647.8057815266
SZ000732,154341.43703191663
SH603305,149077.83977224852
SZ300237,147141.52319498197
SZ000718,146275.63710885763
SH600315,143375.98767048662
SH600553,142147.11724356227
SZ002171,140248.42583995062
SZ300607,139569.5670090157
SZ000540,139133.4828367168
SH600801,138192.5544299765
SZ002697,137799.30830768554
SZ002146,137628.90098896186
SZ300009,136653.84175214474
SZ300352,136357.8673068833
SZ002042,133723.8587160776
SZ000301,133632.83396654215
SZ300497,133451.64997792523
SZ002008,130169.69165092183
SH688301,129990.01278412808
SH600383,129643.62709012642
SZ300274,129334.37996241043
SZ000753,127598.16919514188
SH600684,127389.46695175412
SZ002081,126912.44573125371
SZ002092,126872.88848722808
SZ002043,124966.03996025457
SH601000,123361.36778863845
SZ300602,122427.28420126252
SH601003,120189.2028173462
SZ000921,120176.89668420877
SZ002841,115488.50420016213
SZ300760,114468.77289814816
SZ002699,114121.28872700431
SZ000673,113556.38659256353
SH600755,112626.0488458944
SZ000062,111776.24158728949
SZ000877,111650.82037562481
SZ300273,105885.50340808922
SZ300462,105840.86230371671
SZ000838,101548.19372337544
SZ300145,100455.48262855213
SZ002681,99966.03951376857
SZ002706,99146.35019238875
SZ300100,98975.92819546541
SH600419,98534.29732641194
SH603601,96909.35608160624
SH600856,96525.67912828154
SZ000625,95342.88138095243
SZ002200,95030.45804687016
SZ002179,94441.41584929067
SH600253,93245.67081297986
SZ300027,93245.02086164284
SZ002415,93077.21443843155
SZ002038,92632.06097827462
SZ002299,92072.49864927144
SH603806,91943.14332738053
SH600863,91744.93931010185
SZ300662,91518.93742813467
SZ000688,91145.06126922113
SZ000717,90869.49189722585
SH603501,89781.06508679502
SH601818,87073.6944059584
SH603039,86607.2072347519
SH600519,85711.83853879629
SZ000968,85202.40589907172
SZ002450,85159.03950187354
SH600081,84719.90343471593
SZ300231,82546.90675556887
SH600263,82219.98594017839
SH600502,82135.93854712139
SZ000982,79968.81664826543
SZ002061,78040.5330044839
SZ000413,77259.5469609868
SH600057,77067.31856490206
SZ000651,75558.4623849229
SZ000156,75075.6341698753
SZ300572,74937.08697776846
SZ002353,74393.84583162685
SH603040,72842.93551060837
SZ000408,72243.4755803519
SZ002273,71066.39065463305
SZ300182,70699.0020717851
SH600258,70449.40733163722
SZ002294,69894.0561903682
SZ002913,67749.00640125014
SH600340,67687.59999610425
SH600323,66743.79921898904
SZ002030,66590.99714305694
SH600180,66571.68714533158
SZ300738,66226.00448154425
SZ300285,65545.00530275214
SZ002722,65453.81696025247
SH600422,65372.2138760605
SZ300302,65004.623502119444
SZ000568,64768.84187807469
SH603638,64595.389863889664
SZ300367,64281.36662901763
SZ300058,60678.78328004808
SZ300571,59888.3665502739
SZ300026,59454.92523570167
SZ002467,59389.505822692125
SH600535,59336.777215435635
SZ002250,58641.60265486443
SZ002077,58399.00942057301
SH603788,58155.74767325225
SZ002208,58140.26158449898
SZ002597,57926.02057564503
SZ000011,57565.4860182415
SZ002707,57019.579873948824
SZ002091,56759.90700967226
SH600475,56627.00628930854
SZ000681,56609.174107039114
SH601567,56455.30208979768
SZ300365,56309.27358521265
SH600873,54725.62656577857
SZ300088,54456.87436807604
SZ002051,51906.34264313828
SZ002069,51572.75144821027
SZ000043,50503.966808886704
SZ001914,50498.36175132339
SZ000788,50296.8091849513
SZ002004,48587.84708279726
SZ000963,47666.11141670609
SZ002323,47414.670271001
SH603882,47021.02500136057
SH600157,46578.50001678325
SZ002456,46287.91291397513
SZ002106,44615.98025349091
SZ300349,41833.04616379872
SZ000861,41406.68935918165
SZ000776,41191.965182866086
SH600287,40731.948549789784
SH600503,40130.5973768596
SH600562,38993.73103665665
SH600039,38102.37344380468
SZ002468,37438.97528512438
SH600527,37260.97706726543
SH600559,36711.921582987765
SH601360,36567.28007195133
SZ300393,36535.39534578845
SZ002793,36527.86831366911
SH603338,36478.24867373309
SH603043,35955.86473537551
SH600662,35269.92392173922
SZ002214,34773.97580899624
SH603520,34124.22822981572
SH600710,33787.84393040405
SH600483,33364.26425620797
SH603568,33266.694783993764
SH600077,31885.84657663328
SZ000930,31877.102482389426
SZ000700,31664.02680239809
SZ002912,31022.00415450125
SZ000997,30015.03513376694
SZ300303,29205.37310676038
SH600658,29073.31232557539
SZ002018,28946.404192586662
SZ002462,28514.745906958007
SH600111,27815.595222026168
SZ002344,27481.852187772805
SZ002118,26970.224688653892
SZ002664,26279.286155274487
SH600794,26188.365518269246
SH600547,25828.329554982134
SZ000553,25801.50308091467
SH601021,25738.170996460773
SZ000001,25314.706431900442
SZ000892,25043.4617455182
SZ002360,25024.573826664127
SH600568,24281.066533990204
SH601689,23589.500515562366
SZ002470,23239.15894266602
SZ300324,22486.537692572223
SH600338,22111.45504900359
SZ002123,22077.00886403455
SZ002595,21950.619526040566
SZ300770,21539.61886391719
SZ000796,21167.660157130915
SH600016,21094.695580006693
SH600885,21007.979504827235
SZ300005,20778.73857977969
SH600236,20663.312105498277
SZ002249,20658.463069158548
SZ002230,20283.904183904
SH600266,20097.51758670411
SZ000423,19886.22735886398
SZ002653,19590.709634261904
SZ300383,19449.199914093246
SZ002463,18580.98487619683
SH600182,18202.665703931707
SZ002400,17957.77217923297
SZ002166,17299.584431214258
SH601865,17246.260672724107
SH600607,17138.11914858315
SZ000538,16582.06905543775
SZ000338,16458.419835474808
SH601933,16448.21468194772
SZ000672,15574.325350574334
SZ300032,15324.206614270224
SZ002434,14576.704032905283
SH600076,14386.962725612335
SH600771,14346.025415458716
SH600571,14341.794683792687
SZ000785,13214.150528033846
SH600550,12296.039147881325
SH600083,12034.104973612935
SH600703,11665.771861434798
SZ300070,11389.512592041166
SH600595,11300.32207926584
SZ002045,11100.2187125067
SZ002055,10830.581071755674
SZ002718,10780.581708361278
SH600556,10656.304021285614
SZ002158,10300.191860517603
SZ002304,10066.455486597668
SH603019,9677.66055805923
SH600661,9597.68121984275
SZ002213,9589.918791746197
SH600381,8299.904937281506
SZ002244,8263.482600240386
SZ002293,8098.523601939145
SZ002430,7941.956834877434
SZ000002,7494.674024111766
SH600020,6814.705850239145
SZ300432,6709.382111137849
SH600505,6105.462672919151
SZ002226,5708.359451884986
SZ002056,5111.3808080359595
SZ002311,4768.711614896136
SH600027,4453.802531145047
SH688536,3574.8864867810626
SZ300156,3409.8729759103153
SZ002029,3184.2728597634705
SZ000631,2949.77265487361
SZ000430,2888.1904084104463
SZ300073,2877.150429000263
SH601628,2502.699784783763
SH601515,2187.635365041322
SZ000736,1833.8415735593298
SH601318,1758.1274220873602
SZ000006,1636.656051490805
SZ300394,1039.8685851070331
SH600779,423.4133254836197
SZ300270,141.95129873819383
SZ300139,94.25205525941851
SZ300342,69.62511317768099
SH600436,-17.889435700024478
SZ300008,-35.01783625683777
SZ002408,-101.87429742741574
SH603392,-360.35336838057265
SH600259,-661.9528445259784
SZ000607,-1074.587692410103
SZ300253,-1124.5693082126618
SZ002283,-1750.2161631356576
SZ002269,-1945.1922824219946
SZ002335,-2208.504671694129
SZ000650,-2368.1634484652895
SZ300127,-2699.7069955023253
SH601699,-2840.3274603069876
SH600197,-2899.5853141945554
SH600420,-3700.009393437009
SZ002932,-4248.853436491452
SZ000069,-4569.327428703196
SZ002746,-4741.584211696871
SZ000895,-4911.570906855399
SZ000506,-5958.968946525012
SH603898,-6322.022012655856
SH600160,-6432.572459010291
SZ000737,-6474.2280349072535
SH600053,-6618.365113002714
SZ300347,-7308.2953302863025
SZ002602,-7410.296938023181
SH600106,-7480.377146137122
SZ000031,-7843.932972663664
SZ002772,-7963.435592170223
SH600276,-8475.919919480686
SZ002174,-8566.898462895886
SZ000536,-9674.819968438707
SZ300315,-9745.81349625445
SZ002116,-9777.281336493033
SH600641,-10116.374981127796
SZ300357,-10119.339101591264
SH600346,-10237.67152205715
SH603337,-10442.23489727499
SH600557,-10806.37814595335
SZ002221,-10860.095498641895
SZ002242,-11163.017806559743
SH601166,-11340.545552493422
SZ002440,-11384.538398799312
SZ002520,-11627.129340825486
SZ000411,-11729.333156511479
SH600477,-12514.287964419695
SH600166,-12715.329293606977
SZ002108,-12973.997313389089
SZ300476,-13820.82285458938
SZ002014,-14341.60237186082
SZ002568,-14655.10191747197
SZ002182,-15110.96077565651
SZ000720,-15611.401302482933
SZ002185,-17345.019107802073
SH600805,-17419.217992585443
SZ002252,-17921.022468487325
SH600392,-17952.361956661625
SH600375,-18007.95932479913
SH603317,-18399.372680573026
SH600563,-18875.119728927093
SH601238,-19051.39262916008
SZ000933,-19194.41249511513
SZ002065,-20930.096839983773
SH600351,-21181.721731174388
SH600782,-22287.448481944855
SH600982,-22683.733321117412
SH600298,-22863.184088160226
SH600066,-23083.91340339079
SH601127,-23520.394324450055
SZ002140,-24084.62202998763
SZ000858,-24304.511333352362
SH600406,-24478.45327492268
SZ000970,-24718.244939783355
SH600176,-24963.16457539599
SH600188,-24984.55272051529
SZ000400,-25306.128228990478
SH600293,-25401.50705324649
SZ002755,-25555.022855343064
SZ002268,-26382.249836730538
SH600332,-26871.74239585991
SH600525,-27619.94717132754
SH600900,-27697.284398009186
SH600369,-29143.859967843804
SZ300633,-29234.44611658936
SZ300234,-29888.086886517936
SH600054,-30240.06879323558
SH600637,-30629.488454328093
SZ002223,-30935.932442754623
SH600080,-31369.58576918114
SZ000809,-31399.311870625592
SH600985,-31771.297343291226
SZ300166,-32058.838396129315
SZ000425,-32613.78154616576
SH600784,-32627.31334216334
SZ300197,-32682.738490774296
SZ000050,-32719.57807181735
SZ002007,-33267.71112399257
SH603505,-34029.17461010232
SZ002127,-34183.726109904004
SZ002305,-34265.93126732815
SZ002210,-34338.63009405648
SZ300355,-35133.929634726956
SZ002447,-35284.13260455907
