symbol,net_contribution
SZ002146,157475.01486929524
SZ300009,157435.1262713893
SZ002043,155244.32131948322
SH600315,155144.481371394
SH600553,152701.880755297
SZ002092,150959.28564269491
SZ000540,149128.74850737333
SZ000921,146159.776217288
SH601003,145078.1849511927
SZ002171,144345.08495556435
SZ300462,142884.3772088224
SH600684,142201.57621861447
SZ000877,142185.28759513795
SZ300770,141334.563174763
SZ000753,139950.4894219882
SZ002841,139705.54915794486
SZ002042,139248.2788457434
SH601000,136948.2605765825
SZ002699,131622.81171934213
SZ002706,128402.3432968005
SH600383,126533.10168904421
SH600755,124870.50594813365
SZ000673,124644.28788005403
SZ300231,124640.7166556975
SZ300367,124519.03564662184
SZ000062,123643.10484532325
SH600837,123353.25904555013
SH600856,123302.63601036067
SH603806,121143.31717813737
SZ002299,120407.9354687403
SZ300145,120288.47117105732
SH600419,115900.29132381757
SZ000838,115751.76479771268
SH600519,114360.79462242138
SZ300273,114067.29400387133
SZ300100,114012.44956540456
SZ002179,111042.49138573348
SZ000717,109965.09567478753
SH603601,109761.95418371528
SZ002681,109498.2872676485
SZ300738,108885.44067870383
SZ000688,108328.86624363263
SH603501,107840.3169872564
SZ002081,106954.52519814041
SZ000625,106332.17417142831
SZ002415,105608.95277888514
SH603039,104850.53567706654
SZ000968,102408.4948546167
SZ000651,101789.2555246671
SZ002061,101270.26589121879
SZ300027,101097.68922629725
SZ002038,100423.09480570251
SH600253,98443.5741449527
SH600863,97970.12166026258
SH601818,97384.74589995376
SH603638,96588.34548674477
SH600081,94959.27984801121
SZ300032,92735.83166924195
SZ000408,92378.55013247742
SZ002450,91009.9442242136
SZ002200,90473.22658751014
SH600340,89977.4549453638
SZ300572,89658.20649937796
SH603040,89109.77695626195
SH600263,86459.82907458051
SH600502,86357.68375961596
SH600258,85126.78390163719
SH600057,85093.84805885202
SZ000413,84751.58491702587
SZ000156,84160.47965865262
SZ000982,83781.69652615549
SZ002913,83319.41000847309
SZ002030,82694.27094583027
SZ300182,81788.1115785439
SZ300285,81193.11840180564
SZ002722,80101.73780920531
SZ000568,78679.08249081997
SZ000011,78293.15882512066
SZ002353,77830.49991624942
SZ002273,76769.84098581754
SZ300302,76620.12439463194
SH600323,76043.28998408542
SZ002294,75766.06421358691
SZ002597,74110.41778487118
SH600180,73961.15872544603
SH603788,72817.02637476253
SZ300058,70740.37656780437
SZ300365,69873.88168544602
SH600422,69269.89249401714
SZ002323,69223.56095381535
SZ002091,69215.29919243662
SH600475,68583.62535977515
SH603882,68143.46449844609
SZ002707,66374.58619497682
SZ002467,65177.351312211715
SZ002077,65132.87280127697
SH600535,64441.77683059126
SZ000681,64388.89507913613
SH601567,64225.21332688967
SZ300026,63956.60589271912
SZ002208,61196.77676007012
SZ002250,61181.76979778474
SZ002793,60308.923501682
SZ001914,58820.83328279655
SZ000043,58817.14238463482
SZ300088,58587.032592880656
SZ002051,57673.03807668027
SH603338,57286.07947085658
SH600873,57222.74653531669
SZ002069,56262.39829293941
SZ000788,52658.61471934599
SZ002004,52130.856367397006
SH600157,51398.31656186894
SZ000963,50869.50804147622
SH600662,50573.65475744801
SZ002456,50522.07264859637
SH603520,48176.07354403008
SH600562,47230.07402432081
SZ002106,46808.2924309214
SH601360,46612.0356058781
SZ002468,45655.17155892472
SZ300349,45455.894663850544
SH603043,44844.89059338556
SZ000861,44090.83667864397
SZ000776,43859.59823837085
SH600559,43744.082998520986
SH603568,43518.69233337068
SH600503,43217.32637317749
SH600287,42886.02350558987
SH600039,42196.76730464405
SH600483,41542.657887229114
SZ300393,40776.8250681184
SZ002912,40578.185151846614
SH688536,40207.18911141134
SH600527,39366.86634142668
SH600077,38375.74719059665
SZ000700,37883.258701560204
SH600710,35833.52684590506
SZ000997,35667.199117566226
SH600338,35477.3086837373
SZ000672,35233.19270877098
SZ300303,35043.870337656175
SZ000930,35021.14138561289
SH600658,34575.01433523296
SZ002653,34420.85903177952
SH601689,34129.07339383953
SZ002462,32551.153727810306
SH600111,32342.79135232308
SZ002018,32208.480367229902
SZ002664,32151.639434156474
SH601021,31373.360003138194
SZ002344,31031.181209983013
SZ002360,30835.5202761034
SZ000553,29767.698810326343
SZ300005,29402.866032594466
SZ300324,28930.022032857407
SZ000001,28746.67589199537
SZ002118,28745.736808372894
SZ000892,28510.079081618984
SZ002470,28208.127580797533
SH600547,27937.942850348714
SH600794,27456.826525551558
SH601865,27370.03347608843
SZ000796,27286.14904624247
SH600885,26994.354619008198
SH600568,26699.122179118916
SH600236,26198.132634318317
SH600016,25912.77487134328
SH600266,25855.307158881915
SZ002595,25508.622673752776
SZ300383,24614.573243265273
SH600182,23447.291761197383
SZ002123,23372.905688285187
SZ002166,22615.979009622475
SZ002249,22430.40100876731
SZ002230,22015.950475331163
SZ002304,21767.466157723393
SZ002400,21045.898567517288
SH603392,20806.213266475126
SZ000785,20226.105045034084
SZ000423,20155.253026596212
SH600771,19916.98546161095
SZ000338,19881.016360732203
SZ002434,19626.358140703785
SH600550,18402.502150804037
SH601933,18372.51267492812
SH600607,18167.340468834154
SH600571,17639.723420716764
SZ000538,17595.547176259162
SH600076,17159.536087428685
SH600083,17008.586026833393
SZ002045,16753.63350521645
SH600556,16499.512919178465
SZ002718,15406.229890279938
SH600703,14370.074228543031
SZ300070,13911.903007329325
SH603019,13756.547021421487
SZ000737,12702.819094506558
SH600661,12638.989292964106
SZ002244,11648.799658619682
SH600595,11404.870002034353
SZ002158,11275.400949192
SH600381,11173.446466512687
SZ002293,11153.261208721087
SZ002055,10961.77781124058
SZ300432,10764.956542708562
SH600020,10178.285723154899
SZ002213,9514.32632429467
SZ002746,9439.371662202757
SZ000006,8674.088906548219
SH601318,8349.676352228038
SH600027,8015.615146371652
SH600505,7771.588499923877
SZ002311,7751.849906511896
SZ000631,7648.806169542018
SZ002226,7383.595997040626
SZ300602,7311.893825323437
SZ300156,7148.012869386002
SZ002932,6734.330571996514
SH600779,6710.441537542676
SZ002056,6255.675912659557
SZ002029,5995.501765306923
SZ300073,5849.2442380486755
SH601628,5803.825801102794
SZ000736,5107.196799435304
SZ300394,4645.153702835087
SZ000430,4363.40435394994
SH601515,4320.133189117594
SZ002430,4001.762021638162
SZ000607,1802.449024831527
SH600259,1451.1681394242332
SH600436,642.4651781023131
SZ002335,501.1610427974956
SZ300342,74.05456513576519
SH600197,7.455447480548173
SZ300284,-17.386300905513735
SZ002283,-374.9279810801381
SZ002269,-401.02491919517433
SZ300204,-545.9904726821896
SZ000650,-1155.9179434119724
SH601699,-1389.3617647954961
SZ000895,-1392.716585675953
SZ300252,-1690.2135422340389
SH600053,-1707.1473437455716
SZ002242,-1853.5431014336646
SH600420,-2310.365701772622
SH600066,-2994.3611683704657
SZ300127,-3424.495589216225
SZ000069,-3496.565980782092
SH603898,-4427.67453974043
SH600641,-4480.16855025501
SZ000506,-4865.290458946663
SH600160,-4896.760418599646
SH600346,-5769.980949753895
SZ002602,-5805.322181364987
SZ000031,-5927.81620866817
SZ002772,-6139.528486838564
SH600106,-6490.752616544429
SZ300315,-6964.906235291921
SH600276,-7012.594446937437
SZ002174,-7240.701195246307
SZ002116,-8187.3791195113445
SZ002221,-8319.782739663438
SH603337,-8550.879170383909
SH601166,-8715.882197310624
SZ300347,-8720.831552185795
SZ000536,-8896.594631138549
SH600557,-9758.18662633287
SZ002568,-9912.562337156152
SZ002440,-10252.515811687103
SZ002520,-10863.71130790509
SZ000411,-10897.725502299145
SZ300571,-11043.575744748465
SH600477,-11054.839159562951
SH600166,-11572.85132075299
SZ002108,-11816.19621932006
SZ002014,-13159.426093363378
SZ002182,-14208.33676138462
SZ002252,-14431.210148975952
SZ000720,-15102.666431976599
SH600805,-16087.844459981192
SH603317,-16491.925827028695
SZ002185,-16712.463744314504
SH600375,-16971.656736013945
SH600392,-17209.882096598274
SH601238,-18407.99087639223
SH600563,-18424.093772991735
SH600982,-18517.31287473021
SZ300476,-18670.813136319397
SH600351,-18826.340600130497
SZ000933,-19401.178671712347
SZ002065,-20944.96356852108
SH600406,-21382.209917600616
SH600298,-21676.118267031736
SH600782,-22468.80145004706
SH600188,-22803.982613341126
SZ002140,-23292.86041556194
SZ000970,-23572.099054170423
SZ000858,-23767.120231991692
SH600900,-23827.558536639204
SH601127,-23968.238613638445
SH600176,-24319.35058592644
SZ000400,-25204.581888471555
SZ002755,-25250.607436653925
SH600293,-26254.877762660966
SZ002268,-26387.144147342013
SH600369,-27197.35301473504
SH600525,-27552.935417448694
SZ002447,-27767.008085021516
SZ002127,-28286.13861005637
SZ300357,-29338.25150488317
SH600784,-30646.297760552203
SH600080,-31367.736396563356
SZ000809,-31412.450368948048
SH600054,-31451.451035785372
SZ000425,-31727.067050757818
SZ002223,-31880.88227004872
SH600637,-32267.089512968552
SZ002305,-32717.17017717648
SH600332,-32951.8132897116
SZ000050,-33303.14066106541
SZ300166,-33477.932285478106
SH600985,-33520.33945373143
SZ300197,-34581.23092361796
SH600499,-35922.35373888939
SZ001979,-36012.88325833948
SZ300115,-36695.28393393522
SZ000028,-36865.34187541768
SH600887,-37050.59739454859
SZ002210,-37769.51172649581
SH600532,-38048.871224028524
SH600815,-38747.16206169734
SH600199,-39400.049374844006
SZ002867,-39641.174013294745
SH601009,-40023.70872222807
SH600489,-40110.0264362187
SZ300080,-40293.55275691196
SH600988,-40513.677232780785
SZ300234,-40548.568265257985
SZ002007,-40591.09895992931
SH603505,-41210.35069543542
SZ000550,-41347.11841525044
SH600970,-41403.67419861711
SZ000680,-42436.454767707444
SH600339,-42742.747571297805
SZ300107,-42865.60520205763
SZ300401,-42976.13288248179
SZ000590,-43054.86527231266
SZ002646,-43198.17377182329
SZ000703,-43313.264054942585
SZ300253,-43546.175704581794
SZ002170,-45165.83403546561
SZ000602,-46532.315802578116
SH600161,-46937.70388157165
SZ300590,-46942.43646000419
SZ000905,-46970.857601230964
SH600123,-47864.65917642746
SZ000961,-47885.62194805636
SZ002002,-47986.51366415655
SH600585,-49413.109097455745
SH600546,-49565.17408177891
SZ000988,-49962.97699249338
SH600629,-50029.44738728029
SH600426,-50573.41734696983
SH600983,-50824.04843558703
SZ002037,-50990.087546007475
SZ300633,-51713.58649253438
SZ000581,-53169.82581778284
SZ002463,-53196.181866303785
SZ300482,-53269.83793345094
SH603416,-53506.04994189576
SH600612,-53539.101340496156
SH600742,-54537.03560528689
SH601002,-54784.71772705071
SZ000552,-55729.80799850635
SZ300294,-56372.10470239667
SZ002049,-58165.59654756263
SZ002126,-59050.84770627029
SZ300232,-60579.042179074604
SZ000791,-60705.7221639941
SH601101,-61140.99418751418
SH600715,-61294.23480559501
SH603899,-61566.67206538841
SZ002217,-61723.020158124506
SH600366,-61933.16365713411
SZ002410,-62259.838006815524
SH600835,-62266.30743990309
SZ000813,-62749.74281739874
SH600458,-63126.438394971774
SZ300265,-63476.99137264141
SZ300426,-63540.246718501556
SH600403,-64572.84738070576
SZ300176,-65311.19822079141
SH600850,-65496.07236399443
SZ000586,-65639.77272956516
SZ002701,-67714.50474997913
SH600958,-67967.4395899428
SZ300133,-69783.79652856692
SH600025,-70214.35688670201
SH600978,-71504.2370018108
SH600675,-72007.0761446607
SH603218,-72598.76525509264
SH600067,-72630.11233739235
SZ300355,-73644.67870975309
SZ002161,-76317.54321603902
SZ002063,-76858.86589486786
SZ000049,-76975.99366614176
SZ300525,-77537.44854725106
SZ300487,-78527.21390314656
SH600666,-78722.9716271006
SZ002749,-78840.3071100522
SZ000908,-79650.79329498322
SZ000922,-80641.93145335291
SH603306,-81061.36041316309
SZ000024,-82350.37734536722
SZ000055,-82656.35230173846
SH600894,-84336.78777392377
SZ300146,-84451.55840200925
SZ002769,-84648.41092300322
SH603486,-85724.96901703067
SZ002204,-86276.9441335274
SZ300630,-86576.19265022152
SH600211,-86927.7410452381
SZ300208,-87165.32484901336
SZ300319,-87675.46675298328
SZ002859,-87773.75413550064
SH600201,-88056.10078148945
SZ000528,-88130.76275423303
SH600567,-89459.85877699242
SZ002006,-89548.55171863065
SH600705,-89790.46509582258
SH603023,-90604.669131945
SZ000789,-90994.56936532259
SH600781,-91204.60938235745
SH600569,-92800.10322118271
SZ000876,-93081.97790578101
SZ002019,-93352.23906832072
SH603877,-93807.99387632706
SZ002219,-94853.14319107658
SZ000039,-94863.66112951952
SH600318,-95019.40718871652
SZ300228,-95947.30430453928
SZ002343,-96519.99087565974
SH600348,-96543.58663256362
SH600745,-96686.37701539742
SZ300575,-97270.84075200337
SZ002198,-97469.62715595309
SZ002130,-98262.58210990438
SH603387,-98398.4143800924
SH600651,-98542.90539730433
SZ002035,-100008.28332135046
SZ300144,-100014.74551577133
SZ002139,-100215.40813597105
SZ300188,-100467.06054834515
SZ002626,-101774.29162124649
SZ000596,-101837.87563783559
SH603129,-102685.71078035608
SH600216,-102853.7684518075
SZ000578,-103451.60362174758
SZ300230,-104243.0712878321
SH688356,-105174.33114633313
SZ002082,-106863.39706682047
SZ300293,-106865.70404910378
SZ300413,-108568.62480949645
SH603595,-109885.09611464175
SZ300423,-112761.98981461907
SZ300142,-113808.91286756378
SZ000002,-119309.81864977581
SZ000686,-120133.04785529547
SZ000034,-123185.16874332132
SZ000655,-123982.56361910098
SH600810,-126856.60401584103
SH600631,-126878.46186300204
SZ000677,-132166.5537682437
SH600681,-132800.80328236462
SH600516,-132877.6607597015
SZ300263,-133763.91260180774
SZ300598,-134551.50420175982
SZ000029,-136397.3860051813
SZ002310,-136804.36042688834
SH603360,-137151.96476827492
SZ002189,-141791.62330961123
SH600518,-143308.9581782259
SZ300684,-144539.30163832847
SZ300559,-148016.0420397456
SZ002517,-150309.94976017764
SH600282,-150807.1220603647
SH600048,-150965.64489836094
SZ000627,-151149.6558375022
SH603606,-152661.5875488324
SZ300376,-154948.33378702402
SH600139,-155536.4315647437
SZ002041,-155706.72244889895
SZ002234,-156419.95313189132
SZ300729,-162144.68772239867
SH600826,-163394.1495691256
SZ002104,-164420.6285995018
SH600622,-166071.2775399303
SZ002631,-168744.65253711282
SZ000881,-170376.07884806604
SZ000915,-170781.62956723117
SH600545,-174049.0822711354
SH600177,-174087.19205255434
SZ002648,-177988.91593830474
SZ300751,-179288.0595807822
SZ000848,-183548.82621713704
SH600252,-183631.21612714918
SZ300113,-183887.14691687562
SH600809,-184537.14942514198
SZ000567,-184902.84060106764
SZ002658,-185799.92704314017
SZ002285,-189347.48213373718
SZ002460,-190760.01769006276
SH600633,-191927.1738623557
SZ300366,-192293.04369825963
SZ300418,-193117.16278190957
SZ002717,-194482.05904425227
SH688399,-195507.3516995916
SZ002761,-203274.6000597871
SH600876,-203903.0575892087
SZ300287,-207455.83670955623
SH600452,-209173.25300878193
SZ300531,-209744.97704469366
SZ300219,-210540.73707431334
SZ300011,-211472.37799750466
SZ002768,-212277.83835970506
SZ000065,-214073.43574323994
SZ300428,-214840.6018323882
SH600030,-216346.9152686136
SH601555,-220264.89625767013
SH600738,-223819.17476980772
SZ002280,-227537.59929787507
SZ002469,-228016.83027315955
SZ002466,-230879.6809132984
SZ002558,-232322.73393551668
SZ000783,-233343.39311856544
SH600486,-235496.89708168164
SZ002812,-239788.58316521742
SZ002258,-240832.99711453554
SZ000016,-241914.16926452902
SH600732,-244370.69943275303
SZ300121,-244760.90107696864
SZ000422,-255701.31733253365
SZ000830,-258924.18949718517
SZ002001,-260446.37099101942
SZ000626,-260729.75684561604
SZ002364,-264076.146991584
SZ002950,-265334.1492844885
SH600179,-266209.33196753054
SZ000958,-268758.3414579592
SH601099,-269064.6521639122
SH600877,-272608.4887633824
SH600743,-276928.25086418993
SZ002168,-277151.6377604644
SH688598,-278634.3438093818
SZ002354,-279412.26841504185
SZ300896,-279699.9528798333
SH600031,-280549.81653044536
SZ300618,-285410.29021072213
SH600376,-287541.4104489463
SH600649,-288371.74668225454
SZ002270,-292680.6006555706
SZ300016,-292923.26930180076
SZ300601,-301390.3975396892
SZ300207,-305558.84580809355
SZ300567,-309946.4549676224
SH603165,-313491.05213101464
SZ002673,-315373.26598017325
SH600086,-318479.93026336026
SZ002975,-323402.6267763758
SZ002487,-335313.33886071225
SZ002036,-335910.7302534325
SZ300443,-337247.97427355545
SH600171,-341287.66621937416
SZ000537,-342056.0454374285
SH603799,-343436.48210773116
SZ000046,-345338.1463146688
SZ300552,-348059.730584
SH600570,-350503.1797310165
SZ002016,-355298.8230256132
SZ002959,-356752.1798033954
SH600230,-366529.85674689966
SH688111,-369833.6697530858
SZ002838,-374117.0949765928
SZ300216,-378490.84487523546
SZ002553,-382629.7282194353
SH605399,-387098.0560821374
SZ000951,-404414.6557139673
SZ000786,-405535.5304740006
SZ002919,-414474.7229090356
SZ002027,-418051.8753901806
SZ002366,-448345.0507674838
SZ000932,-456465.7131459261
SZ300554,-483575.01765664236
SZ300015,-502836.36131706904
SH601377,-533047.9678208324
SZ000516,-551888.9319351279
SZ300059,-553325.262886037
SZ002677,-559708.5239300008
SH601688,-560174.6991764893
SZ002064,-564752.8636251488
SZ300244,-596123.002418251
SZ300316,-602297.2360952836
SH688068,-664425.1450971183
SH603301,-703142.194317545
SZ300502,-723318.044636217
SH603260,-848625.8601176958
SZ002803,-1067583.6306426846
