symbol,net_contribution
SZ002323,89917.29817138251
SZ002166,88114.57386333041
SH601313,88004.66051044478
SZ000997,87768.72453916795
SZ300383,85750.15321363043
SZ300367,84527.29146366357
SZ300415,84438.54813931783
SH600483,84119.10326531553
SH600057,81620.90109234344
SH600027,81049.33421418525
SH600662,80339.67248978489
SH600557,80195.74030837737
SZ000982,79248.24029424193
SH600863,78942.43443101627
SH600020,78717.94476045505
SH603520,78146.92066074023
SH603337,78093.54641823913
SH600876,77434.86164698191
SZ002210,76264.4760941352
SZ002208,76179.0589933644
SZ002061,75830.45842708426
SZ300182,75169.73708632833
SZ300080,73457.49830971973
SZ002091,72915.32628463733
SH601515,72582.6815730764
SZ002065,72071.98969760002
SZ000156,71796.15692761797
SH600566,70482.87099248182
SZ002507,70111.76444433234
SZ000753,69800.12209512165
SH600502,69557.6368764998
SH688169,68794.33162729396
SZ002456,66668.16854416963
SH601318,66613.60786310735
SZ000921,65875.1084322671
SZ002470,65520.31648885796
SZ300026,65147.01933165203
SZ300274,64888.0760617574
SZ000413,63459.95569513895
SZ002462,62920.55441969185
SH603501,62663.72696851019
SH600658,61531.153124992736
SH603806,60101.157120946795
SZ300024,59182.99735562387
SH600562,56147.72307270253
SZ300302,55672.38881706796
SZ002038,54666.002762469405
SH600422,54313.50991770695
SH600323,53736.2783882877
SZ002294,53259.01844749774
SH601021,53165.63970972481
SH600160,51840.818510667916
SH603486,50660.914742777124
SH600180,50180.37318920024
SZ000043,50118.89092543902
SH601689,50104.71728212584
SZ001914,49935.881434414594
SZ002018,48359.48508160148
SZ000700,46233.640065630025
SH600568,45222.14794607449
SZ000688,44345.33988182852
SZ002158,43794.59701410867
SH603040,43589.56446248118
SZ002244,43235.76954159234
SZ002293,43234.85075650172
SH600559,43115.50271145723
SZ300324,41750.419210767024
SZ000861,40850.313339077635
SH600197,40805.76163785637
SZ300729,39984.634859898826
SZ001979,39772.898685247405
SZ000905,39594.102436970396
SZ002049,39378.73437906825
SZ300602,39265.39913168375
SH600076,37508.312655935995
SH600419,36960.00736508821
SZ300571,36515.175933322054
SZ000553,35695.628755629354
SH600607,33855.11745547637
SH603305,33662.06958968693
SZ002285,32843.988712588325
SZ000813,32424.814180174144
SZ300432,32360.459026256925
SH601238,32354.168155764113
SH603898,32264.967146574054
SZ002746,32158.755591688212
SZ300070,32030.104384207283
SZ300394,31360.689080719487
SZ000838,31264.33973381971
SH600728,31057.9679912001
SZ002213,31050.31616801233
SZ000877,30381.46683564433
SH600081,29722.678157982824
SH600054,29167.049629723653
SH600475,29156.578365551657
SH600546,28584.80017552257
SZ000408,27481.614063458983
SH600703,27391.282379537763
SZ002697,27193.055171799846
SZ002077,27180.241693238524
SZ000538,26313.259520143794
SH600535,25145.51250560826
SZ002440,25082.935934718756
SH600016,24891.225735358137
SZ000048,24828.355745373992
SH600885,24725.03873284004
SZ002051,24603.842352796404
SH600595,24382.748210455524
SZ002364,24194.310928339604
SZ000963,24071.140106765903
SZ000876,23547.2929474744
SZ300212,22710.943194830033
SH600794,22512.50965312618
SH600710,21949.408993500983
SZ000049,21623.605731854565
SH600446,21508.475795454055
SZ000596,21423.57941334136
SH603392,20343.467067508493
SZ002036,20182.560880765785
SZ000423,17865.259438225767
SZ000717,17820.065113558783
SH600547,15956.964535748062
SH601636,15954.12876833207
SH600779,15040.454829950933
SH600287,15002.807252367144
SZ000062,14448.47542975418
SZ002335,13916.683600341901
SH600083,13861.452349755913
SZ300145,13724.949210838648
SZ002755,12488.087508076103
SZ000930,11840.128775160061
SH600527,11756.199580162938
SZ000001,10653.024048748193
SZ002360,10571.30502758245
SZ002469,10558.8670318441
SZ002701,10237.990216764738
SZ000892,9760.19356525439
SH600684,9331.208502518479
SH600503,8451.073199217324
SZ002007,8275.791444591712
SZ002106,7841.923614918953
SZ000933,7784.996675428236
SH600293,7768.285214534262
SZ002123,7615.307044312998
SH600489,6716.636113677989
SH601166,6671.6426687437925
SZ002108,6613.283645394607
SZ002223,6378.903215207101
SZ000069,6168.2998150293715
SZ000788,5914.229695336311
SZ000736,4958.413614005316
SZ300315,4425.846220998307
SH600157,3891.602795080107
SZ300349,3806.2360016582606
SZ300607,3518.521755843889
SH601933,3373.10330676008
SZ000002,3347.916961542447
SZ300413,3275.673524770187
SH603788,2920.1668942730175
SZ000858,2714.366553129279
SH600111,1727.3692349788034
SH600556,1684.186140673235
SZ002249,1120.8290078284917
SZ300633,1102.072608900955
SH600477,542.6236030868022
SZ300673,492.53935966578865
SZ300352,359.48626960980914
SZ300008,-31.339929752969738
SH600369,-51.99931624752935
SZ300284,-104.11581261968615
SH603267,-104.35252692946233
SZ002408,-142.8384404338359
SH600339,-467.44501862180186
SZ300357,-851.2646140179131
SZ000961,-1670.4446783839376
SH600856,-1821.126288922038
SH600077,-1958.2908702788409
SZ002664,-2913.994078000658
SH600392,-2919.2426700587966
SH600182,-2982.3549071571324
SZ000430,-3233.891898883332
SZ002912,-4621.125181306619
SZ002004,-5363.125562754809
SZ000796,-5849.100452992134
SZ000626,-5852.846315517323
SH600375,-6789.191953893867
SZ002140,-6815.348720491631
SZ002400,-7297.070947294997
SZ000650,-7301.1575532579445
SZ002174,-7830.5299117321265
SH600641,-8271.340457839891
SZ002029,-8377.683790791023
SZ300142,-8769.69663123961
SH600436,-8922.36341295339
SZ000607,-8970.301267037634
SH600106,-9919.099745898391
SZ002250,-10234.90708451299
SH600346,-10248.114702316001
SZ002867,-10374.989717441378
SZ002055,-11396.281549585488
SZ300005,-11650.764851154701
SZ002226,-12190.98883331685
SZ000338,-12497.639872606786
SZ002304,-13282.779360733519
SZ002772,-13847.173196400749
SH600525,-14176.093665189575
SZ002037,-14979.908777833101
SZ000737,-15437.875503674382
SH600199,-15486.15869661991
SH600873,-15860.76555192587
SH600276,-16094.263797311112
SH600499,-16686.619687986036
SZ000680,-16714.55839275266
SZ002410,-17310.919693944626
SZ002707,-17332.15775315289
SZ300156,-17404.069391653582
SZ002602,-17870.45054055995
SZ002045,-18247.753824743908
SH600900,-18466.065996814985
SZ002430,-18531.69592417596
SH600661,-18578.1603968789
SZ300285,-18635.310568723013
SZ000631,-18682.407311090617
SZ000809,-18895.94603621203
SH600805,-19460.043857933255
SH600563,-19601.292850519123
SH603601,-19995.30267581623
SZ002189,-20030.589272386045
SZ300228,-20274.531311435276
SH600259,-20410.869580870378
SH600406,-20562.663779194816
SZ002283,-21259.386784956907
SZ300426,-21522.731862838496
SZ002646,-22301.030017611192
SH600983,-22793.525023992406
SH600781,-22811.297115606256
SH603043,-23104.325034093228
SH600629,-23818.59983815602
SH603338,-23905.756774876034
SH600420,-24263.906794562354
SZ002344,-24412.404371799028
SZ002595,-24779.05802408833
SZ002170,-24903.394433475856
SZ000602,-25507.164268079796
SZ002002,-25734.115891245194
SZ002718,-25867.43038073543
SH600985,-25990.534642455634
SZ002217,-26371.529480542988
SH603568,-26549.79083943891
SH600166,-26787.37476874137
SZ002252,-27517.200386334676
SZ002014,-27570.24320024351
SZ002127,-27633.17450937233
SZ000011,-28302.31646473217
SZ002056,-28451.129626226844
SZ000552,-29070.916109645215
SZ002230,-29247.087897610734
SZ002555,-29891.58663421776
SH600298,-30142.57115202496
SZ000536,-30195.114506809216
SH600567,-30903.18648602313
SZ300455,-31659.207188613247
SZ000586,-31989.11055991362
SH600025,-32028.473279299564
SZ002653,-32458.305506945704
SZ300265,-32466.294349076925
SZ000791,-33424.77400000073
SH600988,-33517.087152003485
SZ002185,-34370.40007872303
SH600782,-34474.575093958876
SH600389,-35324.59601739864
SH600053,-36329.940764186555
SZ000988,-36475.21714750002
SZ000703,-37183.61288629222
SH600123,-37208.439161324815
SZ002673,-37736.96140716807
SZ002116,-38372.1164459525
SZ300027,-40813.532524011505
SZ002221,-40904.94964848959
SH600982,-40933.9401079464
SZ300197,-41783.11875558901
SZ002214,-42105.30968378077
SZ000411,-42124.47713984671
SH600505,-42145.09222059249
SZ300294,-42801.280592405004
SH600637,-42963.792852802144
SZ002268,-43225.68917409866
SH600532,-43296.50370737963
SH600771,-44097.52824322693
SH688536,-44098.52439699066
SH600080,-44155.1449239768
SZ000028,-44304.6789629049
SH600351,-44977.90069965366
SZ300355,-45419.08206542698
SH601865,-45442.050048596226
SH601101,-45878.32248788548
SZ000506,-45977.41121864901
SZ300482,-46218.19552293513
SH603899,-46405.835027544876
SZ002913,-46873.399236834375
SZ002714,-46931.411927587586
SZ300428,-47167.64701827627
SZ002769,-47421.288627086906
SZ002035,-47429.77297351917
SH601628,-47596.20714687789
SZ002722,-47697.302979702945
SZ002859,-48030.43346048752
SH600887,-48417.50884352281
SH600742,-48611.84555310325
SH601002,-49215.05797749886
SH600612,-49650.08327259205
SZ000581,-49824.8633970822
SZ000050,-50205.65633337584
SZ300237,-50603.55509947217
SH600188,-51215.2876130488
SH600970,-51244.33580917388
SZ300575,-51374.10745783639
SH600458,-51401.66279843298
SH603218,-52776.625298561295
SZ000425,-52935.484597743955
SH603595,-53129.26411201211
SZ300601,-53285.962689634645
SZ002118,-53465.090175561665
SH603387,-53564.0017462105
SZ000550,-54199.05668480275
SZ300188,-54603.32295585284
SH601699,-56080.09113853332
SH600067,-56319.79816160997
SZ300146,-57174.00490423065
SH600784,-57604.268905869976
SZ300232,-57932.766802733415
SZ000590,-58824.827363777265
SZ300073,-59796.70372907107
SZ002126,-60375.5671768164
SZ002305,-60908.541541293205
SH688188,-61334.16415057448
SH600835,-61824.074078168895
SZ000034,-61840.751680381014
SZ000655,-63616.50645356759
SZ002310,-64731.82033315662
SZ000958,-65251.99261508556
SH603317,-65521.45637445105
SZ300525,-66208.85505536862
SZ000908,-66276.93308524875
SH600815,-66461.41297790315
SH600366,-67537.31339725194
SH603638,-68195.70832695323
SZ002706,-68849.73363799276
SZ300347,-69203.78603491755
SH600318,-69418.84643444407
SZ002182,-70084.16024282633
SZ002447,-71597.46101454354
SZ300423,-72897.8305591864
SH600894,-75115.41144472238
SH603023,-75164.26177564228
SZ000400,-75879.3052887388
SZ002219,-75936.00056861527
SZ002104,-77059.85650866205
SZ000895,-77372.96412222483
SH600161,-78066.80107704492
SZ002161,-78096.5362424202
SZ000922,-78475.8592727906
SH603505,-78711.01415302174
SZ000783,-78786.65516817849
SH600978,-79611.72041037801
SZ002487,-80062.22849960322
SH600850,-80201.29337632266
SZ300497,-81013.13449771446
SH600216,-81669.21754342609
SZ002082,-82801.50230656442
SH600426,-82849.1075878581
SH601009,-85421.78465810465
SH600403,-85739.0145338854
SH600958,-85807.92718321679
SZ300630,-85952.41081718088
SH600282,-86375.4855707913
SZ300144,-86469.05381396273
SZ000789,-87285.95918960369
SH600715,-89068.05243214674
SZ300176,-89460.66607989604
SZ002242,-89650.62252737948
SH600236,-90170.35291520681
SZ002717,-90231.39668362797
SZ300896,-90481.42207547184
SH600569,-90697.19958924723
SH601127,-92955.6398555336
SH600171,-95106.95418693288
SH600675,-95434.03344547155
SZ300684,-95978.97727197141
SZ300286,-96570.45436220727
SZ300376,-97298.05567603186
SZ002234,-98098.14120578708
SZ000528,-98502.56600599794
SH600622,-99133.41555501428
SZ000828,-99691.20164419734
SH600631,-100079.33317307249
SZ000720,-100263.62320867425
SH601766,-100542.90203615837
SZ002204,-101635.00955996945
SZ300115,-101874.48231215205
SH603877,-101991.7189499333
SZ002006,-104020.08237326218
SZ002366,-104723.94834820135
SH600745,-105088.04044411238
SH600666,-107966.07395989308
SZ002041,-108409.65515902522
SZ300738,-109060.21199373691
SH600452,-109180.84795137134
SH600381,-109596.24343073636
SZ300598,-109887.37933278573
SH600332,-110870.20094939123
SZ300293,-111965.23374892649
SH603306,-112684.56457069248
SZ002063,-113602.57539769809
SH603882,-114117.7948884794
SZ300366,-116215.99712083803
SZ300303,-116702.79292927275
SZ000677,-120185.86880608718
SH600139,-120660.60552732216
SZ000915,-124326.52136716119
SZ002658,-124528.57122601091
SZ002749,-124983.26768074033
SZ300032,-126240.23749742954
SZ300401,-129365.61395877262
SZ000970,-130869.66462635761
SZ000881,-131277.9324860368
SZ002343,-131910.70264521975
SH600348,-133603.03294944204
SZ300502,-133651.43982884288
SH603360,-135055.28160389373
SZ300133,-135662.2778119117
SZ000055,-138193.91247457336
SZ300567,-138407.29569153092
SZ002354,-138426.7775254707
SH688598,-138607.964597282
SZ002975,-138739.823122859
SH600681,-138744.79598629556
SH600651,-139005.4194538598
SH601360,-141094.9736044316
SZ000578,-141532.98162342934
SZ300231,-143389.4877202807
SH600486,-144615.01910779544
SZ300287,-147860.47133945866
SH605399,-148372.70091569214
SH603165,-148848.76084204682
SZ300770,-149615.5552521639
SZ300263,-151032.06455728144
SZ002312,-151990.97061859025
SH600518,-152423.02823451697
SZ002558,-154409.46075203724
SZ300559,-154458.2769433508
SZ002950,-156495.15425473917
SZ000039,-156538.52495027246
SZ000065,-159493.41436160402
SH600545,-161527.6870504726
SH600211,-162703.17117979866
SH600252,-163700.0827398431
SH600048,-166564.96408199368
SZ300216,-167402.04045494844
SZ000567,-169494.18347591034
SH688399,-170511.40749190352
SZ300487,-171876.5946516808
SH600201,-175652.9531043024
SZ300531,-176782.74661193625
SH600810,-177344.50432761677
SH600066,-178646.6186056406
SH600585,-179407.45788844838
SH600031,-180328.5736056266
SZ300121,-182501.19911892095
SZ002553,-185158.2706854653
SH600738,-187264.66153659287
SZ002198,-188602.20913042792
SZ300219,-192025.9076556689
SZ300618,-192660.737620665
SZ300552,-196642.7605820347
SZ000016,-199448.96798199904
SH603416,-202606.1239948226
SZ002258,-203134.82915322785
SZ002139,-204348.10137689183
SZ000031,-204878.73147871764
SZ300107,-207352.0658536387
SZ002463,-207638.85677933926
SH600877,-211317.2270971993
SH600086,-212707.2027883305
SZ002768,-213545.6841822177
SH603019,-215035.14757729776
SZ002466,-218611.77458008844
SH600633,-219176.45995501633
SZ300418,-219973.19706714433
SZ002415,-220993.5322170423
SZ300316,-223033.71424155915
SH600179,-225748.6262783513
SH600570,-232403.0034490528
SZ300015,-235286.57259087847
SZ000422,-237519.53617282817
SZ002270,-238474.88139015145
SZ002626,-238986.2346066842
SZ300166,-242855.15291882918
SZ002761,-244667.55134385003
SH600516,-244939.89450378506
SH600732,-251043.65939331404
SH600230,-254417.92710899888
SZ300207,-256232.63954483613
SZ000932,-270017.43833651056
SH688111,-270331.7612290643
SH600809,-273425.2871073247
SZ002016,-278038.984062448
SZ002838,-281854.3542688035
SH600376,-283103.6160650611
SH603129,-283482.51179157826
SZ002168,-299913.18378455203
SZ002677,-307595.17683610925
SZ000627,-321636.29757419357
SZ002064,-326396.1441134426
SZ000537,-329369.1653333446
SH600705,-332999.0400568488
SZ002280,-333485.12668580795
SZ000830,-337216.6621910798
SZ000786,-338444.142601016
SZ002019,-338994.51650047966
SH601555,-345017.87897128845
SH600030,-368040.1049281362
SZ002812,-370501.8764272232
SZ002001,-373184.0406599868
SH600743,-378227.7491534625
SZ300443,-384564.429651976
SZ300554,-398610.71839454863
SZ000046,-402398.15715287835
SZ300253,-410710.6642755704
SH603301,-423512.08178877435
SH688068,-423982.548858935
SH600826,-424726.01278565556
SH603799,-430953.35546980146
SZ300059,-438245.6954386092
SH600837,-439768.8881347695
SZ002460,-452965.83259797865
SH601099,-481395.59864963545
SZ002919,-488909.6362336308
SZ002959,-490319.6891681261
SZ000951,-532711.9590027218
SH603260,-537838.1935750644
SZ002027,-544361.204466224
SZ000686,-550233.9860758553
SZ300244,-558312.1105306915
SH601377,-564358.4214026307
SH601688,-570625.6149321183
SZ000516,-581334.5373023583
SZ002803,-848516.350869979
