symbol,net_contribution
SZ002517,-106378.0228991654
SZ002082,-106863.39706682047
SZ300230,-109849.06833149632
SZ300188,-109865.59201899677
SH603606,-117654.85682351654
SZ300142,-118314.20408718963
SH600745,-119464.76169927296
SH603129,-120425.67386796884
SZ000034,-121201.22123737773
SZ300751,-122508.56532582245
SH600516,-122762.35429540917
SZ300423,-123633.18353965785
SH600631,-125697.42172341724
SH600216,-126539.07921689423
SH600048,-127212.01296876883
SH600810,-129151.16791276832
SH600518,-130777.45735098177
SZ000848,-130933.6144132968
SH600681,-131447.44108256546
SZ300208,-132088.18539496628
SZ300598,-132177.06589231687
SZ000677,-134369.88477266044
SH603360,-135783.15247885766
SZ002310,-138481.75712234376
SZ300729,-139439.6336849986
SZ300684,-140791.98641066806
SZ300263,-141632.37804897293
SH600282,-141977.60705885873
SZ000029,-142562.76013287867
SZ002648,-145631.6305042142
SZ002234,-149567.33094554348
SZ300559,-151618.4254843744
SH600999,-152575.0266510885
SZ000655,-152820.11660509242
SZ002041,-153257.40321936563
SZ000627,-155273.22695118224
SH600826,-159432.28653352172
SZ002631,-160709.19289248856
SH600622,-162107.1538840133
SZ002658,-165211.28647890035
SZ300366,-165888.62575760315
SH600177,-166484.95703628974
SZ002280,-170985.8419786906
SH600876,-171247.92524802033
SZ000881,-172595.6237197579
SZ300113,-173323.56870729744
SH600545,-173371.91959717573
SZ002460,-174329.16955372028
SZ002285,-177726.15184787766
SH600139,-180656.13472043938
SZ000915,-181859.31041036034
SZ300418,-184763.18238522974
SZ002717,-185162.5805725624
SH600030,-187233.74314416794
SZ002761,-188496.30992944527
SZ002812,-192393.45561374538
SH688399,-192935.3616586572
SZ000567,-194276.48379019334
SH600252,-198895.6554378114
SZ300011,-201657.20433517348
SH601555,-202123.6446006504
SZ300896,-204308.66764027346
SZ002768,-205000.41019675438
SZ002469,-205741.81556418003
SZ300287,-206231.19313168427
SH600452,-213169.16712785547
SH600486,-214164.10098906432
SZ000065,-216662.4673478211
SH600633,-217349.28257912112
SZ000783,-219672.98366041598
SZ002558,-222187.33281485154
SZ002258,-224198.73860117735
SZ000422,-224453.49472020846
SZ300121,-226135.1621651207
SH600732,-226690.2853347708
SH600738,-228357.5214542438
SH688598,-230112.670237822
SZ000830,-234746.0295137636
SH600809,-237881.48396193283
SZ002036,-240822.29649584385
SH601099,-243416.86070097378
SH600179,-245763.29243380786
SZ002364,-250760.96939570946
SZ002950,-255600.50050824555
SZ300601,-255832.6030367862
SH600031,-257595.53865818726
SZ002354,-258277.62772325915
SZ300618,-261052.96687242133
SZ300567,-262034.3551941741
SH600376,-262138.31591680244
SZ002001,-266411.5422829236
SH600743,-270682.3733762733
SZ002168,-271377.6453071214
SZ002487,-278734.4131968699
SZ300016,-279779.2764485149
SH603165,-284997.5649953153
SZ000958,-285682.57280837523
SZ002673,-289949.5716115498
SH600570,-291632.6925036758
SZ002270,-295021.2280810698
SZ002975,-296452.4078783444
SZ000626,-301410.8301588526
SH600086,-305848.33613151184
SZ000046,-306322.4623369536
SZ002466,-306696.8289590343
SH600877,-306766.6773405962
SH600649,-307427.14844539925
SZ300443,-308444.2761311829
SZ002553,-309237.9509978234
SH603799,-313800.9806205004
SZ300207,-316531.6126827464
SZ000537,-317295.3727930804
SH605399,-320601.7863154141
SZ300552,-332879.65306817065
SH600230,-338552.79016054387
SZ002016,-339663.3362637281
SZ300216,-344979.8466416319
SZ002312,-345754.44000226073
SH688111,-348269.2556421913
SZ002959,-350264.1204578015
SZ000786,-359721.72097963886
SZ000951,-374308.4968048211
SZ002838,-374702.7705199709
SZ002919,-378235.1659796429
SZ000932,-420068.87407724455
SZ002366,-433389.484936964
SZ300554,-458011.23470806074
SZ300244,-473317.3141342457
SZ300316,-478835.14595352416
SH601377,-482209.5791470362
SZ002064,-490867.05140692904
SZ000516,-499506.706888442
SZ002677,-506050.43920102064
SH601688,-512060.015900416
SZ300015,-528333.7054952323
SZ300059,-530231.8425795133
SZ002027,-534970.1627423044
SH688068,-653978.4639537148
SH603301,-671205.3786588202
SH603260,-678786.0938127195
SZ002803,-1021893.7979268206
