trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2010-01-04,SH600553,buy,49400,49400,10.123746545791626,500113.07936210633,300.0678476172638,0.0,filled
2010-01-04,SH600607,buy,22000,22000,22.695316818237306,499296.9700012207,299.5781820007324,0.0,filled
2010-01-04,SH600631,buy,27800,27800,17.986447357177735,500023.236529541,300.0139419177246,0.0,filled
2010-01-04,SZ000522,buy,37500,37500,13.339937244415284,500247.6466655731,300.1485879993438,0.0,filled
2010-01-04,SZ000527,buy,35600,35600,14.049250225067139,500153.30801239016,300.0919848074341,0.0,filled
2010-02-01,SH600553,sell,2200,2200,10.430916732788086,22948.01681213379,13.768810087280272,45.89603362426758,filled
2010-02-01,SH600607,sell,700,700,23.063748249053955,16144.623774337768,10.0,32.28924754867553,filled
2010-02-01,SH600631,sell,800,800,18.20113464355469,14560.90771484375,10.0,29.1218154296875,filled
2010-02-01,SH600263,buy,48500,48500,10.192988948822022,494359.96401786804,296.6159784107208,0.0,filled
2010-02-01,SZ000522,buy,5800,5800,11.422280736923218,66249.22827415467,39.7495369644928,0.0,filled
2010-02-01,SZ000527,buy,5800,5800,11.941231338500977,69259.14176330567,41.5554850579834,0.0,filled
2010-02-01,SZ000578,buy,21000,21000,23.49316444015503,493356.4532432557,296.0138719459534,0.0,filled
2010-02-01,SZ002082,buy,35400,35400,13.958432699203492,494128.5175518036,296.47711053108213,0.0,filled
2010-03-01,SH600263,sell,48500,48500,10.879225624084473,527642.4427680969,316.5854656608581,1055.2848855361938,filled
2010-03-01,SH600553,sell,47200,47200,10.269908218383788,484739.6679077148,290.8438007446288,969.4793358154296,filled
2010-03-01,SZ000522,sell,2800,2800,12.266657258987427,34346.64032516479,20.607984195098876,68.69328065032958,filled
2010-03-01,SZ000527,sell,2800,2800,12.858322242736817,36003.30227966309,21.60198136779785,72.00660455932618,filled
2010-03-01,SH600369,buy,71700,71700,6.960279109954834,499052.0121837616,299.4312073102569,0.0,filled
2010-03-01,SH600631,buy,100,100,18.412617668151857,1841.2617668151856,10.0,0.0,filled
2010-03-01,SH600991,buy,52700,52700,9.469352754592895,499034.8901670456,299.4209341002273,0.0,filled
2010-03-01,SZ000578,buy,1000,1000,22.677890830993654,22677.890830993652,13.60673449859619,0.0,filled
2010-03-01,SZ000602,buy,44300,44300,11.255079746246338,498600.03275871277,299.16001965522764,0.0,filled
2010-03-01,SZ002082,buy,1000,1000,13.707499820709229,13707.499820709229,10.0,0.0,filled
2010-04-01,SZ000527,sell,38600,38600,13.622929946899413,525845.0959503173,315.5070575701904,1051.6901919006348,filled
2010-04-01,SZ000602,sell,1300,1300,11.535933410644532,14996.713433837891,10.0,29.993426867675783,filled
2010-04-01,SZ002082,sell,100,100,13.670629652023315,1367.0629652023315,10.0,2.7341259304046632,filled
2010-04-01,SH600351,buy,53500,53500,9.316983346939088,498458.6090612412,299.0751654367447,0.0,filled
2010-04-01,SH600369,buy,1600,1600,6.797538296699524,10876.061274719239,10.0,0.0,filled
2010-04-01,SH600545,buy,38300,38300,13.011814390182495,498352.49114398955,299.0114946863937,0.0,filled
2010-04-01,SH600631,buy,400,400,18.135424449920656,7254.169779968262,10.0,0.0,filled
2010-04-01,SH600978,buy,75800,75800,6.579364191055298,498715.80568199157,299.2294834091949,0.0,filled
2010-04-01,SH600991,buy,300,300,9.400405626296997,2820.121687889099,10.0,0.0,filled
2010-04-01,SZ000522,buy,1900,1900,11.760685649871826,22345.30273475647,13.407181640853882,0.0,filled
2010-04-01,SZ000578,buy,100,100,22.47042640686035,2247.042640686035,10.0,0.0,filled
2010-04-01,SZ000791,buy,86600,86600,5.7546867027282715,498355.86845626833,299.01352107376096,0.0,filled
2010-04-01,SZ002242,buy,45900,45900,10.850191194534302,498023.7758291245,298.81426549747465,0.0,filled
2010-05-04,SH600351,sell,53500,53500,8.826484132766724,472216.9011030198,283.3301406618118,944.4338022060396,filled
2010-05-04,SH600369,sell,73300,73300,6.583331665992737,482558.2111172676,289.53492667036056,965.1164222345352,filled
2010-05-04,SH600545,sell,38300,38300,10.626121282577515,406980.4451227188,244.18826707363127,813.9608902454377,filled
2010-05-04,SH600631,sell,27500,27500,14.4526832447052,397448.789229393,238.4692735376358,794.897578458786,filled
