symbol,net_contribution
SH603392,-174.31456359499134
SZ002283,-324.0127067269641
SZ300204,-463.5303999618518
SZ000650,-1153.5296831983142
SZ000895,-1241.0740921066608
SZ002242,-1246.149770865566
SH601699,-1381.7279089450021
SH600053,-1652.8341075098142
SH600197,-1929.726208680484
SH600420,-2305.029984216555
SZ300127,-3351.3149774788762
SZ000069,-3490.251147947507
SH600066,-3500.7712248440366
SH603898,-4371.863516130135
SZ300357,-4523.01137877861
SH600160,-4704.022980312991
SH600641,-4797.835823909147
SZ000506,-4865.290458946663
SH600346,-5659.0406870347215
SZ002602,-5785.343432298629
SZ000031,-5871.250076581258
SZ002772,-6066.871344982414
SH600106,-6484.5170463355025
SZ300315,-6781.619229100026
SH600276,-6949.275309719262
SZ002221,-7069.411837664316
SZ002174,-7289.460125853948
SZ002116,-8200.377913625329
SH603337,-8404.888550401782
SZ000536,-8615.056826355634
SZ300347,-8624.109516945857
SH601166,-8652.089549379074
SH600557,-9806.734818503726
SZ002568,-10230.542499053176
SZ002440,-10359.711513965449
SZ002520,-10863.71130790509
SH600477,-10872.81275149528
SZ000411,-10897.725502299145
SH600166,-11572.85132075299
SZ002108,-11688.280698677874
SZ300366,-12054.190798995383
SZ002014,-13159.426093363378
SZ002252,-13455.213395437459
SZ002182,-13944.35673412378
SZ000720,-14843.649725359515
SH600805,-16182.674476096581
SH603317,-16185.384454779094
SZ002185,-16793.648509207065
SH600375,-16971.656736013945
SH600392,-17232.92755020596
SH600351,-17534.991077018785
SZ000933,-17970.243466337677
SZ300476,-18112.765138867777
SH601238,-18337.926407564897
SH600982,-18364.034226095886
SH600563,-18544.512686540722
SH600406,-20372.266736237332
SZ002065,-21155.525389300077
SH600298,-21676.118267031736
SH600782,-22070.658277914743
SH600188,-22729.66349293827
SZ002140,-23163.74815084372
SZ000970,-23409.198170119314
SH601127,-23518.130846246262
SZ000858,-23767.120231991692
SH600176,-24130.389042912167
SZ002755,-24537.77310558909
SZ000400,-25310.040390097012
SH600900,-25318.50631968421
SH600293,-25785.516819417942
SZ002268,-26545.150998523633
SH600525,-26593.208212477184
SH600369,-27197.35301473504
SZ002127,-27838.958406810067
SZ002223,-28233.64650503127
SZ002447,-29206.426863360917
SH600637,-30662.31693931925
SH600784,-30688.32716674602
SH600332,-30963.03548279265
SH600054,-31232.022307628882
SZ000809,-31318.681860384007
SH600080,-31367.736396563356
SZ000425,-31743.19210975198
SZ300253,-32521.827424940828
SZ002305,-32929.08748173126
SH600985,-32953.57042915153
SZ300166,-33097.4072845676
SZ000050,-33474.806334576046
SZ300197,-33970.93374903512
SH600499,-34700.76120223134
SZ001979,-35525.828748837
SZ300115,-36183.61637280439
SZ002210,-36244.524780568085
SH603505,-36560.9896437393
SH600887,-36970.52268887189
SZ000028,-37074.21843641874
SZ300355,-37090.743761632126
SH600532,-38048.871224028524
SH600815,-38775.499432372046
SZ002867,-38883.298561979784
SZ002007,-39057.39501345134
SH601009,-39337.93147021951
SH600199,-39400.049374844006
SH600489,-40110.0264362187
SH600988,-40759.2146705552
SZ300234,-41388.35479792865
SH600970,-41403.67419861711
SZ000550,-41659.28758926026
SZ300401,-42031.104690454435
SZ300107,-42107.8798575768
SZ000680,-42436.454767707444
SZ300080,-42488.24534331611
SH600339,-42611.23142492457
SH600837,-42730.468446507584
SZ000590,-43054.86527231266
SZ000703,-43111.124013279856
SZ002646,-43433.86681534705
SH600978,-43746.47697598027
SZ002170,-45165.83403546561
SZ000602,-46532.315802578116
SZ000905,-47153.97985308763
SZ300590,-47213.61792532436
SH600161,-47263.10167244985
SH600123,-47864.65917642746
SZ000961,-47885.62194805636
SZ002002,-48271.72325502813
SH600585,-49475.80774624937
SZ300633,-49524.651614543516
SH600546,-49565.17408177891
SH600426,-49776.98557772627
SZ000988,-49962.97699249338
SH600629,-50431.72214479023
SZ002037,-50937.17691141588
SH600983,-51095.834790857625
SZ000581,-53157.7252088135
SH600612,-53539.101340496156
SH603416,-54208.8501321706
SH600742,-54537.03560528689
SH601002,-54784.71772705071
SZ300294,-55371.19161401421
SZ000552,-55669.70406592032
SZ002049,-57447.502763025
SZ300232,-57964.50125531631
SZ002126,-59050.84770627029
SH600715,-60189.834178467165
SH603899,-60560.68069177086
SZ000791,-60671.89533647883
SH601101,-60954.641659789486
SZ000813,-61543.97720205784
SH600366,-61663.473545936286
SZ002217,-62050.34418327833
SZ300265,-62296.02409128996
SZ002410,-62317.70469208277
SH600835,-62485.55500131118
SZ300426,-62807.090025595855
SH600458,-63126.438394971774
SZ300176,-64362.339585161535
SH600403,-64472.84675746929
SZ000586,-65639.77272956516
SH600850,-65828.53973640042
SZ002701,-66143.35498986463
SH600025,-66701.96647550445
SH600958,-67384.86153631483
SH600675,-67737.32543981017
SH603486,-68433.84839769453
SZ300133,-69697.26348831662
SH603218,-71006.68706967426
SH600067,-73056.81082629762
SZ002161,-76253.95823678514
SZ002063,-76791.74221703433
SZ300487,-77229.24342540861
SZ002749,-78062.78928845399
SH600666,-78104.76601147151
SZ000922,-79278.97618841287
SZ000049,-79533.17097390792
SH603306,-79621.83326749958
SZ000908,-80081.75038040621
SZ000876,-81124.82420413429
SZ000055,-81164.67715404241
SZ000024,-82702.30203487747
SZ002769,-83386.33253676433
SH600705,-83388.31055883912
SH600894,-84707.72968038695
SZ300146,-85012.87770594662
SH600211,-85442.11800374778
SZ002859,-86122.83712981746
SZ002204,-86130.92947830114
SZ300319,-86200.8029390953
SH603023,-86534.02744490886
SZ300525,-86643.1287276335
SH600201,-86765.41393744346
SZ300630,-86892.38813873555
SH600567,-87924.79923649097
SZ000528,-87974.58827128913
SZ002006,-89418.26208129583
SH600781,-89621.51880445029
SZ000789,-89804.90380757675
SH600569,-91168.09106188547
SZ002019,-91979.84696096182
SH603877,-92013.20895103272
SH603387,-94368.19552231638
SZ002343,-94668.92255749635
SZ000039,-94793.33625633258
SH600318,-95019.40718871652
SZ002219,-95443.52947007667
SZ300575,-95557.11406195199
SH600348,-96543.58663256362
SZ300228,-96564.19888599165
SH600651,-97674.685966491
SZ002198,-97897.10055202292
SZ000596,-97978.76436607097
SZ002139,-98097.50325701688
SZ002130,-98262.58210990438
SH603129,-99044.23645568569
SZ300144,-99069.1302187437
SZ002035,-99633.7171583887
SZ300188,-99818.88596416224
SZ002626,-100224.88296404574
SH600216,-100990.90007635226
SZ300230,-103756.00054882327
SZ300413,-106558.09472043172
SZ002082,-106863.39706682047
SZ000578,-107038.13630548632
SZ300142,-107365.89481449011
SZ300293,-107421.93938229204
SH603595,-108140.88823980629
SZ000686,-108400.89629140358
SZ300423,-110843.54386314156
SZ300502,-120868.4284452016
SZ000034,-120940.28302758327
SZ000655,-121910.08520122583
SH600810,-124725.93754012277
SH600631,-125599.00171178515
SH600745,-128604.59115878749
SH600516,-130675.87934106262
SH600681,-131550.51416189468
SZ000677,-131864.77751268202
SZ300598,-132177.06589231687
SZ002310,-134406.32526560698
SZ300263,-134543.86681199295
SZ000029,-135026.66651968082
SZ300684,-135438.67894258187
SZ002189,-135494.70880544186
SH603360,-137932.1361409251
SH600048,-138375.77832908917
SZ002517,-139954.56700008176
SH600518,-142344.99657613016
SZ300559,-145538.48327578185
SZ300376,-147710.17490640434
SH600282,-148192.61253577855
SH603606,-149405.63934724638
SZ000627,-152754.75160531804
SZ002041,-152907.5004722895
SZ002234,-153155.75992574496
SH600139,-153339.2844324524
SZ300729,-158571.9318436517
SZ300751,-161559.96026321827
SH600826,-162350.83149387722
SZ300208,-163985.12951814046
SH600999,-164596.08935693197
SH600622,-164784.21502493438
SZ002104,-165196.77924613236
SZ002631,-167137.56060818792
SZ000881,-167517.08981535514
SZ000915,-168134.83905979735
SH600545,-172257.72040241997
SZ300428,-173553.57779003854
SH600177,-174016.81780148065
SZ002648,-174835.4416428879
SZ000848,-177782.19270163262
SZ002658,-178267.4975684184
SZ300113,-181930.82555187435
SZ000567,-182260.34366852546
SH600252,-183931.27481080173
SH600809,-186132.36746050068
SZ002460,-187640.96470381028
SZ300418,-189002.99452032195
SZ002285,-189582.6664646496
SH688399,-190352.84683928755
SZ002717,-192064.42631078023
SH600633,-193392.88009692228
SH600876,-199800.6358321088
SZ002761,-200278.0935832559
SH600030,-203771.91034971504
SH600452,-204404.36902859493
SZ300531,-205823.1028029638
SZ000065,-207623.50252178987
SZ002768,-208306.99351909023
SZ002812,-209523.56723225582
SZ300011,-209687.80096799007
SZ002280,-211267.9460136959
SH601555,-218399.0814630083
SH600738,-219921.31519615394
SZ002469,-220737.99719978264
SZ300287,-221376.09476714447
SZ002466,-226016.18944406277
SZ002558,-227310.5365069504
SZ000783,-230488.20580044785
SH600486,-231246.1465615104
SZ300482,-232969.09637220763
SZ002258,-236753.74428403145
SZ000016,-237745.58553338796
SH600732,-239164.13634741236
SZ300121,-240902.68768617895
SZ000422,-252257.15960664488
SZ300896,-254066.7140914495
SZ000830,-254117.17871017475
SZ002001,-256038.2538742409
SZ002950,-259949.64360915544
SH600179,-261682.11941175757
SZ002364,-262424.51118656376
SH601099,-264092.7177488506
SZ002354,-265707.3703375828
SH600877,-266841.4713419059
SZ002168,-271955.04455245566
SZ000626,-272542.886357903
SH600031,-273165.3095343632
SH600743,-274915.01179558784
SH688598,-281155.0709439283
SZ300618,-281801.5247275712
SH600649,-283290.3062120828
SZ000958,-284370.07513562083
SH600376,-285379.44495684875
SZ300016,-291045.5560370458
SZ300207,-300683.30495666934
SZ002270,-300735.15222399787
SZ300567,-304781.86977867654
SH603165,-308019.44846174715
SZ002673,-310073.0845386273
SH600086,-316813.67248589254
SZ002975,-317183.34549221466
SZ300601,-327321.82227796875
SZ002487,-327824.9516404979
SZ300443,-329977.8071297407
SZ002036,-332401.8315001646
SZ000046,-333375.2991919671
SH600171,-333657.2509177213
SH603799,-337306.9496262799
SZ000537,-338404.50543099875
SZ300552,-340713.9870046186
SZ002959,-350115.5732511403
SZ002016,-351514.9599360196
SH600570,-351515.06431721686
SH600230,-360797.4852756737
SH688111,-361101.67833276535
SZ002838,-366209.0660737334
SZ300216,-368650.58251239406
SZ002553,-374533.126461891
SH605399,-377032.04152084957
SZ000951,-395905.7429396601
SZ000786,-396949.9340782184
SZ002919,-405299.0244131477
SZ002027,-407419.0527697373
SZ002312,-415077.5593551423
SZ002366,-440679.48513421905
SZ000932,-448405.03033281583
SZ300219,-456694.40737474035
SZ300554,-477365.7214741475
SZ300015,-491044.3998401447
SH601377,-518560.4621704479
SZ002064,-531306.2921647814
SZ000516,-537450.6056825334
SZ300059,-542603.6846499308
SZ002677,-548096.6632828
SH601688,-548474.0876700832
SZ300316,-576541.527747333
SZ300244,-591964.8600220177
SH603301,-689618.5568992884
SH688068,-713051.3465420208
SH603260,-817987.8481558152
SZ002803,-1054315.778936953
