year,strategy_return,benchmark_return,excess_return
2019,0.2957206591754844,0.3606961965560913,-0.04775168589804202
2020,0.6645669146901769,0.2721074626520459,0.3085112410392947
2021,0.01751077211978158,-0.05198716608417131,0.07330906894676437
2022,-0.1793370013722455,-0.21632791414537078,0.04720202931916995
2023,-0.1378727387227504,-0.11378155183477212,-0.027184253428548244
2024,-0.04233211775732004,0.14683299616951362,-0.16494564994088567
2025,0.5606342815731868,0.17663174838405737,0.3263574467682895
