date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2025-01-24,1552408.6405483915,136186.9571757519,1416221.6833726396,20,0.0,1.27310049533844,37,20,0.95,0.012073550322959425,-0.3836403105704227
2025-01-27,1542366.3812867494,136186.9571757519,1406179.4241109975,20,0.0,1.2678591012954712,37,20,0.95,-0.006468824637625437,-0.3876274333150439
2025-02-05,1534619.486111105,154251.73451339727,1380367.7515977076,20,1608309.2143963163,1.2605516910552979,29,20,0.95,-0.005022733424195458,-0.3907032174737928
2025-02-06,1568763.320783833,154251.73451339727,1414511.5862704357,20,0.0,1.276412010192871,29,20,0.95,0.02224905586156245,-0.37714693932309706
2025-02-07,1582377.6314863798,154251.73451339727,1428125.8969729824,20,0.0,1.2929764986038208,29,20,0.95,0.008678371378382455,-0.3717415891483806
2025-02-10,1577445.26968297,154251.73451339727,1423193.5351695726,20,0.0,1.2957533597946167,29,20,0.95,-0.003117057335281448,-0.37369990663637787
2025-02-11,1588400.6693113314,154251.73451339727,1434148.934797934,20,0.0,1.2898012399673462,29,20,0.95,0.006945026771396856,-0.3693502357210393
2025-02-12,1610716.2021427255,154251.73451339727,1456464.4676293281,20,0.0,1.3019977807998657,29,20,0.95,0.01404905781176069,-0.36049020072371096
2025-02-13,1569687.1532753708,154251.73451339727,1415435.4187619735,20,0.0,1.29710853099823,29,20,0.95,-0.025472549920820264,-0.37678014601063003
2025-02-14,1570160.4653460847,154251.73451339727,1415908.7308326873,20,0.0,1.3083586692810059,29,20,0.95,0.00030153274155697574,-0.37659222481946386
2025-02-17,1589911.8106936165,154251.73451339727,1435660.0761802192,20,0.0,1.3111454248428345,29,20,0.95,0.012579189059621632,-0.36875026055422977
2025-02-18,1561248.2946549412,154251.73451339727,1406996.5601415439,20,0.0,1.299646258354187,29,20,0.95,-0.018028368520748628,-0.3801306634855848
2025-02-19,1594728.960491548,154251.73451339727,1440477.2259781507,20,0.0,1.3087406158447266,29,20,0.95,0.021444805385043786,-0.3668376861998768
2025-02-20,1612615.9035374704,154251.73451339727,1458364.169024073,20,0.0,1.3050005435943604,29,20,0.95,0.011216290347175306,-0.35973595385140533
2025-02-21,1659350.7451223624,154251.73451339727,1505099.010608965,20,0.0,1.321455478668213,29,20,0.95,0.028980764410405202,-0.34118061236952013
2025-02-24,1657511.7065740956,154251.73451339727,1503259.9720606983,20,0.0,1.3185590505599976,29,20,0.95,-0.0011082880178724386,-0.34191077400277303
2025-02-25,1626532.8519926188,154251.73451339727,1472281.1174792214,20,0.0,1.303921103477478,29,20,0.95,-0.01868997634140812,-0.35421044606719676
2025-02-26,1638738.6654483317,154251.73451339727,1484486.9309349344,20,0.0,1.3153105974197388,29,20,0.95,0.007504191163898,-0.3493643178028365
2025-02-27,1632916.845484218,154251.73451339727,1478665.1109708208,20,0.0,1.3180276155471802,29,20,0.95,-0.003552622566894037,-0.35167578081023676
2025-02-28,1578386.604547981,154251.73451339727,1424134.8700345836,20,0.0,1.2920963764190674,29,20,0.95,-0.03339437711542925,-0.37332616427892595
2025-03-03,1578040.7030945572,156524.28685180197,1421516.4162427553,20,1218863.085580128,1.2915716171264648,36,20,0.95,-0.00021914875128004052,-0.373463499067484
2025-03-04,1590973.1969683594,156524.28685180197,1434448.9101165575,20,0.0,1.290492057800293,36,20,0.95,0.00819528536142422,-0.36832885365299384
2025-03-05,1607938.6195909355,156524.28685180197,1451414.3327391336,20,0.0,1.2962548732757568,36,20,0.95,0.010663550243903641,-0.3615929966462984
2025-03-06,1642643.2261503483,156524.28685180197,1486118.9392985464,20,0.0,1.3140816688537598,36,20,0.95,0.021583290640933672,-0.34781407274570797
2025-03-07,1625284.883228174,156524.28685180197,1468760.596376372,20,0.0,1.3100193738937378,36,20,0.95,-0.010567323838697962,-0.35470593264204553
2025-03-10,1625864.0554148557,156524.28685180197,1469339.7685630538,20,0.0,1.3049672842025757,36,20,0.95,0.0003563511804351993,-0.3544759813394148
2025-03-11,1624537.746384995,156524.28685180197,1468013.4595331931,20,0.0,1.3091591596603394,36,20,0.95,-0.0008157564129936956,-0.3550025716973786
2025-03-12,1621835.872179797,156524.28685180197,1465311.585327995,20,0.0,1.3044458627700806,36,20,0.95,-0.0016631649287377481,-0.35607530879925753
2025-03-13,1583090.6480548342,156524.28685180197,1426566.3612030323,20,0.0,1.2992476224899292,36,20,0.95,-0.02388973187088772,-0.37145849701708744
