order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2021-10-08,SH513100,buy,open,126100,126100,0,4.960479,625516.4019,187.65492057,0.0,filled
2,2021-10-08,SH515790,buy,open,218700,218300,400,1.7138565,374134.87395,112.24046218499998,0.0,partial_volume_or_cash
3,2021-11-01,SH513100,sell,open,126100,126100,0,5.1904034999999995,654509.8813499999,196.35296440499997,0.0,filled
4,2021-11-01,SH515790,sell,open,218300,218300,0,1.8690650000000002,408016.88950000005,122.40506685,0.0,filled
5,2021-11-01,SH515700,buy,open,240000,240000,0,3.36168,806803.2,242.04095999999996,0.0,filled
6,2021-11-01,SH510150,buy,open,33200,33100,100,7.70385,254997.435,76.4992305,0.0,partial_volume_or_cash
7,2021-12-01,SH510150,sell,open,33100,33100,0,7.666165,253750.0615,76.12501845,0.0,filled
8,2021-12-01,SH515700,sell,open,240000,240000,0,3.4232875,821589.0,246.47669999999997,0.0,filled
9,2021-12-01,SH513100,buy,open,128300,128300,0,5.3106539999999995,681356.9082,204.40707245999997,0.0,filled
10,2021-12-01,SH512660,buy,open,268600,267700,900,1.4697345,393447.92565,118.03437769499999,0.0,partial_volume_or_cash
11,2022-01-04,SH512660,sell,open,267700,267700,0,1.4552720000000001,389576.31440000003,116.87289432,0.0,filled
12,2022-01-04,SH513100,sell,open,128300,128300,0,5.395301,692217.1183,207.66513548999998,0.0,filled
13,2022-01-04,SH510300,buy,open,97500,97500,0,5.759701941569902,561570.9393030654,168.47128179091962,0.0,filled
14,2022-01-04,SZ159985,buy,open,417900,87600,330300,1.246623,109204.17480000001,32.76125244,0.0,partial_volume_or_cash
15,2022-02-07,SH510300,sell,open,97500,97500,0,5.379014609375366,524453.9244140981,157.33617732422942,0.0,filled
16,2022-02-07,SZ159985,buy,open,379200,148600,230600,1.392696,206954.6256,62.086387679999994,0.0,partial_volume_or_cash
17,2022-02-07,SH518880,buy,open,112500,112500,0,3.62181,407453.625,122.23608749999998,0.0,filled
18,2022-03-01,SZ159985,buy,open,196300,196300,0,1.4897445,292436.84535,87.731053605,0.0,filled
