execution_date,reported_holding_count,symbol,total_value
2020-10-09,20,SH603556,16274349.405376
2020-11-02,20,SZ000069,16151807.755876
2020-11-02,20,SZ000581,16151807.755876
2020-11-02,20,SZ000791,16151807.755876
2020-11-02,20,SZ000883,16151807.755876
2020-11-02,20,SZ000910,16151807.755876
2020-11-02,20,SZ000922,16151807.755876
2020-11-02,20,SZ002033,16151807.755876
2020-11-02,20,SZ002124,16151807.755876
2020-11-02,20,SZ002236,16151807.755876
2020-11-02,20,SZ002724,16151807.755876
2020-11-02,20,SZ300552,16151807.755876
2020-11-02,20,SH600023,16151807.755876
2020-11-02,20,SH600067,16151807.755876
2020-11-02,20,SH600261,16151807.755876
2020-11-02,20,SH600368,16151807.755876
2020-11-02,20,SH600449,16151807.755876
2020-11-02,20,SH600668,16151807.755876
2020-11-02,20,SH600720,16151807.755876
2020-11-02,20,SH603277,16151807.755876
2020-11-02,20,SH603886,16151807.755876
2020-12-01,20,SZ000069,17170687.498476
2020-12-01,20,SZ000581,17170687.498476
2020-12-01,20,SZ000883,17170687.498476
2020-12-01,20,SZ000910,17170687.498476
2020-12-01,20,SZ000922,17170687.498476
2020-12-01,20,SZ002033,17170687.498476
2020-12-01,20,SZ002124,17170687.498476
2020-12-01,20,SZ002236,17170687.498476
2020-12-01,20,SZ002312,17170687.498476
2020-12-01,20,SZ002382,17170687.498476
2020-12-01,20,SZ300552,17170687.498476
2020-12-01,20,SZ300625,17170687.498476
2020-12-01,20,SH600023,17170687.498476
2020-12-01,20,SH600067,17170687.498476
2020-12-01,20,SH600261,17170687.498476
2020-12-01,20,SH600368,17170687.498476
2020-12-01,20,SH600449,17170687.498476
2020-12-01,20,SH600720,17170687.498476
2020-12-01,20,SH603556,17170687.498476
2020-12-01,20,SH603886,17170687.498476
2021-01-04,20,SZ000581,16723596.837076
2021-01-04,20,SZ000612,16723596.837076
2021-01-04,20,SZ000883,16723596.837076
2021-01-04,20,SZ000910,16723596.837076
2021-01-04,20,SZ000922,16723596.837076
2021-01-04,20,SZ002100,16723596.837076
2021-01-04,20,SZ002124,16723596.837076
2021-01-04,20,SZ002322,16723596.837076
2021-01-04,20,SZ002381,16723596.837076
2021-01-04,20,SZ002724,16723596.837076
2021-01-04,20,SZ300552,16723596.837076
2021-01-04,20,SZ300625,16723596.837076
2021-01-04,20,SH600023,16723596.837076
2021-01-04,20,SH600067,16723596.837076
2021-01-04,20,SH600261,16723596.837076
2021-01-04,20,SH600368,16723596.837076
2021-01-04,20,SH600449,16723596.837076
2021-01-04,20,SH600720,16723596.837076
2021-01-04,20,SH603556,16723596.837076
2021-01-04,20,SH603886,16723596.837076
2021-02-01,20,SZ000069,15563427.517276
2021-02-01,20,SZ000883,15563427.517276
2021-02-01,20,SZ000910,15563427.517276
2021-02-01,20,SZ002033,15563427.517276
2021-02-01,20,SZ002100,15563427.517276
2021-02-01,20,SZ002124,15563427.517276
2021-02-01,20,SZ002322,15563427.517276
2021-02-01,20,SZ002724,15563427.517276
2021-02-01,20,SZ300552,15563427.517276
2021-02-01,20,SZ300625,15563427.517276
2021-02-01,20,SH600023,15563427.517276
2021-02-01,20,SH600028,15563427.517276
2021-02-01,20,SH600067,15563427.517276
2021-02-01,20,SH600261,15563427.517276
2021-02-01,20,SH600273,15563427.517276
2021-02-01,20,SH600368,15563427.517276
2021-02-01,20,SH600449,15563427.517276
2021-02-01,20,SH600720,15563427.517276
2021-02-01,20,SH603556,15563427.517276
2021-02-01,20,SH603886,15563427.517276
2021-03-01,20,SZ000883,16997728.347676
2021-03-01,20,SZ000910,16997728.347676
2021-03-01,20,SZ002100,16997728.347676
2021-03-01,20,SZ002322,16997728.347676
2021-03-01,20,SZ002381,16997728.347676
2021-03-01,20,SZ002432,16997728.347676
2021-03-01,20,SZ002724,16997728.347676
2021-03-01,20,SZ300259,16997728.347676
2021-03-01,20,SZ300462,16997728.347676
2021-03-01,20,SZ300552,16997728.347676
2021-03-01,20,SZ300625,16997728.347676
2021-03-01,20,SH600023,16997728.347676
2021-03-01,20,SH600067,16997728.347676
2021-03-01,20,SH600261,16997728.347676
2021-03-01,20,SH600273,16997728.347676
2021-03-01,20,SH600368,16997728.347676
2021-03-01,20,SH600449,16997728.347676
2021-03-01,20,SH600720,16997728.347676
2021-03-01,20,SH603556,16997728.347676
2021-03-01,20,SH603886,16997728.347676
2021-04-01,20,SZ000581,18085128.902976
2021-04-01,20,SZ002100,18085128.902976
2021-04-01,20,SZ002322,18085128.902976
2021-04-01,20,SZ002382,18085128.902976
2021-04-01,20,SZ002432,18085128.902976
2021-04-01,20,SZ002724,18085128.902976
2021-04-01,20,SZ300259,18085128.902976
2021-04-01,20,SZ300462,18085128.902976
2021-04-01,20,SZ300552,18085128.902976
2021-04-01,20,SZ300625,18085128.902976
2021-04-01,20,SH600023,18085128.902976
2021-04-01,20,SH600261,18085128.902976
2021-04-01,20,SH600273,18085128.902976
2021-04-01,20,SH600390,18085128.902976
2021-04-01,20,SH600585,18085128.902976
2021-04-01,20,SH601000,18085128.902976
2021-04-01,20,SH601006,18085128.902976
2021-04-01,20,SH601163,18085128.902976
2021-04-01,20,SH603556,18085128.902976
2021-04-01,20,SH603886,18085128.902976
2021-05-06,20,SZ000848,17976309.196776
2021-05-06,20,SZ002022,17976309.196776
2021-05-06,20,SZ002154,17976309.196776
2021-05-06,20,SZ002382,17976309.196776
2021-05-06,20,SZ002406,17976309.196776
2021-05-06,20,SZ002531,17976309.196776
2021-05-06,20,SZ002664,17976309.196776
2021-05-06,20,SH600033,17976309.196776
