execution_date,observation_date,universe_count,reported_candidate_count,symbol,rank,selected
2021-10-08,2021-09-30,3989,1927,SZ000725,18,True
2021-10-08,2021-09-30,3989,1927,SZ002467,19,True
2021-10-08,2021-09-30,3989,1927,SZ002110,20,True
2021-11-01,2021-10-29,4028,1836,SZ000666,1,True
2021-11-01,2021-10-29,4028,1836,SZ000949,2,True
2021-11-01,2021-10-29,4028,1836,SZ002022,3,True
2021-11-01,2021-10-29,4028,1836,SZ002109,4,True
2021-11-01,2021-10-29,4028,1836,SZ300677,5,True
2021-11-01,2021-10-29,4028,1836,SZ002322,6,True
2021-11-01,2021-10-29,4028,1836,SZ300360,7,True
2021-11-01,2021-10-29,4028,1836,SH600746,8,True
2021-11-01,2021-10-29,4028,1836,SH600668,9,True
2021-11-01,2021-10-29,4028,1836,SH688298,10,True
2021-11-01,2021-10-29,4028,1836,SH603886,11,True
2021-11-01,2021-10-29,4028,1836,SH601000,12,True
2021-11-01,2021-10-29,4028,1836,SZ300259,13,True
2021-11-01,2021-10-29,4028,1836,SH600449,14,True
2021-11-01,2021-10-29,4028,1836,SH600012,15,True
2021-11-01,2021-10-29,4028,1836,SZ002131,16,True
2021-11-01,2021-10-29,4028,1836,SH601019,17,True
2021-11-01,2021-10-29,4028,1836,SH600033,18,True
2021-11-01,2021-10-29,4028,1836,SH600097,19,True
2021-11-01,2021-10-29,4028,1836,SZ000026,20,True
2021-12-01,2021-11-30,4060,1775,SZ000666,1,True
2021-12-01,2021-11-30,4060,1775,SZ000949,2,True
2021-12-01,2021-11-30,4060,1775,SZ002022,3,True
2021-12-01,2021-11-30,4060,1775,SZ002109,4,True
2021-12-01,2021-11-30,4060,1775,SH600746,5,True
2021-12-01,2021-11-30,4060,1775,SH601000,6,True
2021-12-01,2021-11-30,4060,1775,SH600449,7,True
2021-12-01,2021-11-30,4060,1775,SH600566,8,True
2021-12-01,2021-11-30,4060,1775,SZ002322,9,True
2021-12-01,2021-11-30,4060,1775,SZ300677,10,True
2021-12-01,2021-11-30,4060,1775,SZ000026,11,True
2021-12-01,2021-11-30,4060,1775,SH603886,12,True
2021-12-01,2021-11-30,4060,1775,SZ300259,13,True
2021-12-01,2021-11-30,4060,1775,SZ000883,14,True
2021-12-01,2021-11-30,4060,1775,SH603898,15,True
2021-12-01,2021-11-30,4060,1775,SH600585,16,True
2021-12-01,2021-11-30,4060,1775,SZ002255,17,True
2021-12-01,2021-11-30,4060,1775,SZ000807,18,True
2021-12-01,2021-11-30,4060,1775,SH600327,19,True
2021-12-01,2021-11-30,4060,1775,SZ000725,20,True
2022-01-04,2021-12-31,4096,1795,SZ000949,1,True
2022-01-04,2021-12-31,4096,1795,SZ002322,2,True
2022-01-04,2021-12-31,4096,1795,SZ002022,3,True
2022-01-04,2021-12-31,4096,1795,SH600746,4,True
2022-01-04,2021-12-31,4096,1795,SZ300677,5,True
2022-01-04,2021-12-31,4096,1795,SH601000,6,True
2022-01-04,2021-12-31,4096,1795,SH688399,7,True
2022-01-04,2021-12-31,4096,1795,SZ002109,8,True
2022-01-04,2021-12-31,4096,1795,SZ300259,9,True
2022-01-04,2021-12-31,4096,1795,SZ000666,10,True
2022-01-04,2021-12-31,4096,1795,SH603886,11,True
2022-01-04,2021-12-31,4096,1795,SH600449,12,True
2022-01-04,2021-12-31,4096,1795,SZ000883,13,True
2022-01-04,2021-12-31,4096,1795,SH600089,14,True
2022-01-04,2021-12-31,4096,1795,SZ000725,15,True
2022-01-04,2021-12-31,4096,1795,SH603898,16,True
2022-01-04,2021-12-31,4096,1795,SH600097,17,True
2022-01-04,2021-12-31,4096,1795,SH600327,18,True
2022-01-04,2021-12-31,4096,1795,SZ002818,19,True
2022-01-04,2021-12-31,4096,1795,SZ000833,20,True
2022-02-07,2022-01-28,4131,1875,SZ000949,1,True
2022-02-07,2022-01-28,4131,1875,SZ002322,2,True
2022-02-07,2022-01-28,4131,1875,SZ002022,3,True
2022-02-07,2022-01-28,4131,1875,SH600746,4,True
2022-02-07,2022-01-28,4131,1875,SZ300677,5,True
2022-02-07,2022-01-28,4131,1875,SZ002109,6,True
2022-02-07,2022-01-28,4131,1875,SZ300259,7,True
2022-02-07,2022-01-28,4131,1875,SH688399,8,True
2022-02-07,2022-01-28,4131,1875,SZ000666,9,True
2022-02-07,2022-01-28,4131,1875,SH601000,10,True
2022-02-07,2022-01-28,4131,1875,SZ000883,11,True
2022-02-07,2022-01-28,4131,1875,SH600449,12,True
2022-02-07,2022-01-28,4131,1875,SH603886,13,True
2022-02-07,2022-01-28,4131,1875,SH600089,14,True
2022-02-07,2022-01-28,4131,1875,SH603898,15,True
2022-02-07,2022-01-28,4131,1875,SZ000833,16,True
2022-02-07,2022-01-28,4131,1875,SH600097,17,True
2022-02-07,2022-01-28,4131,1875,SZ002255,18,True
2022-02-07,2022-01-28,4131,1875,SZ000725,19,True
2022-02-07,2022-01-28,4131,1875,SH603012,20,True
2022-03-01,2022-02-28,4172,1882,SZ000949,1,True
2022-03-01,2022-02-28,4172,1882,SZ002322,2,True
2022-03-01,2022-02-28,4172,1882,SZ002022,3,True
2022-03-01,2022-02-28,4172,1882,SH600746,4,True
2022-03-01,2022-02-28,4172,1882,SZ300677,5,True
2022-03-01,2022-02-28,4172,1882,SZ002109,6,True
2022-03-01,2022-02-28,4172,1882,SH688399,7,True
2022-03-01,2022-02-28,4172,1882,SZ300259,8,True
2022-03-01,2022-02-28,4172,1882,SH601000,9,True
2022-03-01,2022-02-28,4172,1882,SZ000666,10,True
2022-03-01,2022-02-28,4172,1882,SZ000883,11,True
2022-03-01,2022-02-28,4172,1882,SH603886,12,True
2022-03-01,2022-02-28,4172,1882,SH603898,13,True
2022-03-01,2022-02-28,4172,1882,SZ002759,14,True
2022-03-01,2022-02-28,4172,1882,SZ000833,15,True
2022-03-01,2022-02-28,4172,1882,SH600089,16,True
2022-03-01,2022-02-28,4172,1882,SH600449,17,True
2022-03-01,2022-02-28,4172,1882,SH600097,18,True
2022-03-01,2022-02-28,4172,1882,SZ000725,19,True
2022-03-01,2022-02-28,4172,1882,SZ002818,20,True
2022-04-01,2022-03-31,4199,1964,SZ000949,1,True
2022-04-01,2022-03-31,4199,1964,SZ002322,2,True
2022-04-01,2022-03-31,4199,1964,SZ300677,3,True
2022-04-01,2022-03-31,4199,1964,SH600585,4,True
2022-04-01,2022-03-31,4199,1964,SH600535,5,True
2022-04-01,2022-03-31,4199,1964,SH600618,6,True
2022-04-01,2022-03-31,4199,1964,SZ002109,7,True
2022-04-01,2022-03-31,4199,1964,SH688289,8,True
2022-04-01,2022-03-31,4199,1964,SZ000883,9,True
2022-04-01,2022-03-31,4199,1964,SH600636,10,True
2022-04-01,2022-03-31,4199,1964,SZ300771,11,True
2022-04-01,2022-03-31,4199,1964,SH603898,12,True
2022-04-01,2022-03-31,4199,1964,SZ300259,13,True
2022-04-01,2022-03-31,4199,1964,SH601000,14,True
2022-04-01,2022-03-31,4199,1964,SZ002233,15,True
2022-04-01,2022-03-31,4199,1964,SZ300360,16,True
2022-04-01,2022-03-31,4199,1964,SZ002255,17,True
2022-04-01,2022-03-31,4199,1964,SH601811,18,True
2022-04-01,2022-03-31,4199,1964,SH600097,19,True
2022-04-01,2022-03-31,4199,1964,SZ000598,20,True
2022-05-05,2022-04-29,4247,1510,SH688606,1,True
2022-05-05,2022-04-29,4247,1510,SH688068,2,True
2022-05-05,2022-04-29,4247,1510,SH688317,3,True
2022-05-05,2022-04-29,4247,1510,SH600089,4,True
2022-05-05,2022-04-29,4247,1510,SZ002109,5,True
2022-05-05,2022-04-29,4247,1510,SH600643,6,True
2022-05-05,2022-04-29,4247,1510,SZ002267,7,True
2022-05-05,2022-04-29,4247,1510,SZ002064,8,True
2022-05-05,2022-04-29,4247,1510,SH603183,9,True
2022-05-05,2022-04-29,4247,1510,SH600618,10,True
2022-05-05,2022-04-29,4247,1510,SH600780,11,True
2022-05-05,2022-04-29,4247,1510,SH600035,12,True
2022-05-05,2022-04-29,4247,1510,SH603508,13,True
2022-05-05,2022-04-29,4247,1510,SH601668,14,True
2022-05-05,2022-04-29,4247,1510,SZ002763,15,True
2022-05-05,2022-04-29,4247,1510,SH600368,16,True
2022-05-05,2022-04-29,4247,1510,SH601339,17,True
2022-05-05,2022-04-29,4247,1510,SH600585,18,True
2022-05-05,2022-04-29,4247,1510,SZ002759,19,True
2022-05-05,2022-04-29,4247,1510,SH688057,20,True
2022-06-01,2022-05-31,4295,1381,SH688606,1,True
2022-06-01,2022-05-31,4295,1381,SH688068,2,True
2022-06-01,2022-05-31,4295,1381,SZ002932,3,True
2022-06-01,2022-05-31,4295,1381,SH603508,4,True
2022-06-01,2022-05-31,4295,1381,SZ002759,5,True
2022-06-01,2022-05-31,4295,1381,SH600089,6,True
2022-06-01,2022-05-31,4295,1381,SH600643,7,True
2022-06-01,2022-05-31,4295,1381,SZ002109,8,True
2022-06-01,2022-05-31,4295,1381,SH600585,9,True
2022-06-01,2022-05-31,4295,1381,SH688057,10,True
2022-06-01,2022-05-31,4295,1381,SH603077,11,True
2022-06-01,2022-05-31,4295,1381,SH603012,12,True
2022-06-01,2022-05-31,4295,1381,SH600596,13,True
2022-06-01,2022-05-31,4295,1381,SZ002818,14,True
2022-06-01,2022-05-31,4295,1381,SZ002267,15,True
2022-06-01,2022-05-31,4295,1381,SH600694,16,True
2022-06-01,2022-05-31,4295,1381,SH603766,17,True
2022-06-01,2022-05-31,4295,1381,SH601827,18,True
2022-06-01,2022-05-31,4295,1381,SH600368,19,True
2022-06-01,2022-05-31,4295,1381,SH600035,20,True
2022-07-01,2022-06-30,4312,1371,SH688606,1,True
2022-07-01,2022-06-30,4312,1371,SH688068,2,True
2022-07-01,2022-06-30,4312,1371,SZ002932,3,True
2022-07-01,2022-06-30,4312,1371,SH603508,4,True
2022-07-01,2022-06-30,4312,1371,SZ002759,5,True
2022-07-01,2022-06-30,4312,1371,SZ002109,6,True
2022-07-01,2022-06-30,4312,1371,SH600089,7,True
2022-07-01,2022-06-30,4312,1371,SH600643,8,True
2022-07-01,2022-06-30,4312,1371,SZ002267,9,True
2022-07-01,2022-06-30,4312,1371,SH600585,10,True
2022-07-01,2022-06-30,4312,1371,SH600746,11,True
2022-07-01,2022-06-30,4312,1371,SH600426,12,True
2022-07-01,2022-06-30,4312,1371,SH603766,13,True
2022-07-01,2022-06-30,4312,1371,SH603012,14,True
2022-07-01,2022-06-30,4312,1371,SH600694,15,True
2022-07-01,2022-06-30,4312,1371,SH688057,16,True
2022-07-01,2022-06-30,4312,1371,SH601857,17,True
2022-07-01,2022-06-30,4312,1371,SH601919,18,True
2022-07-01,2022-06-30,4312,1371,SH600368,19,True
2022-07-01,2022-06-30,4312,1371,SH601339,20,True
2022-08-01,2022-07-29,4347,1389,SH688606,1,True
2022-08-01,2022-07-29,4347,1389,SH688068,2,True
2022-08-01,2022-07-29,4347,1389,SZ002759,3,True
2022-08-01,2022-07-29,4347,1389,SH688298,4,True
2022-08-01,2022-07-29,4347,1389,SH603508,5,True
2022-08-01,2022-07-29,4347,1389,SH603077,6,True
2022-08-01,2022-07-29,4347,1389,SH600089,7,True
2022-08-01,2022-07-29,4347,1389,SH600643,8,True
2022-08-01,2022-07-29,4347,1389,SZ002109,9,True
2022-08-01,2022-07-29,4347,1389,SH688057,10,True
2022-08-01,2022-07-29,4347,1389,SH600426,11,True
2022-08-01,2022-07-29,4347,1389,SH600585,12,True
2022-08-01,2022-07-29,4347,1389,SH603012,13,True
2022-08-01,2022-07-29,4347,1389,SZ002267,14,True
2022-08-01,2022-07-29,4347,1389,SH603766,15,True
2022-08-01,2022-07-29,4347,1389,SH601339,16,True
2022-08-01,2022-07-29,4347,1389,SH600694,17,True
2022-08-01,2022-07-29,4347,1389,SH601827,18,True
2022-08-01,2022-07-29,4347,1389,SZ000848,19,True
2022-08-01,2022-07-29,4347,1389,SH600368,20,True
2022-09-01,2022-08-31,4401,2112,SZ002432,1,True
2022-09-01,2022-08-31,4401,2112,SZ002932,2,True
2022-09-01,2022-08-31,4401,2112,SH688606,3,True
2022-09-01,2022-08-31,4401,2112,SZ000731,4,True
2022-09-01,2022-08-31,4401,2112,SH600089,5,True
2022-09-01,2022-08-31,4401,2112,SH603077,6,True
2022-09-01,2022-08-31,4401,2112,SH601857,7,True
2022-09-01,2022-08-31,4401,2112,SZ300771,8,True
2022-09-01,2022-08-31,4401,2112,SH601919,9,True
2022-09-01,2022-08-31,4401,2112,SZ000910,10,True
2022-09-01,2022-08-31,4401,2112,SZ300259,11,True
2022-09-01,2022-08-31,4401,2112,SZ002109,12,True
2022-09-01,2022-08-31,4401,2112,SZ000930,13,True
2022-09-01,2022-08-31,4401,2112,SH600449,14,True
2022-09-01,2022-08-31,4401,2112,SZ300726,15,True
2022-09-01,2022-08-31,4401,2112,SH688303,16,True
2022-09-01,2022-08-31,4401,2112,SH601019,17,True
2022-09-01,2022-08-31,4401,2112,SZ003019,18,True
2022-09-01,2022-08-31,4401,2112,SH603889,19,True
2022-09-01,2022-08-31,4401,2112,SH601339,20,True
2022-10-10,2022-09-30,4437,2159,SZ002432,1,True
2022-10-10,2022-09-30,4437,2159,SZ002932,2,True
2022-10-10,2022-09-30,4437,2159,SH688606,3,True
2022-10-10,2022-09-30,4437,2159,SZ000731,4,True
2022-10-10,2022-09-30,4437,2159,SH601919,5,True
2022-10-10,2022-09-30,4437,2159,SH600089,6,True
2022-10-10,2022-09-30,4437,2159,SH603077,7,True
2022-10-10,2022-09-30,4437,2159,SH601857,8,True
2022-10-10,2022-09-30,4437,2159,SZ000910,9,True
2022-10-10,2022-09-30,4437,2159,SZ300726,10,True
2022-10-10,2022-09-30,4437,2159,SZ300259,11,True
2022-10-10,2022-09-30,4437,2159,SZ300771,12,True
2022-10-10,2022-09-30,4437,2159,SZ000930,13,True
2022-10-10,2022-09-30,4437,2159,SZ002109,14,True
2022-10-10,2022-09-30,4437,2159,SH688303,15,True
2022-10-10,2022-09-30,4437,2159,SZ000663,16,True
2022-10-10,2022-09-30,4437,2159,SH600449,17,True
2022-10-10,2022-09-30,4437,2159,SZ000833,18,True
2022-10-10,2022-09-30,4437,2159,SH600720,19,True
2022-10-10,2022-09-30,4437,2159,SH601019,20,True
2022-11-01,2022-10-31,4467,2078,SZ002432,1,True
2022-11-01,2022-10-31,4467,2078,SZ002932,2,True
2022-11-01,2022-10-31,4467,2078,SH688068,3,True
2022-11-01,2022-10-31,4467,2078,SH600008,4,True
2022-11-01,2022-10-31,4467,2078,SH600089,5,True
2022-11-01,2022-10-31,4467,2078,SH601919,6,True
2022-11-01,2022-10-31,4467,2078,SH603898,7,True
2022-11-01,2022-10-31,4467,2078,SH603077,8,True
2022-11-01,2022-10-31,4467,2078,SZ002955,9,True
2022-11-01,2022-10-31,4467,2078,SZ300726,10,True
2022-11-01,2022-10-31,4467,2078,SH688303,11,True
2022-11-01,2022-10-31,4467,2078,SZ000666,12,True
2022-11-01,2022-10-31,4467,2078,SH603886,13,True
2022-11-01,2022-10-31,4467,2078,SZ003019,14,True
2022-11-01,2022-10-31,4467,2078,SZ000598,15,True
2022-11-01,2022-10-31,4467,2078,SZ300230,16,True
2022-11-01,2022-10-31,4467,2078,SZ000726,17,True
2022-11-01,2022-10-31,4467,2078,SH600141,18,True
2022-11-01,2022-10-31,4467,2078,SH600777,19,True
2022-11-01,2022-10-31,4467,2078,SH600438,20,True
2022-12-01,2022-11-30,4506,2086,SZ002432,1,True
2022-12-01,2022-11-30,4506,2086,SZ002932,2,True
2022-12-01,2022-11-30,4506,2086,SH688399,3,True
2022-12-01,2022-11-30,4506,2086,SH600008,4,True
2022-12-01,2022-11-30,4506,2086,SZ002955,5,True
2022-12-01,2022-11-30,4506,2086,SH600089,6,True
2022-12-01,2022-11-30,4506,2086,SH601919,7,True
2022-12-01,2022-11-30,4506,2086,SH603898,8,True
2022-12-01,2022-11-30,4506,2086,SH688303,9,True
2022-12-01,2022-11-30,4506,2086,SH603077,10,True
2022-12-01,2022-11-30,4506,2086,SZ300726,11,True
2022-12-01,2022-11-30,4506,2086,SH600777,12,True
2022-12-01,2022-11-30,4506,2086,SZ000666,13,True
2022-12-01,2022-11-30,4506,2086,SZ003019,14,True
2022-12-01,2022-11-30,4506,2086,SZ300761,15,True
2022-12-01,2022-11-30,4506,2086,SZ000598,16,True
2022-12-01,2022-11-30,4506,2086,SZ300230,17,True
2022-12-01,2022-11-30,4506,2086,SH603886,18,True
2022-12-01,2022-11-30,4506,2086,SZ000726,19,True
2022-12-01,2022-11-30,4506,2086,SH600438,20,True
2023-01-03,2022-12-30,4540,2109,SZ002432,1,True
2023-01-03,2022-12-30,4540,2109,SZ002932,2,True
2023-01-03,2022-12-30,4540,2109,SH688399,3,True
2023-01-03,2022-12-30,4540,2109,SH601919,4,True
2023-01-03,2022-12-30,4540,2109,SH600008,5,True
2023-01-03,2022-12-30,4540,2109,SZ002955,6,True
2023-01-03,2022-12-30,4540,2109,SH600089,7,True
2023-01-03,2022-12-30,4540,2109,SH603898,8,True
2023-01-03,2022-12-30,4540,2109,SH603077,9,True
2023-01-03,2022-12-30,4540,2109,SH688303,10,True
2023-01-03,2022-12-30,4540,2109,SH600777,11,True
2023-01-03,2022-12-30,4540,2109,SZ003019,12,True
2023-01-03,2022-12-30,4540,2109,SZ000726,13,True
2023-01-03,2022-12-30,4540,2109,SH603886,14,True
2023-01-03,2022-12-30,4540,2109,SH600438,15,True
2023-01-03,2022-12-30,4540,2109,SZ000598,16,True
2023-01-03,2022-12-30,4540,2109,SZ300761,17,True
2023-01-03,2022-12-30,4540,2109,SZ300121,18,True
2023-01-03,2022-12-30,4540,2109,SZ300726,19,True
2023-01-03,2022-12-30,4540,2109,SZ300230,20,True
2023-02-01,2023-01-31,4578,2108,SZ002432,1,True
2023-02-01,2023-01-31,4578,2108,SZ002932,2,True
2023-02-01,2023-01-31,4578,2108,SH688399,3,True
2023-02-01,2023-01-31,4578,2108,SH601919,4,True
2023-02-01,2023-01-31,4578,2108,SH600008,5,True
2023-02-01,2023-01-31,4578,2108,SH600089,6,True
2023-02-01,2023-01-31,4578,2108,SZ002955,7,True
2023-02-01,2023-01-31,4578,2108,SH603898,8,True
2023-02-01,2023-01-31,4578,2108,SH688303,9,True
2023-02-01,2023-01-31,4578,2108,SH603077,10,True
2023-02-01,2023-01-31,4578,2108,SZ300726,11,True
2023-02-01,2023-01-31,4578,2108,SZ003019,12,True
2023-02-01,2023-01-31,4578,2108,SZ000598,13,True
2023-02-01,2023-01-31,4578,2108,SH603886,14,True
2023-02-01,2023-01-31,4578,2108,SH600777,15,True
2023-02-01,2023-01-31,4578,2108,SH600438,16,True
2023-02-01,2023-01-31,4578,2108,SZ000726,17,True
2023-02-01,2023-01-31,4578,2108,SZ300230,18,True
2023-02-01,2023-01-31,4578,2108,SH600720,19,True
2023-02-01,2023-01-31,4578,2108,SH600780,20,True
2023-03-01,2023-02-28,4598,2102,SZ002432,1,True
2023-03-01,2023-02-28,4598,2102,SZ002932,2,True
2023-03-01,2023-02-28,4598,2102,SH688399,3,True
2023-03-01,2023-02-28,4598,2102,SH688303,4,True
2023-03-01,2023-02-28,4598,2102,SH601919,5,True
2023-03-01,2023-02-28,4598,2102,SH600008,6,True
2023-03-01,2023-02-28,4598,2102,SH600089,7,True
2023-03-01,2023-02-28,4598,2102,SH603898,8,True
2023-03-01,2023-02-28,4598,2102,SZ300726,9,True
2023-03-01,2023-02-28,4598,2102,SZ002955,10,True
2023-03-01,2023-02-28,4598,2102,SH600438,11,True
2023-03-01,2023-02-28,4598,2102,SZ000666,12,True
2023-03-01,2023-02-28,4598,2102,SH600777,13,True
2023-03-01,2023-02-28,4598,2102,SZ000598,14,True
2023-03-01,2023-02-28,4598,2102,SZ300230,15,True
2023-03-01,2023-02-28,4598,2102,SZ003019,16,True
2023-03-01,2023-02-28,4598,2102,SZ000726,17,True
2023-03-01,2023-02-28,4598,2102,SZ002048,18,True
2023-03-01,2023-02-28,4598,2102,SZ002884,19,True
2023-03-01,2023-02-28,4598,2102,SH603886,20,True
2023-04-03,2023-03-31,4619,2118,SZ002432,1,True
2023-04-03,2023-03-31,4619,2118,SZ002932,2,True
2023-04-03,2023-03-31,4619,2118,SH688068,3,True
2023-04-03,2023-03-31,4619,2118,SH600089,4,True
2023-04-03,2023-03-31,4619,2118,SH600008,5,True
2023-04-03,2023-03-31,4619,2118,SH688303,6,True
2023-04-03,2023-03-31,4619,2118,SH601919,7,True
2023-04-03,2023-03-31,4619,2118,SH603898,8,True
2023-04-03,2023-03-31,4619,2118,SZ002955,9,True
2023-04-03,2023-03-31,4619,2118,SZ000666,10,True
2023-04-03,2023-03-31,4619,2118,SH600271,11,True
2023-04-03,2023-03-31,4619,2118,SZ002611,12,True
2023-04-03,2023-03-31,4619,2118,SZ002466,13,True
2023-04-03,2023-03-31,4619,2118,SH600438,14,True
2023-04-03,2023-03-31,4619,2118,SH600971,15,True
2023-04-03,2023-03-31,4619,2118,SZ000726,16,True
2023-04-03,2023-03-31,4619,2118,SH601811,17,True
2023-04-03,2023-03-31,4619,2118,SZ002756,18,True
2023-04-03,2023-03-31,4619,2118,SZ002497,19,True
2023-04-03,2023-03-31,4619,2118,SZ002048,20,True
2023-05-04,2023-04-28,4645,1659,SZ002432,1,True
2023-05-04,2023-04-28,4645,1659,SZ002955,2,True
2023-05-04,2023-04-28,4645,1659,SH600089,3,True
2023-05-04,2023-04-28,4645,1659,SH688303,4,True
2023-05-04,2023-04-28,4645,1659,SH600525,5,True
2023-05-04,2023-04-28,4645,1659,SZ000731,6,True
2023-05-04,2023-04-28,4645,1659,SH601919,7,True
2023-05-04,2023-04-28,4645,1659,SZ002938,8,True
2023-05-04,2023-04-28,4645,1659,SH600271,9,True
2023-05-04,2023-04-28,4645,1659,SZ300970,10,True
2023-05-04,2023-04-28,4645,1659,SH600141,11,True
2023-05-04,2023-04-28,4645,1659,SH600328,12,True
2023-05-04,2023-04-28,4645,1659,SH603508,13,True
2023-05-04,2023-04-28,4645,1659,SH600757,14,True
2023-05-04,2023-04-28,4645,1659,SZ002497,15,True
2023-05-04,2023-04-28,4645,1659,SZ002466,16,True
2023-05-04,2023-04-28,4645,1659,SH600133,17,True
2023-05-04,2023-04-28,4645,1659,SH600566,18,True
2023-05-04,2023-04-28,4645,1659,SZ000915,19,True
2023-05-04,2023-04-28,4645,1659,SZ002353,20,True
2023-06-01,2023-05-31,4674,1551,SH600089,1,True
2023-06-01,2023-05-31,4674,1551,SH688303,2,True
2023-06-01,2023-05-31,4674,1551,SH600438,3,True
2023-06-01,2023-05-31,4674,1551,SZ002432,4,True
2023-06-01,2023-05-31,4674,1551,SZ000731,5,True
2023-06-01,2023-05-31,4674,1551,SH603508,6,True
2023-06-01,2023-05-31,4674,1551,SH600328,7,True
2023-06-01,2023-05-31,4674,1551,SZ300729,8,True
2023-06-01,2023-05-31,4674,1551,SZ300970,9,True
2023-06-01,2023-05-31,4674,1551,SH600512,10,True
2023-06-01,2023-05-31,4674,1551,SH600256,11,True
2023-06-01,2023-05-31,4674,1551,SH600566,12,True
2023-06-01,2023-05-31,4674,1551,SZ002884,13,True
2023-06-01,2023-05-31,4674,1551,SH600273,14,True
2023-06-01,2023-05-31,4674,1551,SZ003019,15,True
2023-06-01,2023-05-31,4674,1551,SZ002497,16,True
2023-06-01,2023-05-31,4674,1551,SZ000848,17,True
2023-06-01,2023-05-31,4674,1551,SZ000915,18,True
2023-06-01,2023-05-31,4674,1551,SH600938,19,True
2023-06-01,2023-05-31,4674,1551,SZ002466,20,True
