trade_date,symbol,shares,available_shares,average_cost,close,market_value
2019-01-29,SH510310,94400,0,1.3822088279999998,1.384,130649.59999999999
2019-01-30,SH510310,144500,94400,1.383597899005121,1.378,199120.99999999997
2019-01-31,SH510310,144500,144500,1.383597899005121,1.389,200710.5
2019-02-01,SH510310,144500,144500,1.383597899005121,1.412,204034.0
2019-02-11,SH510310,144500,144500,1.383597899005121,1.435,207357.5
2019-02-12,SH510310,144500,144500,1.383597899005121,1.442,208369.0
2019-02-13,SH510310,144500,144500,1.383597899005121,1.472,212704.0
2019-02-14,SH510310,144500,144500,1.383597899005121,1.474,212993.0
2019-02-15,SH510310,144500,144500,1.383597899005121,1.45,209525.0
2019-02-18,SH510310,144500,144500,1.383597899005121,1.489,215160.50000000003
2019-02-19,SH510310,144500,144500,1.383597899005121,1.488,215016.0
2019-02-20,SH510310,144500,144500,1.383597899005121,1.492,215594.0
2019-02-21,SH510310,144500,144500,1.383597899005121,1.49,215305.0
2019-02-22,SH510310,144500,144500,1.383597899005121,1.527,220651.5
2019-02-25,SH510310,144500,144500,1.383597899005121,1.631,235679.5
2019-02-26,SH510310,144500,144500,1.383597899005121,1.6,231200.0
2019-02-27,SH510310,144500,144500,1.383597899005121,1.594,230333.0
2019-02-28,SH510310,144500,144500,1.383597899005121,1.589,229610.5
2019-03-01,SH510310,144500,144500,1.383597899005121,1.62,234090.00000000003
2019-03-04,SH510310,144500,144500,1.383597899005121,1.643,237413.5
2019-03-05,SH510310,144500,144500,1.383597899005121,1.65,238425.0
2019-03-06,SH510310,144500,144500,1.383597899005121,1.665,240592.5
2019-03-07,SH510310,144500,144500,1.383597899005121,1.642,237269.0
2019-03-08,SH510310,144500,144500,1.383597899005121,1.583,228743.5
2019-03-11,SH510310,144500,144500,1.383597899005121,1.608,232356.0
2019-03-12,SH510310,144500,144500,1.383597899005121,1.622,234379.00000000003
2019-03-13,SH510310,144500,144500,1.383597899005121,1.61,232645.0
2019-03-14,SH510310,144500,144500,1.383597899005121,1.598,230911.0
2019-03-15,SH510310,144500,144500,1.383597899005121,1.619,233945.5
2019-03-18,SH510310,144500,144500,1.383597899005121,1.668,241026.0
2019-03-19,SH510310,144500,144500,1.383597899005121,1.659,239725.5
2019-03-20,SH510310,144500,144500,1.383597899005121,1.659,239725.5
2019-03-21,SH510310,144500,144500,1.383597899005121,1.656,239292.0
2019-03-22,SH510310,144500,144500,1.383597899005121,1.658,239581.0
2019-03-25,SH510310,144500,144500,1.383597899005121,1.627,235101.5
2019-03-26,SH510310,144500,144500,1.383597899005121,1.605,231922.5
2019-03-27,SH510310,144500,144500,1.383597899005121,1.617,233656.5
2019-03-28,SH510310,144500,144500,1.383597899005121,1.612,232934.0
2019-03-29,SH510310,144500,144500,1.383597899005121,1.675,242037.5
2019-04-01,SH510310,144500,144500,1.383597899005121,1.721,248684.5
2019-04-02,SH510310,144500,144500,1.383597899005121,1.716,247962.0
2019-04-03,SH510310,144500,144500,1.383597899005121,1.738,251141.0
2019-04-04,SH510310,144500,144500,1.383597899005121,1.759,254175.49999999997
2019-04-08,SH510310,144500,144500,1.383597899005121,1.75,252875.0
2019-04-09,SH510310,144500,144500,1.383597899005121,1.758,254031.0
2019-04-10,SH510310,144500,144500,1.383597899005121,1.764,254898.0
2019-04-11,SH510310,144500,144500,1.383597899005121,1.733,250418.5
2019-04-12,SH510310,144500,144500,1.383597899005121,1.727,249551.5
2019-04-15,SH510310,144500,144500,1.383597899005121,1.719,248395.5
2019-04-16,SH510310,144500,144500,1.383597899005121,1.768,255476.0
2019-04-17,SH510310,144500,144500,1.383597899005121,1.765,255042.5
2019-04-18,SH510310,144500,144500,1.383597899005121,1.762,254609.0
2019-04-19,SH510310,144500,144500,1.383597899005121,1.785,257932.5
2019-04-22,SH510310,144500,144500,1.383597899005121,1.75,252875.0
2019-04-23,SH510310,144500,144500,1.383597899005121,1.742,251719.0
2019-04-24,SH510310,144500,144500,1.383597899005121,1.742,251719.0
2019-04-25,SH510310,144500,144500,1.383597899005121,1.709,246950.5
2019-04-26,SH510310,144500,144500,1.383597899005121,1.686,243627.0
2019-04-29,SH510310,144500,144500,1.383597899005121,1.69,244205.0
2019-04-30,SH510310,144500,144500,1.383597899005121,1.693,244638.5
2019-05-06,SH510310,144500,144500,1.383597899005121,1.602,231489.0
2019-05-07,SH510310,144500,144500,1.383597899005121,1.613,233078.5
2019-05-08,SH510310,144500,144500,1.383597899005121,1.591,229899.5
2019-05-09,SH510310,144500,144500,1.383597899005121,1.565,226142.5
2019-05-10,SH510310,144500,144500,1.383597899005121,1.614,233223.00000000003
2019-05-13,SH510310,144500,144500,1.383597899005121,1.592,230044.0
2019-07-01,SH510310,131500,0,1.7247562331999997,1.723,226574.5
2019-07-02,SH510310,131500,131500,1.7247562331999997,1.722,226443.0
2019-07-03,SH510310,131500,131500,1.7247562331999997,1.708,224602.0
2019-07-04,SH510310,131500,131500,1.7247562331999997,1.697,223155.5
2019-07-05,SH510310,131500,131500,1.7247562331999997,1.706,224339.0
2019-07-08,SH510310,131500,131500,1.7247562331999997,1.668,219342.0
2019-07-09,SH510310,131500,131500,1.7247562331999997,1.665,218947.5
2019-07-10,SH510310,131500,131500,1.7247562331999997,1.664,218816.0
2019-07-11,SH510310,131500,131500,1.7247562331999997,1.664,218816.0
2019-07-12,SH510310,131500,131500,1.7247562331999997,1.676,220394.0
2019-07-15,SH510310,131500,131500,1.7247562331999997,1.684,221446.0
2019-07-16,SH510310,131500,131500,1.7247562331999997,1.677,220525.5
2019-07-17,SH510310,131500,131500,1.7247562331999997,1.675,220262.5
2019-07-18,SH510310,131500,131500,1.7247562331999997,1.663,218684.5
2019-07-19,SH510310,131500,131500,1.7247562331999997,1.679,220788.5
