trade_date,symbol,shares,available_shares,average_cost,close,market_value
2019-01-29,SH510310,94400,0,1.3811042069999997,1.384,130649.59999999999
2019-01-30,SH510310,144600,94400,1.382493976502904,1.378,199258.8
2019-01-31,SH510310,144600,144600,1.382493976502904,1.389,200849.4
2019-02-01,SH510310,144600,144600,1.382493976502904,1.412,204175.19999999998
2019-02-11,SH510310,144600,144600,1.382493976502904,1.435,207501.0
2019-02-12,SH510310,144600,144600,1.382493976502904,1.442,208513.19999999998
2019-02-13,SH510310,144600,144600,1.382493976502904,1.472,212851.19999999998
2019-02-14,SH510310,144600,144600,1.382493976502904,1.474,213140.4
2019-02-15,SH510310,144600,144600,1.382493976502904,1.45,209670.0
2019-02-18,SH510310,144600,144600,1.382493976502904,1.489,215309.40000000002
2019-02-19,SH510310,144600,144600,1.382493976502904,1.488,215164.8
2019-02-20,SH510310,144600,144600,1.382493976502904,1.492,215743.2
2019-02-21,SH510310,144600,144600,1.382493976502904,1.49,215454.0
2019-02-22,SH510310,144600,144600,1.382493976502904,1.527,220804.19999999998
2019-02-25,SH510310,144600,144600,1.382493976502904,1.631,235842.6
2019-02-26,SH510310,144600,144600,1.382493976502904,1.6,231360.0
2019-02-27,SH510310,144600,144600,1.382493976502904,1.594,230492.40000000002
2019-02-28,SH510310,144600,144600,1.382493976502904,1.589,229769.4
2019-03-01,SH510310,144600,144600,1.382493976502904,1.62,234252.00000000003
2019-03-04,SH510310,144600,144600,1.382493976502904,1.643,237577.8
2019-03-05,SH510310,144600,144600,1.382493976502904,1.65,238590.0
2019-03-06,SH510310,144600,144600,1.382493976502904,1.665,240759.0
2019-03-07,SH510310,144600,144600,1.382493976502904,1.642,237433.19999999998
2019-03-08,SH510310,144600,144600,1.382493976502904,1.583,228901.8
2019-03-11,SH510310,144600,144600,1.382493976502904,1.608,232516.80000000002
2019-03-12,SH510310,144600,144600,1.382493976502904,1.622,234541.2
2019-03-13,SH510310,144600,144600,1.382493976502904,1.61,232806.0
2019-03-14,SH510310,144600,144600,1.382493976502904,1.598,231070.80000000002
2019-03-15,SH510310,144600,144600,1.382493976502904,1.619,234107.4
2019-03-18,SH510310,144600,144600,1.382493976502904,1.668,241192.8
2019-03-19,SH510310,144600,144600,1.382493976502904,1.659,239891.4
2019-03-20,SH510310,144600,144600,1.382493976502904,1.659,239891.4
2019-03-21,SH510310,144600,144600,1.382493976502904,1.656,239457.59999999998
2019-03-22,SH510310,144600,144600,1.382493976502904,1.658,239746.8
2019-03-25,SH510310,144600,144600,1.382493976502904,1.627,235264.2
2019-03-26,SH510310,144600,144600,1.382493976502904,1.605,232083.0
2019-03-27,SH510310,144600,144600,1.382493976502904,1.617,233818.2
2019-03-28,SH510310,144600,144600,1.382493976502904,1.612,233095.2
2019-03-29,SH510310,144600,144600,1.382493976502904,1.675,242205.0
2019-04-01,SH510310,144600,144600,1.382493976502904,1.721,248856.6
2019-04-02,SH510310,144600,144600,1.382493976502904,1.716,248133.6
2019-04-03,SH510310,144600,144600,1.382493976502904,1.738,251314.8
2019-04-04,SH510310,144600,144600,1.382493976502904,1.759,254351.4
2019-04-08,SH510310,144600,144600,1.382493976502904,1.75,253050.0
2019-04-09,SH510310,144600,144600,1.382493976502904,1.758,254206.8
2019-04-10,SH510310,144600,144600,1.382493976502904,1.764,255074.4
2019-04-11,SH510310,144600,144600,1.382493976502904,1.733,250591.80000000002
2019-04-12,SH510310,144600,144600,1.382493976502904,1.727,249724.2
2019-04-15,SH510310,144600,144600,1.382493976502904,1.719,248567.40000000002
2019-04-16,SH510310,144600,144600,1.382493976502904,1.768,255652.8
2019-04-17,SH510310,144600,144600,1.382493976502904,1.765,255219.0
2019-04-18,SH510310,144600,144600,1.382493976502904,1.762,254785.2
2019-04-19,SH510310,144600,144600,1.382493976502904,1.785,258111.0
2019-04-22,SH510310,144600,144600,1.382493976502904,1.75,253050.0
2019-04-23,SH510310,144600,144600,1.382493976502904,1.742,251893.2
2019-04-24,SH510310,144600,144600,1.382493976502904,1.742,251893.2
2019-04-25,SH510310,144600,144600,1.382493976502904,1.709,247121.40000000002
2019-04-26,SH510310,144600,144600,1.382493976502904,1.686,243795.6
2019-04-29,SH510310,144600,144600,1.382493976502904,1.69,244374.0
2019-04-30,SH510310,144600,144600,1.382493976502904,1.693,244807.80000000002
2019-05-06,SH510310,144600,144600,1.382493976502904,1.602,231649.2
2019-05-07,SH510310,144600,144600,1.382493976502904,1.613,233239.8
2019-05-08,SH510310,144600,144600,1.382493976502904,1.591,230058.6
2019-05-09,SH510310,144600,144600,1.382493976502904,1.565,226299.0
2019-05-10,SH510310,144600,144600,1.382493976502904,1.614,233384.40000000002
2019-05-13,SH510310,144600,144600,1.382493976502904,1.592,230203.2
2019-07-01,SH510310,131800,0,1.7233778583,1.723,227091.40000000002
2019-07-02,SH510310,131800,131800,1.7233778583,1.722,226959.6
2019-07-03,SH510310,131800,131800,1.7233778583,1.708,225114.4
2019-07-04,SH510310,131800,131800,1.7233778583,1.697,223664.6
2019-07-05,SH510310,131800,131800,1.7233778583,1.706,224850.8
2019-07-08,SH510310,131800,131800,1.7233778583,1.668,219842.4
2019-07-09,SH510310,131800,131800,1.7233778583,1.665,219447.0
2019-07-10,SH510310,131800,131800,1.7233778583,1.664,219315.19999999998
2019-07-11,SH510310,131800,131800,1.7233778583,1.664,219315.19999999998
2019-07-12,SH510310,131800,131800,1.7233778583,1.676,220896.8
2019-07-15,SH510310,131800,131800,1.7233778583,1.684,221951.19999999998
