order_id,trade_date,symbol,side,execution,requested_shares,filled_shares,unfilled_shares,price,gross_value,commission,tax,reason
1,2019-01-29,SH510310,buy,open,144927,144800,127,1.38,199823.99999999997,59.94719999999999,0.0,partial_volume_or_cash
2,2019-05-14,SH510310,sell,open,144800,144800,0,1.572,227625.6,68.28768,227.62560000000002,filled
3,2019-07-01,SH510310,buy,open,132082,132000,82,1.722,227304.0,68.1912,0.0,partial_volume_or_cash
4,2019-08-14,SH510310,sell,open,132000,132000,0,1.639,216348.0,64.9044,216.348,filled
5,2019-08-26,SH510310,buy,open,130126,130000,126,1.661,215930.0,64.779,0.0,partial_volume_or_cash
6,2019-11-26,SH510310,sell,open,130000,130000,0,1.717,223210.0,66.963,223.21,filled
7,2019-12-17,SH510310,buy,open,126597,126500,97,1.762,222893.0,66.86789999999999,0.0,partial_volume_or_cash
8,2020-02-10,SH510310,sell,open,126500,126500,0,1.72,217580.0,65.274,217.58,filled
9,2020-02-21,SH510310,buy,open,118475,118400,75,1.835,217264.0,65.1792,0.0,partial_volume_or_cash
10,2020-03-17,SH510310,sell,open,118400,118400,0,1.66,196544.0,58.96319999999999,196.544,filled
11,2020-05-12,SH510310,buy,open,111823,111700,123,1.756,196145.2,58.84356,0.0,partial_volume_or_cash
12,2020-09-21,SH510310,sell,open,111700,111700,0,2.152,240378.40000000002,72.11352,240.37840000000003,filled
13,2020-10-16,SH510310,buy,open,110346,110300,46,2.177,240123.1,72.03693,0.0,partial_volume_or_cash
14,2021-03-10,SH510310,sell,open,110300,110300,0,2.3,253689.99999999997,76.10699999999999,253.68999999999997,filled
15,2021-05-25,SH510310,buy,open,107916,107800,116,2.348,253114.4,75.93431999999999,0.0,partial_volume_or_cash
16,2021-07-15,SH510310,sell,open,107800,107800,0,2.336,251820.8,75.54623999999998,251.8208,filled
17,2021-10-21,SH510310,buy,open,110488,110400,88,2.278,251491.2,75.44736,0.0,partial_volume_or_cash
18,2021-11-08,SH510310,sell,open,110400,110400,0,2.252,248620.8,74.58623999999999,248.6208,filled
19,2021-11-25,SH510310,buy,open,108671,108600,71,2.286,248259.6,74.47788,0.0,partial_volume_or_cash
20,2021-12-01,SH510310,sell,open,108600,108600,0,2.244,243698.40000000002,73.10952,243.69840000000002,filled
21,2021-12-10,SH510310,buy,open,103252,103200,52,2.358,243345.6,73.00367999999999,0.0,partial_volume_or_cash
22,2022-01-10,SH510310,sell,open,103200,103200,0,2.242,231374.4,69.41232,231.3744,filled
23,2022-06-10,SH510310,buy,open,119136,119100,36,1.94,231054.0,69.3162,0.0,partial_volume_or_cash
24,2022-08-05,SH510310,sell,open,119100,119100,0,1.943,231411.30000000002,69.42339,231.4113,filled
25,2022-12-06,SH510310,buy,open,124120,124000,120,1.862,230888.0,69.26639999999999,0.0,partial_volume_or_cash
26,2023-03-17,SH510310,sell,open,124000,124000,0,1.885,233740.0,70.122,233.74,filled
27,2023-04-13,SH510310,buy,open,120036,120000,36,1.946,233520.0,70.056,0.0,partial_volume_or_cash
28,2023-04-27,SH510310,sell,open,120000,120000,0,1.885,226200.0,67.86,226.20000000000002,filled
29,2023-07-24,SH510310,buy,open,121848,121800,48,1.854,225817.2,67.74516,0.0,partial_volume_or_cash
30,2023-08-23,SH510310,sell,open,121800,121800,0,1.82,221676.0,66.5028,221.67600000000002,filled
31,2024-02-26,SH510310,buy,open,130317,130200,117,1.699,221209.80000000002,66.36294,0.0,partial_volume_or_cash
32,2024-06-17,SH510310,sell,open,130200,130200,0,1.731,225376.2,67.61286,225.3762,filled
33,2024-10-08,SH510310,buy,open,100386,100300,86,2.2435,225023.05000000002,67.50691499999999,0.0,partial_volume_or_cash
34,2024-12-27,SH510310,sell,open,100300,100300,0,1.9972625291526303,200325.4316740088,60.097629502202636,200.32543167400883,filled
35,2024-12-31,SH510310,buy,open,99875,99800,75,2.004408370044053,200039.95533039648,60.01198659911894,0.0,partial_volume_or_cash
36,2025-01-03,SH510310,sell,open,99800,99800,0,1.9150853589012697,191125.51881834673,57.337655645504015,191.12551881834673,filled
37,2025-02-19,SH510310,buy,open,97079,97000,79,1.9671479139673491,190813.34765483288,57.24400429644986,0.0,partial_volume_or_cash
38,2025-04-08,SH510310,sell,open,97000,97000,0,1.7987102358123868,174474.89287380152,52.34246786214045,174.47489287380154,filled
39,2025-05-20,SH510310,buy,open,89310,89200,110,1.9521295130748544,174129.952566277,52.238985769883094,0.0,partial_volume_or_cash
40,2025-11-27,SH510310,sell,open,89200,89200,0,2.3232412918398366,207233.12323211343,62.16993696963402,207.23312323211343,filled
41,2025-12-29,SH510310,buy,open,86313,86200,113,2.3997050494161702,206854.57525967387,62.05637257790216,0.0,partial_volume_or_cash
42,2026-03-16,SH510310,sell,open,86200,86200,0,2.410350787401977,207772.23787405042,62.33167136221512,207.77223787405043,filled
43,2026-04-21,SH510310,buy,open,84716,84600,116,2.4518718477856685,207428.35832266754,62.228507496800255,0.0,partial_volume_or_cash
44,2026-07-15,SH510310,sell,open,84600,84600,0,2.502974691334827,211751.6588869264,63.52549766607791,211.7516588869264,filled
