experiment,name,stock_count,minimum_quarter_roe,minimum_quarter_roa,maximum_price,minimum_average_money,maximum_industry_count,minimum_market_cap,target_exposure,risk_ma_days,risk_off_exposure,slippage_rate,cost_multiplier,initial_cash,full_total_return,full_annualized_return,full_maximum_drawdown,full_sharpe,full_annualized_volatility,full_turnover,full_average_cash_ratio,full_longest_underwater_trading_days,pre_2019_total_return,pre_2019_annualized_return,pre_2019_maximum_drawdown,pre_2019_sharpe,pre_2019_annualized_volatility,pre_2019_turnover,pre_2019_average_cash_ratio,pre_2019_longest_underwater_trading_days,published_2019_2023_total_return,published_2019_2023_annualized_return,published_2019_2023_maximum_drawdown,published_2019_2023_sharpe,published_2019_2023_annualized_volatility,published_2019_2023_turnover,published_2019_2023_average_cash_ratio,published_2019_2023_longest_underwater_trading_days,post_publication_total_return,post_publication_annualized_return,post_publication_maximum_drawdown,post_publication_sharpe,post_publication_annualized_volatility,post_publication_turnover,post_publication_average_cash_ratio,post_publication_longest_underwater_trading_days,trade_count,rejection_count
risk-scaled-20,risk-scaled-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,120,0.5,0.004,1.0,,3.0297586210519505,0.12093524241245612,0.6795303534153114,0.6170989396447902,0.2274600957609221,79.0125383487812,0.301614700227321,2308,0.28324248050315637,0.05243288892278053,0.6795303534153114,0.3287594990925089,0.25914762484449555,29.117381156779448,0.2369036789401016,867,1.5999551349165508,0.22168285011067157,0.21765283831786364,1.2256782792932686,0.17613360742095058,32.175154648590436,0.3692554652031056,173,0.20782621433083048,0.07667125553368548,0.3330711827152454,0.42368885978501214,0.24712502427401004,16.847511617812767,0.2988791968694126,200,3815,232
