date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2019-01-02,980659.2823638229,34038.26639406478,946621.0159697582,29,964707.6137081146,0.986345112323761,29,29,1.0,-0.019340717636177063,0.0
2019-01-03,969159.2956416841,34038.26639406478,935121.0292476193,29,0.0,0.9847840070724487,29,29,1.0,-0.01172679128108467,-0.01172679128108467
2019-01-04,989181.9386329821,34038.26639406478,955143.6722389173,29,0.0,1.0083768367767334,29,29,1.0,0.020659805958979094,0.0
2019-01-07,1008876.7939154578,34038.26639406478,974838.527521393,29,0.0,1.0144984722137451,29,29,1.0,0.019910245540565974,0.0
2019-01-08,1010395.3913920517,34038.26639406478,976357.124997987,29,0.0,1.0123063325881958,29,29,1.0,0.0015052358085274609,0.0
2019-01-09,1012178.443140202,34038.26639406478,978140.1767461372,29,0.0,1.02252995967865,29,29,1.0,0.001764706928931714,0.0
2019-01-10,1006901.421861979,34038.26639406478,972863.1554679142,29,0.0,1.0206068754196167,29,29,1.0,-0.005213528616408225,-0.005213528616408225
2019-01-11,1007160.7724439615,34038.26639406478,973122.5060498967,29,0.0,1.0279440879821777,29,29,1.0,0.000257572962309327,-0.004957298518108666
2019-01-14,999722.409676351,34038.26639406478,965684.1432822862,29,0.0,1.0189759731292725,29,29,1.0,-0.007385477047086142,-0.012306163550773852
2019-01-15,1015395.0833165672,34038.26639406478,981356.8169225025,29,0.0,1.0389750003814697,29,29,1.0,0.015677025430779423,0.0
2019-01-16,1021569.5299584075,34038.26639406478,987531.2635643427,29,0.0,1.039194107055664,29,29,1.0,0.006080831730711944,0.0
2019-01-17,1011560.6399220267,34038.26639406478,977522.3735279619,29,0.0,1.0334711074829102,29,29,1.0,-0.00979756124557507,-0.00979756124557507
2019-01-18,1028724.7717281247,34038.26639406478,994686.5053340599,29,0.0,1.052320957183838,29,29,1.0,0.016967971200837928,0.0
2019-01-21,1040345.4892267833,34038.26639406478,1006307.2228327185,29,0.0,1.0581237077713013,29,29,1.0,0.011296235706599322,0.0
2019-01-22,1024116.6080929713,34038.26639406478,990078.3416989065,29,0.0,1.0440667867660522,29,29,1.0,-0.01559951122186709,-0.01559951122186709
2019-01-23,1028789.2774498054,34038.26639406478,994751.0110557406,29,0.0,1.0433127880096436,29,29,1.0,0.004562634098411067,-0.011108051985275424
2019-01-24,1036083.152698319,34038.26639406478,1002044.8863042543,29,0.0,1.0492019653320312,29,29,1.0,0.007089766007859266,-0.0040970394667949606
2019-01-25,1036132.6951326946,34038.26639406478,1002094.4287386298,29,0.0,1.0577349662780762,29,29,1.0,4.781704465184333e-05,-0.004049418330462351
2019-01-28,1041010.4536659694,34038.26639406478,1006972.1872719047,29,0.0,1.0575058460235596,29,29,1.0,0.004707658156323458,0.0
2019-01-29,1033660.9568711561,34038.26639406478,999622.6904770914,29,0.0,1.0608904361724854,29,29,1.0,-0.007059964449859013,-0.007059964449859013
2019-01-30,1023505.8127609399,34038.26639406478,989467.5463668752,29,0.0,1.0524238348007202,29,29,1.0,-0.009824443926909399,-0.01681504815190471
2019-01-31,1023762.4280003596,34038.26639406478,989724.1616062948,29,0.0,1.0634348392486572,29,29,1.0,0.0002507218192804306,-0.016568542232088146
2019-02-01,1046325.1530573018,23421.315928288845,1022903.8371290129,30,897807.8092439652,1.0786374807357788,32,30,1.0,0.022039024328146528,0.0
2019-02-11,1070319.9838405638,23421.315928288845,1046898.6679122751,30,0.0,1.0982577800750732,32,30,1.0,0.022932480131200528,0.0
2019-02-12,1077867.5480524737,23421.315928288845,1054446.232124185,30,0.0,1.1061862707138062,32,30,1.0,0.00705168951889279,0.0
2019-02-13,1086305.1252594634,23421.315928288845,1062883.8093311747,30,0.0,1.1283377408981323,32,30,1.0,0.007828027870618204,0.0
2019-02-14,1088573.1814005685,23421.315928288845,1065151.8654722797,30,0.0,1.1300350427627563,32,30,1.0,0.0020878628742209138,0.0
2019-02-15,1075309.7262758068,23421.315928288845,1051888.410347518,30,0.0,1.108963131904602,32,30,1.0,-0.012184256742111543,-0.012184256742111543
2019-02-18,1115766.616620107,23421.315928288845,1092345.3006918184,30,0.0,1.144516944885254,32,30,1.0,0.037623476618608764,0.0
2019-02-19,1108350.0240746897,23421.315928288845,1084928.708146401,30,0.0,1.142480731010437,32,30,1.0,-0.0066470823153714775,-0.0066470823153714775
2019-02-20,1109531.036914046,23421.315928288845,1086109.7209857572,30,0.0,1.1465729475021362,32,30,1.0,0.0010655594475601493,-0.005588605729171303
2019-02-21,1101989.4085258518,23421.315928288845,1078568.092597563,30,0.0,1.1435105800628662,32,30,1.0,-0.006797131524296729,-0.012347750765289378
2019-02-22,1118439.4829761593,23421.315928288845,1095018.1670478706,30,0.0,1.1692225933074951,32,30,1.0,0.01492761574933188,0.0
2019-02-25,1170819.5468932765,23421.315928288845,1147398.2309649878,30,0.0,1.238762378692627,32,30,1.0,0.04683316774344748,0.0
2019-02-26,1169212.9284295316,23421.315928288845,1145791.612501243,30,0.0,1.223885178565979,32,30,1.0,-0.0013722169808387807,-0.0013722169808387807
2019-02-27,1157238.9921742233,23421.315928288845,1133817.6762459346,30,0.0,1.2217925786972046,32,30,1.0,-0.010241022797610966,-0.011599186873065714
2019-02-28,1165498.704963556,23421.315928288845,1142077.3890352673,30,0.0,1.2187966108322144,32,30,1.0,0.007137430422919255,-0.004544544839415354
2019-03-01,1178085.4048800878,24184.678506271233,1153900.7263738166,30,847119.0220273056,1.2454818487167358,37,30,1.0,0.010799411327467201,0.0
2019-03-04,1195232.8363856792,24184.678506271233,1171048.157879408,30,0.0,1.2602261304855347,37,30,1.0,0.014555338207705493,0.0
2019-03-05,1211280.8643968932,24184.678506271233,1187096.185890622,30,0.0,1.2675036191940308,37,30,1.0,0.01342669605676372,0.0
2019-03-06,1223987.1301879021,24184.678506271233,1199802.451681631,30,0.0,1.2781591415405273,37,30,1.0,0.01048994181653784,0.0
2019-03-07,1209389.6622677445,24184.678506271233,1185204.9837614733,30,0.0,1.2651253938674927,37,30,1.0,-0.011926161280728986,-0.011926161280728986
2019-03-08,1171136.9051509965,24184.678506271233,1146952.2266447253,30,0.0,1.2148804664611816,37,30,1.0,-0.03162980328856102,-0.04317874243399289
2019-03-11,1218436.387844628,24184.678506271233,1194251.7093383567,30,0.0,1.2389185428619385,37,30,1.0,0.040387663035461374,-0.004534967898250697
2019-03-12,1243639.9373974844,24184.678506271233,1219455.2588912132,30,0.0,1.2473552227020264,37,30,1.0,0.020685158293278327,0.0
2019-03-13,1221594.0225384268,24184.678506271233,1197409.3440321556,30,0.0,1.2370052337646484,37,30,1.0,-0.017726927381563673,-0.017726927381563673
2019-03-14,1212125.5540005334,24184.678506271233,1187940.8754942622,30,0.0,1.228468894958496,37,30,1.0,-0.007750912629891804,-0.025340440146124577
2019-03-15,1228464.3139590006,24184.678506271233,1204279.6354527294,30,0.0,1.2439206838607788,37,30,1.0,0.0134794286817419,-0.01220258612009617
2019-03-18,1261990.6502875113,24184.678506271233,1237805.97178124,30,0.0,1.2793748378753662,37,30,1.0,0.027291257831059568,0.0
2019-03-19,1261276.4693725987,24184.678506271233,1237091.7908663275,30,0.0,1.273465871810913,37,30,1.0,-0.0005659161696244253,-0.0005659161696244253
2019-03-20,1257920.8963175926,24184.678506271233,1233736.2178113214,30,0.0,1.273957371711731,37,30,1.0,-0.0026604579856114308,-0.003224868559043248
2019-03-21,1261654.980509271,24184.678506271233,1237470.3020029997,30,0.0,1.2744389772415161,37,30,1.0,0.0029684570807348987,-0.00026598436221692
2019-03-22,1266012.2019975644,24184.678506271233,1241827.5234912932,30,0.0,1.2734127044677734,37,30,1.0,0.0034535761009200083,0.0
2019-03-25,1238124.253762173,24184.678506271233,1213939.5752559018,30,0.0,1.2431966066360474,37,30,1.0,-0.022028182817976583,-0.022028182817976583
2019-03-26,1224087.157288149,24184.678506271233,1199902.4787818778,30,0.0,1.2291165590286255,37,30,1.0,-0.011337389144401966,-0.03311582988162709
2019-03-27,1244753.7148395763,24184.678506271233,1220569.036333305,30,0.0,1.2433825731277466,37,30,1.0,0.016883240240190167,-0.016791692153081628
2019-03-28,1238489.0673253776,24184.678506271233,1214304.3888191064,30,0.0,1.2384036779403687,37,30,1.0,-0.005032840986544884,-0.02174002322312507
2019-03-29,1277726.818005626,24184.678506271233,1253542.1394993549,30,0.0,1.2862138748168945,37,30,1.0,0.03168195159363485,0.0
2019-04-01,1322933.9584240364,64603.83995907638,1258330.11846496,29,1502737.0896820563,1.3199574947357178,36,30,1.0,0.03538091224301998,0.0
2019-04-02,1319583.9223653157,64603.83995907638,1254980.0824062394,29,0.0,1.3190804719924927,36,30,1.0,-0.002532277622317225,-0.002532277622317225
2019-04-03,1336985.6830035117,64603.83995907638,1272381.8430444354,29,0.0,1.33597731590271,36,30,1.0,0.013187308774574857,0.0
2019-04-04,1338103.7132870494,64603.83995907638,1273499.873327973,29,0.0,1.349286675453186,36,30,1.0,0.0008362320537540491,0.0
2019-04-08,1339533.6577052083,64603.83995907638,1274929.817746132,29,0.0,1.347625970840454,36,30,1.0,0.0010686349674990936,0.0
2019-04-09,1342607.9311388829,64603.83995907638,1278004.0911798065,29,0.0,1.3536710739135742,36,30,1.0,0.0022950326152619827,0.0
2019-04-10,1341514.3791712655,64603.83995907638,1276910.5392121891,29,0.0,1.357132077217102,36,30,1.0,-0.0008144983671366512,-0.0008144983671366512
2019-04-11,1313782.8263683347,64603.83995907638,1249178.9864092583,29,0.0,1.327812910079956,36,30,1.0,-0.02067182673067003,-0.021469487928688857
2019-04-12,1327407.947593807,64603.83995907638,1262804.1076347306,29,0.0,1.3248368501663208,36,30,1.0,0.010370908305397775,-0.011321237713963428
2019-04-15,1305316.7013169315,64603.83995907638,1240712.8613578551,29,0.0,1.3204855918884277,36,30,1.0,-0.016642394161433427,-0.027775219374965743
2019-04-16,1339830.7862378235,64603.83995907638,1275226.9462787472,29,0.0,1.357112169265747,36,30,1.0,0.026441157832479245,-0.0020684705018118033
2019-04-17,1342167.0921239792,64603.83995907638,1277563.2521649029,29,0.0,1.3575937747955322,36,30,1.0,0.0017437320519526622,-0.00032834530817171803
2019-04-18,1335213.0954593597,64603.83995907638,1270609.2555002833,29,0.0,1.3525583744049072,36,30,1.0,-0.005181170590030537,-0.00550781468514816
2019-04-19,1334519.5635008265,64603.83995907638,1269915.72354175,29,0.0,1.3686778545379639,36,30,1.0,-0.0005194166840422065,-0.006024370518350364
2019-04-22,1323587.1938265152,64603.83995907638,1258983.3538674389,29,0.0,1.3371232748031616,36,30,1.0,-0.00819198906731089,-0.014167008008237447
2019-04-23,1310021.5231086377,64603.83995907638,1245417.6831495613,29,0.0,1.3349308967590332,36,30,1.0,-0.010249170421979481,-0.024270978350770966
2019-04-24,1318806.5779837545,64603.83995907638,1254202.738024678,29,0.0,1.338611125946045,36,30,1.0,0.006706038580396978,-0.01772770188757833
2019-04-25,1281082.0781915118,64603.83995907638,1216478.2382324354,29,0.0,1.309291958808899,36,30,1.0,-0.02860502853262792,-0.04582562900189413
2019-04-26,1267568.7195676765,64603.83995907638,1202964.8796086002,29,0.0,1.2918373346328735,36,30,1.0,-0.010548394091120183,-0.055890636298828844
2019-04-29,1244579.4720893104,64603.83995907638,1179975.632130234,29,0.0,1.2955108880996704,36,30,1.0,-0.018136490056497312,-0.07301346638584105
2019-04-30,1245972.7252527825,64603.83995907638,1181368.885293706,29,0.0,1.2997890710830688,36,30,1.0,0.0011194569689736422,-0.07197574485064184
2019-05-06,1155929.2962830437,19261.726391152268,1136667.5698918914,30,1936830.184226257,1.2238619327545166,43,30,1.0,-0.07226757628379932,-0.13904180850286418
2019-05-07,1183400.320879572,19261.726391152268,1164138.5944884198,30,0.0,1.2358360290527344,43,30,1.0,0.023765315651106844,-0.1185808653195286
2019-05-08,1172375.8317140888,19261.726391152268,1153114.1053229365,30,0.0,1.218162178993225,43,30,1.0,-0.009315942349321982,-0.12679211516380118
2019-05-09,1170822.754326672,19261.726391152268,1151561.0279355198,30,0.0,1.195655345916748,43,30,1.0,-0.0013247265470714975,-0.12794887682995593
2019-05-10,1225029.4487626243,19261.726391152268,1205767.722371472,30,0.0,1.2390844821929932,43,30,1.0,0.0462979509371817,-0.08757469671471496
2019-05-13,1208940.6415967932,19261.726391152268,1189678.915205641,30,0.0,1.2185839414596558,43,30,1.0,-0.013133404410875182,-0.09955794721747613
2019-05-14,1199944.4936271955,19261.726391152268,1180682.7672360432,30,0.0,1.2107517719268799,43,30,1.0,-0.007441347953788258,-0.1062584498444542
2019-05-15,1228862.8341437434,19261.726391152268,1209601.1077525911,30,0.0,1.2379685640335083,43,30,1.0,0.02409973183770653,-0.08471951815348944
2019-05-16,1225140.5873284875,19261.726391152268,1205878.8609373353,30,0.0,1.2435719966888428,43,30,1.0,-0.0030290173254767794,-0.08749191859067318
2019-05-17,1174996.370413772,19261.726391152268,1155734.6440226198,30,0.0,1.2119508981704712,43,30,1.0,-0.04092935735976122,-0.12484028794834567
2019-05-20,1177524.9167089034,19261.726391152268,1158263.1903177511,30,0.0,1.2016640901565552,43,30,1.0,0.002151960941156661,-0.12295697843073661
2019-05-21,1197926.7198476815,19261.726391152268,1178664.9934565292,30,0.0,1.2179362773895264,43,30,1.0,0.017326005462202643,-0.10776132624844093
2019-05-22,1187044.5931770634,19261.726391152268,1167782.8667859111,30,0.0,1.2121567726135254,43,30,1.0,-0.00908413385419915,-0.11586654179069322
2019-05-23,1175828.3320693856,19261.726391152268,1156566.6056782333,30,0.0,1.190427303314209,43,30,1.0,-0.009448896167967957,-0.12422062703593939
2019-05-24,1164550.2378452802,19261.726391152268,1145288.511454128,30,0.0,1.1937322616577148,43,30,1.0,-0.009591616324005958,-0.13262076676588908
2019-05-27,1203023.0026143559,19261.726391152268,1183761.2762232036,30,0.0,1.2081111669540405,43,30,1.0,0.03303658658836417,-0.10396551762220152
2019-05-28,1208679.2409007454,19261.726391152268,1189417.5145095931,30,0.0,1.2197564840316772,43,30,1.0,0.004701687560501933,-0.09975264344262502
2019-05-29,1208155.4363299657,19261.726391152268,1188893.7099388135,30,0.0,1.2169829607009888,43,30,1.0,-0.00043336937795779296,-0.1001427830795445
2019-05-30,1198007.6867924756,19261.726391152268,1178745.9604013234,30,0.0,1.2094330787658691,43,30,1.0,-0.008399374147018746,-0.1077010205233544
2019-05-31,1189941.1388705375,19261.726391152268,1170679.4124793853,30,0.0,1.205649971961975,43,30,1.0,-0.006733302307546429,-0.11370913930088589
2019-06-03,1188570.054035525,14866.792350864318,1173703.2616846608,30,720297.0438980141,1.2063872814178467,41,30,1.0,-0.0011522291231260695,-0.11473034944214378
