trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2008-11-03,SH600008,buy,105800,105800,3.7799997329711914,399923.97174835205,119.9771915245056,0.0,filled
2008-11-03,SH600026,buy,54700,54700,7.299999713897705,399309.98435020447,119.79299530506132,0.0,filled
2008-11-03,SH600110,buy,107500,107500,3.7200000286102295,399900.00307559967,119.97000092267989,0.0,filled
2008-11-03,SH600117,buy,116200,116200,3.440000057220459,399728.00664901733,119.91840199470519,0.0,filled
2008-11-03,SH600158,buy,120800,120800,3.31000018119812,399848.0218887329,119.95440656661987,0.0,filled
2008-11-03,SH600307,buy,102500,102500,3.9000003337860107,399750.0342130661,119.92501026391982,0.0,filled
2008-11-03,SH600309,buy,47700,47700,8.369999885559082,399248.9945411682,119.77469836235045,0.0,filled
2008-11-03,SH600376,buy,83600,83600,4.779999732971191,399607.9776763916,119.88239330291746,0.0,filled
2008-11-03,SH600380,buy,138400,138400,2.8899998664855957,399975.98152160645,119.99279445648192,0.0,filled
2008-11-03,SH600432,buy,50800,50800,7.869999408721924,399795.96996307373,119.93879098892211,0.0,filled
2008-11-03,SH600456,buy,42100,42100,9.479999542236328,399107.9807281494,119.73239421844481,0.0,filled
2008-11-03,SH600595,buy,78800,78800,5.070000171661377,399516.0135269165,119.85480405807495,0.0,filled
2008-11-03,SH600748,buy,67700,67700,5.899999618530273,399429.9741744995,119.82899225234985,0.0,filled
2008-11-03,SH600804,buy,78500,78500,5.089999675750732,399564.9745464325,119.86949236392974,0.0,filled
2008-11-03,SH601111,buy,115900,115900,3.4499998092651367,399854.97789382935,119.9564933681488,0.0,filled
2008-11-03,SH601168,buy,72700,72700,5.5,399850.0,119.95499999999998,0.0,filled
2008-11-03,SH601588,buy,160000,160000,2.5,400000.0,119.99999999999999,0.0,filled
2008-11-03,SZ000572,buy,162600,162600,2.4600000381469727,399996.00620269775,119.99880186080932,0.0,filled
2008-11-03,SZ000581,buy,96300,96300,4.150000095367432,399645.00918388367,119.89350275516509,0.0,filled
2008-11-03,SZ000751,buy,168700,168700,2.370000123977661,399819.02091503143,119.94570627450942,0.0,filled
