trade_date,position,risk_weight,full_weight,entry,exit,trailing_stop,atr,weekly_ema_up,weekly_histogram_rising,stochastic_k,force_ema_2
2022-04-29,0.0,0.0,0.0,False,False,,0.03455042039911286,False,True,60.640911704741505,40418609.90581328
2022-05-05,0.0,0.0,0.0,False,False,,0.034046541906873416,False,True,77.01707871199397,19066253.00860443
2022-05-06,0.0,0.0,0.0,False,False,,0.03396603868326777,False,True,88.25543571306282,1080504.796201473
2022-05-09,0.0,0.0,0.0,False,False,,0.03273788186147795,False,True,81.21955971166959,1368544.125400492
2022-05-10,0.0,0.0,0.0,False,False,,0.034296506333671956,False,True,81.20610800330262,17195858.00513351
2022-05-11,0.0,0.0,0.0,False,False,,0.0360429289233895,False,True,80.1426317653498,38437109.52837775
2022-05-12,0.0,0.0,0.0,False,False,,0.03550116516005184,False,True,83.94024276377222,19165328.036792655
2022-05-13,0.0,0.0,0.0,False,False,,0.034385690916970926,False,True,83.14659197012142,5981010.077597506
2022-05-16,0.0,0.0,0.0,False,False,,0.03435602238489624,False,True,79.98972922502341,-6134448.378134118
2022-05-17,0.0,0.0,0.0,False,False,,0.033482482201442676,False,True,73.50363196125916,5014306.816621967
2022-05-18,0.0,0.0,0.0,False,False,,0.032445368185947086,False,True,65.65292411055127,3881749.528873942
2022-05-19,0.0,0.0,0.0,False,False,,0.03310341678702809,False,True,76.65292411055124,17640897.194958072
2022-05-20,0.0,0.0,0.0,False,False,,0.03217238472648748,False,True,85.6632494563528,12483613.27298595
2022-05-23,0.0,0.0,0.0,False,False,,0.031159124362911513,False,True,94.9971735443753,4161204.4243286503
2022-05-24,0.0,0.0,0.0,False,False,,0.03253149941191832,False,True,62.85431640151816,-35903558.77055715
2022-05-25,0.0,0.0,0.0,False,False,,0.03125984561100153,False,True,39.022898776997145,-8376546.491519048
2022-05-26,0.0,0.0,0.0,False,False,,0.031086011333232192,False,True,18.564213564213635,-3234567.5811729673
2022-05-27,0.0,0.0,0.0,False,False,,0.03077170276913742,False,True,20.909090909091038,-7245708.4657243285
2022-05-30,0.0,0.0,0.0,False,False,,0.030096956402280696,False,True,22.32671543016383,1127192.474091893
2022-05-31,0.0,0.0,0.0,False,False,,0.03132026744825911,False,True,45.41049439629575,32424672.94336399
2022-06-01,0.0,0.0,0.0,False,False,,0.030064862259931498,False,True,72.73933839180636,10808224.314454665
2022-06-02,0.0,0.0,0.0,False,False,,0.032444488239936765,False,True,96.21060275962246,74561575.99815129
2022-06-06,0.0,0.0,0.0,False,False,,0.03433337375994163,False,True,94.65669201210041,112751947.38005073
2022-06-07,0.0,0.0,0.0,False,False,,0.03346157577840767,False,True,92.78792827119052,28244512.96601679
2022-06-08,0.0,0.0,0.0,False,False,,0.033964531487760935,False,True,87.20459493785715,7001300.888672263
