trade_date,cash,positions_value,total_value,cash_ratio,daily_return,model
2023-08-17,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-18,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-21,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-22,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-23,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-24,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-25,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-28,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-29,1133861.933415928,0.0,1133861.933415928,1.0,0.0,macd-cross-12-26-9
2023-08-30,10825.32841740991,1135113.2,1145938.5284174099,0.00944669207724445,0.010650851435764608,macd-cross-12-26-9
2023-08-31,10825.32841740991,1133964.3,1144789.62841741,0.009456172687706085,-0.0010025843197597473,macd-cross-12-26-9
2023-09-01,10825.32841740991,1125922.0,1136747.32841741,0.009523073550989587,-0.007025133527037597,macd-cross-12-26-9
2023-09-04,10825.32841740991,1136262.1,1147087.42841741,0.009437230457965332,0.009096216671470536,macd-cross-12-26-9
2023-09-05,10825.32841740991,1120177.5,1131002.82841741,0.009571442392020875,-0.014022122116874147,macd-cross-12-26-9
2023-09-06,10825.32841740991,1124773.1,1135598.42841741,0.009532708170877164,0.004063296646596992,macd-cross-12-26-9
2023-09-07,10825.32841740991,1082263.8,1093089.12841741,0.009903427027110749,-0.03743339100886367,macd-cross-12-26-9
2023-09-08,10825.32841740991,1084561.5999999999,1095386.9284174098,0.009882652546392989,0.002102115866184251,macd-cross-12-26-9
2023-09-11,10825.32841740991,1092603.9,1103429.2284174098,0.00981062322677106,0.007341971856117846,macd-cross-12-26-9
2023-09-12,10825.32841740991,1085710.5,1096535.82841741,0.009872297955857685,-0.006247251588474501,macd-cross-12-26-9
2023-09-13,10825.32841740991,1070774.8,1081600.12841741,0.010008623457958957,-0.013620804366744732,macd-cross-12-26-9
2023-09-14,1078768.15402603,0.0,1078768.15402603,1.0,-0.002618319207786657,macd-cross-12-26-9
2023-09-15,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-18,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-19,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-20,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-21,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-22,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-25,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-26,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-27,1078768.15402603,0.0,1078768.15402603,1.0,0.0,macd-cross-12-26-9
2023-09-28,10278.312048682012,1074875.6,1085153.912048682,0.009471755052034413,0.005919490669816341,macd-cross-12-26-9
2023-10-09,10278.312048682012,1072569.0,1082847.312048682,0.009491931073122455,-0.0021255970921630896,macd-cross-12-26-9
2023-10-10,10278.312048682012,1065649.2,1075927.512048682,0.009552978182620311,-0.0063903746382379945,macd-cross-12-26-9
