order_id,trade_date,symbol,asset_type,commission,stamp_tax,total_fees
1,2019-01-02,SZ000929,stock,29.947050476074217,0.0,29.947050476074217
2,2019-01-02,SZ002072,stock,29.978082275390623,0.0,29.978082275390623
3,2019-01-02,SZ002200,stock,29.944951801300046,0.0,29.944951801300046
4,2019-01-02,SZ300069,stock,29.79277278900146,0.0,29.79277278900146
5,2019-01-02,SZ300106,stock,29.92466414451599,0.0,29.92466414451599
6,2019-01-02,SZ300321,stock,29.91327595710754,0.0,29.91327595710754
7,2019-01-02,SZ300354,stock,29.957404718399044,0.0,29.957404718399044
8,2019-01-02,SZ300405,stock,29.908849525451657,0.0,29.908849525451657
9,2019-01-02,SZ300489,stock,29.902955932617186,0.0,29.902955932617186
10,2019-01-02,SZ300592,stock,29.957908315658567,0.0,29.957908315658567
11,2019-02-01,SZ000929,stock,5.0,1.2116388320922853,6.2116388320922855
12,2019-02-01,SZ300069,stock,29.979335145950316,99.93111715316773,129.91045229911805
13,2019-02-01,SZ300106,stock,5.0,3.6259284496307376,8.625928449630738
14,2019-02-01,SZ300321,stock,5.0,2.3284046173095705,7.3284046173095705
15,2019-02-01,SZ300354,stock,29.992705979347228,99.9756865978241,129.96839257717133
16,2019-02-01,SZ300489,stock,5.0,2.256351184844971,7.256351184844971
17,2019-02-01,SZ002072,stock,5.0,0.0,5.0
18,2019-02-01,SZ002200,stock,5.0,0.0,5.0
19,2019-02-01,SZ002633,stock,28.141965808868406,0.0,28.141965808868406
20,2019-02-01,SZ002890,stock,28.2133346414566,0.0,28.2133346414566
21,2019-02-01,SZ300405,stock,5.0,0.0,5.0
22,2019-02-01,SZ300592,stock,5.0,0.0,5.0
23,2019-03-01,SZ002072,stock,5.0,13.14739990234375,18.14739990234375
24,2019-03-01,SZ002890,stock,33.976349887847896,113.25449962615967,147.23084951400756
25,2019-03-01,SZ300592,stock,5.0,0.7072354793548584,5.707235479354859
26,2019-03-01,SH603286,stock,34.09005043029785,0.0,34.09005043029785
27,2019-03-01,SZ000929,stock,5.0,0.0,5.0
28,2019-03-01,SZ002200,stock,5.0,0.0,5.0
29,2019-03-01,SZ002633,stock,5.0,0.0,5.0
30,2019-03-01,SZ300106,stock,5.0,0.0,5.0
31,2019-03-01,SZ300405,stock,5.0,0.0,5.0
32,2019-03-01,SZ300489,stock,5.0,0.0,5.0
33,2019-04-01,SH603286,stock,37.258644561767575,124.1954818725586,161.45412643432618
34,2019-04-01,SZ000929,stock,38.578196554183954,128.59398851394653,167.1721850681305
35,2019-04-01,SZ002633,stock,42.18190355300903,140.60634517669678,182.7882487297058
36,2019-04-01,SZ300489,stock,5.0,5.137056350708008,10.137056350708008
37,2019-04-01,SZ300592,stock,5.0,2.3820643901824954,7.382064390182496
38,2019-04-01,SZ002072,stock,6.010194740295409,0.0,6.010194740295409
39,2019-04-01,SZ002200,stock,5.0,0.0,5.0
40,2019-04-01,SZ300069,stock,37.697596950531,0.0,37.697596950531
41,2019-04-01,SZ300106,stock,5.0,0.0,5.0
42,2019-04-01,SZ300405,stock,5.0,0.0,5.0
43,2019-04-01,SZ300665,stock,37.71374565124511,0.0,37.71374565124511
44,2019-04-01,SZ300680,stock,37.61344722747803,0.0,37.61344722747803
46,2019-05-06,SZ002200,stock,40.07937280654907,133.59790935516358,173.67728216171264
47,2019-05-06,SZ300069,stock,42.98823217391968,143.29410724639894,186.2823394203186
48,2019-05-06,SZ300106,stock,38.404076642990105,128.01358880996705,166.41766545295715
49,2019-05-06,SZ300405,stock,62.102022600173946,207.00674200057983,269.1087646007538
50,2019-05-06,SZ300489,stock,41.32668439865112,137.75561466217042,179.08229906082153
51,2019-05-06,SZ300680,stock,38.81391036987304,129.37970123291015,168.1936116027832
52,2019-05-06,SH603029,stock,39.608605957031244,0.0,39.608605957031244
53,2019-05-06,SH603031,stock,39.54920900344848,0.0,39.54920900344848
54,2019-05-06,SH603269,stock,39.59050676822662,0.0,39.59050676822662
55,2019-05-06,SH603286,stock,39.4915931224823,0.0,39.4915931224823
56,2019-05-06,SZ002890,stock,39.440162701606745,0.0,39.440162701606745
57,2019-05-06,SZ300321,stock,5.0,0.0,5.0
58,2019-05-06,SZ300354,stock,39.4819450378418,0.0,39.4819450378418
59,2019-05-06,SZ300442,stock,22.307616176605222,0.0,22.307616176605222
62,2019-06-03,SH603031,stock,41.91372473716736,139.71241579055786,181.62614052772523
63,2019-06-03,SZ002072,stock,31.724694099426266,105.7489803314209,137.47367443084715
64,2019-06-03,SZ300354,stock,46.83470435142517,156.11568117141724,202.9503855228424
65,2019-06-03,SZ300442,stock,23.425152769088744,78.08384256362915,101.50899533271789
67,2019-06-03,SH600137,stock,42.282883644104,0.0,42.282883644104
68,2019-06-03,SH603029,stock,5.0,0.0,5.0
69,2019-06-03,SH603269,stock,5.0,0.0,5.0
70,2019-06-03,SH603286,stock,5.0,0.0,5.0
71,2019-06-03,SZ000679,stock,42.298183243274686,0.0,42.298183243274686
72,2019-06-03,SZ000691,stock,42.31819117069244,0.0,42.31819117069244
73,2019-06-03,SZ002209,stock,11.716637134552,0.0,11.716637134552
77,2019-07-01,SH600137,stock,43.826214694976805,146.08738231658936,189.91359701156617
78,2019-07-01,SH603029,stock,5.0,2.188078498840332,7.188078498840332
79,2019-07-01,SH603269,stock,5.0,4.0367786407470705,9.03677864074707
80,2019-07-01,SH603286,stock,5.0,1.5695134162902833,6.569513416290283
81,2019-07-01,SZ000679,stock,5.0,0.0,5.0
82,2019-07-01,SZ000691,stock,5.0,0.0,5.0
83,2019-07-01,SZ002209,stock,31.222339124679564,0.0,31.222339124679564
84,2019-07-01,SZ300321,stock,5.0,0.0,5.0
85,2019-07-01,SZ300592,stock,6.275849990844726,0.0,6.275849990844726
86,2019-07-01,SZ300665,stock,5.290196685791015,0.0,5.290196685791015
87,2019-08-01,SH603029,stock,5.0,3.232244110107422,8.232244110107422
88,2019-08-01,SH603269,stock,43.26854284286499,144.2284761428833,187.4970189857483
89,2019-08-01,SH603286,stock,5.0,4.672426986694336,9.672426986694337
90,2019-08-01,SZ000679,stock,5.0,1.1669970989227296,6.16699709892273
91,2019-08-01,SZ000691,stock,5.0,0.39985611438751223,5.399856114387513
92,2019-08-01,SZ300321,stock,5.0,1.441544532775879,6.441544532775879
93,2019-08-01,SZ002209,stock,5.0,0.0,5.0
94,2019-08-01,SZ002633,stock,41.493360900878905,0.0,41.493360900878905
95,2019-08-01,SZ002890,stock,5.0,0.0,5.0
96,2019-08-01,SZ300592,stock,5.0,0.0,5.0
97,2019-08-01,SZ300665,stock,5.0,0.0,5.0
98,2019-09-02,SZ000691,stock,5.0,0.38187990188598636,5.381879901885986
99,2019-09-02,SZ002890,stock,5.0,2.859480857849121,7.859480857849121
100,2019-09-02,SZ300321,stock,5.0,1.3868489265441895,6.3868489265441895
101,2019-09-02,SZ300592,stock,41.673819808959955,138.9127326965332,180.58655250549316
102,2019-09-02,SZ300665,stock,5.0,0.7126879692077637,5.712687969207764
103,2019-09-02,SH603029,stock,5.0,0.0,5.0
104,2019-09-02,SH603269,stock,39.560700087547296,0.0,39.560700087547296
105,2019-09-02,SH603286,stock,5.0,0.0,5.0
106,2019-09-02,SZ000679,stock,5.0,0.0,5.0
107,2019-09-02,SZ002209,stock,5.0,0.0,5.0
108,2019-09-02,SZ002633,stock,5.0,0.0,5.0
109,2019-10-08,SH603029,stock,41.74336000442504,139.1445333480835,180.88789335250857
110,2019-10-08,SZ002209,stock,5.0,4.688167715072632,9.688167715072632
111,2019-10-08,SZ002633,stock,5.0,3.4534118652343753,8.453411865234376
112,2019-10-08,SZ002890,stock,5.0,2.243078899383545,7.243078899383545
113,2019-10-08,SZ300321,stock,41.12002415657043,137.06674718856812,178.18677134513854
114,2019-10-08,SH603269,stock,5.0,0.0,5.0
115,2019-10-08,SH603286,stock,5.0,0.0,5.0
116,2019-10-08,SZ000679,stock,5.0,0.0,5.0
117,2019-10-08,SZ000691,stock,5.0,0.0,5.0
118,2019-10-08,SZ000929,stock,40.6913646697998,0.0,40.6913646697998
119,2019-10-08,SZ300592,stock,40.6361103773117,0.0,40.6361103773117
120,2019-10-08,SZ300665,stock,5.0,0.0,5.0
121,2019-11-01,SH603269,stock,5.0,0.4252047061920166,5.425204706192017
122,2019-11-01,SH603286,stock,5.0,1.5126729965209962,6.512672996520996
123,2019-11-01,SZ000679,stock,42.30713038444519,141.02376794815063,183.33089833259584
124,2019-11-01,SZ002890,stock,42.36019964218139,141.200665473938,183.56086511611937
125,2019-11-01,SZ300592,stock,43.40209128856659,144.6736376285553,188.0757289171219
126,2019-11-01,SH603729,stock,41.17316310882568,0.0,41.17316310882568
127,2019-11-01,SH603991,stock,41.19322814941406,0.0,41.19322814941406
128,2019-11-01,SZ000609,stock,41.167656970024105,0.0,41.167656970024105
129,2019-11-01,SZ000691,stock,5.0,0.0,5.0
