trade_date,SH518880,SH513100,SZ159915,SH510180
2021-03-22,-0.21,-0.17,-0.8,-0.59
2021-03-23,-0.17,-0.13,-0.79,-0.61
2021-03-24,-0.11,-0.08,-0.76,-0.6
2021-03-25,-0.06,-0.04,-0.73,-0.59
2021-03-26,-0.04,-0.02,-0.69,-0.57
2021-03-29,-0.02,0.0,-0.6,-0.52
2021-03-30,-0.01,0.0,-0.51,-0.46
2021-03-31,0.0,0.0,-0.38,-0.37
2021-04-01,0.0,0.0,-0.28,-0.32
2021-04-02,0.0,0.03,-0.16,-0.24
2021-04-06,0.02,0.05,-0.07,-0.15
2021-04-07,0.05,0.15,-0.01,-0.09
2021-04-08,0.07,0.36,0.0,-0.05
2021-04-09,0.1,0.67,0.02,-0.01
2021-04-12,0.11,0.8,0.1,0.0
2021-04-13,0.08,0.87,0.26,0.0
2021-04-14,0.05,0.91,0.27,0.0
2021-04-15,0.04,0.93,0.24,-0.01
2021-04-16,0.04,0.99,0.23,-0.04
2021-04-19,0.06,1.12,0.29,-0.04
2021-04-20,0.07,1.28,0.51,-0.02
2021-04-21,0.07,1.27,0.54,-0.01
2021-04-22,0.1,1.31,0.61,0.0
2021-04-23,0.13,1.39,0.75,0.0
2021-04-26,0.2,1.39,1.07,0.0
2021-04-27,0.23,1.19,1.15,0.0
2021-04-28,0.24,1.08,1.31,0.0
2021-04-29,0.23,0.97,1.45,0.0
2021-04-30,0.23,0.85,1.46,0.0
2021-05-06,0.21,0.62,1.53,-0.01
2021-05-07,0.23,0.32,1.57,-0.01
2021-05-10,0.27,0.12,1.26,-0.03
2021-05-11,0.28,0.03,1.07,-0.03
2021-05-12,0.25,0.0,0.85,-0.04
2021-05-13,0.26,-0.02,0.83,-0.03
2021-05-14,0.29,-0.1,0.83,-0.02
2021-05-17,0.3,-0.18,0.94,0.0
2021-05-18,0.35,-0.26,1.09,0.0
2021-05-19,0.41,-0.3,1.23,0.01
2021-05-20,0.51,-0.37,1.26,0.02
2021-05-21,0.57,-0.4,1.17,0.03
2021-05-24,0.57,-0.4,1.02,0.02
2021-05-25,0.61,-0.37,0.96,0.01
2021-05-26,0.61,-0.31,0.97,0.02
2021-05-27,0.68,-0.24,0.89,0.04
2021-05-28,0.76,-0.19,0.97,0.12
2021-05-31,0.71,-0.15,1.01,0.21
2021-06-01,0.75,-0.13,1.15,0.33
2021-06-02,0.81,-0.09,1.3,0.44
2021-06-03,0.73,-0.08,1.44,0.56
2021-06-04,0.58,-0.05,1.38,0.56
2021-06-07,0.36,-0.02,1.42,0.57
2021-06-08,0.22,0.0,1.57,0.58
2021-06-09,0.13,0.0,1.64,0.61
2021-06-10,0.06,0.02,1.81,0.59
2021-06-11,0.02,0.04,1.87,0.53
2021-06-15,0.01,0.11,1.67,0.38
2021-06-16,0.0,0.31,1.34,0.2
2021-06-17,0.0,0.36,0.7,0.07
2021-06-18,-0.02,0.39,0.41,0.02
2021-06-21,-0.09,0.41,0.25,0.0
2021-06-22,-0.19,0.44,0.18,0.0
2021-06-23,-0.26,0.51,0.15,-0.01
2021-06-24,-0.31,0.65,0.14,-0.02
2021-06-25,-0.35,0.68,0.1,-0.05
2021-06-28,-0.39,0.7,0.11,-0.06
2021-06-29,-0.42,0.82,0.13,-0.1
2021-06-30,-0.43,0.92,0.14,-0.19
2021-07-01,-0.46,1.15,0.25,-0.16
2021-07-02,-0.44,1.36,0.33,-0.12
2021-07-05,-0.42,1.49,0.32,-0.13
2021-07-06,-0.39,1.65,0.33,-0.12
2021-07-07,-0.32,1.76,0.36,-0.12
2021-07-08,-0.24,1.88,0.53,-0.09
2021-07-09,-0.19,1.89,0.63,-0.08
2021-07-12,-0.13,1.84,0.63,-0.08
2021-07-13,-0.11,1.74,0.83,-0.07
2021-07-14,-0.06,1.68,0.97,-0.04
2021-07-15,-0.03,1.6,1.0,-0.04
2021-07-16,0.0,1.49,1.06,-0.02
2021-07-19,0.0,1.26,1.05,-0.01
2021-07-20,0.01,1.03,1.11,0.0
2021-07-21,0.05,0.84,1.05,0.0
2021-07-22,0.16,0.68,0.93,0.0
2021-07-23,0.19,0.57,0.83,0.0
2021-07-26,0.18,0.54,0.65,0.0
2021-07-27,0.17,0.51,0.35,-0.03
2021-07-28,0.14,0.48,0.06,-0.09
2021-07-29,0.15,0.44,0.01,-0.15
2021-07-30,0.15,0.4,0.0,-0.21
2021-08-02,0.15,0.27,0.0,-0.23
2021-08-03,0.12,0.22,0.0,-0.23
2021-08-04,0.07,0.18,0.0,-0.23
2021-08-05,0.04,0.17,0.01,-0.21
2021-08-06,0.02,0.14,0.02,-0.18
2021-08-09,0.0,0.13,0.01,-0.2
2021-08-10,0.0,0.13,0.0,-0.19
2021-08-11,-0.03,0.14,0.0,-0.15
2021-08-12,-0.06,0.14,0.0,-0.11
2021-08-13,-0.1,0.13,0.0,-0.09
2021-08-16,-0.14,0.12,-0.01,-0.08
2021-08-17,-0.16,0.13,-0.02,-0.06
2021-08-18,-0.14,0.15,-0.05,-0.05
2021-08-19,-0.12,0.15,-0.07,-0.05
2021-08-20,-0.1,0.08,-0.08,-0.03
2021-08-23,-0.07,0.05,-0.14,-0.04
2021-08-24,-0.06,0.04,-0.16,-0.03
2021-08-25,-0.03,0.04,-0.16,-0.01
2021-08-26,-0.02,0.04,-0.12,0.0
2021-08-27,-0.02,0.04,-0.11,0.0
2021-08-30,-0.01,0.06,-0.11,0.0
2021-08-31,0.0,0.13,-0.15,0.0
2021-09-01,0.0,0.24,-0.31,0.0
2021-09-02,0.0,0.31,-0.47,0.0
2021-09-03,0.0,0.4,-0.51,0.0
2021-09-06,0.02,0.39,-0.57,0.0
2021-09-07,0.06,0.43,-0.53,0.0
2021-09-08,0.11,0.45,-0.49,0.0
2021-09-09,0.15,0.48,-0.43,0.01
2021-09-10,0.18,0.47,-0.36,0.03
2021-09-13,0.22,0.46,-0.29,0.06
2021-09-14,0.13,0.39,-0.25,0.11
2021-09-15,0.07,0.31,-0.17,0.18
2021-09-16,0.03,0.21,-0.12,0.22
2021-09-17,0.0,0.14,-0.11,0.21
2021-09-22,0.0,0.1,-0.08,0.21
2021-09-23,-0.01,0.03,-0.08,0.2
2021-09-24,-0.02,0.01,-0.1,0.14
2021-09-27,-0.05,0.0,-0.09,0.12
2021-09-28,-0.09,0.0,-0.06,0.08
2021-09-29,-0.13,-0.03,-0.07,0.03
2021-09-30,-0.19,-0.11,-0.06,0.01
2021-10-08,-0.22,-0.17,-0.02,0.0
2021-10-11,-0.25,-0.24,0.0,0.0
2021-10-12,-0.3,-0.33,0.0,0.0
2021-10-13,-0.3,-0.41,0.0,0.0
2021-10-14,-0.28,-0.47,0.0,0.0
2021-10-15,-0.21,-0.47,0.0,-0.02
2021-10-18,-0.16,-0.43,0.0,-0.02
2021-10-19,-0.15,-0.4,0.01,-0.03
2021-10-20,-0.12,-0.32,0.0,-0.04
2021-10-21,-0.09,-0.24,0.02,-0.03
2021-10-22,-0.05,-0.16,0.05,-0.01
2021-10-25,-0.03,-0.09,0.08,0.0
2021-10-26,-0.02,-0.05,0.17,0.0
2021-10-27,0.0,-0.01,0.28,0.02
2021-10-28,0.0,0.0,0.32,0.1
2021-10-29,0.0,0.0,0.41,0.12
2021-11-01,0.0,0.0,0.52,0.12
2021-11-02,0.01,0.03,0.48,0.08
2021-11-03,0.01,0.14,0.51,0.03
2021-11-04,0.02,0.24,0.47,0.0
2021-11-05,0.02,0.45,0.49,0.0
2021-11-08,0.03,0.77,0.52,0.0
2021-11-09,0.05,1.25,0.6,0.0
2021-11-10,0.07,1.6,0.67,-0.01
2021-11-11,0.07,1.72,0.67,-0.04
2021-11-12,0.09,1.74,0.79,-0.07
2021-11-15,0.13,1.69,0.88,-0.07
2021-11-16,0.15,1.6,0.81,-0.07
2021-11-17,0.2,1.38,0.67,-0.09
2021-11-18,0.24,1.22,0.63,-0.09
2021-11-19,0.35,1.1,0.5,-0.12
2021-11-22,0.45,1.1,0.5,-0.11
2021-11-23,0.43,1.07,0.55,-0.12
2021-11-24,0.31,0.96,0.62,-0.1
2021-11-25,0.18,0.86,0.63,-0.08
2021-11-26,0.1,0.76,0.62,-0.06
2021-11-29,0.06,0.6,0.6,-0.04
2021-11-30,0.03,0.42,0.67,-0.02
2021-12-01,0.01,0.31,0.7,-0.01
2021-12-02,0.0,0.2,0.64,-0.01
2021-12-03,0.0,0.06,0.53,0.0
2021-12-06,0.0,0.01,0.52,0.0
2021-12-07,-0.02,0.0,0.32,0.01
2021-12-08,-0.04,-0.01,0.14,0.02
2021-12-09,-0.08,-0.02,0.06,0.04
2021-12-10,-0.18,-0.02,0.05,0.1
2021-12-13,-0.26,-0.02,0.03,0.15
2021-12-14,-0.29,-0.01,0.03,0.22
2021-12-15,-0.31,-0.01,0.03,0.27
2021-12-16,-0.35,-0.02,0.02,0.27
2021-12-17,-0.32,-0.03,0.02,0.33
2021-12-20,-0.24,-0.07,0.01,0.34
2021-12-21,-0.18,-0.11,0.0,0.27
2021-12-22,-0.13,-0.16,-0.01,0.24
2021-12-23,-0.09,-0.17,-0.02,0.19
2021-12-24,-0.04,-0.15,-0.07,0.13
2021-12-27,0.0,-0.09,-0.15,0.1
2021-12-28,0.0,-0.04,-0.18,0.07
2021-12-29,0.0,-0.01,-0.2,0.06
2021-12-30,0.01,0.0,-0.25,0.03
2021-12-31,0.02,0.0,-0.27,0.02
2022-01-04,0.06,0.01,-0.28,0.01
2022-01-05,0.09,0.02,-0.31,0.0
2022-01-06,0.12,0.04,-0.34,0.0
2022-01-07,0.12,0.02,-0.39,-0.02
2022-01-10,0.08,0.01,-0.44,-0.08
2022-01-11,0.05,0.0,-0.48,-0.14
2022-01-12,0.06,0.0,-0.56,-0.23
2022-01-13,0.06,-0.01,-0.63,-0.28
2022-01-14,0.08,-0.01,-0.68,-0.31
2022-01-17,0.08,-0.02,-0.69,-0.32
2022-01-18,0.06,-0.03,-0.66,-0.33
2022-01-19,0.05,-0.06,-0.62,-0.3
2022-01-20,0.03,-0.09,-0.6,-0.28
2022-01-21,0.03,-0.14,-0.59,-0.24
2022-01-24,0.03,-0.22,-0.57,-0.2
2022-01-25,0.04,-0.28,-0.55,-0.19
2022-01-26,0.06,-0.39,-0.58,-0.23
2022-01-27,0.07,-0.53,-0.58,-0.24
2022-01-28,0.02,-0.63,-0.59,-0.27
2022-02-07,0.01,-0.72,-0.6,-0.29
2022-02-08,0.0,-0.74,-0.61,-0.3
2022-02-09,0.0,-0.75,-0.63,-0.31
2022-02-10,0.01,-0.72,-0.62,-0.28
2022-02-11,0.01,-0.64,-0.63,-0.26
2022-02-14,0.01,-0.6,-0.64,-0.24
2022-02-15,0.03,-0.57,-0.64,-0.23
2022-02-16,0.05,-0.54,-0.63,-0.2
2022-02-17,0.07,-0.47,-0.63,-0.18
2022-02-18,0.09,-0.42,-0.63,-0.16
2022-02-21,0.11,-0.39,-0.64,-0.12
2022-02-22,0.12,-0.35,-0.65,-0.08
2022-02-23,0.18,-0.35,-0.68,-0.08
2022-02-24,0.23,-0.34,-0.63,-0.05
2022-02-25,0.35,-0.35,-0.62,-0.06
2022-02-28,0.44,-0.33,-0.54,-0.07
2022-03-01,0.48,-0.3,-0.43,-0.08
2022-03-02,0.5,-0.23,-0.31,-0.05
2022-03-03,0.55,-0.2,-0.24,-0.04
2022-03-04,0.66,-0.14,-0.2,-0.02
2022-03-07,0.77,-0.13,-0.17,-0.01
2022-03-08,0.93,-0.15,-0.18,-0.02
2022-03-09,1.18,-0.22,-0.2,-0.05
2022-03-10,1.51,-0.3,-0.22,-0.09
2022-03-11,1.49,-0.4,-0.24,-0.15
2022-03-14,1.41,-0.47,-0.24,-0.25
2022-03-15,1.29,-0.48,-0.26,-0.33
2022-03-16,1.0,-0.51,-0.32,-0.4
2022-03-17,0.67,-0.45,-0.31,-0.46
2022-03-18,0.49,-0.31,-0.27,-0.49
2022-03-21,0.33,-0.2,-0.27,-0.51
2022-03-22,0.22,-0.09,-0.28,-0.54
2022-03-23,0.16,-0.03,-0.26,-0.54
2022-03-24,0.08,0.0,-0.22,-0.52
2022-03-25,0.04,0.0,-0.18,-0.51
2022-03-28,0.03,0.06,-0.16,-0.49
2022-03-29,0.01,0.24,-0.17,-0.47
2022-03-30,0.0,0.43,-0.19,-0.47
2022-03-31,0.0,0.83,-0.13,-0.39
2022-04-01,0.0,0.91,-0.11,-0.35
2022-04-06,0.0,1.16,-0.06,-0.27
2022-04-07,-0.01,1.38,-0.03,-0.2
2022-04-08,-0.02,1.66,-0.01,-0.13
2022-04-11,-0.04,1.84,0.0,-0.07
2022-04-12,-0.05,1.9,-0.01,-0.04
2022-04-13,-0.06,1.49,-0.01,-0.01
2022-04-14,-0.03,1.03,-0.03,0.0
2022-04-15,0.0,0.62,-0.08,0.0
2022-04-18,0.0,0.25,-0.16,0.0
2022-04-19,0.03,0.08,-0.21,0.0
2022-04-20,0.1,0.02,-0.25,0.0
2022-04-21,0.17,0.0,-0.39,0.0
2022-04-22,0.18,0.0,-0.61,-0.02
2022-04-25,0.17,-0.04,-0.7,-0.08
2022-04-26,0.17,-0.13,-0.72,-0.14
2022-04-27,0.14,-0.24,-0.74,-0.2
2022-04-28,0.1,-0.36,-0.75,-0.26
2022-04-29,0.09,-0.46,-0.78,-0.29
2022-05-05,0.08,-0.47,-0.75,-0.29
2022-05-06,0.09,-0.47,-0.74,-0.28
2022-05-09,0.12,-0.5,-0.74,-0.35
2022-05-10,0.13,-0.54,-0.75,-0.41
2022-05-11,0.1,-0.55,-0.74,-0.47
2022-05-12,0.05,-0.54,-0.64,-0.45
2022-05-13,0.03,-0.54,-0.54,-0.43
2022-05-16,0.01,-0.53,-0.42,-0.38
2022-05-17,0.0,-0.51,-0.32,-0.34
2022-05-18,0.0,-0.49,-0.21,-0.28
2022-05-19,-0.03,-0.45,-0.12,-0.22
2022-05-20,-0.07,-0.47,-0.06,-0.19
2022-05-23,-0.09,-0.52,-0.01,-0.1
2022-05-24,-0.1,-0.53,0.0,-0.05
2022-05-25,-0.1,-0.54,0.0,-0.02
2022-05-26,-0.08,-0.58,0.01,0.0
2022-05-27,-0.05,-0.61,0.06,0.0
2022-05-30,-0.03,-0.56,0.21,0.01
2022-05-31,-0.04,-0.41,0.37,0.04
2022-06-01,-0.03,-0.28,0.56,0.13
2022-06-02,-0.03,-0.18,0.78,0.3
2022-06-06,-0.02,-0.14,0.74,0.29
2022-06-07,-0.03,-0.08,0.75,0.28
2022-06-08,-0.04,-0.05,0.97,0.31
2022-06-09,-0.05,-0.02,1.09,0.39
2022-06-10,-0.03,0.0,1.28,0.56
2022-06-13,-0.02,0.0,1.47,0.81
2022-06-14,0.0,0.0,1.46,0.81
2022-06-15,0.0,0.0,1.36,0.82
2022-06-16,0.0,-0.01,1.37,0.91
2022-06-17,0.0,-0.02,1.58,0.99
2022-06-20,0.0,-0.06,1.96,1.08
2022-06-21,0.0,-0.09,2.49,1.18
2022-06-22,0.0,-0.11,2.8,1.19
2022-06-23,0.0,-0.11,3.16,1.16
2022-06-24,-0.01,-0.1,3.75,1.18
2022-06-27,-0.04,-0.11,4.63,1.23
2022-06-28,-0.04,-0.09,5.9,1.46
2022-06-29,-0.06,-0.09,7.08,1.65
2022-06-30,-0.07,-0.15,6.58,1.6
2022-07-01,-0.09,-0.23,6.24,1.62
2022-07-04,-0.1,-0.31,5.4,1.58
2022-07-05,-0.09,-0.32,4.79,1.53
2022-07-06,-0.1,-0.26,4.12,1.46
2022-07-07,-0.13,-0.19,3.56,1.31
2022-07-08,-0.18,-0.1,3.21,1.1
2022-07-11,-0.23,-0.04,2.72,0.89
2022-07-12,-0.27,-0.01,2.35,0.61
2022-07-13,-0.33,0.0,1.65,0.38
2022-07-14,-0.37,0.0,1.27,0.21
2022-07-15,-0.4,0.02,0.97,0.09
2022-07-18,-0.45,0.12,0.65,0.02
2022-07-19,-0.45,0.17,0.43,0.0
2022-07-20,-0.47,0.17,0.2,0.0
2022-07-21,-0.5,0.24,0.08,0.0
2022-07-22,-0.53,0.31,0.01,-0.02
2022-07-25,-0.51,0.35,0.0,-0.04
2022-07-26,-0.48,0.36,0.0,-0.09
2022-07-27,-0.43,0.37,-0.03,-0.14
2022-07-28,-0.39,0.35,-0.13,-0.27
2022-07-29,-0.31,0.44,-0.2,-0.35
2022-08-01,-0.2,0.68,-0.23,-0.42
2022-08-02,-0.11,1.1,-0.21,-0.44
2022-08-03,-0.03,1.48,-0.22,-0.46
2022-08-04,-0.01,1.59,-0.3,-0.5
2022-08-05,0.0,1.76,-0.33,-0.5
2022-08-08,0.01,1.89,-0.35,-0.47
2022-08-09,0.05,1.96,-0.34,-0.44
2022-08-10,0.21,2.02,-0.31,-0.4
2022-08-11,0.37,1.93,-0.3,-0.38
2022-08-12,0.46,2.2,-0.21,-0.31
2022-08-15,0.55,2.41,-0.17,-0.23
2022-08-16,0.64,2.63,-0.12,-0.17
2022-08-17,0.71,2.7,-0.12,-0.14
2022-08-18,0.7,2.69,-0.06,-0.09
2022-08-19,0.64,2.36,-0.01,-0.06
2022-08-22,0.54,2.08,0.0,-0.07
2022-08-23,0.43,1.74,0.0,-0.05
2022-08-24,0.33,1.14,0.01,-0.04
2022-08-25,0.27,0.82,0.01,-0.03
2022-08-26,0.2,0.66,0.01,-0.02
2022-08-29,0.16,0.55,0.01,-0.01
2022-08-30,0.09,0.22,0.0,-0.01
2022-08-31,0.05,0.06,0.0,-0.01
2022-09-01,0.01,0.0,0.0,0.0
2022-09-02,0.0,0.0,-0.02,0.0
2022-09-05,0.0,-0.03,-0.05,0.0
2022-09-06,-0.01,-0.09,-0.08,-0.01
2022-09-07,0.0,-0.18,-0.12,-0.02
2022-09-08,-0.01,-0.3,-0.2,-0.06
2022-09-09,-0.01,-0.34,-0.3,-0.1
2022-09-13,0.0,-0.35,-0.35,-0.07
2022-09-14,0.0,-0.3,-0.41,-0.05
2022-09-15,0.0,-0.36,-0.46,-0.04
2022-09-16,-0.01,-0.45,-0.57,-0.07
2022-09-19,-0.01,-0.47,-0.62,-0.09
2022-09-20,-0.01,-0.51,-0.68,-0.1
2022-09-21,-0.01,-0.48,-0.73,-0.11
2022-09-22,0.0,-0.45,-0.76,-0.13
2022-09-23,0.0,-0.43,-0.76,-0.14
2022-09-26,0.0,-0.43,-0.77,-0.16
2022-09-27,-0.01,-0.42,-0.77,-0.2
2022-09-28,-0.02,-0.41,-0.74,-0.21
2022-09-29,-0.02,-0.42,-0.72,-0.24
2022-09-30,-0.01,-0.4,-0.7,-0.31
2022-10-10,0.0,-0.39,-0.7,-0.34
2022-10-11,0.0,-0.39,-0.7,-0.38
2022-10-12,0.0,-0.43,-0.7,-0.43
2022-10-13,0.02,-0.44,-0.64,-0.47
2022-10-14,0.03,-0.46,-0.58,-0.49
2022-10-17,0.03,-0.49,-0.44,-0.49
2022-10-18,0.02,-0.52,-0.32,-0.49
2022-10-19,0.03,-0.49,-0.2,-0.5
2022-10-20,0.05,-0.44,-0.11,-0.5
2022-10-21,0.04,-0.43,-0.04,-0.5
2022-10-24,0.05,-0.38,-0.01,-0.49
2022-10-25,0.08,-0.27,0.0,-0.49
2022-10-26,0.14,-0.11,0.0,-0.49
2022-10-27,0.17,-0.04,0.01,-0.48
2022-10-28,0.16,-0.01,0.01,-0.47
2022-10-31,0.15,-0.01,0.0,-0.49
2022-11-01,0.12,0.0,0.0,-0.51
2022-11-02,0.11,0.01,0.0,-0.49
2022-11-03,0.1,0.05,0.0,-0.45
2022-11-04,0.08,0.06,0.0,-0.43
2022-11-07,0.06,0.06,0.01,-0.33
2022-11-08,0.05,0.05,0.02,-0.24
2022-11-09,0.04,0.07,0.05,-0.16
2022-11-10,0.05,0.07,0.05,-0.11
2022-11-11,0.08,0.08,0.04,-0.07
2022-11-14,0.12,0.14,0.03,-0.02
2022-11-15,0.17,0.13,0.0,0.0
2022-11-16,0.23,0.13,0.0,0.0
2022-11-17,0.31,0.15,0.0,0.0
2022-11-18,0.4,0.12,0.0,0.01
2022-11-21,0.49,0.13,0.0,0.05
2022-11-22,0.51,0.09,0.0,0.14
2022-11-23,0.53,0.09,0.01,0.29
2022-11-24,0.53,0.1,0.01,0.44
2022-11-25,0.5,0.1,0.01,0.6
2022-11-28,0.47,0.09,0.01,0.81
2022-11-29,0.48,0.11,0.0,0.7
2022-11-30,0.48,0.17,0.0,0.77
2022-12-01,0.45,0.18,0.0,0.84
2022-12-02,0.41,0.26,0.0,0.9
2022-12-05,0.4,0.22,-0.01,0.78
2022-12-06,0.31,0.29,-0.05,0.74
2022-12-07,0.18,0.33,-0.07,0.75
2022-12-08,0.09,0.25,-0.05,0.76
2022-12-09,0.03,0.11,-0.03,0.7
2022-12-12,0.01,0.03,-0.01,0.79
2022-12-13,0.0,0.0,0.0,0.8
2022-12-14,0.0,0.0,0.0,0.75
2022-12-15,0.0,0.0,0.0,0.67
2022-12-16,0.0,-0.07,0.0,0.55
2022-12-19,0.0,-0.12,0.0,0.52
2022-12-20,-0.01,-0.18,0.0,0.39
2022-12-21,-0.01,-0.24,0.0,0.28
2022-12-22,0.0,-0.27,0.0,0.19
2022-12-23,0.0,-0.3,0.0,0.1
2022-12-26,0.0,-0.35,0.0,0.05
2022-12-27,0.0,-0.4,0.0,0.01
2022-12-28,0.0,-0.45,0.0,0.0
2022-12-29,0.0,-0.49,0.0,0.0
2022-12-30,0.0,-0.5,-0.01,0.0
2023-01-03,0.01,-0.48,-0.02,-0.01
2023-01-04,0.03,-0.47,-0.05,-0.05
2023-01-05,0.06,-0.45,-0.08,-0.06
2023-01-06,0.09,-0.44,-0.07,-0.05
2023-01-09,0.11,-0.4,-0.03,-0.03
2023-01-10,0.21,-0.33,0.0,-0.01
2023-01-11,0.26,-0.28,0.0,0.0
2023-01-12,0.26,-0.21,0.0,0.0
2023-01-13,0.25,-0.14,0.02,0.01
2023-01-16,0.25,-0.09,0.1,0.04
2023-01-17,0.27,-0.05,0.31,0.15
2023-01-18,0.29,-0.02,0.62,0.29
2023-01-19,0.3,0.0,0.92,0.46
2023-01-20,0.36,0.0,1.31,0.71
2023-01-30,0.39,0.03,1.92,1.01
2023-01-31,0.4,0.11,2.53,1.37
2023-02-01,0.39,0.2,2.9,1.47
2023-02-02,0.4,0.28,3.14,1.48
2023-02-03,0.47,0.44,3.19,1.43
2023-02-06,0.48,0.68,2.98,1.24
2023-02-07,0.34,0.85,2.47,0.92
2023-02-08,0.22,1.04,2.06,0.66
2023-02-09,0.13,1.36,1.69,0.47
2023-02-10,0.08,1.52,1.42,0.35
2023-02-13,0.02,1.49,1.07,0.21
2023-02-14,0.01,1.45,0.84,0.13
2023-02-15,0.0,1.53,0.62,0.07
2023-02-16,0.0,1.57,0.36,0.02
2023-02-17,0.0,1.7,0.17,0.0
2023-02-20,-0.01,1.48,0.03,0.0
2023-02-21,-0.02,1.35,0.0,0.0
2023-02-22,-0.04,1.14,0.0,0.0
2023-02-23,-0.06,0.8,-0.03,-0.01
2023-02-24,-0.09,0.61,-0.11,-0.02
2023-02-27,-0.11,0.44,-0.23,-0.04
2023-02-28,-0.12,0.26,-0.32,-0.05
2023-03-01,-0.11,0.14,-0.39,-0.04
2023-03-02,-0.1,0.06,-0.45,-0.03
2023-03-03,-0.08,0.0,-0.49,-0.01
2023-03-06,-0.04,0.0,-0.5,0.0
2023-03-07,-0.01,0.0,-0.48,0.0
2023-03-08,0.0,-0.01,-0.5,0.0
2023-03-09,0.0,-0.03,-0.5,0.0
2023-03-10,0.01,-0.02,-0.49,0.0
2023-03-13,0.06,-0.03,-0.49,0.0
2023-03-14,0.1,-0.04,-0.51,0.0
2023-03-15,0.14,-0.06,-0.53,-0.02
2023-03-16,0.2,-0.04,-0.56,-0.04
2023-03-17,0.28,-0.02,-0.56,-0.06
2023-03-20,0.34,0.0,-0.58,-0.09
2023-03-21,0.47,0.0,-0.57,-0.12
2023-03-22,0.63,0.0,-0.54,-0.13
2023-03-23,0.72,0.01,-0.5,-0.14
2023-03-24,0.82,0.06,-0.43,-0.13
2023-03-27,0.92,0.13,-0.39,-0.18
2023-03-28,0.98,0.26,-0.29,-0.17
2023-03-29,0.98,0.39,-0.23,-0.15
2023-03-30,0.99,0.43,-0.17,-0.14
2023-03-31,0.96,0.54,-0.11,-0.12
2023-04-03,0.98,0.7,-0.05,-0.1
2023-04-04,0.85,0.83,-0.01,-0.08
2023-04-06,0.79,0.98,0.0,-0.04
2023-04-07,0.8,0.99,0.0,-0.01
2023-04-10,0.78,0.94,0.01,0.0
2023-04-11,0.69,0.88,0.07,0.01
2023-04-12,0.65,1.0,0.21,0.05
2023-04-13,0.63,1.06,0.32,0.1
2023-04-14,0.56,0.96,0.38,0.16
2023-04-17,0.49,0.94,0.49,0.24
2023-04-18,0.39,0.8,0.6,0.28
2023-04-19,0.29,0.68,0.65,0.39
2023-04-20,0.21,0.51,0.61,0.46
2023-04-21,0.14,0.39,0.47,0.52
2023-04-24,0.08,0.27,0.2,0.4
2023-04-25,0.04,0.2,0.03,0.25
2023-04-26,0.08,0.12,0.0,0.12
2023-04-27,0.1,0.06,-0.01,0.04
2023-04-28,0.09,0.03,-0.04,0.02
2023-05-04,0.06,0.03,-0.08,0.02
2023-05-05,0.1,0.02,-0.14,0.02
2023-05-08,0.12,0.01,-0.2,0.01
2023-05-09,0.11,0.01,-0.29,0.01
2023-05-10,0.1,0.01,-0.39,0.0
2023-05-11,0.1,0.02,-0.47,0.0
2023-05-12,0.11,0.04,-0.51,0.0
2023-05-15,0.08,0.12,-0.53,0.0
2023-05-16,0.07,0.23,-0.5,0.0
2023-05-17,0.08,0.29,-0.47,-0.01
2023-05-18,0.08,0.4,-0.42,-0.01
2023-05-19,0.05,0.53,-0.38,-0.02
2023-05-22,0.03,0.76,-0.33,-0.04
2023-05-23,0.03,0.95,-0.29,-0.06
2023-05-24,0.03,1.12,-0.27,-0.1
2023-05-25,0.04,1.27,-0.23,-0.15
2023-05-26,0.03,1.52,-0.19,-0.16
2023-05-29,0.01,1.78,-0.16,-0.16
2023-05-30,0.0,2.19,-0.15,-0.17
2023-05-31,0.0,2.63,-0.13,-0.17
2023-06-01,0.0,2.95,-0.14,-0.22
2023-06-02,0.0,3.15,-0.16,-0.29
2023-06-05,0.0,3.36,-0.19,-0.35
2023-06-06,-0.01,3.48,-0.21,-0.42
2023-06-07,-0.02,3.49,-0.24,-0.47
2023-06-08,-0.04,3.65,-0.25,-0.49
2023-06-09,-0.04,3.31,-0.28,-0.47
