trade_date,event,symbol,amount,cash_after
,initial_cash,,1000000.0,1000000.0
2019-01-02,buy,SZ000929,-99867.13777860641,900132.8622213936
2019-01-02,buy,SZ002072,-99895.95711364746,800236.9051077461
2019-01-02,buy,SZ002200,-99864.47575205803,700372.4293556882
2019-01-02,buy,SZ300069,-99339.9000725174,601032.5292831708
2019-01-02,buy,SZ300106,-99721.37105259419,501311.15823057666
2019-01-02,buy,SZ300321,-99919.6265887642,401391.5316418125
2019-01-02,buy,SZ300354,-99979.39325835228,301412.1383834602
2019-01-02,buy,SZ300405,-99731.74141321183,201680.39697024834
2019-01-02,buy,SZ300489,-99715.80664916993,101964.59032107842
2019-01-02,buy,SZ300592,-99875.84858198166,2088.7417390967603
2019-02-01,sell,SZ000929,1205.593157196045,3294.3348962928053
2019-02-01,sell,SZ300069,99802.06998753548,103096.40488382828
2019-02-01,sell,SZ300106,3615.2177778720857,106711.62266170036
2019-02-01,sell,SZ300321,3490.368548965454,110201.99121066582
2019-02-01,sell,SZ300354,99937.09882284164,210139.09003350744
2019-02-01,sell,SZ300489,2249.3069092750547,212388.3969427825
2019-02-01,buy,SZ002072,-16482.321529388428,195906.07541339408
2019-02-01,buy,SZ002200,-531.9050598144531,195374.17035357963
2019-02-01,buy,SZ002633,-93828.26473032475,101545.90562325488
2019-02-01,buy,SZ002890,-93904.34483854294,7641.560784711939
2019-02-01,buy,SZ300405,-1782.0004272460938,5859.560357465845
2019-02-01,buy,SZ300592,-1677.1733093261719,4182.387048139673
2019-03-01,sell,SZ002072,13121.242980003357,17303.63002814303
2019-03-01,sell,SZ002890,112904.88919956207,130208.5192277051
2019-03-01,buy,SH603286,-113973.59642093658,16234.922806768518
2019-03-01,buy,SZ000929,-2869.7655487060547,13365.157258062463
2019-03-01,buy,SZ002200,-1265.5212211608887,12099.636036901575
2019-03-01,buy,SZ002633,-1749.3613052368164,10350.274731664758
2019-03-01,buy,SZ300106,-2462.7207565307617,7887.553975133997
2019-03-01,buy,SZ300321,-1407.7920722961426,6479.761902837854
2019-03-01,buy,SZ300405,-434.6384811401367,6045.123421697717
2019-03-01,buy,SZ300489,-1797.2212600708008,4247.9021616269165
2019-04-01,sell,SH603286,124367.95434356689,128615.8565051938
2019-04-01,sell,SZ000929,128444.42846265793,257060.28496785174
2019-04-01,sell,SZ002633,140413.93724387168,397474.22221172345
2019-04-01,sell,SZ300489,5127.402323722839,402601.6245354463
2019-04-01,sell,SZ300592,2273.411217880249,404875.03575332655
2019-04-01,buy,SZ002072,-20027.77028301716,384847.2654703094
