trade_date,event,symbol,amount,cash_after
2020-12-01,buy,SH600051,-909.8996202468873,407928.27447686164
2020-12-01,buy,SH600449,-1328.9764574050903,406599.29801945656
2020-12-01,buy,SH600668,-73234.73835017762,333364.5596692789
2020-12-01,buy,SH600750,-4868.248934745789,328496.3107345331
2020-12-01,buy,SH601677,-73035.91458118807,255460.39615334506
2020-12-01,buy,SZ000581,-2236.6411487579344,253223.75500458712
2020-12-01,buy,SZ000922,-7326.542969703674,245897.21203488344
2020-12-01,buy,SZ002100,-73050.7237537857,172846.48828109773
2020-12-01,buy,SZ002236,-72314.97430486542,100531.51397623231
2020-12-01,buy,SZ002406,-4831.826079559326,95699.68789667299
2020-12-01,buy,SZ002432,-8666.984672546387,87032.7032241266
2020-12-01,buy,SZ002540,-73589.43843690073,13443.264787225868
2021-01-04,sell,SH600668,67697.88545602729,81141.15024325316
2021-01-04,sell,SH600750,68614.45716909741,149755.60741235057
2021-01-04,sell,SH601677,7803.501377922058,157559.1087902726
2021-01-04,sell,SZ000922,9414.642522644042,166973.75131291666
2021-01-04,sell,SZ002124,1002.4162788944244,167976.1675918111
2021-01-04,sell,SZ002432,1689.0043091461184,169665.1719009572
2021-01-04,sell,SZ002540,73038.23741755483,242703.40931851204
2021-01-04,sell,SZ300552,81653.5814722751,324356.99079078715
2021-01-04,buy,SH600023,-70018.92385372803,254338.0669370591
2021-01-04,buy,SH600051,-1688.5187412261962,252649.5481958329
2021-01-04,buy,SH600261,-3778.607380104065,248870.94081572883
2021-01-04,buy,SH600273,-69402.01166076899,179468.92915495986
2021-01-04,buy,SH600449,-4723.712334442139,174745.21682051773
2021-01-04,buy,SH600720,-4970.818108367919,169774.39871214982
2021-01-04,buy,SH601000,-389.76930532455447,169384.62940682526
2021-01-04,buy,SH601006,-560.2022165298462,168824.42719029542
2021-01-04,buy,SH601088,-69444.22065593925,99380.20653435617
2021-01-04,buy,SH603556,-2531.6853969573976,96848.52113739877
2021-01-04,buy,SZ000581,-4025.4649894714357,92823.05614792733
2021-01-04,buy,SZ002100,-9036.165239715576,83786.89090821176
2021-01-04,buy,SZ002381,-70153.03459533285,13633.85631287891
2021-01-04,buy,SZ002394,-966.2797029495239,12667.576609929387
2021-01-04,buy,SZ002406,-3139.8489594459534,9527.727650483434
2021-02-01,sell,SH600023,67395.17770968926,76922.90536017269
2021-02-01,sell,SH601006,1634.8908013264656,78557.79616149915
2021-02-01,sell,SH601088,65619.04759975307,144176.84376125224
2021-02-01,sell,SZ000581,66437.92758033279,210614.77134158503
2021-02-01,sell,SZ000922,73174.71613110306,283789.4874726881
2021-02-01,sell,SZ002100,979.6098353248595,284769.09730801295
2021-02-01,sell,SZ002236,83080.39342530763,367849.4907333206
2021-02-01,sell,SZ002381,7085.500600310706,374934.9913336313
2021-02-01,buy,SH600051,-5222.459502887726,369712.53183074354
2021-02-01,buy,SH600261,-902.3589819908143,368810.1728487527
2021-02-01,buy,SH600273,-5663.471096038818,363146.7017527139
