date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2014-03-24,9312756.126534842,9312756.126534842,0.0,0.0,9347874.239172311,-0.9988403840529655,0.0,0.93678117
2014-03-25,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9935593772112103,0.0,0.93587303
2014-03-26,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-1.026191815758948,0.0,0.93441397
2014-03-27,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9736653865035999,0.0,0.9278117
2014-03-28,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9509133130595527,0.0,0.92620194
2014-03-31,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9285089686537942,0.0,0.9237616
2014-04-01,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9398261599150468,0.0,0.9309966
2014-04-02,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.944108497155135,0.0,0.9385802
2014-04-03,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.8851579646496581,0.0,0.9318144
2014-04-04,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.9278955545884627,0.0,0.9406203
2014-04-08,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.5368610126761366,0.0,0.9629364
2014-04-09,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.6091080258343518,0.0,0.9634959
2014-04-10,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.10265469491343912,0.0,0.97862005
2014-04-11,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.12955619596450763,0.0,0.9772901
2014-04-14,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.24706788325226647,0.0,0.97640353
2014-04-15,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.32420629064942735,0.0,0.9595534
2014-04-16,9312756.126534842,9312756.126534842,0.0,0.0,0.0,-0.3806551391759072,0.0,0.96087474
2014-04-17,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.5324194302776588,0.0,0.95754784
2014-04-18,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.530646460888073,0.0,0.9574101
2014-04-21,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.44512209722106794,0.0,0.94138646
2014-04-22,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.37858149333894076,0.0,0.94549674
2014-04-23,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.44183348660182387,0.0,0.9445799
2014-04-24,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.34231953141166144,0.0,0.94277227
2014-04-25,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.2490214346075211,0.0,0.9330281
2014-04-28,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.13732837832047393,0.0,0.9188853
2014-04-29,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.126858854048628,0.0,0.9289996
2014-04-30,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.31484250879467623,0.0,0.9290814
2014-05-05,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.35700575543046786,0.0,0.92813873
2014-05-06,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.7045182666913183,0.0,0.9285089
2014-05-07,9312756.126534842,9312756.126534842,0.0,0.0,0.0,0.9655168754524364,0.0,0.91989666
2014-05-08,9287116.830191296,2.396518539171666e-10,9287116.830191296,1.0,9287116.830191296,0.2541481993331337,1.0,0.9191133
2014-05-09,9280202.787934769,2.396518539171666e-10,9280202.787934769,1.0,0.0,0.48552547226686854,1.0,0.918429
2014-05-12,9480861.847168595,2.396518539171666e-10,9480861.847168595,1.0,0.0,0.40787252690945314,1.0,0.93828756
2014-05-13,9458246.763926284,2.396518539171666e-10,9458246.763926284,1.0,0.0,0.08302136846992628,1.0,0.9360494
2014-05-14,9447461.469417358,2.396518539171666e-10,9447461.469417358,1.0,0.0,0.007779208093107964,1.0,0.93498206
2014-05-15,9324431.258982668,2.396518539171666e-10,9324431.258982668,1.0,0.0,0.09573818636813254,1.0,0.92280614
2014-05-16,9332563.028652096,2.396518539171666e-10,9332563.028652096,1.0,0.0,0.18880755109070832,1.0,0.9236109
2014-05-19,9198573.271501277,2.396518539171666e-10,9198573.271501277,1.0,0.0,-0.40299441204042585,1.0,0.91035044
2014-05-20,9201313.412934998,2.396518539171666e-10,9201313.412934998,1.0,0.0,-0.32138578621483205,1.0,0.91062164
2014-05-21,9288900.113013538,2.396518539171666e-10,9288900.113013538,1.0,0.0,-0.3661825326634014,1.0,0.91928977
2014-05-22,9266982.038600037,2.396518539171666e-10,9266982.038600037,1.0,0.0,-0.4200569692465395,1.0,0.91712064
2014-05-23,9343261.7065668,2.396518539171666e-10,9343261.7065668,1.0,0.0,-0.6299921256557056,1.0,0.92466974
2014-05-26,9376183.14550292,2.396518539171666e-10,9376183.14550292,1.0,0.0,-0.6500763787780987,1.0,0.92792785
2014-05-27,9338347.998127453,2.396518539171666e-10,9338347.998127453,1.0,0.0,-0.6639019520283244,1.0,0.9241835
2014-05-28,9434328.355695603,2.396518539171666e-10,9434328.355695603,1.0,0.0,-0.5661238881721474,1.0,0.9336823
2014-05-29,9372616.579858433,2.396518539171666e-10,9372616.579858433,1.0,0.0,-0.5519282307091663,1.0,0.9275749
2014-05-30,9378271.114933077,2.396518539171666e-10,9378271.114933077,1.0,0.0,-0.5600848091242776,1.0,0.9281345
2014-06-03,9349828.263427677,2.396518539171666e-10,9349828.263427677,1.0,0.0,-0.5891129592774131,1.0,0.9253196
2014-06-04,9255675.006488258,2.396518539171666e-10,9255675.006488258,1.0,0.0,-0.5589148308917776,1.0,0.9160016
2014-06-05,9352785.455856333,2.396518539171666e-10,9352785.455856333,1.0,0.0,-0.6349887016894447,1.0,0.9256123
2014-06-06,9283725.535772767,2.396518539171666e-10,9283725.535772767,1.0,0.0,-0.7733082888435014,1.0,0.91877764
2014-06-09,9281811.81854981,2.396518539171666e-10,9281811.81854981,1.0,0.0,-0.7838045151542564,1.0,0.9185883
2014-06-10,9399188.512928613,2.396518539171666e-10,9399188.512928613,1.0,0.0,-0.7211988052025531,1.0,0.93020463
2014-06-11,9397014.945922988,2.396518539171666e-10,9397014.945922988,1.0,0.0,-0.8948395798004716,1.0,0.9299895
2014-06-12,9329824.072463099,9329824.072463099,0.0,0.0,9365006.547791855,-0.9505826225221137,0.0,0.92682177
2014-06-13,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.6637892101869635,0.0,0.9366478
2014-06-16,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.6215907976823184,0.0,0.9433705
2014-06-17,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.44053000450962787,0.0,0.93382007
2014-06-18,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.42724198944208774,0.0,0.9297614
2014-06-19,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.7908000560428715,0.0,0.9154162
2014-06-20,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.6155518973969439,0.0,0.91964275
2014-06-23,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.5293068052434342,0.0,0.918515
2014-06-24,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.44195771335827816,0.0,0.9231247
2014-06-25,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.36989656796546944,0.0,0.91819656
2014-06-26,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.33209427814517617,0.0,0.92495805
2014-06-27,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.32176075189859615,0.0,0.92546594
2014-06-30,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.2690853347661001,0.0,0.9318617
2014-07-01,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.3007652843050463,0.0,0.93162066
2014-07-02,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.3160922860928131,0.0,0.9343365
2014-07-03,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.2075076003110871,0.0,0.93834776
2014-07-04,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.26960679027966883,0.0,0.9377065
2014-07-07,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.2978355683470891,0.0,0.93666923
2014-07-08,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.3419661328109232,0.0,0.9384683
2014-07-09,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.37252874244185696,0.0,0.92479885
2014-07-10,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.4881935798968483,0.0,0.92227674
2014-07-11,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.5135597351794919,0.0,0.9244976
2014-07-14,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.4802310847325733,0.0,0.9347195
2014-07-15,9329824.072463099,9329824.072463099,0.0,0.0,0.0,0.33402077794745305,0.0,0.9361054
2014-07-16,9329824.072463099,9329824.072463099,0.0,0.0,0.0,0.20062084048985726,0.0,0.9343365
2014-07-17,9329824.072463099,9329824.072463099,0.0,0.0,0.0,0.044693614112723684,0.0,0.928397
2014-07-18,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.3228817825188558,0.0,0.93143994
2014-07-21,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.6000282383817421,0.0,0.93236953
2014-07-22,9329824.072463099,9329824.072463099,0.0,0.0,0.0,-0.3589162336691536,0.0,0.9437321
2014-07-23,9329824.072463099,9329824.072463099,0.0,0.0,0.0,0.023755512097380527,0.0,0.94593996
2014-07-24,9329824.072463099,9329824.072463099,0.0,0.0,0.0,2.6322745078637197,0.0,0.9628073
2014-07-25,9306924.039326357,0.0,9306924.039326357,1.0,9306924.039326357,1.72068782954383,1.0,0.97289145
2014-07-28,9568166.104631895,0.0,9568166.104631895,1.0,0.0,4.196098973300162,1.0,1.0002002
2014-07-29,9598922.143621443,0.0,9598922.143621443,1.0,0.0,2.559858025174604,1.0,1.0034152
2014-07-30,9560384.479459696,0.0,9560384.479459696,1.0,0.0,1.9783171422814048,1.0,0.9993867
2014-07-31,9676656.392102709,0.0,9676656.392102709,1.0,0.0,1.8826538975889404,1.0,1.0115411
2014-08-01,9590811.54074236,0.0,9590811.54074236,1.0,0.0,1.9249001875871818,1.0,1.0025674
2014-08-04,9781112.120130165,0.0,9781112.120130165,1.0,0.0,2.0250054550985843,1.0,1.0224603
2014-08-05,9755296.535207916,0.0,9755296.535207916,1.0,0.0,1.755074950476137,1.0,1.0197617
2014-08-06,9730057.867202722,0.0,9730057.867202722,1.0,0.0,1.716920426153808,1.0,1.0171235
2014-08-07,9582823.460352352,0.0,9582823.460352352,1.0,0.0,1.7635835687667583,1.0,1.0017323
2014-08-08,9597934.245756784,0.0,9597934.245756784,1.0,0.0,1.5290771787939093,1.0,1.003312
2014-08-11,9738827.39023958,0.0,9738827.39023958,1.0,0.0,1.3441392999902355,1.0,1.0180401
2014-08-12,9704654.227972083,0.0,9704654.227972083,1.0,0.0,1.0925884171218885,1.0,1.0144678
2014-08-13,9712270.881918836,0.0,9712270.881918836,1.0,0.0,1.068778904443811,1.0,1.015264
2014-08-14,9617779.030010704,0.0,9617779.030010704,1.0,0.0,0.7918365947510022,1.0,1.0053865
2014-08-15,9719435.070925623,0.0,9719435.070925623,1.0,0.0,0.7500187493904776,1.0,1.0160129
2014-08-18,9776747.618235914,0.0,9776747.618235914,1.0,0.0,0.13469082967288448,1.0,1.0220041
2014-08-19,9777612.028867489,0.0,9777612.028867489,1.0,0.0,-0.26370826938181935,1.0,1.0220945
2014-08-20,9742080.50703609,0.0,9742080.50703609,1.0,0.0,-1.0989014418388845,1.0,1.0183802
2014-08-21,9656669.055521907,9656669.055521907,0.0,0.0,9693084.053078681,-0.6414284010580396,0.0,1.0132583
2014-08-22,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.7734286594184951,0.0,1.0180445
2014-08-25,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.8000460157688243,0.0,1.0083605
2014-08-26,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.761186901927752,0.0,1.0002819
2014-08-27,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.6957721758626126,0.0,1.0017884
2014-08-28,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.6320615335625824,0.0,0.99476856
2014-08-29,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5929891586188204,0.0,1.0063936
2014-09-01,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5890126636955623,0.0,1.0137233
2014-09-02,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.1941458056725339,0.0,1.0271258
2014-09-03,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.006907640149685121,0.0,1.0367582
2014-09-04,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.22698829217856778,0.0,1.0442384
2014-09-05,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.38623997919110625,0.0,1.0541548
2014-09-09,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.4003931577895445,0.0,1.052416
2014-09-10,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.3239287528432014,0.0,1.0469112
2014-09-11,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.7780051694967065,0.0,1.0430462
2014-09-12,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.7740708970314922,0.0,1.0494635
2014-09-15,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.6978611251828009,0.0,1.04896
2014-09-16,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.7167019757560155,0.0,1.02812
2014-09-17,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.7682788755517532,0.0,1.0335258
2014-09-18,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.6739225631571281,0.0,1.0366807
2014-09-19,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.6611559734411249,0.0,1.0438037
2014-09-22,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.6205930084895381,0.0,1.0238807
2014-09-23,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.36343634628409466,0.0,1.0327209
2014-09-24,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.06157901095121447,0.0,1.0509698
2014-09-25,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.14311412549328617,0.0,1.0488652
2014-09-26,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.573389706023194,0.0,1.0489641
2014-09-29,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.65893757763882,0.0,1.0535264
2014-09-30,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.7439612300883856,0.0,1.0548995
2014-10-08,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.7073485751936728,0.0,1.066688
2014-10-09,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.615560096665608,0.0,1.0682288
2014-10-10,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5361623576056981,0.0,1.0616996
2014-10-13,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5117422068563442,0.0,1.0566038
2014-10-14,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.4952162544211276,0.0,1.0529927
2014-10-15,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.4742138323328447,0.0,1.0604428
2014-10-16,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.37537248175656257,0.0,1.052063
2014-10-17,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.09119236081137735,0.0,1.0509139
2014-10-20,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.3747857646876443,0.0,1.0565004
2014-10-21,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5439286822916474,0.0,1.0473244
2014-10-22,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.5966422227465499,0.0,1.040976
2014-10-23,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.4679025507868424,0.0,1.031206
2014-10-24,9656669.055521907,9656669.055521907,0.0,0.0,0.0,-0.48841545566831984,0.0,1.028955
2014-10-27,9656669.055521907,9656669.055521907,0.0,0.0,0.0,0.8544751222545872,0.0,1.0195379
2014-10-28,9630082.919662448,1.0636540537234396e-09,9630082.919662446,1.0,9630082.919662446,0.4012352068144277,1.0,1.0401195
2014-10-29,9768478.10091565,1.0636540537234396e-09,9768478.100915648,1.0,0.0,0.23189212977251428,1.0,1.0550672
2014-10-30,9838412.864209719,1.0636540537234396e-09,9838412.864209717,1.0,0.0,0.31495721329869747,1.0,1.0626206
2014-10-31,9995377.88714829,1.0636540537234396e-09,9995377.887148289,1.0,0.0,1.1174924683144987,1.0,1.0795741
2014-11-03,10012233.417221917,1.0636540537234396e-09,10012233.417221915,1.0,0.0,0.6083360634731311,1.0,1.0813946
2014-11-04,10014704.042780016,1.0636540537234396e-09,10014704.042780014,1.0,0.0,0.338172679829915,1.0,1.0816615
2014-11-05,9975971.431517322,1.0636540537234396e-09,9975971.43151732,1.0,0.0,0.23731181246039085,1.0,1.077478
2014-11-06,9986411.365139812,1.0636540537234396e-09,9986411.36513981,1.0,0.0,0.235053356538901,1.0,1.0786057
2014-11-07,9970791.147845237,1.0636540537234396e-09,9970791.147845235,1.0,0.0,0.5456223089439418,1.0,1.0769185
2014-11-10,10224149.783828394,1.0636540537234396e-09,10224149.783828393,1.0,0.0,0.9600566066124602,1.0,1.1042831
2014-11-11,10195777.73990987,1.0636540537234396e-09,10195777.739909869,1.0,0.0,1.9472638295876492,1.0,1.1012187
2014-11-12,10338077.742056485,1.0636540537234396e-09,10338077.742056483,1.0,0.0,2.246997871657787,1.0,1.1165881
2014-11-13,10280018.041441144,1.0636540537234396e-09,10280018.041441143,1.0,0.0,1.9106084437401645,1.0,1.1103172
2014-11-14,10285357.991390793,1.0636540537234396e-09,10285357.99139079,1.0,0.0,1.5815536503679695,1.0,1.1108941
2014-11-17,10229609.250055987,1.0636540537234396e-09,10229609.250055986,1.0,0.0,1.5855430593844506,1.0,1.1048728
2014-11-18,10127277.171951115,1.0636540537234396e-09,10127277.171951113,1.0,0.0,1.5364115651573316,1.0,1.0938201
2014-11-19,10110541.158155432,1.0636540537234396e-09,10110541.15815543,1.0,0.0,1.3164721449920775,1.0,1.0920125
2014-11-20,10110063.09304366,1.0636540537234396e-09,10110063.093043659,1.0,0.0,1.0497042001543133,1.0,1.0919609
2014-11-21,10294802.578511043,1.0636540537234396e-09,10294802.57851104,1.0,0.0,1.2542867184175222,1.0,1.1119142
2014-11-24,10557008.220224734,1.0636540537234396e-09,10557008.220224733,1.0,0.0,2.265088605480341,1.0,1.1402342
2014-11-25,10701659.331651507,1.0636540537234396e-09,10701659.331651505,1.0,0.0,1.6854198512840604,1.0,1.1558577
2014-11-26,10850933.295360273,1.0636540537234396e-09,10850933.29536027,1.0,0.0,1.190557631319233,1.0,1.1719803
2014-11-27,10976337.617433641,1.0636540537234396e-09,10976337.61743364,1.0,0.0,0.8565059921522236,1.0,1.185525
2014-11-28,11192836.68632249,1.0636540537234396e-09,11192836.686322488,1.0,0.0,1.1998321252964872,1.0,1.2089084
2014-12-01,11236630.998700248,1.0636540537234396e-09,11236630.998700246,1.0,0.0,0.9748576184064703,1.0,1.2136385
2014-12-02,11651577.509903971,1.0636540537234396e-09,11651577.50990397,1.0,0.0,1.8316609472790133,1.0,1.2584558
2014-12-03,11825357.912916547,1.0636540537234396e-09,11825357.912916545,1.0,0.0,2.2737480817187974,1.0,1.2772254
2014-12-04,12370491.264753193,1.0636540537234396e-09,12370491.26475319,1.0,0.0,2.575746931074551,1.0,1.3361037
2014-12-05,12452341.24072561,1.0636540537234396e-09,12452341.240725609,1.0,0.0,3.3069582857175317,1.0,1.3449441
2014-12-08,12962366.685916549,1.0636540537234396e-09,12962366.685916547,1.0,0.0,3.5558262752956944,1.0,1.4000306
2014-12-09,12380692.1658198,1.0636540537234396e-09,12380692.165819798,1.0,0.0,4.61068979897811,1.0,1.3372055
2014-12-10,12837519.795233272,1.0636540537234396e-09,12837519.79523327,1.0,0.0,4.291917254226065,1.0,1.3865463
2014-12-11,12683942.311797643,1.0636540537234396e-09,12683942.311797641,1.0,0.0,3.4576731873453133,1.0,1.3699588
2014-12-12,12724668.417227587,1.0636540537234396e-09,12724668.417227585,1.0,0.0,2.8599311048998692,1.0,1.3743575
2014-12-15,12820305.716325818,1.0636540537234396e-09,12820305.716325816,1.0,0.0,2.4776863305668355,1.0,1.384687
2014-12-16,13163683.45262297,1.0636540537234396e-09,13163683.452622969,1.0,0.0,2.0485139283064737,1.0,1.4217743
2014-12-17,13391618.735357475,1.0636540537234396e-09,13391618.735357473,1.0,0.0,1.588455296850822,1.0,1.446393
2014-12-18,13333160.335908683,1.0636540537234396e-09,13333160.335908681,1.0,0.0,1.1716732034121669,1.0,1.440079
2014-12-19,13481558.469393149,1.0636540537234396e-09,13481558.469393147,1.0,0.0,0.9336029633007792,1.0,1.4561071
2014-12-22,13526627.310828656,1.0636540537234396e-09,13526627.310828654,1.0,0.0,0.571750893615883,1.0,1.4609749
2014-12-23,13249438.2494888,1.0636540537234396e-09,13249438.249488799,1.0,0.0,0.3279734407703416,1.0,1.4310365
