date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2008-05-21,46777044.55660337,0.0,46777044.55660337,1.0,0.0,0.01778416623684942,1.0,4.3188906
2008-05-22,45891595.96263034,0.0,45891595.96263034,1.0,0.0,-0.0005378667442794693,1.0,4.237138
2008-05-23,45724086.413268425,45724086.413268425,0.0,0.0,45724086.413268425,-0.018445343663543223,0.0,4.195708
2008-05-26,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.045485346931288806,0.0,4.063357
2008-05-27,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06258572628483883,0.0,4.082742
2008-05-28,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.06195644106759124,0.0,4.1969404
2008-05-29,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.0721455750177391,0.0,4.0880733
2008-05-30,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07477123301169764,0.0,4.122848
2008-06-02,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07373691934562832,0.0,4.1394014
2008-06-03,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07322690023661149,0.0,4.1260214
2008-06-04,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.07988387907547434,0.0,4.0493145
2008-06-05,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.08775194701965416,0.0,4.0096083
2008-06-06,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.0949031914682501,0.0,3.9837618
2008-06-10,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.13319542341487223,0.0,3.6607454
2008-06-11,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1673378086589783,0.0,3.5851002
2008-06-12,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.196586589244228,0.0,3.5215447
2008-06-13,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.22785123517533012,0.0,3.40109
2008-06-16,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2504984745144716,0.0,3.3704026
2008-06-17,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2765362951306578,0.0,3.2453244
2008-06-18,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.273132487790527,0.0,3.414961
2008-06-19,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.29289846789230767,0.0,3.1658661
2008-06-20,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2934081138775184,0.0,3.2533045
2008-06-23,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.29638180293113514,0.0,3.1851141
2008-06-24,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.28626049437357315,0.0,3.255873
2008-06-25,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2598694806363486,0.0,3.3901532
2008-06-26,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.23489947144946122,0.0,3.4031336
2008-06-27,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2328964577406678,0.0,3.214888
2008-06-30,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2306507608290982,0.0,3.1872604
2008-07-01,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.23672030793472798,0.0,3.0805511
2008-07-02,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.23724736271340463,0.0,3.081978
2008-07-03,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.22638990011283822,0.0,3.1516297
2008-07-04,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.2170671900408494,0.0,3.1302125
2008-07-07,45724086.413268425,45724086.413268425,0.0,0.0,0.0,-0.1895272952877245,0.0,3.2910814
