date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2016-09-28,399979080.6660662,0.0,399979080.6660662,1.0,0.0,0.5488205838915937,1.0,1.1542199
2016-09-29,401650369.4767424,0.0,401650369.4767424,1.0,0.0,0.5470548474890151,1.0,1.1590427
2016-09-30,402750928.31518817,0.0,402750928.31518817,1.0,0.0,0.5679792926135839,1.0,1.1622186
2016-10-10,407775904.7639569,0.0,407775904.7639569,1.0,0.0,0.5532083674005701,1.0,1.1767192
2016-10-11,409346913.3452049,0.0,409346913.3452049,1.0,0.0,0.20140691293169957,1.0,1.1812526
2016-10-12,408536027.16255033,0.0,408536027.16255033,1.0,0.0,0.025666616100073637,1.0,1.1789126
2016-10-13,408862858.90827435,0.0,408862858.90827435,1.0,0.0,-0.04465464900508156,1.0,1.1798558
2016-10-14,409259019.47908753,0.0,409259019.47908753,1.0,0.0,-0.4400132030991062,1.0,1.1809989
2016-10-17,405796378.25646144,0.0,405796378.25646144,1.0,0.0,-0.0837072670457641,1.0,1.1710068
2016-10-18,411175424.84708756,0.0,411175424.84708756,1.0,0.0,0.15582295584483705,1.0,1.1865292
2016-10-19,410545286.74356735,0.0,410545286.74356735,1.0,0.0,0.18829127518929675,1.0,1.1847107
2016-10-20,410837454.0767467,0.0,410837454.0767467,1.0,0.0,0.006908103572392893,1.0,1.1855539
2016-10-21,411968964.3195315,0.0,411968964.3195315,1.0,0.0,0.14740590382253366,1.0,1.188819
2016-10-24,416901086.55528325,0.0,416901086.55528325,1.0,0.0,0.7272368577782005,1.0,1.2030517
2016-10-25,416885016.1916433,0.0,416885016.1916433,1.0,0.0,0.5568905958160199,1.0,1.2030053
2016-10-26,415318938.9494185,0.0,415318938.9494185,1.0,0.0,0.4671355680123585,1.0,1.1984861
2016-10-27,414192389.0535334,0.0,414192389.0535334,1.0,0.0,0.6701264529929959,1.0,1.1952353
2016-10-28,413502842.8187233,0.0,413502842.8187233,1.0,0.0,0.7794346771398327,1.0,1.1932454
2016-10-31,413026214.39820397,0.0,413026214.39820397,1.0,0.0,0.5557510417546175,1.0,1.19187
2016-11-01,415845083.8153049,0.0,415845083.8153049,1.0,0.0,0.4350603386695327,1.0,1.2000043
2016-11-02,412663470.9012413,0.0,412663470.9012413,1.0,0.0,0.1866018860713769,1.0,1.1908232
2016-11-03,416592848.85846394,0.0,416592848.85846394,1.0,0.0,0.5558646785909106,1.0,1.2021623
2016-11-04,415240965.77710056,0.0,415240965.77710056,1.0,0.0,0.447784819780448,1.0,1.1982611
2016-11-07,415540559.12669116,0.0,415540559.12669116,1.0,0.0,0.07869689771055953,1.0,1.1991256
2016-11-08,417339337.55505234,0.0,417339337.55505234,1.0,0.0,-0.22041351382204133,1.0,1.2043164
2016-11-09,415102308.1269221,0.0,415102308.1269221,1.0,0.0,-0.6235592095866435,1.0,1.197861
2016-11-10,419752183.72329384,0.0,419752183.72329384,1.0,0.0,-0.5512426562904166,1.0,1.2112792
2016-11-11,423046463.2300965,0.0,423046463.2300965,1.0,0.0,0.6448631534803229,1.0,1.2207854
2016-11-14,424659533.2324237,0.0,424659533.2324237,1.0,0.0,1.1700392032311528,1.0,1.2254403
2016-11-15,424612511.4644448,0.0,424612511.4644448,1.0,0.0,0.4568251884106294,1.0,1.2253046
2016-11-16,424577847.05190015,0.0,424577847.05190015,1.0,0.0,0.19540474391669713,1.0,1.2252045
2016-11-17,425438220.6720452,0.0,425438220.6720452,1.0,0.0,0.3969830766531898,1.0,1.2276874
2016-11-18,423076167.2957415,0.0,423076167.2957415,1.0,0.0,0.45420574394870294,1.0,1.2208711
2016-11-21,426003990.2973759,0.0,426003990.2973759,1.0,0.0,0.7167799110807082,1.0,1.2293199
2016-11-22,429377490.3151906,0.0,429377490.3151906,1.0,0.0,0.5433778205763986,1.0,1.2390549
2016-11-23,430166098.4486115,0.0,430166098.4486115,1.0,0.0,0.5570504701580088,1.0,1.2413305
2016-11-24,431900508.3987831,0.0,431900508.3987831,1.0,0.0,0.6310773431289946,1.0,1.2463355
2016-11-25,435931384.9162515,0.0,435931384.9162515,1.0,0.0,0.8807730252820287,1.0,1.2579675
2016-11-28,437637338.13947225,0.0,437637338.13947225,1.0,0.0,0.6645171884023207,1.0,1.2628903
2016-11-29,441222537.6407603,0.0,441222537.6407603,1.0,0.0,1.3182934102221016,1.0,1.2732362
2016-11-30,437998834.2977409,0.0,437998834.2977409,1.0,0.0,1.3172978839883338,1.0,1.2639334
2016-12-01,441346343.25811625,0.0,441346343.25811625,1.0,0.0,1.1304904205532618,1.0,1.2735934
2016-12-02,436878434.07169634,0.0,436878434.07169634,1.0,0.0,1.1010640838194936,1.0,1.2607003
2016-12-05,429507503.6181404,0.0,429507503.6181404,1.0,0.0,1.436566116548949,1.0,1.2394301
2016-12-06,428237306.71730053,0.0,428237306.71730053,1.0,0.0,1.4054941166401407,1.0,1.2357646
2016-12-07,430292369.735479,0.0,430292369.735479,1.0,0.0,1.5600002966983852,1.0,1.2416949
2016-12-08,429597863.15376925,0.0,429597863.15376925,1.0,0.0,1.7249957416331403,1.0,1.2396908
2016-12-09,432514547.1307868,0.0,432514547.1307868,1.0,0.0,1.5864385978509883,1.0,1.2481074
2016-12-12,422051115.9601021,0.0,422051115.9601021,1.0,0.0,0.4801633687240749,1.0,1.2179132
2016-12-13,421538575.7883441,0.0,421538575.7883441,1.0,0.0,0.30991309932958266,1.0,1.2164341
2016-12-14,418308693.7676075,0.0,418308693.7676075,1.0,0.0,0.3833305311546417,1.0,1.2071136
2016-12-15,413539972.9007794,0.0,413539972.9007794,1.0,0.0,0.4273324880319044,1.0,1.1933526
2016-12-16,414233232.14379513,0.0,414233232.14379513,1.0,0.0,0.6986731104948831,1.0,1.195353
2016-12-19,412122474.0025324,0.0,412122474.0025324,1.0,0.0,0.9646269360383257,1.0,1.189262
2016-12-20,409656398.38071823,0.0,409656398.38071823,1.0,0.0,0.9625623206540392,1.0,1.1821457
2016-12-21,413305995.36807245,0.0,413305995.36807245,1.0,0.0,0.9961085253067633,1.0,1.1926774
2016-12-22,412950677.88752097,0.0,412950677.88752097,1.0,0.0,1.206450531863152,1.0,1.1916519
2016-12-23,409475679.3094606,0.0,409475679.3094606,1.0,0.0,1.0625502339048913,1.0,1.1816242
2016-12-26,411307874.8116723,0.0,411307874.8116723,1.0,0.0,0.9001519128071723,1.0,1.1869113
2016-12-27,410563851.78459543,0.0,410563851.78459543,1.0,0.0,1.059039901850809,1.0,1.1847644
2016-12-28,408768786.36443985,0.0,408768786.36443985,1.0,0.0,1.0156951936123821,1.0,1.1795843
2016-12-29,408257493.53137594,0.0,408257493.53137594,1.0,0.0,1.0541105996159614,1.0,1.1781089
2016-12-30,409782698.6754624,0.0,409782698.6754624,1.0,0.0,1.3309584636423168,1.0,1.1825101
2017-01-03,413762811.4088696,0.0,413762811.4088696,1.0,0.0,1.4772142812794478,1.0,1.1939956
2017-01-04,416991475.09878874,0.0,416991475.09878874,1.0,0.0,2.1573204503571013,1.0,1.2033125
2017-01-05,416927106.62059915,0.0,416927106.62059915,1.0,0.0,2.3412302244751713,1.0,1.2031268
