date,equity,cash,market_value,position,gross_traded,signal,target,benchmark_value
2014-04-02,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.944108497155135,0.0,0.9385802
2014-04-03,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.8851579646496581,0.0,0.9318144
2014-04-04,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.9278955545884627,0.0,0.9406203
2014-04-08,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.5368610126761366,0.0,0.9629364
2014-04-09,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.6091080258343518,0.0,0.9634959
2014-04-10,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.10265469491343912,0.0,0.97862005
2014-04-11,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.12955619596450763,0.0,0.9772901
2014-04-14,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.24706788325226647,0.0,0.97640353
2014-04-15,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.32420629064942735,0.0,0.9595534
2014-04-16,9247024.555777298,9247024.555777298,0.0,0.0,0.0,-0.3806551391759072,0.0,0.96087474
2014-04-17,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.5324194302776588,0.0,0.95754784
2014-04-18,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.530646460888073,0.0,0.9574101
2014-04-21,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.44512209722106794,0.0,0.94138646
2014-04-22,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.37858149333894076,0.0,0.94549674
2014-04-23,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.44183348660182387,0.0,0.9445799
2014-04-24,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.34231953141166144,0.0,0.94277227
2014-04-25,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.2490214346075211,0.0,0.9330281
2014-04-28,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.13732837832047393,0.0,0.9188853
2014-04-29,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.126858854048628,0.0,0.9289996
2014-04-30,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.31484250879467623,0.0,0.9290814
2014-05-05,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.35700575543046786,0.0,0.92813873
2014-05-06,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.7045182666913183,0.0,0.9285089
2014-05-07,9247024.555777298,9247024.555777298,0.0,0.0,0.0,0.9655168754524364,0.0,0.91989666
2014-05-08,9239297.063772744,0.0,9239297.063772744,1.0,9224327.709611654,0.2541481993331337,1.0,0.9191133
2014-05-09,9232418.622218972,0.0,9232418.622218972,1.0,0.0,0.48552547226686854,1.0,0.918429
2014-05-12,9432044.479274146,0.0,9432044.479274146,1.0,0.0,0.40787252690945314,1.0,0.93828756
2014-05-13,9409545.842074022,0.0,9409545.842074022,1.0,0.0,0.08302136846992628,1.0,0.9360494
2014-05-14,9398816.08151321,0.0,9398816.08151321,1.0,0.0,0.007779208093107964,1.0,0.93498206
2014-05-15,9276419.358955648,0.0,9276419.358955648,1.0,0.0,0.09573818636813254,1.0,0.92280614
2014-05-16,9284509.257791182,0.0,9284509.257791182,1.0,0.0,0.18880755109070832,1.0,0.9236109
2014-05-19,9151209.41969776,0.0,9151209.41969776,1.0,0.0,-0.40299441204042585,1.0,0.91035044
2014-05-20,9153935.45202467,0.0,9153935.45202467,1.0,0.0,-0.32138578621483205,1.0,0.91062164
2014-05-21,9241071.16439457,0.0,9241071.16439457,1.0,0.0,-0.3661825326634014,1.0,0.91928977
2014-05-22,9219265.947094634,0.0,9219265.947094634,1.0,0.0,-0.4200569692465395,1.0,0.91712064
2014-05-23,9295152.847750362,0.0,9295152.847750362,1.0,0.0,-0.6299921256557056,1.0,0.92466974
2014-05-26,9327904.772772867,0.0,9327904.772772867,1.0,0.0,-0.6500763787780987,1.0,0.92792785
2014-05-27,9290264.44020839,0.0,9290264.44020839,1.0,0.0,-0.6639019520283244,1.0,0.9241835
2014-05-28,9385750.590762286,0.0,9385750.590762286,1.0,0.0,-0.5661238881721474,1.0,0.9336823
2014-05-29,9324356.571529213,0.0,9324356.571529213,1.0,0.0,-0.5519282307091663,1.0,0.9275749
2014-05-30,9329981.991158081,0.0,9329981.991158081,1.0,0.0,-0.5600848091242776,1.0,0.9281345
2014-06-03,9301685.593125824,0.0,9301685.593125824,1.0,0.0,-0.5891129592774131,1.0,0.9253196
2014-06-04,9208017.135380464,0.0,9208017.135380464,1.0,0.0,-0.5589148308917776,1.0,0.9160016
2014-06-05,9304627.558842706,0.0,9304627.558842706,1.0,0.0,-0.6349887016894447,1.0,0.9256123
2014-06-06,9235923.23127592,0.0,9235923.23127592,1.0,0.0,-0.7733082888435014,1.0,0.91877764
2014-06-09,9234019.367865752,0.0,9234019.367865752,1.0,0.0,-0.7838045151542564,1.0,0.9185883
2014-06-10,9350791.684566228,0.0,9350791.684566228,1.0,0.0,-0.7211988052025531,1.0,0.93020463
2014-06-11,9348629.309351165,0.0,9348629.309351165,1.0,0.0,-0.8948395798004716,1.0,0.9299895
2014-06-12,9296227.888959078,9296227.888959078,0.0,0.0,9331283.67412861,-0.9505826225221137,0.0,0.92682177
2014-06-13,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.6637892101869635,0.0,0.9366478
2014-06-16,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.6215907976823184,0.0,0.9433705
2014-06-17,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.44053000450962787,0.0,0.93382007
2014-06-18,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.42724198944208774,0.0,0.9297614
2014-06-19,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.7908000560428715,0.0,0.9154162
2014-06-20,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.6155518973969439,0.0,0.91964275
2014-06-23,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.5293068052434342,0.0,0.918515
2014-06-24,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.44195771335827816,0.0,0.9231247
2014-06-25,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.36989656796546944,0.0,0.91819656
2014-06-26,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.33209427814517617,0.0,0.92495805
2014-06-27,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.32176075189859615,0.0,0.92546594
2014-06-30,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.2690853347661001,0.0,0.9318617
2014-07-01,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.3007652843050463,0.0,0.93162066
2014-07-02,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.3160922860928131,0.0,0.9343365
2014-07-03,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.2075076003110871,0.0,0.93834776
2014-07-04,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.26960679027966883,0.0,0.9377065
2014-07-07,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.2978355683470891,0.0,0.93666923
2014-07-08,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.3419661328109232,0.0,0.9384683
2014-07-09,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.37252874244185696,0.0,0.92479885
2014-07-10,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.4881935798968483,0.0,0.92227674
2014-07-11,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.5135597351794919,0.0,0.9244976
2014-07-14,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.4802310847325733,0.0,0.9347195
2014-07-15,9296227.888959078,9296227.888959078,0.0,0.0,0.0,0.33402077794745305,0.0,0.9361054
2014-07-16,9296227.888959078,9296227.888959078,0.0,0.0,0.0,0.20062084048985726,0.0,0.9343365
2014-07-17,9296227.888959078,9296227.888959078,0.0,0.0,0.0,0.044693614112723684,0.0,0.928397
2014-07-18,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.3228817825188558,0.0,0.93143994
2014-07-21,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.6000282383817421,0.0,0.93236953
2014-07-22,9296227.888959078,9296227.888959078,0.0,0.0,0.0,-0.3589162336691536,0.0,0.9437321
2014-07-23,9296227.888959078,9296227.888959078,0.0,0.0,0.0,0.023755512097380527,0.0,0.94593996
2014-07-24,9296227.888959078,9296227.888959078,0.0,0.0,0.0,2.6322745078637197,0.0,0.9628073
2014-07-25,9345292.320016053,0.0,9345292.320016053,1.0,9273410.299622009,1.72068782954383,1.0,0.97289145
2014-07-28,9607611.369387137,0.0,9607611.369387137,1.0,0.0,4.196098973300162,1.0,1.0002002
2014-07-29,9638494.20175459,0.0,9638494.20175459,1.0,0.0,2.559858025174604,1.0,1.0034152
2014-07-30,9599797.664058534,0.0,9599797.664058534,1.0,0.0,1.9783171422814048,1.0,0.9993867
2014-07-31,9716548.91373726,0.0,9716548.91373726,1.0,0.0,1.8826538975889404,1.0,1.0115411
2014-08-01,9630350.162491316,0.0,9630350.162491316,1.0,0.0,1.9249001875871818,1.0,1.0025674
2014-08-04,9821435.26596189,0.0,9821435.26596189,1.0,0.0,2.0250054550985843,1.0,1.0224603
2014-08-05,9795513.254941793,0.0,9795513.254941793,1.0,0.0,1.755074950476137,1.0,1.0197617
2014-08-06,9770170.53920889,0.0,9770170.53920889,1.0,0.0,1.716920426153808,1.0,1.0171235
2014-08-07,9622329.15082248,0.0,9622329.15082248,1.0,0.0,1.7635835687667583,1.0,1.0017323
2014-08-08,9637502.231229361,0.0,9637502.231229361,1.0,0.0,1.5290771787939093,1.0,1.003312
2014-08-11,9778976.215062723,0.0,9778976.215062723,1.0,0.0,1.3441392999902355,1.0,1.0180401
2014-08-12,9744662.172148045,0.0,9744662.172148045,1.0,0.0,1.0925884171218885,1.0,1.0144678
2014-08-13,9752310.226148706,0.0,9752310.226148706,1.0,0.0,1.068778904443811,1.0,1.015264
2014-08-14,9657428.826643368,0.0,9657428.826643368,1.0,0.0,0.7918365947510022,1.0,1.0053865
2014-08-15,9759503.949899042,0.0,9759503.949899042,1.0,0.0,0.7500187493904776,1.0,1.0160129
2014-08-18,9817052.77118051,0.0,9817052.77118051,1.0,0.0,0.13469082967288448,1.0,1.0220041
2014-08-19,9817920.745390086,0.0,9817920.745390086,1.0,0.0,-0.26370826938181935,1.0,1.0220945
2014-08-20,9782242.74300322,0.0,9782242.74300322,1.0,0.0,-1.0989014418388845,1.0,1.0183802
2014-08-21,9743791.35447291,9743791.35447291,0.0,0.0,9780534.887499336,-0.6414284010580396,0.0,1.0132583
2014-08-22,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.7734286594184951,0.0,1.0180445
2014-08-25,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.8000460157688243,0.0,1.0083605
2014-08-26,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.761186901927752,0.0,1.0002819
2014-08-27,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.6957721758626126,0.0,1.0017884
2014-08-28,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.6320615335625824,0.0,0.99476856
2014-08-29,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5929891586188204,0.0,1.0063936
2014-09-01,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5890126636955623,0.0,1.0137233
2014-09-02,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.1941458056725339,0.0,1.0271258
2014-09-03,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.006907640149685121,0.0,1.0367582
2014-09-04,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.22698829217856778,0.0,1.0442384
2014-09-05,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.38623997919110625,0.0,1.0541548
2014-09-09,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.4003931577895445,0.0,1.052416
2014-09-10,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.3239287528432014,0.0,1.0469112
2014-09-11,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.7780051694967065,0.0,1.0430462
2014-09-12,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.7740708970314922,0.0,1.0494635
2014-09-15,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.6978611251828009,0.0,1.04896
2014-09-16,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.7167019757560155,0.0,1.02812
2014-09-17,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.7682788755517532,0.0,1.0335258
2014-09-18,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.6739225631571281,0.0,1.0366807
2014-09-19,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.6611559734411249,0.0,1.0438037
2014-09-22,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.6205930084895381,0.0,1.0238807
2014-09-23,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.36343634628409466,0.0,1.0327209
2014-09-24,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.06157901095121447,0.0,1.0509698
2014-09-25,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.14311412549328617,0.0,1.0488652
2014-09-26,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.573389706023194,0.0,1.0489641
2014-09-29,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.65893757763882,0.0,1.0535264
2014-09-30,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.7439612300883856,0.0,1.0548995
2014-10-08,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.7073485751936728,0.0,1.066688
2014-10-09,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.615560096665608,0.0,1.0682288
2014-10-10,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5361623576056981,0.0,1.0616996
2014-10-13,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5117422068563442,0.0,1.0566038
2014-10-14,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.4952162544211276,0.0,1.0529927
2014-10-15,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.4742138323328447,0.0,1.0604428
2014-10-16,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.37537248175656257,0.0,1.052063
2014-10-17,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.09119236081137735,0.0,1.0509139
2014-10-20,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.3747857646876443,0.0,1.0565004
2014-10-21,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5439286822916474,0.0,1.0473244
2014-10-22,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.5966422227465499,0.0,1.040976
2014-10-23,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.4679025507868424,0.0,1.031206
2014-10-24,9743791.35447291,9743791.35447291,0.0,0.0,0.0,-0.48841545566831984,0.0,1.028955
2014-10-27,9743791.35447291,9743791.35447291,0.0,0.0,0.0,0.8544751222545872,0.0,1.0195379
2014-10-28,9895069.965770759,1.0941221262328327e-09,9895069.965770757,1.0,9716965.35896174,0.4012352068144277,1.0,1.0401195
2014-10-29,10037273.310523888,1.0941221262328327e-09,10037273.310523886,1.0,0.0,0.23189212977251428,1.0,1.0550672
2014-10-30,10109132.440046178,1.0941221262328327e-09,10109132.440046176,1.0,0.0,0.31495721329869747,1.0,1.0626206
2014-10-31,10270416.605209984,1.0941221262328327e-09,10270416.605209982,1.0,0.0,1.1174924683144987,1.0,1.0795741
2014-11-03,10287735.941998677,1.0941221262328327e-09,10287735.941998675,1.0,0.0,0.6083360634731311,1.0,1.0813946
2014-11-04,10290274.550748007,1.0941221262328327e-09,10290274.550748006,1.0,0.0,0.338172679829915,1.0,1.0816615
2014-11-05,10250476.150090538,1.0941221262328327e-09,10250476.150090536,1.0,0.0,0.23731181246039085,1.0,1.077478
2014-11-06,10261203.35508912,1.0941221262328327e-09,10261203.355089119,1.0,0.0,0.235053356538901,1.0,1.0786057
2014-11-07,10245153.32267509,1.0941221262328327e-09,10245153.322675088,1.0,0.0,0.5456223089439418,1.0,1.0769185
2014-11-10,10505483.524439694,1.0941221262328327e-09,10505483.524439692,1.0,0.0,0.9600566066124602,1.0,1.1042831
2014-11-11,10476330.778613124,1.0941221262328327e-09,10476330.778613122,1.0,0.0,1.9472638295876492,1.0,1.1012187
2014-11-12,10622546.391616324,1.0941221262328327e-09,10622546.391616322,1.0,0.0,2.246997871657787,1.0,1.1165881
2014-11-13,10562889.086007096,1.0941221262328327e-09,10562889.086007094,1.0,0.0,1.9106084437401645,1.0,1.1103172
2014-11-14,10568375.973171651,1.0941221262328327e-09,10568375.97317165,1.0,0.0,1.5815536503679695,1.0,1.1108941
2014-11-17,10511093.216562646,1.0941221262328327e-09,10511093.216562644,1.0,0.0,1.5855430593844506,1.0,1.1048728
2014-11-18,10405945.308591576,1.0941221262328327e-09,10405945.308591574,1.0,0.0,1.5364115651573316,1.0,1.0938201
2014-11-19,10388748.776761277,1.0941221262328327e-09,10388748.776761275,1.0,0.0,1.3164721449920775,1.0,1.0920125
2014-11-20,10388257.556927696,1.0941221262328327e-09,10388257.556927694,1.0,0.0,1.0497042001543133,1.0,1.0919609
2014-11-21,10578080.443126095,1.0941221262328327e-09,10578080.443126094,1.0,0.0,1.2542867184175222,1.0,1.1119142
2014-11-24,10847501.090053169,1.0941221262328327e-09,10847501.090053167,1.0,0.0,2.265088605480341,1.0,1.1402342
2014-11-25,10996132.506847301,1.0941221262328327e-09,10996132.5068473,1.0,0.0,1.6854198512840604,1.0,1.1558577
2014-11-26,11149513.98105562,1.0941221262328327e-09,11149513.981055617,1.0,0.0,1.190557631319233,1.0,1.1719803
2014-11-27,11278369.002479415,1.0941221262328327e-09,11278369.002479414,1.0,0.0,0.8565059921522236,1.0,1.185525
2014-11-28,11500825.387543904,1.0941221262328327e-09,11500825.387543902,1.0,0.0,1.1998321252964872,1.0,1.2089084
2014-12-01,11545824.770072162,1.0941221262328327e-09,11545824.77007216,1.0,0.0,0.9748576184064703,1.0,1.2136385
2014-12-02,11972189.194414753,1.0941221262328327e-09,11972189.194414752,1.0,0.0,1.8316609472790133,1.0,1.2584558
2014-12-03,12150751.441576542,1.0941221262328327e-09,12150751.44157654,1.0,0.0,2.2737480817187974,1.0,1.2772254
2014-12-04,12710885.00450622,1.0941221262328327e-09,12710885.004506217,1.0,0.0,2.575746931074551,1.0,1.3361037
2014-12-05,12794987.212732283,1.0941221262328327e-09,12794987.212732282,1.0,0.0,3.3069582857175317,1.0,1.3449441
2014-12-08,13319046.819133326,1.0941221262328327e-09,13319046.819133325,1.0,0.0,3.5558262752956944,1.0,1.4000306
2014-12-09,12721366.599588009,1.0941221262328327e-09,12721366.599588007,1.0,0.0,4.61068979897811,1.0,1.3372055
2014-12-10,13190764.567710796,1.0941221262328327e-09,13190764.567710795,1.0,0.0,4.291917254226065,1.0,1.3865463
2014-12-11,13032961.155586509,1.0941221262328327e-09,13032961.155586507,1.0,0.0,3.4576731873453133,1.0,1.3699588
2014-12-12,13074807.904573463,1.0941221262328327e-09,13074807.904573461,1.0,0.0,2.8599311048998692,1.0,1.3743575
2014-12-15,13173076.816046916,1.0941221262328327e-09,13173076.816046914,1.0,0.0,2.4776863305668355,1.0,1.384687
2014-12-16,13525903.136826655,1.0941221262328327e-09,13525903.136826653,1.0,0.0,2.0485139283064737,1.0,1.4217743
2014-12-17,13760110.4213476,1.0941221262328327e-09,13760110.421347598,1.0,0.0,1.588455296850822,1.0,1.446393
2014-12-18,13700043.446072474,1.0941221262328327e-09,13700043.446072472,1.0,0.0,1.1716732034121669,1.0,1.440079
2014-12-19,13852524.990195049,1.0941221262328327e-09,13852524.990195047,1.0,0.0,0.9336029633007792,1.0,1.4561071
2014-12-22,13898833.972474946,1.0941221262328327e-09,13898833.972474944,1.0,0.0,0.571750893615883,1.0,1.4609749
2014-12-23,13614017.613302793,1.0941221262328327e-09,13614017.613302791,1.0,0.0,0.3279734407703416,1.0,1.4310365
2014-12-24,13226960.369784089,1.0941221262328327e-09,13226960.369784087,1.0,0.0,0.06666564574064467,1.0,1.3903509
2014-12-25,13657009.902292278,1.0941221262328327e-09,13657009.902292276,1.0,0.0,-0.29188042332335634,1.0,1.4355556
2014-12-26,14109129.788417082,1.0941221262328327e-09,14109129.78841708,1.0,0.0,-0.43076565864385036,1.0,1.4830801
2014-12-29,14148518.519408653,1.0941221262328327e-09,14148518.51940865,1.0,0.0,-0.5726988209197177,1.0,1.4872204
2014-12-30,14157076.48994683,1.0941221262328327e-09,14157076.489946827,1.0,0.0,-0.6775832736700734,1.0,1.4881201
2014-12-31,14468916.65586212,1.0941221262328327e-09,14468916.655862119,1.0,0.0,-0.657669604067758,1.0,1.520899
2015-01-05,14910431.182533002,1.0941221262328327e-09,14910431.182533,1.0,0.0,-0.48562675220382023,1.0,1.5673089
2015-01-06,14908465.343784938,1.0941221262328327e-09,14908465.343784936,1.0,0.0,0.2972319521386316,1.0,1.5671022
2015-01-07,14919643.473240128,1.0941221262328327e-09,14919643.473240126,1.0,0.0,0.5121984464956864,1.0,1.5682772
2015-01-08,14573532.089208897,1.0941221262328327e-09,14573532.089208895,1.0,0.0,0.5205545925676753,1.0,1.5318958
