model,year,strategy_return,benchmark_return,excess_return
quality-growth-momentum,2010,0.18789403370340074,0.09448671340942383,0.09340732029397691
quality-growth-momentum,2011,-0.23906225119611713,-0.33826887607574463,0.0992066248796275
quality-growth-momentum,2012,0.332347742264937,0.0027796030044555664,0.32956813926048145
quality-growth-momentum,2013,0.2618632178171518,0.16888439655303955,0.09297882126411228
quality-growth-momentum,2014,0.17364630977968165,0.390067458152771,-0.21642114837308934
