trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2010-01-04,SH600016,buy,103800,103800,4.821042708873748,500424.2331810951,150.1272699543285,0.0,filled
2010-01-04,SH600019,buy,61400,61400,8.146756133079528,500210.826571083,150.06324797132487,0.0,filled
2010-01-04,SH600161,buy,19000,19000,26.32984472465515,500267.0497684478,150.08011493053434,0.0,filled
2010-01-04,SH600369,buy,28200,28200,17.735449207305905,500139.66764602653,150.04190029380794,0.0,filled
2010-01-04,SH600511,buy,20400,20400,24.50698448562622,499942.4835067749,149.98274505203244,0.0,filled
2010-01-04,SH600553,buy,49400,49400,10.113643006324766,499613.96451244346,149.88418935373303,0.0,filled
2010-01-04,SH600607,buy,22000,22000,22.672666801452635,498798.66963195795,149.63960088958737,0.0,filled
2010-01-04,SH600631,buy,27800,27800,17.968496810913084,499524.21134338377,149.8572634030151,0.0,filled
2010-01-04,SH600736,buy,74600,74600,6.706940375328063,500337.7519994735,150.10132559984203,0.0,filled
2010-01-04,SH600804,buy,46300,46300,10.79464693069458,499792.152891159,149.9376458673477,0.0,filled
2010-01-04,SZ000423,buy,20200,20200,24.67676507377624,498470.6544902801,149.54119634708402,0.0,filled
2010-01-04,SZ000522,buy,37500,37500,13.326623933792114,499748.3975172043,149.92451925516127,0.0,filled
2010-01-04,SZ000527,buy,35600,35600,14.03522901725769,499654.15301437373,149.8962459043121,0.0,filled
2010-01-04,SZ002082,buy,36300,36300,13.784417695999144,500374.3623647689,150.11230870943066,0.0,filled
2010-02-01,SH600511,sell,1600,1600,25.747113389968874,41195.381423950195,12.358614427185058,41.195381423950195,filled
2010-02-01,SH600553,sell,2900,2900,10.44136855316162,30279.9688041687,9.08399064125061,30.2799688041687,filled
2010-02-01,SH600607,sell,1000,1000,23.08685821723938,23086.85821723938,6.926057465171813,23.08685821723938,filled
2010-02-01,SH600631,sell,1200,1200,18.21937225341797,21863.246704101562,6.558974011230468,21.863246704101563,filled
2010-02-01,SH600804,sell,10000,10000,13.380249735832214,133802.49735832214,40.14074920749664,133.80249735832214,filled
2010-02-01,SZ000423,sell,2700,2700,27.78251339149475,75012.78615703582,22.503835847110743,75.01278615703582,filled
2010-02-01,SZ002082,sell,3200,3200,14.659228609085083,46909.531549072264,14.072859464721677,46.90953154907226,filled
2010-02-01,SH600016,buy,8700,8700,4.328884725570679,37661.297112464905,11.298389133739471,0.0,filled
2010-02-01,SH600019,buy,15100,15100,6.3656713695526115,96121.63768024443,28.836491304073327,0.0,filled
2010-02-01,SH600161,buy,2000,2000,23.144990001678465,46289.98000335693,13.886994001007078,0.0,filled
2010-02-01,SH600263,buy,47800,47800,10.182816305160522,486738.6193866729,146.02158581600187,0.0,filled
2010-02-01,SH600369,buy,4100,4100,15.045150015830991,61685.11506490706,18.505534519472118,0.0,filled
2010-02-01,SH600736,buy,13800,13800,5.507729056358337,76006.66097774505,22.801998293323514,0.0,filled
2010-02-01,SH600831,buy,53200,53200,9.14582969379425,486558.1397098541,145.96744191295622,0.0,filled
2010-02-01,SZ000522,buy,5200,5200,11.41088125514984,59336.58252677917,17.80097475803375,0.0,filled
2010-02-01,SZ000527,buy,5200,5200,11.929313941955565,62032.432498168935,18.60972974945068,0.0,filled
2010-02-01,SZ000578,buy,20700,20700,23.469718168258666,485823.1660829544,145.74694982488631,0.0,filled
2010-02-01,SZ000980,buy,60000,60000,8.10962492275238,486577.49536514276,145.97324860954282,0.0,filled
2010-02-01,SZ002254,buy,46200,46200,10.533407253265379,486643.4151008605,145.99302453025814,0.0,filled
2010-03-01,SH600607,sell,21000,0,,0.0,0.0,0.0,missing_open
