trade_date,symbol,shares,average_cost,close,market_value
2010-01-06,SH600369,28200,17.740769842068097,17.772377014160156,501181.0317993164
2010-01-06,SH600511,20400,24.514336580971907,25.687040328979492,524015.62271118164
2010-01-06,SH600553,49400,10.116677099226663,10.371870040893555,512370.3800201416
2010-01-06,SH600607,22000,22.67946860149307,22.560041427612305,496320.9114074707
2010-01-06,SH600631,27800,17.973887359956358,17.692777633666992,491859.2182159424
2010-01-06,SH600736,74600,6.708952457440661,6.259185314178467,466935.2244377136
2010-01-06,SH600804,46300,10.797885324773787,11.315688133239746,523916.36056900024
2010-01-06,SZ000423,20200,24.684168103298376,24.227798461914062,489401.52893066406
2010-01-06,SZ000522,37500,13.330621920972252,12.728764533996582,477328.6700248718
2010-01-06,SZ000527,35600,14.039439585962867,12.950899124145508,461052.0088195801
2010-01-06,SZ002082,36300,13.788553021307944,15.08232593536377,547488.4314537048
2010-01-07,SH600016,103800,4.82248902168641,4.618733882904053,479424.5770454407
2010-01-07,SH600019,61400,8.149200159919452,7.573171615600586,464992.737197876
2010-01-07,SH600161,19000,26.337743678072545,24.80232810974121,471244.234085083
2010-01-07,SH600369,28200,17.740769842068097,17.208248138427734,485272.5975036621
2010-01-07,SH600511,20400,24.514336580971907,25.419408798217773,518555.9394836426
2010-01-07,SH600553,49400,10.116677099226663,10.371870040893555,512370.3800201416
2010-01-07,SH600607,22000,22.67946860149307,21.950027465820312,482900.6042480469
2010-01-07,SH600631,27800,17.973887359956358,17.514448165893555,486901.6590118408
2010-01-07,SH600736,74600,6.708952457440661,6.148550510406494,458681.86807632446
2010-01-07,SH600804,46300,10.797885324773787,11.148372650146484,516169.6537017822
2010-01-07,SZ000423,20200,24.684168103298376,23.096811294555664,466555.5881500244
2010-01-07,SZ000522,37500,13.330621920972252,12.28158950805664,460559.606552124
2010-01-07,SZ000527,35600,14.039439585962867,12.628655433654785,449580.13343811035
2010-01-07,SZ002082,36300,13.788553021307944,15.136334419250488,549448.9394187927
2010-01-08,SH600016,103800,4.82248902168641,4.666754722595215,484409.1402053833
2010-01-08,SH600019,61400,8.149200159919452,7.6176323890686035,467722.62868881226
2010-01-08,SH600161,19000,26.337743678072545,24.63406753540039,468047.2831726074
2010-01-08,SH600369,28200,17.740769842068097,17.290803909301758,487600.67024230957
2010-01-08,SH600511,20400,24.514336580971907,26.260540008544922,535715.0161743164
2010-01-08,SH600553,49400,10.116677099226663,10.142894744873047,501059.0003967285
2010-01-08,SH600607,22000,22.67946860149307,21.730045318603516,478060.99700927734
2010-01-08,SH600631,27800,17.973887359956358,17.979944229125977,499842.44956970215
2010-01-08,SH600736,74600,6.708952457440661,6.282700538635254,468689.46018218994
2010-01-08,SH600804,46300,10.797885324773787,11.631013870239258,538515.9421920776
2010-01-08,SZ000423,20200,24.684168103298376,23.42650032043457,473215.3064727783
2010-01-08,SZ000522,37500,13.330621920972252,12.520889282226562,469533.3480834961
2010-01-08,SZ000527,35600,14.039439585962867,12.841546058654785,457159.03968811035
2010-01-08,SZ002082,36300,13.788553021307944,16.648527145385742,604341.5353775024
2010-01-11,SH600016,103800,4.82248902168641,4.720778465270996,490016.8046951294
2010-01-11,SH600019,61400,8.149200159919452,7.583051681518555,465599.37324523926
2010-01-11,SH600161,19000,26.337743678072545,24.348590850830078,462623.2261657715
2010-01-11,SH600369,28200,17.740769842068097,17.272457122802734,487083.2908630371
2010-01-11,SH600511,20400,24.514336580971907,25.849533081054688,527330.4748535156
2010-01-11,SH600553,49400,10.116677099226663,10.382603645324707,512900.6200790405
2010-01-11,SH600607,22000,22.67946860149307,21.989978790283203,483779.53338623047
2010-01-11,SH600631,27800,17.973887359956358,18.614591598510742,517485.64643859863
2010-01-11,SH600736,74600,6.708952457440661,6.132745265960693,457502.7968406677
2010-01-11,SH600804,46300,10.797885324773787,12.409676551818848,574568.0243492126
2010-01-11,SZ000423,20200,24.684168103298376,23.28567123413086,470370.55892944336
2010-01-11,SZ000522,37500,13.330621920972252,12.520889282226562,469533.3480834961
2010-01-11,SZ000527,35600,14.039439585962867,12.391569137573242,441139.8612976074
2010-01-11,SZ002082,36300,13.788553021307944,17.260604858398438,626559.9563598633
2010-01-12,SH600016,103800,4.82248902168641,4.744788646697998,492509.0615272522
2010-01-12,SH600019,61400,8.149200159919452,7.548471450805664,463476.1470794678
2010-01-12,SH600161,19000,26.337743678072545,25.068897247314453,476309.0476989746
2010-01-12,SH600369,28200,17.740769842068097,17.180728912353516,484496.55532836914
2010-01-12,SH600511,20400,24.514336580971907,26.29877471923828,536495.0042724609
2010-01-12,SH600553,49400,10.116677099226663,10.668822288513184,527039.8210525513
2010-01-12,SH600607,22000,22.67946860149307,22.320079803466797,491041.75567626953
2010-01-12,SH600631,27800,17.973887359956358,18.842750549316406,523828.4652709961
2010-01-12,SH600736,74600,6.708952457440661,6.306215286254883,470443.66035461426
2010-01-12,SH600804,46300,10.797885324773787,12.547389030456543,580944.1121101379
2010-01-12,SZ000423,20200,24.684168103298376,23.756189346313477,479875.0247955322
2010-01-12,SZ000522,37500,13.330621920972252,12.818199157714844,480682.46841430664
2010-01-12,SZ000527,35600,14.039439585962867,12.707761764526367,452396.3188171387
2010-01-12,SZ002082,36300,13.788553021307944,17.080581665039062,620025.114440918
2010-01-13,SH600016,103800,4.82248902168641,4.534697532653809,470701.60388946533
2010-01-13,SH600019,61400,8.149200159919452,7.2619452476501465,445883.438205719
2010-01-13,SH600161,19000,26.337743678072545,24.5943660736084,467292.95539855957
2010-01-13,SH600369,28200,17.740769842068097,16.58449363708496,467682.7205657959
2010-01-13,SH600511,20400,24.514336580971907,27.570030212402344,562428.6163330078
2010-01-13,SH600553,49400,10.116677099226663,10.751110076904297,531104.8377990723
2010-01-13,SH600607,22000,22.67946860149307,22.799997329711914,501599.9412536621
2010-01-13,SH600631,27800,17.973887359956358,18.653928756713867,518579.2194366455
2010-01-13,SH600736,74600,6.708952457440661,6.054105758666992,451636.2895965576
2010-01-13,SH600804,46300,10.797885324773787,12.901326179504395,597331.4021110535
2010-01-13,SZ000423,20200,24.684168103298376,24.227798461914062,489401.52893066406
2010-01-13,SZ000522,37500,13.330621920972252,12.588569641113281,472071.36154174805
2010-01-13,SZ000527,35600,14.039439585962867,12.592126846313477,448279.71572875977
2010-01-13,SZ002082,36300,13.788553021307944,16.684532165527344,605648.5176086426
2010-01-14,SH600016,103800,4.82248902168641,4.5406999588012695,471324.6557235718
2010-01-14,SH600019,61400,8.149200159919452,7.306406497955322,448613.3589744568
2010-01-14,SH600161,19000,26.337743678072545,25.31656265258789,481014.6903991699
2010-01-14,SH600369,28200,17.740769842068097,17.029376983642578,480228.4309387207
2010-01-14,SH600511,20400,24.514336580971907,27.887367248535156,568902.2918701172
2010-01-14,SH600553,49400,10.116677099226663,10.91926383972168,539411.633682251
2010-01-14,SH600607,22000,22.67946860149307,24.159975051879883,531519.4511413574
2010-01-14,SH600631,27800,17.973887359956358,18.951583862304688,526854.0313720703
2010-01-14,SH600736,74600,6.708952457440661,6.140840530395508,458106.7035675049
2010-01-14,SH600804,46300,10.797885324773787,13.324763298034668,616936.5406990051
2010-01-14,SZ000423,20200,24.684168103298376,24.793291091918945,500824.4800567627
2010-01-14,SZ000522,37500,13.330621920972252,13.035744667053223,488840.42501449585
2010-01-14,SZ000527,35600,14.039439585962867,12.97532844543457,461921.6926574707
2010-01-14,SZ002082,36300,13.788553021307944,16.8177490234375,610484.2895507812
2010-01-15,SH600016,103800,4.82248902168641,4.5406999588012695,471324.6557235718
2010-01-15,SH600019,61400,8.149200159919452,7.281705856323242,447096.73957824707
2010-01-15,SH600161,19000,26.337743678072545,25.7419376373291,489096.81510925293
2010-01-15,SH600369,28200,17.740769842068097,17.345840454101562,489152.70080566406
2010-01-15,SH600511,20400,24.514336580971907,27.254606246948242,555993.9674377441
2010-01-15,SH600553,49400,10.116677099226663,10.929997444152832,539941.8737411499
2010-01-15,SH600607,22000,22.67946860149307,24.220027923583984,532840.6143188477
2010-01-15,SH600631,27800,17.973887359956358,19.0604190826416,529879.6504974365
2010-01-15,SH600736,74600,6.708952457440661,6.227575778961182,464577.15311050415
2010-01-15,SH600804,46300,10.797885324773787,13.51267147064209,625636.6890907288
2010-01-15,SZ000423,20200,24.684168103298376,24.605520248413086,497031.50901794434
2010-01-15,SZ000522,37500,13.330621920972252,13.05508041381836,489565.5155181885
2010-01-15,SZ000527,35600,14.039439585962867,12.956947326660156,461267.32482910156
2010-01-15,SZ002082,36300,13.788553021307944,18.337142944335938,665638.2888793945
2010-01-18,SH600016,103800,4.82248902168641,4.552705764770508,472570.8583831787
2010-01-18,SH600019,61400,8.149200159919452,7.291585922241211,447703.37562561035
2010-01-18,SH600161,19000,26.337743678072545,25.583131790161133,486079.5040130615
2010-01-18,SH600369,28200,17.740769842068097,17.116518020629883,482685.8081817627
2010-01-18,SH600511,20400,24.514336580971907,27.715316772460938,565392.4621582031
2010-01-18,SH600553,49400,10.116677099226663,10.790465354919434,533048.98853302
2010-01-18,SH600607,22000,22.67946860149307,24.37995719909668,536359.058380127
2010-01-18,SH600631,27800,17.973887359956358,19.92322540283203,553865.6661987305
2010-01-18,SH600736,74600,6.708952457440661,6.38524055480957,476338.94538879395
2010-01-18,SH600804,46300,10.797885324773787,14.053231239318848,650664.6063804626
2010-01-18,SZ000423,20200,24.684168103298376,25.641530990600586,517958.92601013184
2010-01-18,SZ000522,37500,13.330621920972252,13.243619918823242,496635.7469558716
2010-01-18,SZ000527,35600,14.039439585962867,12.725910186767578,453042.4026489258
2010-01-18,SZ002082,36300,13.788553021307944,17.545042037963867,636885.0259780884
2010-01-19,SH600016,103800,4.82248902168641,4.624736785888672,480047.67837524414
2010-01-19,SH600019,61400,8.149200159919452,7.37556791305542,452859.8698616028
2010-01-19,SH600161,19000,26.337743678072545,25.57367706298828,485899.86419677734
2010-01-19,SH600369,28200,17.740769842068097,17.272457122802734,487083.2908630371
2010-01-19,SH600511,20400,24.514336580971907,26.767131805419922,546049.4888305664
2010-01-19,SH600553,49400,10.116677099226663,10.897797584533691,538351.2006759644
2010-01-19,SH600607,22000,22.67946860149307,24.610057830810547,541421.272277832
2010-01-19,SH600631,27800,17.973887359956358,19.74489402770996,548908.0539703369
2010-01-19,SH600736,74600,6.708952457440661,6.3455352783203125,473376.9317626953
2010-01-19,SH600804,46300,10.797885324773787,13.866609573364258,642024.0232467651
2010-01-19,SZ000423,20200,24.684168103298376,25.755067825317383,520252.37007141113
2010-01-19,SZ000522,37500,13.330621920972252,13.026074409484863,488477.7903556824
2010-01-19,SZ000527,35600,14.039439585962867,12.738241195678711,453481.3865661621
2010-01-19,SZ002082,36300,13.788553021307944,16.50811004638672,599244.3946838379
2010-01-20,SH600016,103800,4.82248902168641,4.498681545257568,466963.1443977356
2010-01-20,SH600019,61400,8.149200159919452,6.995179653167725,429504.0307044983
2010-01-20,SH600161,19000,26.337743678072545,24.57546043395996,466933.74824523926
2010-01-20,SH600369,28200,17.740769842068097,16.68998146057129,470657.47718811035
2010-01-20,SH600511,20400,24.514336580971907,26.317890167236328,536884.9594116211
2010-01-20,SH600553,49400,10.116677099226663,10.550756454467773,521207.368850708
2010-01-20,SH600607,22000,22.67946860149307,23.370059967041016,514141.31927490234
2010-01-20,SH600631,27800,17.973887359956358,18.6840877532959,519417.639541626
2010-01-20,SH600736,74600,6.708952457440661,6.030205249786377,449853.3116340637
2010-01-20,SH600804,46300,10.797885324773787,13.235958099365234,612824.8600006104
2010-01-20,SZ000423,20200,24.684168103298376,25.2463436126709,509976.14097595215
2010-01-20,SZ000522,37500,13.330621920972252,12.163148880004883,456118.0830001831
2010-01-20,SZ000527,35600,14.039439585962867,12.166580200195312,433130.2551269531
2010-01-20,SZ002082,36300,13.788553021307944,15.233546257019043,552977.7291297913
2010-01-21,SH600016,103800,4.82248902168641,4.57671594619751,475063.1152153015
2010-01-21,SH600019,61400,8.149200159919452,6.827217102050781,419191.13006591797
2010-01-21,SH600161,19000,26.337743678072545,24.940338134765625,473866.4245605469
2010-01-21,SH600369,28200,17.740769842068097,16.699153900146484,470916.13998413086
2010-01-21,SH600511,20400,24.514336580971907,26.289215087890625,536299.9877929688
2010-01-21,SH600553,49400,10.116677099226663,10.371870040893555,512370.3800201416
2010-01-21,SH600607,22000,22.67946860149307,23.880064010620117,525361.4082336426
2010-01-21,SH600631,27800,17.973887359956358,18.901756286621094,525468.8247680664
2010-01-21,SH600736,74600,6.708952457440661,6.077620029449463,453390.45419692993
2010-01-21,SH600804,46300,10.797885324773787,13.37367057800293,619200.9477615356
2010-01-21,SZ000423,20200,24.684168103298376,26.056373596191406,526338.7466430664
2010-01-21,SZ000522,37500,13.330621920972252,12.013285636901855,450498.2113838196
2010-01-21,SZ000527,35600,14.039439585962867,12.008600234985352,427506.1683654785
2010-01-21,SZ002082,36300,13.788553021307944,15.129132270812988,549187.5014305115
2010-01-22,SH600016,103800,4.82248902168641,4.666754722595215,484409.1402053833
2010-01-22,SH600019,61400,8.149200159919452,6.599971771240234,405238.2667541504
2010-01-22,SH600161,19000,26.337743678072545,24.9705867767334,474441.14875793457
2010-01-22,SH600369,28200,17.740769842068097,16.171716690063477,456042.41065979004
2010-01-22,SH600511,20400,24.514336580971907,25.696598052978516,524210.6002807617
2010-01-22,SH600553,49400,10.116677099226663,9.942541122436523,491161.53144836426
2010-01-22,SH600607,22000,22.67946860149307,23.900041580200195,525800.9147644043
2010-01-22,SH600631,27800,17.973887359956358,18.792922973632812,522443.2586669922
2010-01-22,SH600736,74600,6.708952457440661,5.912245273590088,441053.49740982056
2010-01-22,SH600804,46300,10.797885324773787,12.812520027160645,593219.6772575378
2010-01-22,SZ000423,20200,24.684168103298376,25.67974090576172,518730.7662963867
2010-01-22,SZ000522,37500,13.330621920972252,12.540225982666016,470258.4743499756
2010-01-22,SZ000527,35600,14.039439585962867,11.72265338897705,417326.460647583
2010-01-22,SZ002082,36300,13.788553021307944,14.826693534851074,538208.975315094
2010-01-25,SH600016,103800,4.82248902168641,4.57671594619751,475063.1152153015
2010-01-25,SH600019,61400,8.149200159919452,6.45176887512207,396138.6089324951
2010-01-25,SH600161,19000,26.337743678072545,23.981822967529297,455654.63638305664
2010-01-25,SH600369,28200,17.740769842068097,15.965327262878418,450222.2288131714
2010-01-25,SH600511,20400,24.514336580971907,25.983348846435547,530060.3164672852
2010-01-25,SH600553,49400,10.116677099226663,9.874563217163086,487803.42292785645
2010-01-25,SH600607,22000,22.67946860149307,24.069957733154297,529539.0701293945
2010-01-25,SH600631,27800,17.973887359956358,17.93011474609375,498457.18994140625
2010-01-25,SH600736,74600,6.708952457440661,5.754580497741699,429291.70513153076
2010-01-25,SH600804,46300,10.797885324773787,12.714705467224121,588690.8631324768
2010-01-25,SZ000423,20200,24.684168103298376,25.076038360595703,506535.9748840332
2010-01-25,SZ000522,37500,13.330621920972252,11.935935974121094,447597.599029541
2010-01-25,SZ000527,35600,14.039439585962867,11.72265338897705,417326.460647583
2010-01-25,SZ002082,36300,13.788553021307944,14.675475120544434,532719.7468757629
2010-01-26,SH600016,103800,4.82248902168641,4.528695106506348,470078.5520553589
2010-01-26,SH600019,61400,8.149200159919452,6.259105682373047,384309.0888977051
2010-01-26,SH600161,19000,26.337743678072545,23.182113647460938,440460.1593017578
2010-01-26,SH600369,28200,17.740769842068097,15.456233978271484,435865.79818725586
2010-01-26,SH600511,20400,24.514336580971907,24.39666748046875,497692.0166015625
2010-01-26,SH600553,49400,10.116677099226663,9.606233596801758,474547.93968200684
2010-01-26,SH600607,22000,22.67946860149307,23.01997947692871,506439.54849243164
2010-01-26,SH600631,27800,17.973887359956358,17.117136001586914,475856.3808441162
2010-01-26,SH600736,74600,6.708952457440661,5.40764045715332,403409.9781036377
2010-01-26,SH600804,46300,10.797885324773787,12.586000442504883,582731.8204879761
2010-01-26,SZ000423,20200,24.684168103298376,24.398099899291992,492841.61796569824
2010-01-26,SZ000522,37500,13.330621920972252,11.162445068359375,418591.69006347656
2010-01-26,SZ000527,35600,14.039439585962867,11.72265338897705,417326.460647583
2010-01-26,SZ002082,36300,13.788553021307944,13.742956161499023,498869.30866241455
2010-01-27,SH600016,103800,4.82248902168641,4.390635013580322,455747.91440963745
2010-01-27,SH600019,61400,8.149200159919452,6.283805847167969,385825.6790161133
2010-01-27,SH600161,19000,26.337743678072545,22.54877281188965,428426.6834259033
2010-01-27,SH600369,28200,17.740769842068097,15.139772415161133,426941.58210754395
2010-01-27,SH600511,20400,24.514336580971907,24.520925521850586,500226.88064575195
2010-01-27,SH600553,49400,10.116677099226663,9.46670150756836,467655.05447387695
2010-01-27,SH600607,22000,22.67946860149307,22.28999137878418,490379.81033325195
2010-01-27,SH600631,27800,17.973887359956358,17.434459686279297,484677.97927856445
2010-01-27,SH600736,74600,6.708952457440661,5.455055236816406,406947.1206665039
2010-01-27,SH600804,46300,10.797885324773787,12.871724128723145,595960.8271598816
2010-01-27,SZ000423,20200,24.684168103298376,24.935209274291992,503691.22734069824
2010-01-27,SZ000522,37500,13.330621920972252,11.102015495300293,416325.581073761
2010-01-27,SZ000527,35600,14.039439585962867,11.953690528869629,425551.3828277588
2010-01-27,SZ002082,36300,13.788553021307944,13.768157958984375,499784.1339111328
2010-01-28,SH600016,103800,4.82248902168641,4.348616600036621,451386.40308380127
2010-01-28,SH600019,61400,8.149200159919452,6.3430867195129395,389465.5245780945
2010-01-28,SH600161,19000,26.337743678072545,22.69812774658203,431264.4271850586
2010-01-28,SH600369,28200,17.740769842068097,15.130599975585938,426682.91931152344
2010-01-28,SH600511,20400,24.514336580971907,25.801742553710938,526355.5480957031
2010-01-28,SH600553,49400,10.116677099226663,9.574033737182617,472957.2666168213
2010-01-28,SH600607,22000,22.67946860149307,22.57002830505371,496540.62271118164
2010-01-28,SH600631,27800,17.973887359956358,17.751785278320312,493499.6307373047
2010-01-28,SH600736,74600,6.708952457440661,5.494375705718994,409880.42764663696
2010-01-28,SH600804,46300,10.797885324773787,13.443171501159668,622418.8405036926
2010-01-28,SZ000423,20200,24.684168103298376,27.4329891204834,554146.3802337646
2010-01-28,SZ000522,37500,13.330621920972252,11.300223350524902,423758.37564468384
2010-01-28,SZ000527,35600,14.039439585962867,12.160531997680664,432914.93911743164
2010-01-28,SZ002082,36300,13.788553021307944,14.005789756774902,508410.16817092896
2010-01-29,SH600016,103800,4.82248902168641,4.336611747741699,450140.2994155884
2010-01-29,SH600019,61400,8.149200159919452,6.357907295227051,390375.5079269409
2010-01-29,SH600161,19000,26.337743678072545,23.32012367248535,443082.3497772217
2010-01-29,SH600369,28200,17.740769842068097,15.171876907348633,427846.92878723145
2010-01-29,SH600511,20400,24.514336580971907,25.81130027770996,526550.5256652832
2010-01-29,SH600553,49400,10.116677099226663,10.064183235168457,497170.6518173218
2010-01-29,SH600607,22000,22.67946860149307,23.039955139160156,506879.01306152344
2010-01-29,SH600631,27800,17.973887359956358,18.177942276000977,505346.79527282715
2010-01-29,SH600736,74600,6.708952457440661,5.533695220947266,412813.663482666
2010-01-29,SH600804,46300,10.797885324773787,13.443171501159668,622418.8405036926
2010-01-29,SZ000423,20200,24.684168103298376,27.4329891204834,554146.3802337646
2010-01-29,SZ000522,37500,13.330621920972252,11.597533226013184,434907.4959754944
2010-01-29,SZ000527,35600,14.039439585962867,11.972071647644043,426205.75065612793
2010-01-29,SZ002082,36300,13.788553021307944,14.610666275024414,530367.1857833862
2010-02-01,SH600016,112500,4.784417386245761,4.264580249786377,479765.2781009674
2010-02-01,SH600019,76500,7.797534169811803,6.283805847167969,480711.1473083496
2010-02-01,SH600161,21000,26.034333184796964,23.072460174560547,484521.6636657715
2010-02-01,SH600369,32300,17.399174307917857,14.50225830078125,468422.9431152344
2010-02-01,SH600511,18800,24.514336580971907,26.12672233581543,491182.3799133301
2010-02-01,SH600553,46500,10.116677099226663,10.421957969665527,484621.045589447
2010-02-01,SH600607,21000,22.67946860149307,24.57996368408203,516179.23736572266
2010-02-01,SH600631,26600,17.973887359956358,18.069108963012695,480638.2984161377
2010-02-01,SH600736,88400,6.521689098428865,5.63623571395874,498243.23711395264
2010-02-01,SH600804,36300,10.797885324773787,13.295161247253418,482614.3532752991
2010-02-01,SZ000423,17500,24.684168103298376,27.904598236083984,488330.4691314697
2010-02-01,SZ000522,42700,13.097253057095939,11.78607177734375,503265.2648925781
2010-02-01,SZ000527,40800,13.770958124710699,12.191010475158691,497393.2273864746
2010-02-01,SZ002082,33100,13.788553021307944,14.239819526672363,471338.0263328552
2010-02-01,SH600263,47800,10.185871150052069,9.83421802520752,470075.62160491943
2010-02-01,SH600831,53200,9.14857344270239,9.447826385498047,502624.3637084961
2010-02-01,SZ000578,20700,23.476759083709144,22.782604217529297,471599.90730285645
2010-02-01,SZ000980,60000,8.112057810229205,8.081811904907227,484908.7142944336
2010-02-01,SZ002254,46200,10.536567275441358,10.23840045928955,473014.10121917725
2010-02-02,SH600016,112500,4.784417386245761,4.270582675933838,480440.55104255676
2010-02-02,SH600019,76500,7.797534169811803,6.273925304412842,479955.2857875824
2010-02-02,SH600161,21000,26.034333184796964,23.034648895263672,483727.6268005371
2010-02-02,SH600369,32300,17.399174307917857,14.392184257507324,464867.5515174866
2010-02-02,SH600511,18800,24.514336580971907,25.05619239807129,471056.41708374023
2010-02-02,SH600553,46500,10.116677099226663,10.121428489685059,470646.4247703552
2010-02-02,SH600607,21000,22.67946860149307,23.46007537841797,492661.58294677734
2010-02-02,SH600631,26600,17.973887359956358,17.147294998168945,456118.04695129395
2010-02-02,SH600736,88400,6.521689098428865,5.58111047744751,493370.16620635986
2010-02-02,SH600804,36300,10.797885324773787,12.615602493286133,457946.3705062866
2010-02-02,SZ000423,17500,24.684168103298376,28.045425415039062,490794.9447631836
2010-02-02,SZ000522,42700,13.097253057095939,11.527436256408691,492221.5281486511
2010-02-02,SZ000527,40800,13.770958124710699,12.482773780822754,509297.17025756836
2010-02-02,SZ002082,33100,13.788553021307944,14.203814506530762,470146.2601661682
2010-02-02,SH600263,47800,10.185871150052069,9.83421802520752,470075.62160491943
2010-02-02,SH600831,53200,9.14857344270239,9.296028137207031,494548.69689941406
2010-02-02,SZ000578,20700,23.476759083709144,21.919706344604492,453737.921333313
2010-02-02,SZ000980,60000,8.112057810229205,7.671444892883301,460286.69357299805
2010-02-02,SZ002254,46200,10.536567275441358,10.3699951171875,479093.7744140625
2010-02-03,SH600016,112500,4.784417386245761,4.372627258300781,491920.5665588379
2010-02-03,SH600019,76500,7.797534169811803,6.407308578491211,490159.10625457764
2010-02-03,SH600161,21000,26.034333184796964,22.69812774658203,476660.68267822266
2010-02-03,SH600369,32300,17.399174307917857,14.928796768188477,482200.1356124878
2010-02-03,SH600511,18800,24.514336580971907,24.86502456665039,467462.46185302734
2010-02-03,SH600553,46500,10.116677099226663,9.86383056640625,458668.1213378906
2010-02-03,SH600607,21000,22.67946860149307,23.520000457763672,493920.0096130371
2010-02-03,SH600631,26600,17.973887359956358,17.246952056884766,458768.92471313477
2010-02-03,SH600736,88400,6.521689098428865,5.573015213012695,492654.54483032227
2010-02-03,SH600804,36300,10.797885324773787,12.409676551818848,450471.25883102417
2010-02-03,SZ000423,17500,24.684168103298376,27.367488861083984,478931.0550689697
2010-02-03,SZ000522,42700,13.097253057095939,11.846501350402832,505845.6076622009
2010-02-03,SZ000527,40800,13.770958124710699,12.500922203063965,510037.62588500977
2010-02-03,SZ002082,33100,13.788553021307944,14.203814506530762,470146.2601661682
2010-02-03,SH600263,47800,10.185871150052069,10.100008964538574,482780.42850494385
2010-02-03,SH600831,53200,9.14857344270239,9.006664276123047,479154.5394897461
2010-02-03,SZ000578,20700,23.476759083709144,22.67211151123047,469312.7082824707
2010-02-03,SZ000980,60000,8.112057810229205,7.739034652709961,464342.07916259766
2010-02-03,SZ002254,46200,10.536567275441358,10.480015754699707,484176.72786712646
2010-02-04,SH600016,112500,4.784417386245761,4.348616600036621,489219.3675041199
2010-02-04,SH600019,76500,7.797534169811803,6.372727394104004,487513.6456489563
2010-02-04,SH600161,21000,26.034333184796964,23.142412185668945,485990.65589904785
2010-02-04,SH600369,32300,17.399174307917857,14.919624328613281,481903.865814209
2010-02-04,SH600511,18800,24.514336580971907,24.64518165588379,463329.41513061523
2010-02-04,SH600553,46500,10.116677099226663,10.350403785705566,481293.77603530884
2010-02-04,SH600607,21000,22.67946860149307,23.520000457763672,493920.0096130371
2010-02-04,SH600631,26600,17.973887359956358,17.56427574157715,467209.73472595215
2010-02-04,SH600736,88400,6.521689098428865,5.573015213012695,492654.54483032227
2010-02-04,SH600804,36300,10.797885324773787,13.197346687316895,479063.6847496033
2010-02-04,SZ000423,17500,24.684168103298376,27.244129180908203,476772.26066589355
2010-02-04,SZ000522,42700,13.097253057095939,12.073714256286621,515547.5987434387
2010-02-04,SZ000527,40800,13.770958124710699,12.136101722717285,495152.95028686523
2010-02-04,SZ002082,33100,13.788553021307944,14.931107521057129,494219.65894699097
2010-02-04,SH600263,47800,10.185871150052069,10.113997459411621,483449.0785598755
2010-02-04,SH600831,53200,9.14857344270239,9.909543991088867,527187.7403259277
2010-02-04,SZ000578,20700,23.476759083709144,22.285385131835938,461307.4722290039
2010-02-04,SZ000980,60000,8.112057810229205,7.888698101043701,473321.88606262207
