total_return,annualized_return,maximum_drawdown,sharpe,annualized_volatility,turnover,average_cash_ratio,maximum_cash_ratio,longest_underwater_trading_days,scenario,method,cost_label,period_start,period_end,initial_cash,sortino,trade_count,order_count,rejected_order_count,unfilled_shares,total_fees,commission_rate,minimum_commission,slippage_rate,maximum_volume_ratio,rebalance_count,target_event_count,average_exposure,parameter_selection_used_oos,yearly_returns_json
0.13458391596887997,0.022178784523634976,0.0968832862163509,0.5075136926708073,0.04524383949143947,26.926962462779684,0.03896948897129737,0.07460774031578807,882,frozen-source-cost-proxy,dynamic-inverse-volatility,platform-default proxy; source did not declare costs,2020-08-17,2026-07-24,200000.0,0.6264581415477991,1759,1760,1,700,8909.173422806427,0.0003,5.0,0.0,1.0,287,287,0.9610305110287026,False,"{""2020"": 0.04375419800454283, ""2021"": 0.061101783355805406, ""2022"": -0.08023276741059415, ""2023"": 0.0034266592888523295, ""2024"": 0.06320785258036676, ""2025"": 0.031095494032597593, ""2026"": 0.012513237268518607}"
0.11800458242856382,0.019567982724099098,0.10280972005505862,0.4524397195781778,0.04508213415222769,25.975562202948378,0.04239170141143988,0.13095267424122525,908,causal-baseline-cost,dynamic-inverse-volatility,realistic baseline,2020-08-17,2026-07-24,200000.0,0.5569954179622377,1740,1747,7,53700,8812.932787283462,0.0003,5.0,0.0005,0.01,287,287,0.9576082985885601,False,"{""2020"": 0.042498352354979785, ""2021"": 0.05905886333350385, ""2022"": -0.08190881608073708, ""2023"": 0.00038880065777879835, ""2024"": 0.05774604533899841, ""2025"": 0.029278524677308404, ""2026"": 0.012696122472164673}"
0.09885336423335223,0.016512055002033454,0.10771957143463651,0.38610176388154366,0.04504890558908522,26.82480593982269,0.04125153121902009,0.12316450887877571,1063,causal-double-cost,dynamic-inverse-volatility,double friction,2020-08-17,2026-07-24,200000.0,0.476211873897758,1763,1769,6,52800,9641.941391770593,0.0006,5.0,0.001,0.01,287,287,0.95874846878098,False,"{""2020"": 0.040897650685206566, ""2021"": 0.056614408236010716, ""2022"": -0.08413142943941054, ""2023"": -0.002626147605142126, ""2024"": 0.05425822497377841, ""2025"": 0.026032620592465694, ""2026"": 0.011150695021756807}"
0.029194220695975437,0.005011854938164584,0.29727041241496666,0.10458135426429885,0.13509316874229016,5.252584672323851,0.026482682996494554,0.035354220080755554,1318,static-prior-weekly,static-prior,realistic baseline,2020-08-17,2026-07-24,200000.0,0.14922585080137,1170,1177,7,11900,5877.327760805,0.0003,5.0,0.0005,0.01,287,287,0.9735173170035054,False,"{""2020"": 0.078636976445974, ""2021"": 0.019750926136608005, ""2022"": -0.16202059062813878, ""2023"": -0.014055129458657722, ""2024"": 0.04838040786582076, ""2025"": 0.0767334922840961, ""2026"": 0.0032630754251463667}"
0.25332022324367376,0.04000754952955754,0.17055499622386383,0.4259981367870404,0.10506933816477254,4.98218709068702,0.044053694796054886,0.07484151642524949,880,equal-weight-weekly,equal-weight,realistic baseline,2020-08-17,2026-07-24,200000.0,0.5719462427836546,1202,1210,8,10900,6029.617716521669,0.0003,5.0,0.0005,0.01,284,287,0.9559463052039451,False,"{""2020"": 0.049278451501876264, ""2021"": 0.04062190323209114, ""2022"": -0.11952652732398306, ""2023"": 0.04579443514088455, ""2024"": 0.10181611864043894, ""2025"": 0.12225223165188237, ""2026"": 0.008129048945610062}"
