trade_date,cash,positions_value,total_value,daily_return,cash_ratio,risk_weight,active_weight,gross_traded,transaction_cost,holdings,unattributed_pnl
2014-01-02,1000000.0,0.0,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
2014-01-03,1000000.0,0.0,1000000.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
2016-05-27,16441.981432896537,1249802.431435241,1266244.4128681375,-0.0005118518433295804,0.01298484026133172,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.5631940186722204e-10
2016-05-30,16441.981432896537,1247483.7583867705,1263925.739819667,-0.0018311417802969743,0.013008660963928487,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-9.5042196335271e-11
2016-05-31,16441.981432896537,1267988.1853999496,1284430.1668328461,0.016222809906620395,0.012800992889663477,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.473825588822365e-10
2016-06-01,16441.981432896537,1266113.1541402405,1282555.135573137,-0.0014598156506495652,0.012819707299015326,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.531113179633394e-10
2016-06-02,16441.981432896537,1266362.340852889,1282804.3222857856,0.00019428927906250948,0.012817217051154869,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.3311486074817367e-10
2016-06-03,16441.981432896537,1271810.4600344687,1288252.4414673652,0.004247038372829914,0.012763012049228905,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.546585164964199e-11
2016-06-06,16441.981432896537,1273109.696830413,1289551.6782633096,0.0010085265543642308,0.01275015318117348,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.2096279533579946e-10
2016-06-07,16441.981432896537,1273590.1926642575,1290032.174097154,0.0003726068849692066,0.012745404155833301,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.3203483578981832e-10
2016-06-08,16441.981432896537,1275353.4226383874,1291795.404071284,0.0013668108513371635,0.0127280073772342,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.1141310096718371e-10
2016-06-13,16441.981432896537,1265092.5412181146,1281534.5226510111,-0.007943116524438909,0.012829916902187141,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,6.002665031701326e-11
2016-06-14,16441.981432896537,1267374.8831702531,1283816.8646031497,0.0017809445721503891,0.012807108152438114,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.7284841053187847e-12
2016-06-15,16441.981432896537,1275663.8952073914,1292105.876640288,0.006456537739672363,0.012724949038734118,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.1641532182693481e-10
2016-06-16,16441.981432896537,1277263.4195048695,1293705.400937766,0.001237920457135555,0.012709216040203794,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.1300471669528633e-10
2016-06-17,16441.981432896537,1273784.3183383537,1290226.2997712502,-0.0026892530277712323,0.012743486499857898,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.9554136088117957e-11
2016-06-20,16441.981432896537,1273709.850381214,1290151.8318141105,-5.7716973489774226e-05,0.012744222057784554,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.97335497837048e-11
2016-06-21,16441.981432896537,1272101.5590369557,1288543.5404698523,-0.0012465907535834653,0.012760128716256775,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.640199666842818e-11
2016-06-22,16441.981432896537,1272105.8336558556,1288547.8150887522,3.3174035378724653e-06,0.012760086385901055,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.183231456205249e-12
2016-06-23,16441.981432896537,1271206.1280612943,1287648.109494191,-0.0006982322146107389,0.01276900211452585,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.526512829121202e-11
2016-06-24,16441.981432896537,1278097.777280152,1294539.7587130486,0.0053521215680305545,0.012701024686365862,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.2732925824820995e-11
2016-06-27,16441.981432896537,1287941.109108759,1304383.0905416557,0.0076037307949450295,0.01260517830392057,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,5.093170329928398e-11
2016-06-28,16441.981432896537,1289519.0624092706,1305961.0438421671,0.0012097314906591716,0.01258994784754364,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.9372237147763371e-10
2016-06-29,16441.981432896537,1292794.641473443,1309236.6229063396,0.0025081751707811684,0.012558449057434262,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.549250196665525e-11
2016-06-30,16441.981432896537,1292545.2660106544,1308987.247443551,-0.00019047394369020587,0.012560841570464257,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-4.46789272245951e-11
2016-07-01,16441.981432896537,1297104.1019470908,1313546.0833799874,0.003482719900701703,0.012517247503481871,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-6.366462912410498e-11
2016-07-04,5098.327793241531,1321361.6036046552,1326459.9313978967,0.00983128660753163,0.003843559592387108,0.0,0.0,11327.326313341664,16.327326313341665,SH510300;SH511010;SH518880,-4.729372449219227e-11
2016-07-05,5098.327793241531,1321901.1265815925,1326999.454374834,0.00040673899313992123,0.0038419969024353646,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-9.92486093309708e-11
2016-07-06,5098.327793241531,1330651.5099665986,1335749.83775984,0.0065941122704744615,0.0038168283080549253,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.0913936421275139e-11
2016-07-07,5098.327793241531,1330772.934256591,1335871.2620498324,9.090346602325106e-05,0.003816481376669773,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.4779288903810084e-11
2016-07-08,5098.327793241531,1326365.8786144936,1331464.2064077351,-0.003299012238151433,0.003829113669526815,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.36735125631094e-11
2016-07-11,5098.327793241531,1330042.4139092935,1335140.741702535,0.002761272347470145,0.0038185695589966666,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.127773430198431e-10
2016-07-12,5098.327793241531,1341638.2880998878,1346736.6158931293,0.008685132457127764,0.003785690336978341,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.1827872842550278e-11
2016-07-13,5098.327793241531,1340014.928036038,1345113.2558292795,-0.0012054027823199531,0.0037902591258743836,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.183231456205249e-11
2016-07-14,5098.327793241531,1337393.8674911147,1342492.1952843561,-0.0019485798192565573,0.0037976591678893475,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.9554136088117957e-11
2016-07-15,5098.327793241531,1338962.4750307715,1344060.802824013,0.0011684295410927525,0.003793227049348816,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.0822986951097846e-10
2016-07-18,5098.327793241531,1336085.3356369974,1341183.6634302388,-0.002140631872999288,0.003801364371082439,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.8462742445990443e-10
2016-07-19,5098.327793241531,1334000.246534593,1339098.5743278344,-0.0015546633613711114,0.0038072834151142727,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.0459189070388675e-11
2016-07-20,5098.327793241531,1331963.6918194543,1337062.0196126958,-0.001520840029391346,0.0038130825036211515,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.837179297581315e-10
2016-07-21,5098.327793241531,1332655.4605097296,1337753.788302971,0.0005173796578827883,0.0038111107124645834,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.0509105524979532e-10
2016-07-22,5098.327793241531,1328952.3881785986,1334050.71597184,-0.002768126962905848,0.0038216896345859386,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.7830537874251604e-10
2016-07-25,5098.327793241531,1327392.565233321,1332490.8930265624,-0.001169238115614979,0.003826163330588631,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,3.1513991416431963e-10
2016-07-26,5098.327793241531,1335247.004825755,1340345.3326189965,0.005894554051768308,0.003803741967959514,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.319211489520967e-10
2016-07-27,5098.327793241531,1325128.3115186775,1330226.639311919,-0.007549318120357751,0.0038326760587795196,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.8553691916167736e-10
2016-07-28,5098.327793241531,1330596.2362580844,1335694.564051326,0.004110521153173785,0.0038169862560327233,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.1823431123048067e-10
2016-07-29,5098.327793241531,1327428.7754726242,1332527.1032658657,-0.00237139602923353,0.0038260593580019013,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.1645973902195692e-10
2016-08-01,5098.327793241531,1325556.013058019,1330654.3408512606,-0.0014054216308360123,0.0038314441524911523,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.000444171950221e-10
2016-08-02,5098.327793241531,1328485.1079585494,1333583.4357517909,0.002201244012518311,0.00382302873338211,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.3646862246096134e-11
2016-08-03,5098.327793241531,1330832.9184613442,1335931.2462545857,0.0017605276429302208,0.003816310014108281,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.368789526168257e-10
2016-08-04,5098.327793241531,1329340.752358832,1334439.0801520734,-0.0011169482761150817,0.0038205774014505953,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.7284841053187847e-12
2016-08-05,5098.327793241531,1335730.980205423,1340829.3079986644,0.004788699567958465,0.0038023689986694483,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,5.638867150992155e-11
2016-08-08,5098.327793241531,1334854.8563949913,1339953.1841882328,-0.0006534193466724014,0.003804855164645314,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.0231815394945443e-11
2016-08-09,5098.327793241531,1338042.0153531502,1343140.3431463917,0.002378559934606894,0.003795826563662271,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.77351466845721e-11
2016-08-10,5098.327793241531,1340917.1420409498,1346015.4698341913,0.0021406003493755765,0.003787718571963789,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.0368239600211382e-10
2016-08-11,5098.327793241531,1337559.1522311848,1342657.4800244262,-0.0024947631621043964,0.0037971916658512046,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.4506440493278205e-10
2016-08-12,5098.327793241531,1347247.9919711947,1352346.3197644362,0.0072161663597432035,0.0037699868138285787,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.7462298274040222e-10
2016-08-15,5098.327793241531,1362829.6675820556,1367927.995375297,0.011521956604706896,0.003727043974886107,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.9831426218152046e-10
2016-08-16,5098.327793241531,1362842.8878660349,1367941.2156592763,9.664458965774614e-06,0.0037270079553706576,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.609805622138083e-10
2016-08-17,5098.327793241531,1360245.2077444927,1365343.5355377342,-0.0018989705784179245,0.003734098899317364,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.318767317570746e-11
2016-08-18,5098.327793241531,1360525.139816192,1365623.4676094335,0.00020502684080092592,0.0037333334657512246,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.2384938347386196e-10
2016-08-19,5098.327793241531,1359345.8386803556,1364444.166473597,-0.0008635624414837784,0.003736560218816537,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.346496330574155e-10
2016-08-22,5098.327793241531,1353624.0199883159,1358722.3477815574,-0.00419351618236441,0.003752295530846154,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,3.183231456205249e-11
2016-08-23,5098.327793241531,1354164.4841107763,1359262.8119040178,0.00039777377868466246,0.0037508035595411712,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.5165824152063578e-10
2016-08-24,5098.327793241531,1350928.0668195782,1356026.3946128197,-0.00238100922268647,0.003759755572233706,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.532498572487384e-10
2016-08-25,5098.327793241531,1345598.3690611052,1350696.6968543467,-0.003930379069055467,0.003774591146269245,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.2646418074145913e-10
2016-08-26,5098.327793241531,1345862.200421915,1350960.5282151564,0.00019532983342895882,0.00377385399999604,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.381739250267856e-10
2016-08-29,5098.327793241531,1344832.6035816965,1349930.931374938,-0.0007621220744167267,0.0037767323310747155,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-5.411493475548923e-11
2016-08-30,5098.327793241531,1347518.9967514165,1352617.324544658,0.001990022679889014,0.0037692314749538055,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.3778844731859863e-10
2016-08-31,5098.327793241531,1348705.7608529383,1353804.0886461798,0.000877383484586991,0.00376592731252564,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.4006218407303095e-10
2016-09-01,5098.327793241531,1341200.197857107,1346298.5256503485,-0.005544054016956679,0.0037869222138371666,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.185452315956354e-11
2016-09-02,5098.327793241531,1344284.2356446916,1349382.563437933,0.002290753297894854,0.003778267135935195,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.9099388737231493e-11
2016-09-05,5098.327793241531,1348428.9253298356,1353527.253123077,0.003071545310756152,0.003766697553727008,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.2919266484677792e-10
2016-09-06,5098.327793241531,1352792.5469324158,1357890.8747256573,0.0032238889852507224,0.0037545931621873344,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,5.4569682106375694e-11
2016-09-07,5098.327793241531,1356998.3716401635,1362096.699433405,0.0030973215786558317,0.0037429998878657413,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-5.729816621169448e-11
2016-09-08,5098.327793241531,1356151.4559219824,1361249.783715224,-0.0006217735631642851,0.003745328634195847,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.97859514830634e-11
2016-09-09,5098.327793241531,1352374.954991494,1357473.2827847356,-0.002774289462277313,0.0037557481667578503,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,7.09405867382884e-11
2016-09-12,5098.327793241531,1338450.6274656644,1343548.955258906,-0.0102575333912025,0.003794672142973062,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.1827872842550278e-11
2016-09-13,5098.327793241531,1339162.1471669038,1344260.4749601453,0.0005295822667676919,0.0037926636155784367,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.2737367544323206e-13
2016-09-14,5098.327793241531,1334860.9877470962,1339959.3155403377,-0.003199647315327847,0.0038048377544848324,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,6.184563972055912e-11
2016-09-19,5098.327793241531,1336945.681928032,1342044.0097212736,0.0015557891622217657,0.00379892742436993,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,6.548361852765083e-11
2016-09-20,5098.327793241531,1337010.7019627695,1342109.029756011,4.8448511573706554e-05,0.0037987433809072747,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.59660737356171e-10
2016-09-21,5098.327793241531,1339813.1514941815,1344911.479287423,0.0020880937906524455,0.003790827776964762,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.737579052336514e-10
2016-09-22,5098.327793241531,1345544.1277363473,1350642.4555295887,0.004261229330277061,0.0037747427325187034,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.382876118645072e-10
2016-09-23,5098.327793241531,1344567.6008167153,1349665.9286099568,-0.0007230091987957543,0.0037774738808827924,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.637978807091713e-12
2016-09-26,5098.327793241531,1335246.5429290582,1340344.8707222997,-0.006906196333530512,0.003803743278768313,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.5279510989785194e-10
2016-09-27,5098.327793241531,1337750.2330110194,1342848.560804261,0.0018679446884533046,0.0037966513440562746,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.0413714335300028e-10
2016-09-28,5098.327793241531,1335198.8409367723,1340297.1687300138,-0.0018999849638435817,0.0038038786563075445,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.8189894035458565e-10
2016-09-29,5098.327793241531,1337753.3501459374,1342851.677939179,0.0019059274829220652,0.003796642530964948,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,6.730260793119669e-11
2016-09-30,5098.327793241531,1340785.3150707365,1345883.642863978,0.002257855409208087,0.003788089572433265,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.5279510989785194e-10
2016-10-10,5098.327793241531,1337265.0628820583,1342363.3906752998,-0.0026155694865175327,0.0037980235669841434,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.6552803572267294e-10
2016-10-11,5098.327793241531,1338156.6838876484,1343255.0116808899,0.0006642173138686758,0.0037955025284898878,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.4085799193708226e-10
2016-10-12,5098.327793241531,1336226.2865259924,1341324.614319234,-0.001437104157341107,0.003800964910965344,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-7.275957614183426e-11
2016-10-13,5098.327793241531,1337211.3293813874,1342309.657174629,0.0007343806598933966,0.0037981756042586973,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.8201262719230726e-10
2016-10-14,5098.327793241531,1338366.430757761,1343464.7585510025,0.0008605327170221333,0.0037949099600798953,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-8.412825991399586e-12
2016-10-17,5098.327793241531,1334467.37361114,1339565.7014043815,-0.002902239989403421,0.0038059557570759815,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.496562956366688e-10
2016-10-18,5098.327793241531,1342267.0870985144,1347365.414891756,0.005822568821519658,0.003783923601490928,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.9372237147763371e-10
2016-10-19,5098.327793241531,1342121.9653416707,1347220.2931349121,-0.00010770779421809262,0.003784331203457443,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.427658157306723e-11
2016-10-20,5098.327793241531,1343858.6845934957,1348957.0123867372,0.0012891130431116338,0.003779459053495675,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.1145751816220582e-10
2016-10-21,5098.327793241531,1346496.9633371509,1351595.2911303923,0.0019557915629848655,0.0037720816480335613,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.355147105641663e-10
2016-10-24,5098.327793241531,1354322.3814658762,1359420.7092591177,0.005789764273431697,0.0037503679019426682,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,7.366907084360719e-11
2016-10-25,5098.327793241531,1353253.200573655,1358351.5283668966,-0.0007864974286023729,0.003753319878375733,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.318767317570746e-11
2016-10-26,5098.327793241531,1352098.3942750301,1357196.7220682716,-0.0008501527583315571,0.003756513488679844,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.1596057447604835e-11
2016-10-27,5098.327793241531,1349482.6721652627,1354580.9999585042,-0.0019272976918048856,0.0037637673888809248,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-9.5042196335271e-11
2016-10-28,5098.327793241531,1349765.877127878,1354864.2049211194,0.00020907200279918214,0.003762980654978893,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,7.315748007385992e-11
2016-10-31,5098.327793241531,1349536.8125682368,1354635.1403614783,-0.00016906827917440026,0.003763616963222337,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.321876521222293e-11
2016-11-01,5098.327793241531,1354333.2919701843,1359431.6197634258,0.0035407906225344288,0.0037503378023006147,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.1373125491663814e-10
2016-11-02,5098.327793241531,1352387.7834280161,1357486.1112212576,-0.0014311190896875159,0.003755712674404336,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.6689227777533233e-10
2016-11-03,5098.327793241531,1357029.3154894977,1362127.6432827392,0.00341921145499291,0.003742914857050047,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-9.822542779147625e-11
2016-11-04,5098.327793241531,1353934.3936167378,1359032.7214099793,-0.0022721232389800727,0.0037514385878450966,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.637534635141492e-11
2016-11-07,5098.327793241531,1352783.7629545843,1357882.0907478258,-0.0008466541268850047,0.0037546174502041865,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.1373125491663814e-11
2016-11-08,5098.327793241531,1356392.754309237,1361491.0821024785,0.002657809083162155,0.0037446648459631875,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.646185410209e-10
2016-11-09,5098.327793241531,1360672.236796927,1365770.5645901684,0.0031432321106954486,0.0037329313761945105,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.2823875294998288e-10
2016-11-10,5098.327793241531,1361415.0812921873,1366513.4090854288,0.000543901380304801,0.0037309021333743857,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.9335645851679146e-11
2016-11-11,5098.327793241531,1362422.325338033,1367520.6531312745,0.0007370904955259494,0.003728154146387228,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-7.707967597525567e-11
2016-11-14,54954.53293779245,1303734.7790395138,1358689.3119773061,-0.006457921592443072,0.040446724982193975,0.0,0.0,49921.102577902195,64.89743335127285,SH510300;SH511010;SH518880,5.4569682106375694e-11
2016-11-15,54954.53293779245,1304375.8826483325,1359330.4155861249,0.0004718544579449535,0.04042764901578164,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.8098944565281272e-10
2016-11-16,54954.53293779245,1305826.2439415457,1360780.776879338,0.0010669674396919238,0.04038456000518982,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.3096723705530167e-10
2016-11-17,54954.53293779245,1305636.6269161075,1360591.1598538999,-0.00013934428576589664,0.04039018814710913,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.9826984498649836e-10
2016-11-18,54954.53293779245,1299993.8140619278,1354948.3469997202,-0.004147324354794146,0.0405583969746736,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.9736035028472543e-10
2016-11-21,20743.22795492383,1339090.3637570282,1359833.5917119521,0.0036054840932124854,0.015254239990357424,0.0,0.0,34166.88802843166,44.41695443696116,SH510300;SH511010;SH518880,1.2732925824820995e-10
2016-11-22,20743.22795492383,1345692.9648386193,1366436.1927935432,0.004855447844378302,0.015180531710387704,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-6.639311322942376e-11
2016-11-23,20743.22795492383,1347143.6472421978,1367886.8751971216,0.0010616539661560953,0.015164432330659356,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.007265382213518e-10
2016-11-24,20743.22795492383,1344582.3802581849,1365325.6082131087,-0.001872426024735252,0.015192879874326722,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,7.321432349272072e-11
2016-11-25,20743.22795492383,1347358.292191557,1368101.5201464808,0.002033150126734329,0.015162053144055334,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.2732925824820995e-11
2016-11-28,20743.22795492383,1351478.5003012253,1372221.7282561492,0.003011624538818758,0.015116527837877045,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.1823431123048067e-10
2016-11-29,20743.22795492383,1351794.1146469298,1372537.3426018537,0.00023000243998860803,0.01511305179908758,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,3.774403012357652e-11
2016-11-30,20743.22795492383,1345256.7904679195,1366000.0184228434,-0.004762948137074119,0.01518537897157099,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.9103830456733704e-10
2016-12-01,20743.22795492383,1349344.4930945423,1370087.7210494662,0.0029924616189553888,0.015140072884555768,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,5.820766091346741e-11
2016-12-02,20743.22795492383,1343035.9407507663,1363779.1687056902,-0.0046044879074923495,0.015210107641261614,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-8.003553375601768e-11
2016-12-05,20743.22795492383,1330745.551454825,1351488.779409749,-0.009012008379337244,0.015348427801215822,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.4551915228366852e-11
2016-12-06,20743.22795492383,1328938.1434390238,1349681.3713939476,-0.0013373459279407696,0.015368981445969189,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-4.320099833421409e-12
2016-12-07,20743.22795492383,1330756.814472651,1351500.042427575,0.001347481762861591,0.015348299891774091,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.5006662579253316e-10
2016-12-08,20743.22795492383,1334602.5591406273,1355345.7870955511,0.0028455379557874583,0.015304749645753275,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-3.051354724448174e-10
2016-12-09,20743.22795492383,1337388.2542132726,1358131.4821681965,0.0020553390132380667,0.015273357717772796,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.801243681460619e-10
2016-12-12,20743.22795492383,1317685.5692522177,1338428.7972071415,-0.014507199943263549,0.01549819310389024,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-6.548361852765083e-11
2016-12-13,20743.22795492383,1315482.3557731581,1336225.583728082,-0.0016461193032134558,0.015523747043556843,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.049028110690415e-11
2016-12-14,20743.22795492383,1311695.5705447828,1332438.7984997067,-0.002833941569813536,0.01556786546465038,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.1827872842550278e-11
2016-12-15,20743.22795492383,1293500.1033951822,1314243.331350106,-0.01365576202831098,0.015783399816542774,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.4915713109076023e-10
2016-12-16,20743.22795492383,1294447.1880499152,1315190.4160048391,0.0007206311283012301,0.015772033997887274,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.0572875908110291e-10
2016-12-19,20743.22795492383,1297161.4052972065,1317904.6332521304,0.002063744697544445,0.015739551581768672,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-2.546585164964199e-11
2016-12-20,20743.22795492383,1291445.3238270597,1312188.5517819836,-0.004337249696164669,0.015808115325159657,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.7280399333685637e-11
2016-12-21,20743.22795492383,1299992.295734975,1320735.523689899,0.0065135242159430895,0.015705815118057066,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.546140993013978e-10
2016-12-22,20743.22795492383,1298604.0374926736,1319347.2654475975,-0.0010511250870445243,0.01572234126538819,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,1.2937562132719904e-10
2016-12-23,20743.22795492383,1293664.1988732177,1314407.4268281416,-0.0037441534528667164,0.015781429358612414,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.000888343900442e-11
2016-12-26,20743.22795492383,1296403.6485524133,1317146.8765073372,0.0020841708767624922,0.01574860657144661,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,2.864908310584724e-11
2016-12-27,20743.22795492383,1296464.649240147,1317207.877195071,4.6312745238807906e-05,0.01574787724401976,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,-1.2806822269340046e-10
2016-12-28,20743.22795492383,1295575.0615617004,1316318.2895166243,-0.0006753586080436857,0.015758519896081603,0.0,0.0,0.0,0.0,SH510300;SH511010;SH518880,8.890310709830374e-11
