trade_date,symbol,net_pnl_contribution,return_contribution
2014-01-29,SH511010,-148.01241804628376,-0.00014902555601989848
2014-01-29,SH518880,-656.0000000000006,-0.0006604902888518687
2014-01-30,SH510300,-5425.714879018571,-0.005460538198167498
2014-01-30,SH511010,143.90096198946208,0.00014482454703529165
2014-01-30,SH518880,491.9999999999822,0.0004951577540293222
2014-02-07,SH510300,2450.3228485890395,0.002477994821399131
2014-02-07,SH511010,250.79881946729472,0.0002536311393459174
2014-02-07,SH518880,1558.0000000000105,0.0015755947972174254
2014-02-10,SH510300,11201.475879264213,0.011279393488624629
2014-02-10,SH511010,37.003104511512674,3.726049857935939e-05
2014-02-10,SH518880,1721.9999999999925,0.0017339782540055216
2014-02-11,SH510300,1925.2536667485474,0.0019136711376098066
2014-02-11,SH511010,213.79571495578205,0.00021250949738301132
2014-02-11,SH518880,1148.0000000000193,0.0011410935109066986
2014-02-12,SH510300,700.0922424539899,0.0006936141859791872
2014-02-12,SH511010,4.111456056880058,4.0734121493561305e-06
2014-02-12,SH518880,491.9999999999822,0.00048744745164659535
2014-02-13,SH510300,-1050.1383636809849,-0.001039189698833328
2014-02-13,SH511010,193.23843467149828,0.00019122374505527664
2014-02-13,SH518880,-328.0000000000003,-0.0003245802962788225
2014-02-14,SH510300,1400.1844849080549,0.0013872128363204366
2014-02-14,SH511010,575.6038479577896,0.0005702713143367793
2014-02-14,SH518880,2870.000000000012,0.0028434116240768853
2014-02-17,SH510300,2800.368969816035,0.002761169585245669
2014-02-17,SH511010,-143.9009619894037,-0.00014188664558686235
2014-02-17,SH518880,3608.000000000003,0.003557495448259033
2014-02-18,SH510300,-4725.622636564657,-0.004630869818490053
2014-02-18,SH511010,185.01552255779643,0.0001813058014272406
2014-02-18,SH518880,-2132.00000000002,-0.002089251557377459
2014-02-19,SH510300,5250.691818405149,0.0051792772481680325
2014-02-19,SH511010,1015.5296460397608,0.001001717444573134
2014-02-19,SH518880,410.00000000002774,0.00040442359696403436
2014-02-20,SH510300,-3500.461212270025,-0.0034302617900479563
2014-02-20,SH511010,-275.467555808342,-0.0002699432371297383
2014-02-20,SH518880,-738.000000000028,-0.0007231999006821749
2014-02-21,SH510300,-4550.59957595116,-0.0044791534364458825
2014-02-21,SH511010,-571.4923919009095,-0.0005625197445658773
2014-02-21,SH518880,1312.0000000000011,0.001291401102323681
2014-02-24,SH510300,-8926.176091288597,-0.00881910578691221
2014-02-24,SH511010,674.2787933219787,0.0006661907570904298
2014-02-24,SH518880,1394.0000000000286,0.0013772788416031704
2014-02-25,SH510300,-9976.314454969806,-0.009923888300895582
2014-02-25,SH511010,855.1828598229533,0.0008506888206090651
2014-02-25,SH518880,1065.9999999999918,0.0010603981035786855
2014-02-26,SH510300,525.0691818405674,0.0005265288819234554
2014-02-26,SH511010,0.0,0.0
2014-02-26,SH518880,3197.9999999999754,0.003206890487247222
2014-02-27,SH510300,-875.1153030674875,-0.0008742840674673274
2014-02-27,SH511010,970.303629414488,0.0009693819783852959
2014-02-27,SH518880,-4017.9999999999945,-0.0040141834690471745
2014-02-28,SH510300,3850.5073334970198,0.003861985347858815
2014-02-28,SH511010,-148.0124180462255,-0.0001484536296874239
2014-02-28,SH518880,1558.0000000000105,0.0015626442571918119
2014-03-03,SH510300,1400.1844849080549,0.0013969875561308056
2014-03-03,SH511010,-296.0248360925675,-0.00029534894635983204
2014-03-03,SH518880,2459.999999999984,0.002454383279577211
2014-03-04,SH510300,-875.1153030674874,-0.0008700234003259027
2014-03-04,SH511010,-1484.2356365197177,-0.001475599536247832
2014-03-04,SH518880,-656.0000000000005,-0.0006521830307540382
2014-03-05,SH510300,-3325.4381516566027,-0.0033160297349658966
2014-03-05,SH511010,-209.684258898902,-0.00020909101470333036
2014-03-05,SH518880,-1557.999999999974,-0.00155359206560588
2014-03-06,SH510300,1925.2536667485472,0.0019296066064651484
2014-03-06,SH511010,304.24774820626936,0.00030493564306902283
2014-03-06,SH518880,-81.99999999999096,-8.218539949457501e-05
2014-03-07,SH510300,-1225.1614242945575,-0.0012252942064628913
2014-03-07,SH511010,-217.90717101260384,-0.000217930787644738
2014-03-07,SH518880,2131.9999999999836,0.0021322310647211495
2014-03-10,SH510300,-11726.545061104707,-0.01171974100344708
2014-03-10,SH511010,-16.445824227403705,-1.6436281916715656e-05
2014-03-10,SH518880,-3198.000000000012,-0.003196144434164064
2014-03-11,SH510300,1575.2075455215522,0.0015981577736621315
2014-03-11,SH511010,283.690467922097,0.00028782373974309007
2014-03-11,SH518880,2542.0000000000114,0.002579036059215965
2014-03-12,SH510300,350.04612122707,0.0003535674868829375
2014-03-12,SH511010,28.780192397869087,2.906971304938739e-05
2014-03-12,SH518880,2214.000000000011,0.002236272218114473
2014-03-13,SH510300,5775.761000245567,0.005818625081541238
2014-03-13,SH511010,1101.8702232334845,0.0011100476140264816
2014-03-13,SH518880,2131.9999999999836,0.002147822368916995
2014-03-14,SH510300,-3150.415091043105,-0.003145247674032624
2014-03-14,SH511010,168.56969833045093,0.0001682932046299602
2014-03-14,SH518880,-163.99999999998192,-0.00016373100167270494
2014-03-17,SH510300,2800.3689698160347,0.0028045840265557764
2014-03-17,SH511010,415.2570617409822,0.00041588209797573653
2014-03-17,SH518880,2459.999999999984,0.0024637027404929433
2014-03-18,SH510300,-350.0461212269199,-0.00034859155008379057
2014-03-18,SH511010,-772.953738686168,-0.0007697418299258993
2014-03-18,SH518880,-2952.0000000000027,-0.0029397333478243764
2014-03-19,SH510300,-2275.299787975542,-0.00227507749181799
2014-03-19,SH511010,-312.47066031991295,-0.0003124401320231566
2014-03-19,SH518880,-491.99999999998215,-0.000491951931736585
2014-03-20,SH510300,-6475.853242699707,-0.006495222393252633
2014-03-20,SH511010,-205.57280284202193,-0.00020618766707976893
2014-03-20,SH518880,-2706.0000000000296,-0.002714093593142416
2014-03-21,SH510300,13476.775667239757,0.013645564300537498
2014-03-21,SH511010,867.517227993477,0.0008783823674668014
2014-03-21,SH518880,0.0,0.0
2014-03-24,SH510300,1750.2306061350496,0.0017467810530074682
2014-03-24,SH511010,32.89164845469088,3.2826821860754935e-05
2014-03-24,SH518880,-573.9999999999732,-0.0005728686956516828
2014-03-25,SH510300,-525.0691818404925,-0.0005234027053511631
2014-03-25,SH511010,-217.90717101254558,-0.00021721557228630568
2014-03-25,SH518880,-2624.0000000000023,-0.002615671889230536
2014-03-26,SH510300,0.0,0.0
2014-03-26,SH511010,-20.5572802842255,-2.0561043951005906e-05
2014-03-26,SH518880,491.99999999998226,0.000492090076315057
2014-03-27,SH510300,-2625.3459092026123,-0.002624588992719923
2014-03-27,SH511010,-102.78640142101096,-0.00010275676695602135
2014-03-27,SH518880,-2787.9999999999845,-0.0027871961885302878
2014-03-28,SH510300,-175.02306061342247,-0.00017594284370668373
2014-03-28,SH511010,-666.0558812083352,-0.000669556145325278
2014-03-28,SH518880,656.0000000000007,0.0006594474183405592
2014-03-31,SH510300,-1575.2075455215527,-0.0015837802581655698
2014-03-31,SH511010,-217.90717101254558,-0.0002190930817615591
2014-03-31,SH518880,-1230.0000000000102,-0.0012366939982493964
2014-04-01,SH510300,2100.2767273620448,0.0021181452560251283
2014-04-01,SH511010,-209.684258898902,-0.0002114681901025955
2014-04-01,SH518880,-1475.9999999999832,-0.0014885573682568017
2014-04-02,SH510300,2975.3920304295325,0.0029994516495520265
2014-04-02,SH511010,-353.58522088836395,-0.0003564443821870816
2014-04-02,SH518880,491.9999999999822,0.0004959784110756339
2014-04-03,SH510300,-2625.3459092025378,-0.0026382934196390855
2014-04-03,SH511010,-12.334368170523646,-1.2395198006339295e-05
2014-04-03,SH518880,984.0000000000009,0.000988852827288361
2014-04-04,SH510300,4550.599575951085,0.004580654222504642
2014-04-04,SH511010,-398.81123751357836,-0.0004014452048809559
2014-04-04,SH518880,-737.9999999999915,-0.0007428741553253123
2014-04-08,SH510300,9101.199151902243,0.009129934931314367
2014-04-08,SH511010,308.3592042630912,0.00030933280586498016
2014-04-08,SH518880,3443.9999999999845,0.0034548739543705654
2014-04-09,SH510300,-700.092242454065,-0.0006933623743260786
2014-04-09,SH511010,378.2539572294112,0.0003746178660164594
2014-04-09,SH518880,328.0000000000003,0.00032484699156465206
2014-04-10,SH510300,6300.830182086134,0.006240223288076138
2014-04-10,SH511010,444.03725413879283,0.0004397661155712764
2014-04-10,SH518880,656.0000000000007,0.0006496900184068459
2014-04-11,SH510300,-175.0230606135725,-0.00017207825731831186
2014-04-11,SH511010,1056.6442066082118,0.0010388659245313832
2014-04-11,SH518880,164.0000000000182,0.00016124066223772705
2014-04-14,SH510300,-175.02306061349748,-0.0001719015376676396
2014-04-14,SH511010,398.81123751357853,0.00039169846948974813
2014-04-14,SH518880,2377.9999999999927,0.0023355885512501497
2014-04-15,SH510300,-7000.922424540124,-0.00685853530515188
2014-04-15,SH511010,1336.2232184733757,0.0013090466603856593
2014-04-15,SH518880,-3198.000000000012,-0.0031329579983621326
2014-04-16,SH510300,0.0,0.0
2014-04-16,SH511010,-1274.5513776207574,-0.0012595652301180523
2014-04-16,SH518880,-1640.0000000000014,-0.0016207169155077028
2014-04-17,SH510300,-700.0922424539899,-0.0006938590829531495
2014-04-17,SH511010,2314.749760001624,0.002294140755096716
2014-04-17,SH518880,-328.0000000000002,-0.00032507970436994256
2014-04-18,SH510300,-700.0922424539899,-0.0006929753993602665
2014-04-18,SH511010,94.56348930736738,9.360219667336172e-05
2014-04-18,SH518880,-573.9999999999732,-0.0005681649575754522
2014-04-21,SH510300,-7000.9224245402,-0.006937854203135462
2014-04-21,SH511010,534.4892873893386,0.0005296743092091247
2014-04-21,SH518880,-1148.0000000000193,-0.0011376581744830202
2014-04-22,SH510300,2625.3459092026123,0.0026214765638266006
2014-04-22,SH511010,-1628.1365985091213,-0.001625736982215941
2014-04-22,SH518880,984.0000000000009,0.0009825497393556228
2014-04-23,SH510300,-1050.138363680985,-0.0010465203055858656
2014-04-23,SH511010,267.2446436946984,0.00026632390155257945
2014-04-23,SH518880,-163.99999999998192,-0.00016343496824024347
2014-04-24,SH510300,700.0922424539899,0.0006983391784812129
2014-04-24,SH511010,-1365.003410871303,-0.0013615853779933376
2014-04-24,SH518880,-164.00000000001836,-0.0001635893362701537
2014-04-25,SH510300,-4725.622636564582,-0.004717690208659669
2014-04-25,SH511010,1192.3222564839136,0.00119032082491259
2014-04-25,SH518880,1393.9999999999923,0.0013916600322645474
2014-04-28,SH510300,-5250.691818405149,-0.005253097098218823
2014-04-28,SH511010,-579.7153040145531,-0.0005799808647381012
2014-04-28,SH518880,3361.9999999999936,0.0033635400924322376
2014-04-29,SH510300,3325.4381516566023,0.003335197893041155
2014-04-29,SH511010,481.04035865036394,0.00048245215140724364
2014-04-29,SH518880,-2295.9999999999654,-0.0023027384702998177
2014-04-30,SH510300,-175.02306061349748,-0.0001752712108267879
2014-04-30,SH511010,1385.5606911555283,0.0013875251590366856
2014-04-30,SH518880,737.9999999999916,0.0007390463470171583
2014-05-05,SH510300,175.02306061349736,0.00017492987011957943
2014-05-05,SH511010,550.9351116167423,0.0005506417678997011
2014-05-05,SH518880,984.0000000000008,0.0009834760722061786
2014-05-06,SH510300,-525.0691818405675,-0.0005238942500902966
2014-05-06,SH511010,357.69667694518574,0.0003568962696898292
2014-05-06,SH518880,163.99999999998195,0.0001636330220593438
2014-05-07,SH510300,-2450.32284858904,-0.002444848060566317
2014-05-07,SH511010,-587.9382161283132,-0.0005866245781701096
2014-05-07,SH518880,-81.99999999999102,-8.181678633974958e-05
2014-05-08,SH510300,-700.0922424539899,-0.0007007095288709246
2014-05-08,SH511010,641.3871448671713,0.0006419526697344877
2014-05-08,SH518880,-3115.9999999999845,-0.0031187474443487837
2014-05-09,SH510300,-175.02306061349736,-0.00017573578342584297
2014-05-09,SH511010,1463.6783562355504,0.001469638696265995
2014-05-09,SH518880,81.99999999999096,8.233391754438468e-05
2014-05-12,SH510300,7525.991606380618,0.007546253255649645
2014-05-12,SH511010,-378.2539572294113,-0.0003792723013117388
2014-05-12,SH518880,409.9999999999913,0.00041110381151544107
2014-05-13,SH510300,-1050.1383636809849,-0.0010450461224555383
2014-05-13,SH511010,-135.6780498757601,-0.00013502013146913822
2014-05-13,SH518880,164.00000000001836,0.00016320474521278633
2014-05-14,SH510300,0.0,0.0
2014-05-14,SH511010,-522.1549192188731,-0.0005201518525970404
2014-05-14,SH518880,245.99999999997289,0.0002450563061443104
2014-05-15,SH510300,-4200.5534547240895,-0.004185590922692515
2014-05-15,SH511010,349.47376483154216,0.00034822892591761137
2014-05-15,SH518880,984.0000000000009,0.0009804949543726178
2014-05-16,SH510300,-175.02306061349748,-0.00017489928578414495
2014-05-16,SH511010,28.78019239792735,2.8759839289083866e-05
2014-05-16,SH518880,-1312.0000000000011,-0.001311072164687664
2014-05-19,SH510300,-5075.668757791576,-0.0050794811666752164
2014-05-19,SH511010,-263.13318763787663,-0.0002633308308155547
2014-05-19,SH518880,164.00000000001842,0.00016412318279360739
2014-05-20,SH510300,-350.04612122699496,-0.0003521326312965763
2014-05-20,SH511010,61.67184085261823,6.203944645983809e-05
2014-05-20,SH518880,-246.00000000000932,-0.0002474663252811404
2014-05-21,SH510300,3500.4612122700246,0.0035232202535193575
2014-05-21,SH511010,-217.90717101260384,-0.00021932394382991643
2014-05-21,SH518880,81.99999999999096,8.25331415688515e-05
2014-05-22,SH510300,-1050.138363680985,-0.0010533988152837872
2014-05-22,SH511010,509.82055104829146,0.0005114034331620162
2014-05-22,SH518880,246.0000000000093,0.00024676377658605636
2014-05-23,SH510300,4200.553454724015,0.0042148396150018365
2014-05-23,SH511010,287.8019239789239,0.00028878074366507845
2014-05-23,SH518880,0.0,0.0
2014-05-26,SH510300,1225.1614242945575,0.0012238166156168884
2014-05-26,SH511010,509.82055104829124,0.0005092609422591894
2014-05-26,SH518880,-246.00000000000938,-0.00024572997604386246
2014-05-27,SH510300,-1225.1614242945575,-0.0012219990782428628
2014-05-27,SH511010,1147.096239858699,0.0011441353930730438
2014-05-27,SH518880,-409.99999999999125,-0.00040894172159235907
2014-05-28,SH510300,3850.5073334970944,0.003842439051725874
2014-05-28,SH511010,12.334368170523646,1.2308522963840357e-05
2014-05-28,SH518880,-2952.0000000000027,-0.0029458144338587715
2014-05-29,SH510300,-2275.299787975467,-0.0022684702791131613
2014-05-29,SH511010,694.836073606146,0.0006927504631087418
2014-05-29,SH518880,-2214.000000000011,-0.0022073544877466125
2014-05-30,SH510300,-350.04612122707,-0.0003503207168579628
2014-05-30,SH511010,444.0372541388512,0.0004443855816378469
2014-05-30,SH518880,738.0000000000279,0.0007385789282135115
2014-06-03,SH510300,-1225.1614242945575,-0.0012251024350643446
2014-06-03,SH511010,670.1673372650987,0.0006701350699617417
2014-06-03,SH518880,-1476.0000000000196,-0.001475928933361724
2014-06-04,SH510300,-3325.438151656527,-0.003332045076042916
2014-06-04,SH511010,1689.8084393617396,0.0016931657222451343
2014-06-04,SH518880,-246.0000000000093,-0.00024648874864753476
2014-06-05,SH510300,4375.576515337587,0.004392551413221463
2014-06-05,SH511010,-2507.988194673122,-0.002517717848205477
2014-06-05,SH518880,-328.0000000000003,-0.00032927246466526094
2014-06-06,SH510300,-3150.4150910431044,-0.0031577565118903386
2014-06-06,SH511010,291.9133800357457,0.00029259362657845493
2014-06-06,SH518880,1640.0000000000014,0.0016438216964563491
2014-06-09,SH510300,-350.04612122699496,-0.0003512908806763047
2014-06-09,SH511010,143.90096198946196,0.00014441267193663487
2014-06-09,SH518880,-656.0000000000006,-0.0006583327274585565
2014-06-10,SH510300,5075.668757791652,0.005098128726534988
2014-06-10,SH511010,-78.11766508002194,-7.846333781788655e-05
2014-06-10,SH518880,-81.99999999999096,-8.236285217274675e-05
2014-06-11,SH510300,-700.092242454065,-0.0006997353639897476
2014-06-11,SH511010,337.13939666096024,0.00033696753675044403
2014-06-11,SH518880,737.9999999999916,0.0007376237977073579
2014-06-12,SH510300,-350.0461212269199,-0.0003497365811492264
2014-06-12,SH511010,-744.1735462882406,-0.000743515485754594
2014-06-12,SH518880,0.0,0.0
2014-06-13,SH510300,4200.5534547240895,0.004201432198226433
2014-06-13,SH511010,-176.79261044415284,-0.00017682959494140176
2014-06-13,SH518880,1148.0000000000193,0.0011482401582438232
2014-06-16,SH510300,2450.3228485889645,0.00243822290525887
2014-06-16,SH511010,1640.470966679645,0.0016323701542732638
2014-06-16,SH518880,902.00000000001,0.000897545832301239
2014-06-17,SH510300,-3150.4150910430294,-0.0031193606043112615
2014-06-17,SH511010,-871.6286840503572,-0.0008630368062750039
2014-06-17,SH518880,-1558.0000000000105,-0.0015426423760266958
2014-06-18,SH510300,-1750.2306061350498,-0.0017426060814386317
2014-06-18,SH511010,53.448928738974644,5.321608932013525e-05
2014-06-18,SH518880,-164.00000000001842,-0.00016328556725851015
2014-06-19,SH510300,-5425.7148790186475,-0.005412105728467647
2014-06-19,SH511010,-148.01241804628376,-0.00014764116313784783
2014-06-19,SH518880,1804.00000000002,0.0017994750833500604
2014-06-20,SH510300,1400.1844849080549,0.001401944137071563
2014-06-20,SH511010,365.9195890588876,0.0003663794507438996
2014-06-20,SH518880,5821.999999999977,0.005829316675056991
2014-06-23,SH510300,-525.0691818404924,-0.0005217648696206259
2014-06-23,SH511010,41.11456056833447,4.085582257799158e-05
2014-06-23,SH518880,820.0000000000189,0.0008148396590125835
2014-06-24,SH510300,3150.41509104303,0.003129544167124915
2014-06-24,SH511010,1007.3067339261172,0.001000633511002018
2014-06-24,SH518880,0.0,0.0
2014-06-25,SH510300,-1225.1614242945575,-0.001212039017387325
2014-06-25,SH511010,-123.34368170523646,-0.00012202257744201316
2014-06-25,SH518880,-656.0000000000007,-0.0006489737430836101
2014-06-26,SH510300,1750.2306061351248,0.0017349247275968073
2014-06-26,SH511010,-797.6224750272152,-0.0007906472154931831
2014-06-26,SH518880,163.99999999998192,0.00016256580951589094
2014-06-27,SH510300,700.0922424539899,0.0006932026243433797
2014-06-27,SH511010,-324.8050284904366,-0.0003216086174020049
2014-06-27,SH518880,246.00000000000955,0.0002435791103622822
2014-06-30,SH510300,2450.3228485890395,0.0024247175641393904
2014-06-30,SH511010,-226.13008312624743,-0.00022376707814329
2014-06-30,SH518880,-409.99999999999125,-0.0004057155986075784
2014-07-01,SH510300,175.02306061357262,0.00017288374479419437
2014-07-01,SH511010,-411.1456056841021,-0.0004061201519226128
2014-07-01,SH518880,737.9999999999916,0.0007289793882636504
2014-07-02,SH510300,1750.230606134975,0.0017279808135813321
2014-07-02,SH511010,-320.6935724336148,-0.0003166167579641824
2014-07-02,SH518880,492.00000000001864,0.00048574545394304694
2014-07-03,SH510300,1400.1844849079798,0.0013797670816135584
2014-07-03,SH511010,65.78329690944003,6.482404895496424e-05
2014-07-03,SH518880,-492.00000000001864,-0.0004848256865226658
2014-07-04,SH510300,0.0,0.0
2014-07-04,SH511010,-8.222912113701852,-8.095236591050595e-06
2014-07-04,SH518880,-246.00000000000932,-0.0002421804068755887
2014-07-07,SH510300,-350.04612122692,-0.00034469729398727304
2014-07-07,SH511010,-172.68115438727278,-0.00017004252591419348
2014-07-07,SH518880,-1475.999999999983,-0.0014534462034372698
2014-07-08,SH510300,525.0691818404174,0.0005180655904352138
2014-07-08,SH511010,-1410.2294274965757,-0.001391419200122039
2014-07-08,SH518880,984.0000000000009,0.0009708749982267778
2014-07-09,SH510300,-4900.645697178079,-0.004834807346937037
2014-07-09,SH511010,-1200.5451685976154,-0.0011844162912670558
2014-07-09,SH518880,328.0000000000002,0.0003235934421271271
2014-07-10,SH510300,-350.04612122699496,-0.0003473215973014031
2014-07-10,SH511010,-1488.3470925764811,-0.0014767627983437788
2014-07-10,SH518880,984.0000000000009,0.0009763412048292814
2014-07-11,SH510300,1050.1383636809849,0.0010428488599242604
2014-07-11,SH511010,2997.2514654372458,0.002976446134851504
2014-07-11,SH518880,1968.0000000000018,0.001954339187397224
2014-07-14,SH510300,5250.69181840515,0.005183281273430742
2014-07-14,SH511010,435.81434202509115,0.0004302191779363144
2014-07-14,SH518880,-3198.0000000000123,-0.003156942758348066
2014-07-15,SH510300,-525.0691818404924,-0.000517057944671333
2014-07-15,SH511010,-320.6935724336148,-0.00031580059383908905
2014-07-15,SH518880,-1640.0000000000016,-0.0016149777183430052
2014-07-16,SH510300,-175.02306061349748,-0.00017277557453943397
2014-07-16,SH511010,-970.3036294145463,-0.0009578438776133927
2014-07-16,SH518880,-1557.999999999974,-0.0015379935888955346
2014-07-17,SH510300,-1575.2075455215524,-0.0015591409146326007
2014-07-17,SH511010,-1270.4399215638773,-0.0012574818263945214
2014-07-17,SH518880,1065.9999999999918,0.001055127128944799
2014-07-18,SH510300,1925.2536667485474,0.001908979332156979
2014-07-18,SH511010,-131.56659381893832,-0.00013045445010205427
2014-07-18,SH518880,1312.0000000000011,0.0013009095513215174
2014-07-21,SH510300,-175.02306061349748,-0.0001730108002350379
2014-07-21,SH511010,213.79571495578205,0.0002113376808842605
2014-07-21,SH518880,0.0,0.0
2014-07-22,SH510300,4550.599575951085,0.004498108407647047
2014-07-22,SH511010,370.0310451156512,0.0003657627368317202
2014-07-22,SH518880,-984.0000000000009,-0.0009726495595252689
2014-07-23,SH510300,700.092242454065,0.0006893343254929893
2014-07-23,SH511010,37.00310451157094,3.643449897433189e-05
2014-07-23,SH518880,-246.00000000000932,-0.00024221985873869783
2014-07-24,SH510300,8401.106909448104,0.008268013916337332
2014-07-24,SH511010,-164.4582422736292,-0.00016185284277784158
2014-07-24,SH518880,-1230.00000000001,-0.0012105139509244833
2014-07-25,SH510300,4550.599575951084,0.0044478368248131095
2014-07-25,SH511010,670.1673372650987,0.0006550334547622026
2014-07-25,SH518880,-901.9999999999734,-0.0008816308156805471
2014-07-28,SH510300,10851.429758037219,0.010561796249569901
2014-07-28,SH511010,-12.334368170523646,-1.2005153826643256e-05
2014-07-28,SH518880,1557.999999999974,0.0015164157096111569
2014-07-29,SH510300,1050.13836368106,0.0010099233702317674
2014-07-29,SH511010,-98.67494536418917,-9.489619351712745e-05
2014-07-29,SH518880,-163.99999999998195,-0.00015771962861866717
2014-07-30,SH510300,-1400.1844849080549,-0.001345545501877454
2014-07-30,SH511010,723.6162660040733,0.0006953788035089368
2014-07-30,SH518880,-902.0000000000099,-0.0008668015220674117
2014-07-31,SH510300,5600.737939632145,0.005390359010825907
2014-07-31,SH511010,82.22912113684367,7.914037200986992e-05
2014-07-31,SH518880,-656.0000000000006,-0.0006313588582818154
2014-08-01,SH510300,-5075.668757791652,-0.004861492270795855
2014-08-01,SH511010,2010.5020117953545,0.0019256654555635684
2014-08-01,SH518880,-1393.9999999999923,-0.0013351777960463127
2014-08-04,SH510300,8926.176091288671,0.008586192558028873
2014-08-04,SH511010,32.89164845469088,3.1638859047222386e-05
2014-08-04,SH518880,1475.9999999999832,0.001419781559991703
2014-08-05,SH510300,-1225.1614242945575,-0.0011667852787136338
2014-08-05,SH511010,333.02794060413845,0.0003171599193314181
2014-08-05,SH518880,-573.9999999999732,-0.0005466502100873971
2014-08-06,SH510300,-2625.3459092024623,-0.0025037500937598934
2014-08-06,SH511010,398.8112375135785,0.0003803398515285388
2014-08-06,SH518880,0.0,0.0
2014-08-07,SH510300,-4550.599575951159,-0.004349068352133781
2014-08-07,SH511010,-719.5048099471933,-0.0006876402869385216
2014-08-07,SH518880,1721.9999999999925,0.0016457382323754512
2014-08-08,SH510300,175.02306061357248,0.00016784100357366513
2014-08-08,SH511010,394.6997814567567,0.0003785033080656294
2014-08-08,SH518880,1968.0000000000018,0.0018872432802569717
2014-08-11,SH510300,5775.761000245568,0.005525306799859164
2014-08-11,SH511010,185.0155225578547,0.00017699269842103013
2014-08-11,SH518880,-1640.0000000000014,-0.0015688847151715192
2014-08-12,SH510300,-1750.2306061350498,-0.001667443159690486
2014-08-12,SH511010,-275.467555808342,-0.000262437698231998
2014-08-12,SH518880,163.99999999998192,0.0001562426558138414
2014-08-13,SH510300,1225.1614242945575,0.0011692840987299875
2014-08-13,SH511010,304.2477482062111,0.00029037157634698483
2014-08-13,SH518880,0.0,0.0
2014-08-14,SH510300,-5075.668757791577,-0.004837116455966692
2014-08-14,SH511010,250.79881946735298,0.00023901147901353418
2014-08-14,SH518880,0.0,0.0
2014-08-15,SH510300,5250.691818405074,0.005027028379348318
2014-08-15,SH511010,518.043463161993,0.0004959763934197665
2014-08-15,SH518880,82.00000000002738,7.850705037796574e-05
2014-08-18,SH510300,1400.1844849079798,0.001333073673217859
