trade_date,selected_model_return,frozen_v2_return,static_core_return,selected_model_equity,frozen_v2_equity,static_core_equity
2019-01-02,-0.004316064742059589,-0.004319706390559563,-0.005776101615357687,0.9956839352579404,0.9956802936094404,0.9942238983846423
2019-01-03,0.0036883331517885143,0.0037052926105154427,0.002378702510997366,0.9993563493250556,0.9993695804437873,0.9965888612682234
2019-01-04,0.007435614710818328,0.0073795490953028064,0.00966753007104848,1.0067871780974467,1.0067444773270244,1.006223414053006
2019-01-07,0.00039690221955535065,-0.0006303599726203979,0.0012083158319071696,1.0071867741630534,1.006109865905861,1.0074392497346418
2019-01-08,-0.001511188581382883,-0.0011743139320882223,-0.0009635656282662719,1.0056647250106183,1.0049283770731163,1.0064685159010311
2019-01-09,0.001299186583815004,0.0017202037825840844,0.0022018343238121574,1.006971271129168,1.0066570586685837,1.0086845928251784
2019-01-10,0.0009865745193253783,-0.001621867501799601,0.0007820090786823108,1.0079647233269569,1.005024394299672,1.0094733933342948
2019-01-11,0.00037019297541096563,0.0012729106463833517,0.001545727400852348,1.0083378647869945,1.006303700551051,1.011033764018803
2019-01-14,-0.0030325208849656393,-0.0028505662436824064,-0.003663747446157939,1.0052800591529263,1.0034351651913673,1.0073295916478997
2019-01-15,0.0059259216209286425,0.008824746382180448,0.0072954102967317525,1.011237269990549,1.0122902260351425,1.0146784743230104
2019-01-16,0.0004960658793553563,-0.0012838601712243936,0.00045516853703753135,1.0117389102961238,1.0109905869322162,1.0151403240397314
2019-01-17,-0.0009065431692354409,-0.002193567074900038,-0.0014886077270491738,1.0108217252979452,1.0087729112676878,1.0136291783093268
2019-01-18,0.005951267648065972,0.006789887030696606,0.006887398362871222,1.016837395929673,1.0156223653748222,1.020610446252573
2019-01-21,0.00031045139823970835,-0.0006177038163940329,0.0010355124294041396,1.0171530745210218,1.014995011563715,1.021667301055247
2019-01-22,-0.004453520170375591,-0.00612269602705684,-0.0051303371675290865,1.0126231627872828,1.0087805056389314,1.0164258033277942
2019-01-23,-0.0006329933928805875,-0.0006817146834606769,-0.0009223195269372209,1.0119821790157606,1.0080928051558484,1.015488333961702
2019-01-24,0.002559761952184436,0.004565718752841397,0.0031092692926653065,1.0145726124938939,1.012695473380953,1.018645760655549
2019-01-25,0.002324526897989898,0.0016833008661247817,0.002894482760180006,1.0169310138216,1.0144001445484159,1.021594213248497
2019-01-28,0.0023928539875635035,0.0005172762244034512,0.0012008805542409462,1.0193643812531,1.0149248696252222,1.0228210258735122
2019-01-29,0.0028689343830936576,0.0011671915470210514,0.0027370518136506927,1.022288870775378,1.0161094813539102,1.0256205400174194
2019-01-30,-0.001083068133548748,-0.003350715085374767,-0.0018120816544123786,1.0211816622761596,1.0127047879863453,1.0237620318524654
2019-01-31,0.0029601807380044143,0.004818730199715793,0.003761322696041347,1.0242045445628327,1.017584739131612,1.0276127312182175
2019-02-01,0.007806055101319487,0.010826458298460961,0.008197504556169077,1.032199541672712,1.0286015778749706,1.036036591264356
2019-02-11,0.003917558615350369,0.004144465907353734,0.005291674759381637,1.0362432438799527,1.0328645820467237,1.0415189599441455
2019-02-12,0.004007697151916512,0.003936203606563771,0.004008989987291045,1.040396192977143,1.036930147339668,1.0456943990261354
2019-02-13,0.007117643894108516,0.006828552870714377,0.008529684351639366,1.0478013625875406,1.0440108796740144,1.0546138421781055
2019-02-14,-0.00024498730157318516,-0.000272114465886375,-4.7717493910970354e-05,1.0475446645591355,1.0437267892111124,1.054563518648513
2019-02-15,-0.0037447009140163523,-0.00347625304020005,-0.005421028221187063,1.043621923096288,1.040098530786979,1.048846700052885
2019-02-18,0.012081198723009612,0.012007167415504005,0.012822037994495217,1.0562301269409038,1.052587167974758,1.062295052291364
2019-02-19,-0.0011109084233345001,-0.001108533339055473,-0.001165541018881,1.0550567519959055,1.051420340006796,1.061056903833764
2019-02-20,0.0025785051912259327,0.0025773688725330146,0.0025780486475659448,1.057777221307965,1.0541302380630777,1.0637923601496833
2019-02-21,-0.0018520365961885998,-0.0018507050109650702,-0.0018236943452307752,1.055818179183488,1.0521793539492845,1.0618523280379786
2019-02-22,0.009219785214821918,0.009223735932432975,0.009889815258260493,1.065552596021464,1.0618843784636707,1.072353851393828
2019-02-25,0.031077604317050866,0.02816268087969065,0.02750831684828947,1.0986674179796254,1.0917898893454716,1.101852500911453
2019-02-26,-0.012146379486508763,-0.010766603979576184,-0.010438919906290756,1.0853225865913823,1.0800350199779836,1.0903503509058923
2019-02-27,-0.0001094269512895707,-0.0013943919263235127,-0.001247704182810283,1.0852038230495658,1.0785290278659796,1.0889899162123384
2019-02-28,-0.007406618302076451,-0.0026537568133587763,-0.0025930818999808647,1.0771661325522834,1.075666874109875,1.0861660761713465
2019-03-01,0.013040056896239216,0.008110495443283128,0.007792223828255507,1.0912124402074672,1.0843910653908337,1.0946297253515316
2019-03-04,0.0035006935584864785,0.0002219625284956006,0.001389725875080794,1.0950324405678418,1.084631759573586,1.0961509606044852
2019-03-05,0.009240289832345816,0.0031426024540990305,0.00244631005047502,1.1051508576945097,1.0880403260030156,1.09883248571625
2019-03-06,0.012334015286779465,0.010547915270794794,0.0035021988557526473,1.1187818052675111,1.0995168831729034,1.102680815590389
2019-03-07,0.0008897326782999482,-0.00027572868741165824,-0.004896655907695724,1.119777221999545,1.0992137148259191,1.0972813670604258
2019-03-08,-0.02815021861255751,-0.026269583183866074,-0.012387011477268395,1.0882552484028956,1.0703378287074532,1.0836893301728556
2019-03-11,0.019199508452291125,0.005175428858161357,0.005712183342197141,1.1091492142428572,1.0758772859941275,1.0898795623127857
2019-03-12,0.01359813233439544,0.002844490682062384,0.002889104516984764,1.1242315720367222,1.0789376089091802,1.093028338279233
2019-03-13,-0.015710404598518912,-0.0014936254183915976,-0.001607646280902042,1.1065694391775964,1.0773260802716549,1.0912711353362778
2019-03-14,-0.01713422130916864,-0.0035439861507435833,-0.003560785531684818,1.087609233512765,1.0735080515633373,1.0873853528664272
2019-03-15,0.003964439057916991,0.005053416471918704,0.005167615777253998,1.091920994037854,1.0789329348338448,1.0930045425718546
2019-03-18,0.01717705178284379,0.012145300383928026,0.012377478903994543,1.1106769774952165,1.0920368994215148,1.106533183239508
2019-03-19,-0.0032378535152701726,-0.00184924457784863,-0.001996528655242358,1.107080768139304,1.090017456106449,1.1043239580311939
2019-03-20,-0.000510828153180265,-0.00017614846197788747,-0.00015219090220519593,1.106515240115094,1.0898254512080268,1.1041558899716943
2019-03-21,0.005427972616432575,0.0016312851374253867,0.001512207797267573,1.112521374538104,1.0916032672689704,1.1058256031179083
2019-03-22,-0.0006443183332264235,0.0004008110338580284,0.00044492971847764906,1.1118045566203827,1.0920407939030872,1.106317617792189
2019-03-25,-0.015739053181076157,-0.008363480525625744,-0.008633636903938369,1.0943058055767716,1.0829075319900898,1.096766073179741
2019-03-26,-0.010342853866025292,-0.0035945100652929884,-0.003674383198448483,1.082987560544948,1.0790150099665698,1.092736134347821
2019-03-27,0.004533170126777453,0.003031276724249299,0.0031038176138817875,1.087896927402082,1.082285803051397,1.0961277880089348
2019-03-28,-0.0019235058641348113,-0.0011399515610603927,-0.0011230812082411168,1.0858043512826498,1.0810520496606952,1.094896747488391
2019-03-29,0.028401872296630604,0.012595075527159993,0.013204910369597478,1.1166432278069056,1.0946679818749627,1.109354760902939
2019-04-01,0.016336848687926953,0.01451457213629248,0.010455246065980361,1.1348856592579855,1.1105566192631766,1.1209533379026462
2019-04-02,-0.002352581853766078,-0.00226843555572942,-0.0005599602672741177,1.1322157478499157,1.1080373931413894,1.1203256485719524
2019-04-03,0.011879064523504956,0.01038647538501758,0.005145894581737531,1.1456654117731533,1.1195459962509315,1.1260907262567204
2019-04-04,0.0046732589460274365,0.005847900408044504,0.0049878358887498475,1.1510194029078764,1.126092989739232,1.131707481995132
2019-04-08,-0.007165780749702644,-0.005216175434801906,-0.002479560162845562,1.1427714502279849,1.1202190911488517,1.1289013452067826
2019-04-09,0.0008443714431347615,0.0005494525242433212,0.002445182921062994,1.143736373806587,1.120834598356189,1.1316617154956472
2019-04-10,-0.0037910420588121996,-0.002788079009882538,0.00027080803512236074,1.139400421109293,1.1177096229389618,1.1319681785812439
2019-04-11,-0.01191521259653383,-0.011566664558244621,-0.00536543000683376,1.1258242228591955,1.1047814506569047,1.1258946825491032
2019-04-12,-0.0011327939376681861,-0.001781216137140107,-0.0035109079468518267,1.1245488960046606,1.1028135961089816,1.1219417699608234
2019-04-15,-0.008670680525196262,-0.007130551433584542,-0.004029031090243773,1.114798291792442,1.09494992704027,1.117421431688208
2019-04-16,0.019650797486113758,0.017714139907450965,0.011614767191214792,1.1367049672623208,1.1143460232395146,1.1304000214717405
2019-04-17,-0.0023702147254053285,-0.002138349768529668,-0.0017445179786319542,1.1340107324104742,1.1119631616786585,1.128428018311237
2019-04-18,-0.0040419218516990485,-0.0035653921615329542,-0.0018059503257954468,1.129427149651083,1.107998576938096,1.126390133363931
2019-04-19,0.007832766230887023,0.0075917446657050025,0.006916615741640042,1.138273688489117,1.1164102192241745,1.134180941091584
2019-04-22,-0.011972130942756953,-0.011527596618506442,-0.009221479212663475,1.1246461268418302,1.10354069255618,1.1237221151199088
2019-04-23,0.00011804898813094766,-0.001515548911801723,-0.0019524939287505205,1.1247788901791091,1.1018682226604475,1.1215280545125346
2019-04-24,0.0018722692990715828,0.0037564617488901053,-6.116881181217337e-05,1.1268847791634353,1.106007348491189,1.121459451974026
2019-04-25,-0.012972930810635774,-0.013273974505589536,-0.006963796508322018,1.1122657808917895,1.0913262351443223,1.1136498365581444
2019-04-26,-0.003686702919829088,-0.0032719304698101137,-0.004694710325285345,1.1081651873897498,1.0877554915830503,1.1084215731717026
2019-04-29,-0.0017106714155324942,-0.006421987053309763,0.0006883104327759515,1.106269480879994,1.0807699398989374,1.1091845113044307
