symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SH600567,2023-02-13,2023-03-01,closed,right,200.61890657478187,106553.1946193695,108661.80621563815,2108.6115962686454,346.4526129322809,1762.1589833363646,0.01648423571975918,16.0,False,0,exit_resonance
SH600967,2023-02-13,2023-03-09,closed,right,201.53446010351766,106065.60217437743,108951.74165917374,2886.1394847963093,346.91388961847815,2539.225595177831,0.023862095260023312,24.0,True,1,exit_resonance
SH600160,2023-02-27,2023-03-10,closed,right,203.63116628853314,105235.20752258302,108611.16740522107,3375.9598826380534,345.5301597671246,3030.429722870929,0.028702486735679662,11.0,True,1,exit_resonance
SH600060,2023-03-06,2023-03-08,closed,right,205.53914000846794,106756.00049591066,102736.93106603649,-4019.069429874173,331.16962106924126,-4350.239050943414,-0.040623344945909946,2.0,False,0,exit_resonance
SH600066,2023-03-06,2023-03-13,closed,right,210.96228587397496,106266.60490951537,97079.93076935182,-9186.674140163552,316.167782946024,-9502.841923109576,-0.08915926732859064,7.0,False,0,exit_hard_stop
SZ002236,2023-03-13,2023-04-17,closed,right,211.74567988846832,104122.80567626953,141396.37707628057,37273.57140001103,430.10426380409115,36843.46713620694,0.3523906427599618,35.0,True,1,exit_resonance
SZ300296,2023-03-13,2023-03-16,closed,right,205.0280366757987,105036.39969291686,103300.09628659379,-1736.3034063230734,331.602090160894,-2067.9054964839675,-0.019625554831543515,3.0,False,0,exit_resonance
SH600131,2023-03-20,2023-03-30,closed,right,205.9811456005051,106021.20000000001,105452.16338661686,-569.0366133831558,337.7883448052038,-906.8249581883596,-0.008526077318905326,10.0,True,1,exit_resonance
SH600271,2023-03-20,2023-04-18,closed,right,206.77647214309118,107072.00854492188,115009.10734150275,7937.0987965808745,363.2668842148603,7573.831912366014,0.07049669563477445,29.0,True,1,exit_resonance
SH601800,2023-03-20,2023-03-27,closed,right,213.0392503973415,106685.99485015869,100013.5849243011,-6672.409925857588,324.0469177132781,-6996.456843570866,-0.0653813112114067,7.0,True,1,exit_resonance
SH601928,2023-03-20,2023-04-19,closed,right,209.10312541839323,106963.19588012695,111786.81288978332,4823.617009656373,354.8236310415128,4468.79337861486,0.041640662015289966,30.0,True,1,exit_resonance
SH603927,2023-03-20,2023-04-28,closed,right,205.05635346851986,105612.00228881836,111166.78016529622,5554.777876477863,352.4008298030612,5202.377046674802,0.04909551598050358,39.0,True,1,exit_resonance
SZ000651,2023-03-20,2023-03-24,closed,right,206.31557282531534,104983.20469970703,103616.8952877277,-1366.309411979324,332.3938505679162,-1698.7032625472402,-0.01612964542699079,4.0,False,0,exit_resonance
SZ002152,2023-03-20,2023-04-19,closed,right,205.1307831662849,106243.20070953369,115353.97785597545,9110.77714644176,363.6662628512564,8747.110883590503,0.08205016367150461,30.0,True,1,exit_resonance
SZ002368,2023-03-20,2023-03-22,closed,right,216.15703034209272,102748.80167846679,96485.64123602097,-6263.16044244582,312.51194822073455,-6575.672390666555,-0.06380349870646125,2.0,False,0,exit_resonance
SZ002439,2023-03-20,2023-03-24,closed,right,207.93655346343044,107171.99221801758,100456.43714182804,-6715.555076189543,325.48993189956343,-7041.045008089106,-0.06549962722168311,4.0,True,1,exit_resonance
SH600208,2023-03-27,2023-03-30,closed,right,202.22469879691357,107393.20730514526,103824.29920037759,-3568.9081047676736,334.37910230406885,-3903.2872070717426,-0.03623294030099825,3.0,True,1,exit_resonance
SZ000156,2023-03-27,2023-04-19,closed,right,204.9726201576088,107428.19436950683,110130.35447211066,2702.160102603826,350.7958382491918,2351.3642643546345,0.021816536412357524,23.0,False,0,exit_resonance
SZ300058,2023-03-27,2023-03-29,closed,right,218.3798502955707,107403.99202728271,96427.8423742215,-10976.14965306122,315.15478538934553,-11291.304438450567,-0.1048217032213094,2.0,False,0,exit_hard_stop
SZ300413,2023-03-27,2023-04-03,closed,right,206.00990004272413,106327.20341796875,103617.49587216521,-2709.7075458035397,333.20181131841076,-3042.9093571219505,-0.028528949900205502,7.0,True,1,exit_resonance
SZ000988,2023-04-03,2023-04-28,closed,right,210.9945598035106,104847.59672698975,124782.31764710926,19934.720920119507,387.342583918678,19547.37833620083,0.1857498893827422,25.0,True,1,exit_resonance
SZ002230,2023-04-03,2023-04-11,closed,right,215.0107929127513,105606.40000000001,99025.43415427662,-6580.965845723389,320.8299688011192,-6901.795814524508,-0.06515601150485388,8.0,True,1,exit_hard_stop
SZ300168,2023-04-03,2023-04-20,closed,right,206.60965935811925,105678.00797271729,131762.5342322585,26084.52625954122,405.9893937875025,25678.53686575372,0.24205853383369508,17.0,True,1,exit_resonance
SZ300383,2023-04-03,2023-04-13,closed,right,211.52194959285765,105175.19642944336,102617.88537580513,-2557.31105363823,329.91161983475934,-2887.2226734729893,-0.0273657145787146,10.0,True,1,exit_resonance
SH600787,2023-04-17,2023-04-25,closed,right,205.04186858088343,112530.59639511108,112006.70227944401,-523.8941156670626,358.7357837636211,-882.6298994306837,-0.00781854124207365,8.0,True,1,exit_resonance
SH688012,2023-04-17,2023-04-26,closed,right,220.0,94252.0,89483.00823974611,-4768.991760253892,289.2070214233399,-5058.198781677232,-0.053502583064451756,9.0,False,0,exit_resonance
