date,equity,cash,market_value,positions,gross_traded,benchmark_value,daily_return,drawdown
2019-01-02,1000000.0,1000000.0,0.0,0,0.0,0.986345112323761,0.0,0.0
2019-01-03,1000000.0,1000000.0,0.0,0,0.0,0.9847840070724487,0.0,0.0
2019-01-04,1000000.0,1000000.0,0.0,0,0.0,1.0083768367767334,0.0,0.0
2019-01-07,1000000.0,1000000.0,0.0,0,0.0,1.0144984722137451,0.0,0.0
2019-01-08,1000000.0,1000000.0,0.0,0,0.0,1.0123063325881958,0.0,0.0
2019-01-09,1000000.0,1000000.0,0.0,0,0.0,1.02252995967865,0.0,0.0
2019-01-10,1000000.0,1000000.0,0.0,0,0.0,1.0206068754196167,0.0,0.0
2019-01-11,1000000.0,1000000.0,0.0,0,0.0,1.0279440879821777,0.0,0.0
2019-01-14,1000000.0,1000000.0,0.0,0,0.0,1.0189759731292725,0.0,0.0
2019-01-15,1000000.0,1000000.0,0.0,0,0.0,1.0389750003814697,0.0,0.0
2019-01-16,1000000.0,1000000.0,0.0,0,0.0,1.039194107055664,0.0,0.0
2019-01-17,1000000.0,1000000.0,0.0,0,0.0,1.0334711074829102,0.0,0.0
2019-01-18,1000000.0,1000000.0,0.0,0,0.0,1.052320957183838,0.0,0.0
2019-01-21,997774.8319348317,630830.8298695453,366944.0020652864,4,368947.80144958495,1.0581237077713013,-0.0022251680651682593,-0.0022251680651682593
2019-01-22,992718.4069280314,630830.8298695453,361887.57705848606,4,0.0,1.0440667867660522,-0.005067701494329335,-0.007281593071968628
2019-01-23,993199.5628560502,766430.4982797421,226769.06457630813,3,135953.1465913342,1.0433127880096436,0.00048468520847499974,-0.0068004371439498446
2019-01-24,995757.709346768,813273.1921130477,182484.51723372034,3,46964.80231933593,1.0492019653320312,0.0025756621190624607,-0.004242290653232006
2019-01-25,995505.4366948332,813273.1921130477,182232.24458178546,3,0.0,1.0577349662780762,-0.0002533474253493262,-0.004494563305166732
2019-01-28,1001109.9104510671,158660.051183914,842449.8592671532,10,654220.6085639953,1.0575058460235596,0.0056297771460107615,0.0
2019-01-29,1005632.7557993175,205535.856383914,800096.8994154035,10,46998.0,1.0608904361724854,0.004517830960451219,0.0
2019-01-30,994883.4933046584,252221.35498534955,742662.1383193089,10,46807.197314453115,1.0524238348007202,-0.010689053665634773,-0.010689053665634773
2019-01-31,1001194.9127242788,298998.42112379405,702196.4916004847,10,46899.00354766846,1.0634348392486572,0.006343877913438822,-0.004412985803660896
2019-02-01,1011132.1043133964,394675.09237706,616457.0119363364,10,95926.07905881881,1.0786374807357788,0.009925331683995786,0.0
2019-02-11,1017884.9540878909,443416.6280485944,574468.3260392966,10,48868.59401597596,1.0982577800750732,0.0066785039716250605,0.0
2019-02-12,1013070.113410953,489966.4943968681,523103.6190140848,10,46671.211498168945,1.1061862707138062,-0.004730240542019204,-0.004730240542019204
2019-02-13,1016704.5681837432,533330.6720741427,483373.8961096005,9,43477.218445232174,1.1283377408981323,0.0035875648927725656,-0.0011596456941496136
2019-02-14,1029742.8161531813,533330.6720741427,496412.14407903847,9,0.0,1.1300350427627563,0.012824028117361497,0.0
2019-02-15,1024607.0814125807,533330.6720741427,491276.40933843795,9,0.0,1.108963131904602,-0.004987395551625418,-0.004987395551625418
2019-02-18,1049537.017946999,383555.13095062017,665981.886996379,10,239787.77146475948,1.144516944885254,0.024331216313719484,0.0
2019-02-19,1049829.0269003818,383555.13095062017,666273.8959497615,10,0.0,1.142480731010437,0.0002782264449843197,0.0
2019-02-20,1064808.5386197916,430142.47604194994,634666.0625778418,9,46708.78793997368,1.1465729475021362,0.014268525003196864,0.0
2019-02-21,1080834.185584533,478886.43600462726,601947.7495799056,8,48871.02462670675,1.1435105800628662,0.015050261510406227,0.0
2019-02-22,1114053.0722048013,527335.3924978517,586717.6797069494,8,48575.25214881135,1.1692225933074951,0.030734489215200833,0.0
2019-02-25,1155813.4861776219,311421.91399820725,844391.5721794147,10,215784.0080947876,1.238762378692627,0.037485120785290205,0.0
2019-02-26,1168733.2858630554,365671.69450402516,803061.5913590301,10,54391.19761962891,1.223885178565979,0.01117810082676951,0.0
2019-02-27,1164915.4313412113,365671.69450402516,799243.7368371862,10,0.0,1.2217925786972046,-0.003266660210695327,-0.003266660210695327
2019-02-28,1147066.4126555433,365671.69450402516,781394.7181515181,10,0.0,1.2187966108322144,-0.015322158334805214,-0.018538766260526307
2019-03-01,1177337.5075941342,419358.0525392479,757979.4550548863,10,53826.3064319458,1.2454818487167358,0.026390010730513058,0.0
2019-03-04,1204069.5852635098,419358.0525392479,784711.5327242617,10,0.0,1.2602261304855347,0.0227055347314995,0.0
2019-03-05,1232033.3077910957,419358.0525392479,812675.2552518477,10,0.0,1.2675036191940308,0.023224340910052987,0.0
2019-03-06,1269700.3306297194,476762.829437242,792937.5011924773,9,57554.418385797144,1.2781591415405273,0.030573055614995237,0.0
2019-03-07,1305448.643947518,476762.829437242,828685.8145102761,9,0.0,1.2651253938674927,0.02815492164207667,0.0
2019-03-08,1258612.358101739,476762.829437242,781849.5286644971,9,0.0,1.2148804664611816,-0.03587753992692633,-0.03587753992692633
2019-03-11,1313496.2021478657,232729.49908295472,1080766.703064911,10,467686.63343517494,1.2389185428619385,0.04360663050290037,0.0
2019-03-12,1350244.7183958378,449144.9393569599,901099.7790388779,9,216979.58720072702,1.2473552227020264,0.027977634185679445,0.0
2019-03-13,1304405.113780027,504831.05450267316,799574.0592773538,8,55831.27646452103,1.2370052337646484,-0.03394910862548728,-0.03394910862548728
2019-03-14,1268453.152048206,565150.2398086336,703302.9122395723,7,60476.424008382244,1.228468894958496,-0.027561960124210305,-0.06057536477150938
2019-03-15,1265345.3754302238,901614.7841078012,363730.5913224226,4,337341.63254378136,1.2439206838607788,-0.0024500523436470356,-0.06287700430073073
2019-03-18,1276653.4219338642,662153.5870856437,614499.8348482207,6,239317.60645828245,1.2793748378753662,0.008936727255035581,-0.05450219168374448
2019-03-19,1291212.8032593266,662153.5870856437,629059.2161736828,6,0.0,1.273465871810913,0.01140433345128855,-0.043719419400243376
2019-03-20,1275317.152037679,860725.3710893238,414591.78094835515,4,199089.4164865451,1.273957371711731,-0.012310636311476553,-0.05549184183973466
2019-03-21,1279246.2784658535,920436.2707322384,358810.00773361523,3,59866.5526798824,1.2744389772415161,0.0030809014227533016,-0.05258190531145657
2019-03-22,1277102.0807467056,920436.2707322384,356665.81001446734,3,0.0,1.2734127044677734,-0.0016761414555134246,-0.05416991205566757
2019-03-25,1264456.1990443135,318390.27449199394,946065.9245523196,8,829057.9522978851,1.2431966066360474,-0.009902013232174989,-0.06353553410188162
2019-03-26,1235735.473939858,556900.4978127968,678834.9761270611,6,239131.96643353003,1.2291165590286255,-0.022713894815939772,-0.0848062894791567
2019-03-27,1250704.616559723,945285.4478059754,305419.16875374736,3,389397.38318947126,1.2433825731277466,0.012113549327947393,-0.07372004532213527
2019-03-28,1253297.9763822574,1109115.3941799072,144182.5822023503,1,164257.0146119228,1.2384036779403687,0.0020735190293517114,-0.07179938620960369
2019-03-29,1262198.5633063794,1109115.3941799072,153083.16912647226,1,0.0,1.2862138748168945,0.00710173246254997,-0.06520755377888976
2019-04-01,1292945.781971983,399987.7855573465,892957.9964146364,7,708702.3871902467,1.3199574947357178,0.02436004885400922,-0.04243596412058481
2019-04-02,1311171.1007752805,399987.7855573465,911183.3152179341,7,0.0,1.3190804719924927,0.014095965242642006,-0.028938174753224577
2019-04-03,1322231.989668521,399987.7855573465,922244.2041111747,7,0.0,1.33597731590271,0.008435885207277893,-0.020746408666272975
2019-04-04,1338706.0367731336,518969.2273973465,819736.8093757869,7,119291.6,1.349286675453186,0.012459271317994958,-0.008545622482725057
2019-04-08,1347362.7036645685,177307.558126749,1170055.1455378195,10,341456.79519348143,1.347625970840454,0.006466443456325299,-0.002134438810983297
