year,strategy_return,benchmark_return,excess_return
2019,0.22580528100050445,0.3606961965560913,-0.0991337492505634
2020,0.23359992024606813,0.2721074626520459,-0.030270667798535267
2021,-0.037774660425186735,-0.05198716608417131,0.014991891618469921
2022,-0.2113714469095629,-0.21632791414537078,0.006324669878221556
2023,-0.052322798806728854,-0.11378155183477212,0.06934943992114317
2024,-0.10876788586486408,0.14683299616951362,-0.22287541681142675
2025,-0.0011239882495736042,0.17663174838405737,-0.1510716814141333
