year,strategy_return,benchmark_return,excess_return
2019,0.045040550351282516,0.3606961965560913,-0.2319809866476662
2020,-0.06113139182284033,0.2721074626520459,-0.26195810044236456
2021,-0.026225277618149634,-0.05198716608417131,0.027174619946452205
2022,-0.002293304298580212,-0.21632791414537078,0.2731175624475335
2023,0.008870042859363547,-0.11378155183477212,0.13839882813099402
2024,-0.009314021459889466,0.14683299616951362,-0.13615497474431137
2025,0.03917706744873506,0.17663174838405737,-0.11682047601052536
