date,equity,cash,market_value,positions,gross_traded,benchmark_value,candidate_count,selected_count,target_exposure,daily_return,drawdown
2024-11-26,1024287.1147511733,341317.60408310825,682969.510668065,14,0.0,1.2755317687988281,14,14,0.95,-0.0012754203082880888,-0.41209671327831887
2024-11-27,1041731.5751172679,341317.60408310825,700413.9710341597,14,0.0,1.2977396249771118,14,14,0.95,0.017030830628316895,-0.40208423197633114
2024-11-28,1034502.2983646186,341317.60408310825,693184.6942815103,14,0.0,1.2862836122512817,14,14,0.95,-0.006939673256842083,-0.4062335720415292
2024-11-29,1046828.7253284814,341317.60408310825,705511.1212453732,14,0.0,1.3009084463119507,14,14,0.95,0.011915321003490131,-0.39915865445130827
2024-12-02,1056096.5144647756,95679.44260668592,960417.0718580897,20,810428.6081615448,1.3112218379974365,24,20,0.95,0.00885320483862917,-0.3938392829436481
2024-12-03,1055646.6137552136,95679.44260668592,959967.1711485278,20,0.0,1.3126367330551147,24,20,0.95,-0.00042600340347687116,-0.39409750947216804
2024-12-04,1049047.1671169891,95679.44260668592,953367.7245103032,20,0.0,1.3055518865585327,24,20,0.95,-0.006251568045814504,-0.39788535012083126
2024-12-05,1046065.4538984527,95679.44260668592,950386.0112917668,20,0.0,1.30257248878479,24,20,0.95,-0.0028423061536221317,-0.39959674429536884
2024-12-06,1062939.9689700818,95679.44260668592,967260.5263633959,20,0.0,1.319694995880127,24,20,0.95,0.016131414156486557,-0.38991139071669456
2024-12-09,1058177.8335743006,95679.44260668592,962498.3909676146,20,0.0,1.3175128698349,24,20,0.95,-0.004480154604022735,-0.39264468200843694
2024-12-10,1066438.4493372687,95679.44260668592,970759.0067305827,20,0.0,1.3271684646606445,24,20,0.95,0.007806453226359311,-0.3879033911267552
2024-12-11,1070540.8739479622,95679.44260668592,974861.4313412764,20,0.0,1.324906587600708,24,20,0.95,0.0038468461196639048,-0.38554874966205177
2024-12-12,1082386.1144026727,95679.44260668592,986706.6717959867,20,0.0,1.338083028793335,24,20,0.95,0.011064725077733373,-0.3787500155033928
2024-12-13,1063964.428675054,95679.44260668592,968284.9860683682,20,0.0,1.3064221143722534,24,20,0.95,-0.017019514092514787,-0.38932338836950753
2024-12-16,1047831.9504597839,95679.44260668592,952152.507853098,20,0.0,1.299333930015564,24,20,0.95,-0.015162610497570728,-0.3985828399716369
2024-12-17,1043658.8608963297,95679.44260668592,947979.4182896438,20,0.0,1.3027186393737793,24,20,0.95,-0.003982594309729692,-0.40097804053093966
2024-12-18,1051959.1292981724,95679.44260668592,956279.6866914864,20,0.0,1.3093152046203613,24,20,0.95,0.007953047411214609,-0.39621399048692363
2024-12-19,1062437.357671077,95679.44260668592,966757.915064391,20,0.0,1.310500979423523,24,20,0.95,0.009960680107310882,-0.390199871192894
2024-12-20,1071860.8761211531,95679.44260668592,976181.4335144671,20,0.0,1.3046152591705322,24,20,0.95,0.008869716771568559,-0.38479111676310895
2024-12-23,1063091.298421466,95679.44260668592,967411.8558147801,20,0.0,1.3065518140792847,24,20,0.95,-0.008181638023231574,-0.38982453315442966
2024-12-24,1083695.327206848,95679.44260668592,988015.884600162,20,0.0,1.3231993913650513,24,20,0.95,0.019381241118214376,-0.3779985753070767
2024-12-25,1079059.0134143112,95679.44260668592,983379.5708076253,20,0.0,1.3238435983657837,24,20,0.95,-0.0042782447023062,-0.3806596496070962
2024-12-26,1088809.69640652,95679.44260668592,993130.2537998339,20,0.0,1.324458122253418,24,20,0.95,0.009036283345946083,-0.3750631147133684
2024-12-27,1088107.7564066788,95679.44260668592,992428.3137999929,20,0.0,1.3223156929016113,24,20,0.95,-0.0006446856619277685,-0.3754660025629224
2024-12-30,1094594.419179103,95679.44260668592,998914.9765724172,20,0.0,1.328301191329956,24,20,0.95,0.005961415801175374,-0.37174289572222974
2024-12-31,1064342.010956902,95679.44260668592,968662.568350216,20,0.0,1.3069968223571777,24,20,0.95,-0.02763800700252883,-0.38910666996964727
2025-01-02,1019005.1330444552,96253.53004040808,922751.6030040472,20,611926.786893219,1.268961787223816,23,20,0.95,-0.042596155601982266,-0.4151283773118333
2025-01-03,999490.0702898246,96253.53004040808,903236.5402494166,20,0.0,1.2539352178573608,23,20,0.95,-0.01915109367145773,-0.42632930854371176
2025-01-06,994352.4327078622,96253.53004040808,898098.9026674542,20,0.0,1.251879096031189,23,20,0.95,-0.005140258752618365,-0.4292781243365906
2025-01-07,1012384.4464780553,96253.53004040808,916130.9164376472,20,0.0,1.2608938217163086,23,20,0.95,0.018134429179287537,-0.41892840890130234
2025-01-08,1017099.4553412106,96253.53004040808,920845.9253008026,20,0.0,1.2586052417755127,23,20,0.95,0.00465733040403582,-0.4162221665131568
2025-01-09,1015350.4817787821,96253.53004040808,919096.9517383741,20,0.0,1.2555029392242432,23,20,0.95,-0.0017195698544955063,-0.41722601327734354
2025-01-10,1006758.1973836408,96253.53004040808,910504.6673432328,20,0.0,1.239758849143982,23,20,0.95,-0.008462382743039232,-0.4221576698056775
2025-01-13,1002145.5153575961,96253.53004040808,905891.985317188,20,0.0,1.2364473342895508,23,20,0.95,-0.004581717872307545,-0.42480518033730463
2025-01-14,1031873.674338063,96253.53004040808,935620.1442976549,20,0.0,1.2690082788467407,23,20,0.95,0.029664513311581375,-0.4077423059526679
2025-01-15,1033275.7318969753,96253.53004040808,937022.2018565672,20,0.0,1.2608672380447388,23,20,0.95,0.0013587492284961034,-0.40693757626781024
2025-01-16,1024090.8075182114,96253.53004040808,927837.2774778033,20,0.0,1.2623120546340942,23,20,0.95,-0.008889132005356792,-0.41220938643978255
2025-01-17,1034775.2672474498,96253.53004040808,938521.7372070417,20,0.0,1.266284704208374,23,20,0.95,0.010433117503643174,-0.40607689790097024
2025-01-20,1041003.0943632661,96253.53004040808,944749.5643228581,20,0.0,1.2720441818237305,23,20,0.95,0.006018531088767265,-0.40250235324665007
2025-01-21,1052583.668252874,96253.53004040808,956330.1382124658,20,0.0,1.273017406463623,23,20,0.95,0.011124437527912479,-0.39585552800226764
2025-01-22,1047563.337328594,96253.53004040808,951309.8072881859,20,0.0,1.2611960172653198,23,20,0.95,-0.004769531464052568,-0.39873701407029427
2025-01-23,1053016.7473050712,96253.53004040808,956763.2172646631,20,0.0,1.2634280920028687,23,20,0.95,0.005205804539116565,-0.39560695648893873
2025-01-24,1064049.792978491,96253.53004040808,967796.2629380829,20,0.0,1.27310049533844,23,20,0.95,0.010477559546565596,-0.3892743923860216
2025-01-27,1055185.4677829372,96253.53004040808,958931.9377425292,20,0.0,1.2678591012954712,23,20,0.95,-0.00833074284121671,-0.3943621903695994
2025-02-05,1046786.3706589278,118426.65383583533,928359.7168230925,20,310519.20431141666,1.2605516910552979,22,20,0.95,-0.007959830172468929,-0.39918296448028345
2025-02-06,1068084.8552767423,118426.65383583533,949658.201440907,20,0.0,1.276412010192871,22,20,0.95,0.020346543683414042,-0.38695841442134216
2025-02-07,1082210.86961111,118426.65383583533,963784.2157752748,20,0.0,1.2929764986038208,22,20,0.95,0.013225554378549553,-0.37885059959495937
2025-02-10,1081562.2093706247,118426.65383583533,963135.5555347893,20,0.0,1.2957533597946167,22,20,0.95,-0.0005993843332200433,-0.37922290681415116
2025-02-11,1074999.577644073,118426.65383583533,956572.9238082377,20,0.0,1.2898012399673462,22,20,0.95,-0.006067733940492093,-0.382989617051955
2025-02-12,1085200.4585422971,118426.65383583533,966773.8047064617,20,0.0,1.3019977807998657,22,20,0.95,0.009489195261434435,-0.3771346850498286
2025-02-13,1064404.646754028,118426.65383583533,945977.9929181926,20,0.0,1.29710853099823,22,20,0.95,-0.019163106340927327,-0.3890707193162939
2025-02-14,1068413.9821965774,118426.65383583533,949987.3283607421,20,0.0,1.3083586692810059,22,20,0.95,0.0037667398904881466,-0.3867695076244754
2025-02-17,1078758.046910005,118426.65383583533,960331.3930741696,20,0.0,1.3111454248428345,22,20,0.95,0.009681700993992015,-0.380832393356897
2025-02-18,1060782.877847395,118426.65383583533,942356.2240115596,20,0.0,1.299646258354187,22,20,0.95,-0.01666283659630452,-0.39114948201211597
2025-02-19,1079967.1634799084,118426.65383583533,961540.509644073,20,0.0,1.3087406158447266,22,20,0.95,0.01808502572311821,-0.3801384047327713
2025-02-20,1079702.3580839536,118426.65383583533,961275.7042481183,20,0.0,1.3050005435943604,22,20,0.95,-0.0002451976364739039,-0.3802903933308718
2025-02-21,1109869.3362788896,118426.65383583533,991442.6824430542,20,0.0,1.321455478668213,22,20,0.95,0.02794008734821185,-0.3629756527900103
2025-02-24,1105803.9975764137,118426.65383583533,987377.3437405784,20,0.0,1.3185590505599976,22,20,0.95,-0.003662898477856835,-0.3653090083017635
2025-02-25,1095717.9871729852,118426.65383583533,977291.3333371499,20,0.0,1.303921103477478,22,20,0.95,-0.009120974807048876,-0.37109800884730404
2025-02-26,1110942.302835666,118426.65383583533,992515.6489998308,20,0.0,1.3153105974197388,22,20,0.95,0.013894374137236154,-0.36235980928657563
2025-02-27,1109481.7967246396,118426.65383583533,991055.1428888043,20,0.0,1.3180276155471802,22,20,0.95,-0.00131465523213814,-0.36319808629951866
2025-02-28,1069529.4440540236,118426.65383583533,951102.7902181882,20,0.0,1.2920963764190674,22,20,0.95,-0.03600992173874462,-0.38612927337495573
2025-03-03,1070512.176979819,104652.46334285564,965859.7136369635,20,627118.2753919525,1.2915716171264648,20,20,0.95,0.0009188460694176115,-0.3855652206706658
2025-03-04,1083097.4544366354,104652.46334285564,978444.9910937797,20,0.0,1.290492057800293,20,20,0.95,0.01175631415265399,-0.3783417323785535
2025-03-05,1085714.7058185397,104652.46334285564,981062.242475684,20,0.0,1.2962548732757568,20,20,0.95,0.002416450496844469,-0.37683952594889214
2025-03-06,1109714.9220116686,104652.46334285564,1005062.458668813,20,0.0,1.3140816688537598,20,20,0.95,0.022105453729702074,-0.36306428092357623
2025-03-07,1098458.3117019022,104652.46334285564,993805.8483590465,20,0.0,1.3100193738937378,20,20,0.95,-0.010143695544221898,-0.3695251629391275
2025-03-10,1091217.4869122808,104652.46334285564,986565.0235694252,20,0.0,1.3049672842025757,20,20,0.95,-0.006591806637070041,-0.373681131154571
2025-03-11,1089407.3219211935,104652.46334285564,984754.8585783379,20,0.0,1.3091591596603394,20,20,0.95,-0.0016588489579738575,-0.3747200995575146
2025-03-12,1087431.0504780633,104652.46334285564,982778.5871352077,20,0.0,1.3044458627700806,20,20,0.95,-0.0018140794571170904,-0.3758544069798556
2025-03-13,1070536.0349132712,104652.46334285564,965883.5715704155,20,0.0,1.2992476224899292,20,20,0.95,-0.01553663154768714,-0.38555152709072227
2025-03-14,1098287.5540635425,104652.46334285564,993635.0907206868,20,0.0,1.3307956457138062,20,20,0.95,0.02592301262658525,-0.36962317156910907
2025-03-17,1098844.296066063,104652.46334285564,994191.8327232073,20,0.0,1.3275504112243652,20,20,0.95,0.0005069182478310008,-0.3693036220517676
2025-03-18,1107677.7410255119,104652.46334285564,1003025.2776826562,20,0.0,1.3311810493469238,20,20,0.95,0.00803885044593966,-0.364233548192646
2025-03-19,1106962.216293468,104652.46334285564,1002309.7529506122,20,0.0,1.3319947719573975,20,20,0.95,-0.0006459683223222212,-0.36464423318090866
2025-03-20,1095075.050427929,104652.46334285564,990422.5870850735,20,0.0,1.3203095197677612,20,20,0.95,-0.010738547071047821,-0.3714670309897572
2025-03-21,1068583.2297040075,104652.46334285564,963930.7663611518,20,0.0,1.3002839088439941,20,20,0.95,-0.024191785497778562,-0.38667236575433495
2025-03-24,1077980.4396253664,104652.46334285564,973327.9762825107,20,0.0,1.3069769144058228,20,20,0.95,0.008794083287234189,-0.38127871145641623
2025-03-25,1068164.3550431577,104652.46334285564,963511.8917003021,20,0.0,1.3061299324035645,20,20,0.95,-0.009105995082452578,-0.3869127844673028
2025-03-26,1071176.6747260003,104652.46334285564,966524.2113831447,20,0.0,1.301831841468811,20,20,0.95,0.00282009006256434,-0.3851838233032938
2025-03-27,1083160.92767833,104652.46334285564,978508.4643354745,20,0.0,1.3061662912368774,20,20,0.95,0.011187933078728785,-0.3783053010626911
2025-03-28,1081402.180424451,104652.46334285564,976749.7170815952,20,0.0,1.3004400730133057,20,20,0.95,-0.0016237174079468675,-0.379314757567784
2025-03-31,1077122.9642803785,104652.46334285564,972470.5009375229,20,0.0,1.2911862134933472,20,20,0.95,-0.003957099607837633,-0.3817708708972031
2025-04-01,1076608.7988210623,666710.5435296091,409898.25529145333,8,800210.7596636657,1.291309118270874,8,8,0.95,-0.0004773507541543376,-0.3820659830382205
2025-04-02,1079388.5134642734,666710.5435296091,412677.9699346644,8,0.0,1.290216326713562,8,8,0.95,0.0025819170772660716,-0.3804705286472032
2025-04-03,1071036.3748747106,666710.5435296091,404325.8313451015,8,0.0,1.2826132774353027,8,8,0.95,-0.007737842755762614,-0.3852643502790919
2025-04-07,1031549.938955297,666710.5435296091,364839.39542568784,8,0.0,1.1922475099563599,8,8,0.95,-0.036867502211615055,-0.40792811820473607
2025-04-08,1036363.1673133348,666710.5435296091,369652.6237837257,8,0.0,1.2126151323318481,8,8,0.95,0.004666015843025839,-0.40516550142406926
2025-04-09,1043310.106258469,666710.5435296091,376599.56272885995,8,0.0,1.2245826721191406,8,8,0.95,0.006703189735258075,-0.40117821291903766
2025-04-10,1050629.286961337,666710.5435296091,383918.743431728,8,0.0,1.2406357526779175,8,8,0.95,0.007015345350306346,-0.3969772712793771
