symbol,entry_date,exit_date,status,entry_kind,entry_score,entry_gross,exit_gross,gross_pnl,total_costs,net_pnl,net_return,holding_days,had_partial_exit,partial_exit_count,exit_reason
SH601231,2019-11-11,2019-11-26,closed,right,200.93399055282396,108158.40329589845,113214.34875464122,5055.945458742775,179.62617436980312,4876.319284372972,0.045010226863238315,15.0,True,1,exit_resonance
SZ300115,2019-11-11,2019-11-13,closed,right,203.2568043844877,108644.20135421754,99240.20039079373,-9404.000963423809,161.60552091429713,-9565.606484338106,-0.08791448507261958,2.0,False,0,exit_resonance
SH600079,2019-11-18,2019-11-25,closed,right,205.13680765104633,108747.59672698975,104110.4100052287,-4637.186721761056,167.96781202489422,-4805.154533785951,-0.04411816212057273,7.0,True,1,exit_resonance
SH600380,2019-11-18,2019-11-27,closed,right,200.99278585542407,108947.40326538087,105921.91162059768,-3025.491644783193,170.38270608639124,-3195.8743508695843,-0.029288299083572496,9.0,True,1,exit_resonance
SH600741,2019-11-18,2019-12-02,closed,right,201.47802478848186,108368.39679565429,108351.73420594705,-16.662589707237203,173.36777350642745,-190.03036321366466,-0.0017507580051601334,14.0,True,1,exit_resonance
SH600885,2019-11-18,2019-12-02,closed,right,203.21961108269744,108649.60782775878,111599.53010429055,2949.922276531768,177.67427148390533,2772.248005047863,0.025473832954127914,14.0,True,1,exit_resonance
SZ002368,2019-11-18,2019-11-26,closed,right,202.76999051179965,107886.1976348877,108842.8162488933,956.6186140055943,173.86152041402758,782.7570935915667,0.007243722608615308,8.0,True,1,exit_resonance
SZ002555,2019-11-18,2019-12-16,closed,right,202.66865871136207,109692.80090026854,136363.72134943446,26670.92044916592,210.18067802434535,26460.739771141572,0.24076453059912137,28.0,True,1,exit_resonance
SZ002797,2019-11-25,2019-11-27,closed,right,205.87345574588917,110729.9945640564,106391.32977868283,-4338.664785373563,171.52772708150462,-4510.192512455068,-0.04066844547557195,2.0,False,0,exit_resonance
SH600580,2019-12-02,2020-01-02,closed,right,204.17736277247874,109413.19676513673,116844.27230350621,7431.075538369478,184.72151302409907,7246.354025345378,0.06611762467015155,31.0,True,1,exit_resonance
