experiment,name,stock_count,minimum_quarter_roe,minimum_quarter_roa,maximum_price,minimum_average_money,maximum_industry_count,minimum_market_cap,target_exposure,risk_ma_days,risk_off_exposure,slippage_rate,cost_multiplier,initial_cash,full_total_return,full_annualized_return,full_maximum_drawdown,full_sharpe,full_annualized_volatility,full_turnover,full_average_cash_ratio,full_longest_underwater_trading_days,pre_2019_total_return,pre_2019_annualized_return,pre_2019_maximum_drawdown,pre_2019_sharpe,pre_2019_annualized_volatility,pre_2019_turnover,pre_2019_average_cash_ratio,pre_2019_longest_underwater_trading_days,published_2019_2023_total_return,published_2019_2023_annualized_return,published_2019_2023_maximum_drawdown,published_2019_2023_sharpe,published_2019_2023_annualized_volatility,published_2019_2023_turnover,published_2019_2023_average_cash_ratio,published_2019_2023_longest_underwater_trading_days,post_publication_total_return,post_publication_annualized_return,post_publication_maximum_drawdown,post_publication_sharpe,post_publication_annualized_volatility,post_publication_turnover,post_publication_average_cash_ratio,post_publication_longest_underwater_trading_days,trade_count,rejection_count
risk-scaled-20,risk-scaled-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,120,0.5,0.004,1.0,,3.0297586210519505,0.12093524241245612,0.6795303534153114,0.6170989396447902,0.2274600957609221,79.0125383487812,0.301614700227321,2308,0.28324248050315637,0.05243288892278053,0.6795303534153114,0.3287594990925089,0.25914762484449555,29.117381156779448,0.2369036789401016,867,1.5999551349165508,0.22168285011067157,0.21765283831786364,1.2256782792932686,0.17613360742095058,32.175154648590436,0.3692554652031056,173,0.20782621433083048,0.07667125553368548,0.3330711827152454,0.42368885978501214,0.24712502427401004,16.847511617812767,0.2988791968694126,200,3815,232
risk-60-cash-20,risk-60-cash-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,60,0.0,0.004,1.0,,0.9426180797277399,0.05590008115727629,0.607522629430097,0.3876952835468847,0.18500114690583744,64.89451583427561,0.5906177614322281,2699,0.5507346308739156,0.09406863238951946,0.5938824191962557,0.5269061999875156,0.21525078727745567,29.12028832347528,0.4710164301360213,867,0.1990257100852162,0.03876896022009557,0.2630056717932129,0.3445464566127356,0.1383267570580178,20.193807903522,0.7326639866207064,532,0.04477180809151626,0.017283217781403737,0.3565252297879652,0.186719412025865,0.1984247043478594,15.38381887273907,0.5537671785394545,101,1796,149
risk-60-quarter-20,risk-60-quarter-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,60,0.25,0.004,1.0,,2.007700366189132,0.09439441241267965,0.6004329222919261,0.5577884707905104,0.19688490437844652,74.1968283156495,0.4412327048265519,2517,0.5421025818270542,0.09281790014706925,0.6004329222919261,0.505286871276341,0.22765048529587542,30.274735773389928,0.34479308612651904,867,0.722297985621176,0.12067026441669593,0.23922726980144204,0.8449317173013202,0.14787298206569105,26.431220514526387,0.5505688779683653,311,0.13243428866901752,0.049861115803907285,0.3451699866616984,0.33589386386676956,0.2132884082031721,16.981474359031584,0.42123001352116385,197,3758,230
risk-120-cash-20,risk-120-cash-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,120,0.0,0.004,1.0,,0.5630732434244969,0.03726452640048916,0.7031499808345449,0.2927362408757447,0.18298735351227519,55.916839979876734,0.6211243943547503,2699,0.12555883949584912,0.024533753988502216,0.7031499808345449,0.22214148359771335,0.21438377267471526,23.765700718905027,0.5285299266719842,867,0.3506257130928101,0.06501165762994887,0.17376168413754822,0.5129100040681068,0.14279204621950695,19.67750963648164,0.7369534257410945,463,0.02819647915070833,0.010938214445420424,0.3557477447562979,0.1523891834075839,0.1849640153144932,12.390784037977403,0.5816583789072794,101,1591,120
risk-120-quarter-20,risk-120-quarter-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,120,0.25,0.004,1.0,,1.5248932074790877,0.07882035701100798,0.682577292137865,0.4870342695189167,0.1955945183764554,67.49955616238285,0.4621139621744546,2591,0.2004288250633781,0.03814367459371315,0.682577292137865,0.2801543939811608,0.22772184667341064,26.528885773040795,0.38237290559986253,867,0.880697862059175,0.14152421356740708,0.18276133368055592,0.9487763911753678,0.15173832417996574,25.826585792272475,0.554508290956896,311,0.11837530253839068,0.04474240011947672,0.3448323533836585,0.3187528291764548,0.20204665368052935,14.787519043574466,0.44185990080285775,197,3709,223
risk-200-cash-20,risk-200-cash-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,200,0.0,0.004,1.0,,0.2406754814230221,0.017822086849333285,0.7789377178406229,0.18936521950239044,0.18240830176844502,46.3619430035979,0.6659269450360332,2699,-0.17720229498416795,-0.03918002585276492,0.7789377178406229,-0.05050730190779146,0.23488152450416092,24.33052007247991,0.5249091296648412,867,0.5769050872275701,0.10014844604681494,0.13566799944856378,0.8774819464986574,0.11656906635098714,12.493020289028843,0.8184732780573383,459,-0.043776145287791945,-0.017360541688334674,0.3089992427301901,-0.019865632273057748,0.16810989003721996,9.043520614223947,0.6503619363637914,101,1351,137
risk-200-quarter-20,risk-200-quarter-20,20,1.0,0.5,,10000000.0,4,0.0,0.95,200,0.25,0.004,1.0,,1.1653206305802084,0.0653291208037654,0.7424846362205844,0.4243100143138465,0.19419874563324338,59.324730326229144,0.4957409698660095,2699,-0.03241399309989268,-0.006729501120574133,0.7424846362205844,0.09664076477103811,0.244200043897302,26.661165613340298,0.3802658743621359,867,1.111488648873323,0.16955173223497222,0.13634033496332598,1.278028749997588,0.1291363001809864,20.505739238799627,0.6155408919114245,249,0.059848729843055004,0.023001625575114426,0.310599263675291,0.21531633078315662,0.1875322711824434,12.403623505108069,0.4925458360859557,197,3619,231
