order_id,trade_date,symbol,asset_type,commission,stamp_tax,total_fees
1,2019-01-02,SZ000636,stock,150.2543700199127,0.0,150.2543700199127
2,2019-01-02,SH600097,stock,150.15319955028534,0.0,150.15319955028534
3,2019-01-02,SH600230,stock,149.99339158916473,0.0,149.99339158916473
4,2019-01-02,SZ300159,stock,150.2857311781311,0.0,150.2857311781311
5,2019-01-02,SH600596,stock,150.26667202537536,0.0,150.26667202537536
6,2019-01-02,SH600382,stock,150.26529872551916,0.0,150.26529872551916
7,2019-01-02,SZ300061,stock,150.22341474978444,0.0,150.22341474978444
8,2019-01-02,SZ000910,stock,150.28776438835143,0.0,150.28776438835143
9,2019-01-02,SZ000791,stock,150.23612981019974,0.0,150.23612981019974
10,2019-01-02,SH603980,stock,150.14209499854087,0.0,150.14209499854087
11,2019-01-02,SH601126,stock,150.26637852802276,0.0,150.26637852802276
12,2019-01-02,SZ002884,stock,150.21015767389298,0.0,150.21015767389298
13,2019-01-02,SZ002530,stock,150.2768891332054,0.0,150.2768891332054
14,2019-01-02,SH600383,stock,150.2546975311947,0.0,150.2546975311947
15,2019-01-02,SZ002396,stock,149.85587818920135,0.0,149.85587818920135
16,2019-01-02,SZ002541,stock,150.2444452340698,0.0,150.2444452340698
17,2019-01-02,SH603669,stock,150.28829020671844,0.0,150.28829020671844
18,2019-01-02,SH600668,stock,150.08948941085814,0.0,150.08948941085814
19,2019-01-02,SZ300145,stock,150.2473825798273,0.0,150.2473825798273
20,2019-01-02,SH600720,stock,145.09556312582015,0.0,145.09556312582015
21,2019-02-01,SH600097,stock,5.0,12.59674441509247,17.59674441509247
22,2019-02-01,SH600383,stock,172.26365139472958,574.2121713157653,746.4758227104949
23,2019-02-01,SH600720,stock,5.0,1.7231051396369936,6.723105139636994
24,2019-02-01,SH601126,stock,161.3233662268066,537.7445540893555,699.067920316162
25,2019-02-01,SH603980,stock,5.0,9.425644233798982,14.425644233798982
26,2019-02-01,SZ000910,stock,6.003301557540893,20.01100519180298,26.014306749343874
27,2019-02-01,SZ002396,stock,151.16636125076295,503.8878708358765,655.0542320866394
28,2019-02-01,SZ002541,stock,5.0,1.0430892938613894,6.04308929386139
29,2019-02-01,SZ002884,stock,5.0,1.2704856481552125,6.270485648155212
30,2019-02-01,SZ300061,stock,19.25475540547371,64.1825180182457,83.4372734237194
31,2019-02-01,SZ000636,stock,7.914686690025328,0.0,7.914686690025328
32,2019-02-01,SH600230,stock,5.0,0.0,5.0
33,2019-02-01,SZ300159,stock,5.0,0.0,5.0
34,2019-02-01,SH600596,stock,5.0,0.0,5.0
35,2019-02-01,SZ000791,stock,5.0,0.0,5.0
36,2019-02-01,SH600382,stock,5.202719722595214,0.0,5.202719722595214
37,2019-02-01,SZ002530,stock,22.857300677032466,0.0,22.857300677032466
38,2019-02-01,SH600668,stock,5.0,0.0,5.0
39,2019-02-01,SZ300145,stock,11.565202676553726,0.0,11.565202676553726
40,2019-02-01,SZ002517,stock,150.23586016416547,0.0,150.23586016416547
41,2019-02-01,SH603669,stock,6.981337157993317,0.0,6.981337157993317
42,2019-02-01,SZ001914,stock,150.1850920310211,0.0,150.1850920310211
43,2019-02-01,SZ002359,stock,149.44519111061095,0.0,149.44519111061095
44,2019-03-01,SH600230,stock,7.8272857058715815,26.090952352905276,33.91823805877686
45,2019-03-01,SH603669,stock,183.20625429605485,610.6875143201829,793.8937686162378
46,2019-03-01,SZ000636,stock,18.394078499336242,61.313594997787476,79.70767349712372
47,2019-03-01,SZ002359,stock,215.28345955696105,717.6115318565369,932.8949914134979
48,2019-03-01,SZ002517,stock,205.32534915979383,684.4178305326461,889.74317969244
49,2019-03-01,SZ002530,stock,45.46464311416626,151.54881038055422,197.01345349472047
50,2019-03-01,SZ300061,stock,197.9763244992828,659.9210816642761,857.8974061635589
51,2019-03-01,SZ300145,stock,190.5627349752617,635.2091165842056,825.7718515594673
52,2019-03-01,SZ300159,stock,5.0,15.64897784872055,20.64897784872055
53,2019-03-01,SH600097,stock,16.86931370847702,0.0,16.86931370847702
54,2019-03-01,SH600596,stock,7.335339485778809,0.0,7.335339485778809
55,2019-03-01,SZ000791,stock,11.951299819936752,0.0,11.951299819936752
56,2019-03-01,SH600382,stock,5.6298534318923945,0.0,5.6298534318923945
57,2019-03-01,SH603980,stock,12.201391428222657,0.0,12.201391428222657
58,2019-03-01,SZ002884,stock,14.307744382381438,0.0,14.307744382381438
59,2019-03-01,SZ000910,stock,5.0,0.0,5.0
60,2019-03-01,SZ002541,stock,16.911024905490873,0.0,16.911024905490873
61,2019-03-01,SH600668,stock,11.95115021884918,0.0,11.95115021884918
62,2019-03-01,SH600383,stock,187.0877789526558,0.0,187.0877789526558
63,2019-03-01,SZ002406,stock,187.0032281074619,0.0,187.0032281074619
64,2019-03-01,SH601126,stock,187.03018280628203,0.0,187.03018280628203
65,2019-03-01,SZ002396,stock,186.91057228614807,0.0,186.91057228614807
66,2019-03-01,SH600720,stock,17.21183913734436,0.0,17.21183913734436
67,2019-03-01,SZ001914,stock,20.988803189163207,0.0,20.988803189163207
68,2019-03-01,SH603858,stock,182.84585182525635,0.0,182.84585182525635
69,2019-04-01,SH600230,stock,180.3881005434036,601.2936684780121,781.6817690214157
70,2019-04-01,SH600382,stock,207.68061627762796,692.2687209254266,899.9493372030545
71,2019-04-01,SH600383,stock,226.14997614154814,753.8332538051606,979.9832299467087
72,2019-04-01,SH600720,stock,214.57140912906647,715.2380304302216,929.809439559288
73,2019-04-01,SH601126,stock,195.29247008159635,650.9749002719878,846.2673703535842
74,2019-04-01,SH603980,stock,7.664443555297851,25.54814518432617,33.212588739624024
75,2019-04-01,SZ000636,stock,207.68038972377775,692.267965745926,899.9483554697038
76,2019-04-01,SZ000791,stock,209.24499325561524,697.4833108520509,906.7283041076661
77,2019-04-01,SZ000910,stock,5.0,1.3998701822280883,6.399870182228089
78,2019-04-01,SZ001914,stock,197.48220108673095,658.2740036224366,855.7562047091675
79,2019-04-01,SZ002396,stock,206.52963156326294,688.4321052108766,894.9617367741395
80,2019-04-01,SZ002530,stock,257.5896707175636,858.632235725212,1116.2219064427757
81,2019-04-01,SZ002541,stock,5.0,1.997165629005432,6.997165629005432
82,2019-04-01,SZ002884,stock,235.32796428108213,784.4265476036072,1019.7545118846894
83,2019-04-01,SZ300159,stock,219.44284408201213,731.4761469400405,950.9189910220526
84,2019-04-01,SH600097,stock,5.0,0.0,5.0
85,2019-04-01,SH600823,stock,210.21755792198184,0.0,210.21755792198184
86,2019-04-01,SH600596,stock,5.0,0.0,5.0
87,2019-04-01,SH600971,stock,210.2656406890869,0.0,210.2656406890869
88,2019-04-01,SH601006,stock,210.25219369133944,0.0,210.25219369133944
89,2019-04-01,SZ300230,stock,210.3297478010273,0.0,210.3297478010273
90,2019-04-01,SZ000919,stock,210.15075989685056,0.0,210.15075989685056
91,2019-04-01,SH600668,stock,8.21552101776123,0.0,8.21552101776123
92,2019-04-01,SZ300061,stock,210.27041324615476,0.0,210.27041324615476
93,2019-04-01,SH600782,stock,210.29084618611333,0.0,210.29084618611333
94,2019-04-01,SZ002406,stock,14.493605637359618,0.0,14.493605637359618
95,2019-04-01,SZ000402,stock,210.11663136935232,0.0,210.11663136935232
96,2019-04-01,SH603858,stock,21.49983832557678,0.0,21.49983832557678
97,2019-04-01,SH600051,stock,210.32205692622185,0.0,210.32205692622185
98,2019-04-01,SH600884,stock,210.16903780426023,0.0,210.16903780426023
99,2019-04-01,SZ002150,stock,210.31245882030484,0.0,210.31245882030484
100,2019-04-01,SH600801,stock,198.5758682958984,0.0,198.5758682958984
101,2019-05-06,SH600051,stock,197.62314547782898,658.74381825943,856.366963737259
102,2019-05-06,SH600097,stock,175.35963075073244,584.5321025024415,759.8917332531739
103,2019-05-06,SH600596,stock,181.53994830101968,605.133161003399,786.6731093044186
104,2019-05-06,SH600668,stock,194.56553888185502,648.5517962728502,843.1173351547052
105,2019-05-06,SH600782,stock,194.80620507102012,649.3540169034004,844.1602219744206
106,2019-05-06,SH600801,stock,215.31221557788848,717.7073852596283,933.0196008375167
107,2019-05-06,SH600823,stock,197.17977738018035,657.2659246006012,854.4457019807816
108,2019-05-06,SH600884,stock,172.76861221607206,575.8953740535736,748.6639862696456
109,2019-05-06,SH600971,stock,208.09361822161674,693.6453940720559,901.7390122936727
110,2019-05-06,SH601006,stock,14.293324380397795,47.64441460132599,61.93773898172378
112,2019-05-06,SH603980,stock,199.03875129947662,663.4625043315888,862.5012556310654
113,2019-05-06,SZ000402,stock,193.37717800741194,644.5905933580399,837.9677713654519
114,2019-05-06,SZ000910,stock,172.01041418655396,573.3680472885133,745.3784614750672
115,2019-05-06,SZ000919,stock,32.600311590871804,108.66770530290603,141.26801689377783
116,2019-05-06,SZ002150,stock,205.6257033442497,685.4190111474991,891.0447144917488
117,2019-05-06,SZ002406,stock,7.717458326911926,25.724861089706422,33.442319416618346
118,2019-05-06,SZ002541,stock,192.5324071117401,641.774690372467,834.3070974842071
119,2019-05-06,SZ300061,stock,183.3598736248398,611.199578749466,794.5594523743058
120,2019-05-06,SZ300230,stock,188.19725614500044,627.3241871500015,815.521443295002
121,2019-05-06,SZ002195,stock,196.67975725954054,0.0,196.67975725954054
122,2019-05-06,SH600261,stock,196.78855688295363,0.0,196.78855688295363
123,2019-05-06,SH600269,stock,196.7776318611145,0.0,196.7776318611145
124,2019-05-06,SH600382,stock,196.7569894911003,0.0,196.7569894911003
125,2019-05-06,SZ000581,stock,196.77654135131834,0.0,196.77654135131834
126,2019-05-06,SZ000636,stock,196.71976076522827,0.0,196.71976076522827
127,2019-05-06,SH600173,stock,196.70554400344847,0.0,196.70554400344847
128,2019-05-06,SZ000999,stock,196.2037918460083,0.0,196.2037918460083
