trade_date,event,symbol,amount,cash_after
2019-03-01,sell,SZ300145,634383.3447326462,3542359.0320652975
2019-03-01,sell,SZ300159,15628.328870871828,3557987.3609361695
2019-03-01,buy,SH600097,-56247.91500863188,3501739.4459275375
2019-03-01,buy,SH600596,-24458.46695874848,3477280.978968789
2019-03-01,buy,SZ000791,-39849.61736627578,3437431.361602513
2019-03-01,buy,SH600382,-18771.807959739876,3418659.553642773
2019-03-01,buy,SH603980,-40683.50615217041,3377976.047490603
2019-03-01,buy,SZ002884,-47706.789018987176,3330269.2584716156
2019-03-01,buy,SZ000910,-1254.8295314788818,3329014.428940137
2019-03-01,buy,SZ002541,-56386.99404320841,3272627.4348969287
2019-03-01,buy,SH600668,-39849.118546382786,3232778.3163505457
2019-03-01,buy,SH600383,-623813.0176211387,2608965.298729407
2019-03-01,buy,SZ002406,-623531.0969196472,1985434.20180976
2019-03-01,buy,SH601126,-623620.9728704131,1361813.228939347
2019-03-01,buy,SZ002396,-623222.151526113,738591.0774132339
2019-03-01,buy,SH600720,-57390.00896361855,681201.0684496154
2019-03-01,buy,SZ001914,-69983.66610039986,611217.4023492155
2019-03-01,buy,SH603858,-609669.0186026797,1548.38374653575
2019-04-01,sell,SH600230,600511.9867089906,602060.3704555264
2019-04-01,sell,SH600382,691368.7715882235,1293429.1420437498
2019-04-01,sell,SH600383,752853.2705752138,2046282.4126189635
2019-04-01,sell,SH600720,714308.2209906622,2760590.6336096255
2019-04-01,sell,SH601126,650128.6329016343,3410719.2665112596
2019-04-01,sell,SH603980,25514.932595586546,3436234.199106846
2019-04-01,sell,SZ000636,691368.0173904563,4127602.216497302
2019-04-01,sell,SZ000791,696576.5825479432,4824178.799045245
2019-04-01,sell,SZ000910,1393.4703120458603,4825572.269357291
2019-04-01,sell,SZ001914,657418.2474177274,5482990.516775019
2019-04-01,sell,SZ002396,687537.1434741025,6170527.6602491215
2019-04-01,sell,SZ002530,857516.0138187693,7028043.67406789
2019-04-01,sell,SZ002541,1990.1684633764266,7030033.842531267
2019-04-01,sell,SZ002884,783406.7930917225,7813440.635622989
2019-04-01,sell,SZ300159,730525.2279490185,8543965.863572007
2019-04-01,buy,SH600097,-13387.00233154297,8530578.861240463
2019-04-01,buy,SH600823,-700935.4106311948,7829643.450609269
2019-04-01,buy,SH600596,-9330.301589775087,7820313.149019494
2019-04-01,buy,SH600971,-701095.7346043121,7119217.414415182
2019-04-01,buy,SH601006,-701050.8978314896,6418166.516583692
2019-04-01,buy,SZ300230,-701309.4890845588,5716857.027499134
2019-04-01,buy,SZ000919,-700712.6837493988,5016144.343749735
2019-04-01,buy,SH600668,-27393.285580221866,4988751.058169513
2019-04-01,buy,SZ300061,-701111.6479004287,4287639.410269084
2019-04-01,buy,SH600782,-701179.7781332306,3586459.6321358536
2019-04-01,buy,SZ002406,-48326.51239683609,3538133.1197390174
2019-04-01,buy,SZ000402,-700598.8878625438,2837534.231876474
2019-04-01,buy,SH603858,-71687.62759024817,2765846.6042862255
2019-04-01,buy,SH600051,-701283.8451443324,2064562.7591418931
2019-04-01,buy,SH600884,-700773.6283853384,1363789.1307565547
2019-04-01,buy,SZ002150,-701251.8418598365,662537.2888967182
2019-04-01,buy,SH600801,-662118.1368546239,419.15204209426884
2019-05-06,sell,SH600051,657887.4512956927,658306.603337787
2019-05-06,sell,SH600097,583772.2107691884,1242078.8141069752
2019-05-06,sell,SH600596,604346.4878940945,1846425.3020010698
2019-05-06,sell,SH600668,647708.6789376955,2494133.980938765
2019-05-06,sell,SH600782,648509.8566814259,3142643.8376201913
2019-05-06,sell,SH600801,716774.3656587907,3859418.203278982
2019-05-06,sell,SH600823,656411.4788986203,4515829.682177602
2019-05-06,sell,SH600884,575146.7100673039,5090976.392244906
2019-05-06,sell,SH600971,692743.6550597622,5783720.047304668
2019-05-06,sell,SH601006,47582.476862344265,5831302.524167012
2019-05-06,sell,SH603980,662600.0030759576,6493902.52724297
2019-05-06,sell,SZ000402,643752.6255866744,7137655.152829644
2019-05-06,sell,SZ000910,572622.6688270383,7710277.8216566825
2019-05-06,sell,SZ000919,108526.43728601225,7818804.258942694
2019-05-06,sell,SZ002150,684527.9664330074,8503332.225375703
2019-05-06,sell,SZ002406,25691.4187702898,8529023.644145992
2019-05-06,sell,SZ002541,640940.3832749828,9169964.027420975
2019-05-06,sell,SZ300061,610405.0192970916,9780369.046718067
2019-05-06,sell,SZ300230,626508.6657067066,10406877.712424774
2019-05-06,buy,SZ002195,-655795.8706223947,9751081.84180238
2019-05-06,buy,SH600261,-656158.6448333951,9094923.196968984
2019-05-06,buy,SH600269,-656122.2171689095,8438800.979800075
2019-05-06,buy,SH600382,-656053.3886264921,7782747.591173584
2019-05-06,buy,SZ000581,-656118.5810457459,7126629.010127838
2019-05-06,buy,SZ000636,-655929.2556448595,6470699.754482978
2019-05-06,buy,SH600173,-655881.852222165,5814817.902260813
2019-05-06,buy,SZ000999,-654208.8432785404,5160609.058982273
2019-05-06,buy,SH600677,-655989.8026395699,4504619.256342703
2019-05-06,buy,SH600694,-655449.660175916,3849169.5961667867
2019-05-06,buy,SH600587,-656011.5104095608,3193158.0857572258
2019-05-06,buy,SZ002884,-655565.7630032151,2537592.3227540106
2019-05-06,buy,SZ002635,-655475.0010102919,1882117.3217437188
2019-05-06,buy,SH600603,-655803.6523465469,1226313.669397172
2019-05-06,buy,SH603585,-656122.5004882853,570191.1689088867
2019-05-06,buy,SH600426,-569434.8778185202,756.291090366547
2019-05-06,buy,SH600328,-583.0238000869751,173.26729027957185
2019-06-03,sell,SH600328,561.2287077316284,734.4959980112003
2019-06-03,sell,SH600382,43555.87329810349,44290.369296114695
2019-06-03,sell,SH600426,541142.9880304653,585433.35732658
2019-06-03,sell,SH600587,659694.6777699371,1245128.035096517
2019-06-03,sell,SH600677,182296.22039821334,1427424.2554947303
2019-06-03,sell,SH601006,24779.79736821828,1452204.0528629485
2019-06-03,sell,SH603585,685026.8883359686,2137230.941198917
2019-06-03,sell,SH603858,615795.9331160788,2753026.874314996
2019-06-03,sell,SZ000581,7569.223840296745,2760596.0981552927
2019-06-03,sell,SZ000636,19198.612745716557,2779794.7109010094
2019-06-03,buy,SZ002195,-11117.75292854309,2768676.9579724665
2019-06-03,buy,SH600261,-77823.74388790518,2690853.2140845614
2019-06-03,buy,SZ000919,-42233.53651635613,2648619.677568205
2019-06-03,buy,SH600269,-13110.48647737503,2635509.19109083
2019-06-03,buy,SZ002884,-41554.42800176353,2593954.7630890664
2019-06-03,buy,SZ000999,-7608.895468902589,2586345.8676201636
2019-06-03,buy,SH600173,-11126.844499731063,2575219.0231204326
2019-06-03,buy,SZ002635,-22443.74483359577,2552775.278286837
2019-06-03,buy,SZ002406,-5606.482594490051,2547168.795692347
2019-06-03,buy,SZ000789,-631291.5876515033,1915877.2080408437
2019-06-03,buy,SH600516,-631466.0875344435,1284411.1205064002
2019-06-03,buy,SH600694,-4656.499777984619,1279754.6207284157
2019-06-03,buy,SH601222,-632009.2893503048,647745.3313781109
2019-06-03,buy,SH600062,-631606.0395635745,16139.291814536438
2019-06-03,buy,SH600603,-15994.67728805542,144.6145264810184
2019-07-01,sell,SH600261,36854.0751227803,36998.689649261316
2019-07-01,sell,SH600269,1567.501536265564,38566.19118552688
2019-07-01,sell,SH600516,14212.367790258792,52778.558975785665
2019-07-01,sell,SH600603,8708.909447998047,61487.468423783714
2019-07-01,sell,SH601006,1949.1152105327606,63436.58363431648
2019-07-01,sell,SH601222,19258.02959500923,82694.61322932571
2019-07-01,sell,SZ000789,671313.965011753,754008.5782410788
2019-07-01,sell,SZ000919,1455.9261298151016,755464.5043708938
2019-07-01,sell,SZ000999,38164.5548386354,793629.0592095292
2019-07-01,sell,SZ002635,26413.126482844164,820042.1856923733
2019-07-01,buy,SZ002195,-2736.0757148742678,817306.109977499
2019-07-01,buy,SZ000636,-8524.514039802552,808781.5959376964
2019-07-01,buy,SH600382,-29807.231470245548,778974.3644674509
2019-07-01,buy,SZ000581,-1556.5617046356201,777417.8027628153
2019-07-01,buy,SZ002884,-39180.11504173505,738237.6877210803
2019-07-01,buy,SH600173,-3514.1558161258695,734723.5319049543
2019-07-01,buy,SH600694,-4728.419911956787,729995.1119929976
2019-07-01,buy,SH600677,-42484.94938936889,687510.1626036287
2019-07-01,buy,SZ002406,-17842.163485749206,669667.9991178795
2019-07-01,buy,SH603980,-645632.9273136362,24035.071804243373
2019-07-01,buy,SH600062,-18427.61219696045,5607.459607282923
2019-08-01,sell,SH600062,651391.5164126023,656998.9760198852
2019-08-01,sell,SH600173,16703.577868882257,673702.5538887674
2019-08-01,sell,SH600261,87130.56413704519,760833.1180258126
2019-08-01,sell,SH600269,11830.485670041084,772663.6036958536
2019-08-01,sell,SH600382,598711.316608203,1371374.9203040567
2019-08-01,sell,SH600603,682838.6414729002,2054213.561776957
2019-08-01,sell,SH600677,492426.86813478527,2546640.4299117425
2019-08-01,sell,SH600694,9098.406711421203,2555738.8366231634
2019-08-01,sell,SH601006,10729.561422682667,2566468.3980458463
2019-08-01,sell,SZ000581,7431.790634134292,2573900.1886799806
2019-08-01,sell,SZ000919,6321.267954864502,2580221.456634845
2019-08-01,sell,SZ000999,13291.684683818818,2593513.141318664
2019-08-01,sell,SZ002635,50345.98618318903,2643859.127501853
2019-08-01,buy,SZ002195,-20148.97144645672,2623710.156055396
2019-08-01,buy,SZ000636,-73596.96580448776,2550113.190250908
2019-08-01,buy,SZ002884,-21865.718631214713,2528247.471619693
2019-08-01,buy,SZ000789,-615637.6337658952,1912609.837853798
2019-08-01,buy,SH603980,-31990.963161769752,1880618.8746920282
2019-08-01,buy,SZ000155,-615348.6044149428,1265270.2702770852
2019-08-01,buy,SH600516,-26068.742072075616,1239201.5282050096
2019-08-01,buy,SZ002406,-11462.603908729554,1227738.9242962801
2019-08-01,buy,SZ300349,-614906.7152277695,612832.2090685107
2019-08-01,buy,SH601222,-3671.1258000373837,609161.0832684733
2019-08-01,buy,SH600995,-608573.0487839952,588.034484478063
2019-09-02,sell,SH600173,623177.975046187,623766.0095306651
2019-09-02,sell,SH600261,25265.679263549206,649031.6887942143
2019-09-02,sell,SH600269,582729.6882666233,1231761.3770608376
2019-09-02,sell,SH600694,589206.3503051632,1820967.7273660009
2019-09-02,sell,SH600995,584438.8854752913,2405406.6128412923
2019-09-02,sell,SH601006,599059.4923472586,3004466.105188551
2019-09-02,sell,SH601222,620415.372720754,3624881.477909305
2019-09-02,sell,SH603980,612596.3647918337,4237477.842701139
2019-09-02,sell,SZ000155,597308.7299256481,4834786.572626787
2019-09-02,sell,SZ000636,711779.8949527468,5546566.467579534
2019-09-02,sell,SZ000919,619550.8126605238,6166117.280240058
2019-09-02,sell,SZ000999,630361.7066403523,6796478.98688041
2019-09-02,sell,SZ002406,15155.267597140028,6811634.25447755
2019-09-02,sell,SZ002635,549667.2915414865,7361301.546019036
2019-09-02,sell,SZ002884,641532.3343722938,8002833.88039133
2019-09-02,sell,SZ300349,579320.6187354629,8582154.499126794
2019-09-02,buy,SH600449,-604927.4635752842,7977227.03555151
2019-09-02,buy,SH600720,-605181.5134022853,7372045.522149225
2019-09-02,buy,SH600516,-54246.31131615784,7317799.210833067
2019-09-02,buy,SH600823,-605192.1105888382,6712607.100244229
2019-09-02,buy,SH600387,-605047.0627300023,6107560.0375142265
2019-09-02,buy,SH600376,-604961.5366970826,5502598.500817144
2019-09-02,buy,SH603277,-604937.6951421973,4897660.805674947
2019-09-02,buy,SH601567,-605174.5254789958,4292486.280195951
2019-09-02,buy,SZ002195,-55288.96695689014,4237197.313239061
2019-09-02,buy,SH600782,-605208.799524319,3631988.5137147424
2019-09-02,buy,SZ300017,-605449.1003800911,3026539.4133346514
2019-09-02,buy,SZ000581,-30707.88082519833,2995831.532509453
2019-09-02,buy,SH603608,-604922.1568332303,2390909.375676223
2019-09-02,buy,SZ002444,-604650.5136759189,1786258.8620003043
2019-09-02,buy,SZ000789,-11012.346155166626,1775246.5158451376
2019-09-02,buy,SZ002150,-605058.1824419829,1170188.3334031547
2019-09-02,buy,SH600382,-605314.2964188698,564874.036984285
2019-09-02,buy,SH600328,-564796.1981689609,77.83881532412488
2019-10-08,sell,SH600261,6337.876889873695,6415.71570519782
2019-10-08,sell,SH600328,560219.4955445759,566635.2112497736
2019-10-08,sell,SH600376,16137.225846573638,582772.4370963472
2019-10-08,sell,SH600387,135843.41943857117,718615.8565349184
2019-10-08,sell,SH600516,681737.7043595273,1400353.5608944457
2019-10-08,sell,SH600720,23293.637907032546,1423647.1988014784
2019-10-08,sell,SH600823,639351.8571387536,2062999.055940232
2019-10-08,sell,SH601567,674323.3008863559,2737322.356826588
2019-10-08,sell,SZ000789,622219.7960829994,3359542.1529095876
2019-10-08,buy,SH600449,-19509.60086399643,3340032.552045591
2019-10-08,buy,SZ002440,-626649.0682788242,2713383.483766767
2019-10-08,buy,SH600668,-625686.700990445,2087696.7827763222
2019-10-08,buy,SZ002406,-52799.34267634117,2034897.4400999811
2019-10-08,buy,SZ000581,-41868.511139829316,1993028.9289601517
2019-10-08,buy,SH601019,-626654.9952838437,1366373.933676308
2019-10-08,buy,SZ002195,-13992.458038377761,1352381.4756379302
2019-10-08,buy,SH603608,-24088.224357237625,1328293.2512806926
2019-10-08,buy,SH603898,-626685.5290163544,701607.7222643383
2019-10-08,buy,SZ300017,-20775.477188108827,680832.2450762294
2019-10-08,buy,SZ002150,-10984.371024131775,669847.8740520977
2019-10-08,buy,SH600782,-11889.558513355256,657958.3155387425
2019-10-08,buy,SH603277,-4057.282609939575,653901.0329288029
2019-10-08,buy,SH600382,-34408.44997047043,619492.5829583325
2019-10-08,buy,SZ002444,-4290.842249298095,615201.7407090344
2019-10-08,buy,SZ000719,-615008.2037840253,193.53692500910256
2019-11-01,sell,SH600376,633320.4496227017,633513.9865477108
2019-11-01,sell,SH600382,33147.38462857802,666661.3711762888
2019-11-01,sell,SH600387,588794.7696270018,1255456.1408032905
2019-11-01,sell,SH600449,42820.329485556285,1298276.4702888469
2019-11-01,sell,SH600668,599828.9029141292,1898105.373202976
2019-11-01,sell,SH600720,43357.252709276116,1941462.625912252
2019-11-01,sell,SH600782,624692.2353487135,2566154.8612609655
2019-11-01,sell,SH601019,605907.3446819269,3172062.2059428925
2019-11-01,sell,SH603277,627631.9506281146,3799694.1565710073
2019-11-01,sell,SH603608,682595.3116279016,4482289.4681989085
2019-11-01,sell,SH603898,601212.7846698486,5083502.252868757
2019-11-01,sell,SZ000581,636407.9159945427,5719910.168863299
2019-11-01,sell,SZ000719,600930.1895372618,6320840.358400561
2019-11-01,sell,SZ002150,17761.744996718073,6338602.103397279
2019-11-01,sell,SZ002195,608130.0826072064,6946732.186004486
2019-11-01,sell,SZ002406,608097.5184112175,7554829.704415703
2019-11-01,sell,SZ002440,606184.8175526977,8161014.521968401
2019-11-01,sell,SZ300017,587407.7110110169,8748422.232979419
2019-11-01,buy,SZ000910,-622815.0304726077,8125607.202506811
2019-11-01,buy,SZ002884,-622880.334728457,7502726.867778354
2019-11-01,buy,SZ000933,-622804.5345603053,6879922.333218049
2019-11-01,buy,SH600510,-622553.4822408302,6257368.850977219
2019-11-01,buy,SH600267,-622591.758937032,5634777.092040187
2019-11-01,buy,SZ000791,-622936.5308016596,5011840.561238527
2019-11-01,buy,SZ002444,-45487.40793097939,4966353.153307548
2019-11-01,buy,SH600261,-29191.089539891225,4937162.063767657
2019-11-01,buy,SH601006,-622665.8613874257,4314496.202380231
2019-11-01,buy,SH600097,-622639.572331657,3691856.6300485735
2019-11-01,buy,SH601222,-622743.0599909582,3069113.570057615
2019-11-01,buy,SZ000069,-622812.6592500177,2446300.9108075975
2019-11-01,buy,SZ000932,-622856.6555756028,1823444.2552319947
2019-11-01,buy,SH603886,-621619.113005224,1201825.1422267705
2019-11-01,buy,SZ300625,-622584.8278401151,579240.3143866555
2019-11-01,buy,SZ002664,-578755.8444048094,484.46998184605036
2019-12-02,sell,SH600261,19018.35353853836,19502.82352038441
2019-12-02,sell,SH600449,53656.924266833266,73159.74778721767
2019-12-02,sell,SH600720,46814.66028620504,119974.4080734227
2019-12-02,sell,SH601006,18299.158408589086,138273.56648201178
2019-12-02,sell,SH603886,7272.414514767647,145545.98099677943
2019-12-02,sell,SZ000910,80827.66415022526,226373.6451470047
2019-12-02,sell,SZ000932,63725.79472087558,290099.43986788025
2019-12-02,sell,SZ000933,13746.688027716158,303846.12789559644
2019-12-02,sell,SZ002150,641775.689739014,945621.8176346105
2019-12-02,buy,SH600382,-37460.08832049751,908161.7293141129
2019-12-02,buy,SH600510,-49931.00278614601,858230.7265279669
2019-12-02,buy,SZ002884,-18364.51341613083,839866.2131118361
2019-12-02,buy,SZ000791,-11917.816735458375,827948.3963763778
2019-12-02,buy,SH600267,-6133.545797729492,821814.8505786483
2019-12-02,buy,SZ002444,-22983.70052057602,798831.1500580723
2019-12-02,buy,SZ300625,-28369.45379127405,770461.6962667983
2019-12-02,buy,SH601222,-9028.648634338379,761433.0476324599
2019-12-02,buy,SH600097,-23324.767152759134,738108.2804797008
2019-12-02,buy,SZ000069,-14222.745885562897,723885.5345941379
2019-12-02,buy,SZ002664,-96479.13590177467,627406.3986923633
2019-12-02,buy,SH603585,-625775.3922857844,1631.0064065789338
2020-01-02,sell,SH600261,16644.358727292634,18275.365133871568
2020-01-02,sell,SH600449,12519.648698019599,30795.013831891167
2020-01-02,sell,SH600720,55329.983573109224,86124.9974050004
2020-01-02,sell,SH601222,13178.54637488203,99303.54377988243
2020-01-02,sell,SZ000069,709539.7413753138,808843.2851551962
2020-01-02,sell,SZ000910,33097.58333743429,841940.8684926305
2020-01-02,sell,SZ000933,42541.78807685623,884482.6565694867
2020-01-02,sell,SZ002444,13799.220234775352,898281.876804262
2020-01-02,sell,SZ002664,763958.5815201965,1662240.4583244585
2020-01-02,sell,SZ002884,11718.47227056837,1673958.9305950268
2020-01-02,sell,SZ300625,17881.77660032095,1691840.7071953479
2020-01-02,buy,SH600382,-28094.311199971733,1663746.3959953762
2020-01-02,buy,SH600510,-1860.7258809089662,1661885.6701144672
2020-01-02,buy,SH600267,-96819.3067897368,1565066.3633247304
2020-01-02,buy,SZ000791,-33707.62780729663,1531358.7355174338
2020-01-02,buy,SH600097,-32669.60836697817,1498689.1271504557
2020-01-02,buy,SH603886,-80426.3179923451,1418262.8091581105
2020-01-02,buy,SH603858,-684433.3095584314,733829.4995996791
2020-01-02,buy,SH601006,-32369.87482001238,701459.6247796668
2020-01-02,buy,SZ000932,-10365.96673183441,691093.6580478323
2020-01-02,buy,SH603585,-9494.224075317383,681599.4339725149
2020-01-02,buy,SH603458,-680703.7647938356,895.6691786793526
2020-02-03,sell,SH600267,270707.17765823787,271602.8468369172
2020-02-03,sell,SH603858,13600.928200054932,285203.77503697213
2020-02-03,buy,SH600382,-15068.648562717439,270135.1264742547
2020-02-03,buy,SH600449,-49755.09533928249,220380.03113497223
2020-02-03,buy,SZ000933,-70943.00883017898,149437.02230479324
2020-02-03,buy,SH600720,-52539.774812589625,96897.2474922036
2020-02-03,buy,SZ000910,-33463.3963253254,63433.85116687821
2020-02-03,buy,SH600510,-10262.59725856781,53171.2539083104
2020-02-03,buy,SH600261,-40633.50214627805,12537.751762032349
2020-02-03,buy,SZ000791,-12277.074208164215,260.67755386813405
2020-03-02,sell,SH600267,742094.2687666459,742354.9463205141
2020-03-02,sell,SH600449,40098.95153688927,782453.8978574034
2020-03-02,sell,SH600510,797907.0246010316,1580360.922458435
2020-03-02,sell,SH600720,62553.42012236178,1642914.3425807967
2020-03-02,sell,SH601222,726293.258837407,2369207.6014182037
2020-03-02,sell,SH603858,29121.82997382889,2398329.4313920327
2020-03-02,sell,SZ000932,563328.4109511218,2961657.8423431544
2020-03-02,sell,SZ002444,724732.6398720981,3686390.4822152527
2020-03-02,sell,SZ002884,104562.83943841541,3790953.3216536683
2020-03-02,buy,SH600382,-52192.17104462583,3738761.1506090425
2020-03-02,buy,SZ000933,-57214.24743005705,3681546.903178985
2020-03-02,buy,SZ300625,-5335.326263427734,3676211.5769155575
2020-03-02,buy,SZ000910,-24675.77903757454,3651535.797877983
2020-03-02,buy,SH600261,-41989.98365311254,3609545.814224871
2020-03-02,buy,SZ000791,-56020.349282334166,3553525.464942537
2020-03-02,buy,SH603585,-26576.191926780506,3526949.273015756
2020-03-02,buy,SH603886,-58648.648312945465,3468300.624702811
2020-03-02,buy,SH603458,-55101.01322707101,3413199.6114757396
2020-03-02,buy,SZ002724,-664459.0286428552,2748740.5828328845
2020-03-02,buy,SH600097,-26980.48112474321,2721760.101708141
2020-03-02,buy,SZ300107,-664864.1069579256,2056895.9947502157
2020-03-02,buy,SZ002360,-664468.5423526451,1392427.4523975705
2020-03-02,buy,SH601006,-75091.28625010849,1317336.166147462
2020-03-02,buy,SH600516,-664915.6714666757,652420.4946807864
2020-03-02,buy,SH600750,-651908.8984525107,511.5962282756809
2020-04-01,sell,SH600097,54255.91802858048,54767.514256856164
2020-04-01,sell,SH600382,6517.114445347691,61284.62870220385
2020-04-01,sell,SH600449,774191.2724836593,835475.9011858632
2020-04-01,sell,SH600720,695722.3464756255,1531198.2476614886
2020-04-01,sell,SH600750,601243.4645358186,2132441.712197307
2020-04-01,sell,SH603458,90817.25543944913,2223258.967636756
2020-04-01,sell,SH603585,650298.3868548918,2873557.354491648
2020-04-01,sell,SH603886,746242.1445182894,3619799.499009937
2020-04-01,sell,SZ000791,663308.3410183756,4283107.840028313
2020-04-01,sell,SZ002360,653049.1814155963,4936157.021443909
2020-04-01,sell,SZ002884,616708.8273249061,5552865.848768815
2020-04-01,sell,SZ300107,650282.1215812725,6203147.970350088
2020-04-01,buy,SZ000933,-25173.337327734804,6177974.633022353
2020-04-01,buy,SZ000910,-68140.38316776408,6109834.249854589
2020-04-01,buy,SZ000877,-651936.9929523991,5457897.25690219
2020-04-01,buy,SZ300625,-25134.69754494438,5432762.559357245
2020-04-01,buy,SH600261,-68714.01457428046,5364048.544782965
2020-04-01,buy,SZ002746,-651819.9424772282,4712228.602305737
2020-04-01,buy,SH601006,-15258.38173904419,4696970.220566693
2020-04-01,buy,SZ002444,-651495.9726973397,4045474.247869353
2020-04-01,buy,SH603858,-29270.765467399295,4016203.4824019535
2020-04-01,buy,SH603277,-651915.3097482246,3364288.172653729
2020-04-01,buy,SH600668,-651917.2513079958,2712370.921345733
2020-04-01,buy,SZ002233,-651560.1215951273,2060810.7997506058
2020-04-01,buy,SZ002724,-73445.76043298218,1987365.0393176237
2020-04-01,buy,SH600516,-59909.6767118068,1927455.362605817
2020-04-01,buy,SZ002664,-650934.2465354055,1276521.1160704114
2020-04-01,buy,SH603808,-651802.575974475,624718.5400959364
2020-04-01,buy,SH600987,-624623.4309019286,95.10919400781859
2020-05-06,sell,SH600097,604976.6326518428,605071.7418458506
2020-05-06,sell,SH600382,12945.77064986639,618017.512495717
2020-05-06,sell,SH600516,594053.8216926841,1212071.3341884012
2020-05-06,sell,SH600668,715429.9897221925,1927501.3239105938
2020-05-06,sell,SH600987,609988.1344732618,2537489.4583838554
2020-05-06,sell,SH601006,674845.5593383161,3212335.0177221717
2020-05-06,sell,SH603277,695638.6027204702,3907973.620442642
2020-05-06,sell,SH603458,681723.791741896,4589697.412184538
2020-05-06,sell,SH603808,649447.2998873732,5239144.712071911
2020-05-06,sell,SH603858,706618.1916684498,5945762.903740361
2020-05-06,sell,SZ000877,682154.2952795828,6627917.199019944
2020-05-06,sell,SZ000910,653054.2378532327,7280971.436873177
2020-05-06,sell,SZ000933,624684.8160844217,7905656.252957599
2020-05-06,sell,SZ002233,727550.1621860047,8633206.415143603
2020-05-06,sell,SZ002444,664554.8147752143,9297761.229918817
2020-05-06,sell,SZ002664,631563.3206246464,9929324.550543463
2020-05-06,sell,SZ002724,599616.4232224907,10528940.973765954
2020-05-06,sell,SZ002746,567260.5416090225,11096201.515374977
2020-05-06,sell,SZ300625,608093.0307705359,11704294.546145514
2020-05-06,buy,SH600051,-653462.1252404238,11050832.420905089
2020-05-06,buy,SH603357,-653378.5877959977,10397453.833109092
2020-05-06,buy,SH600750,-653141.5696310705,9744312.263478022
2020-05-06,buy,SH601000,-653701.6249351472,9090610.638542876
2020-05-06,buy,SH600566,-653144.5718223514,8437466.066720525
2020-05-06,buy,SZ002884,-653686.4142022602,7783779.652518265
2020-05-06,buy,SZ000922,-653410.7819196075,7130368.870598657
