trade_date,cash,positions_value,total_value,cash_ratio,daily_return
2009-01-05,2000649.4264163107,8245144.514608383,10245793.941024695,0.19526543652274772,0.024579394102469454
2009-01-06,2042277.6579267308,8530942.509555817,10573220.167482547,0.19315569198186772,0.03195713561511537
2009-01-07,2099489.8666538238,8437863.331413269,10537353.198067093,0.19924262072177112,-0.003392246529185239
2009-01-08,1390373.5776391032,8900622.631454468,10290996.20909357,0.13510582934726073,-0.023379399394025557
2009-01-09,1374226.4283574393,9123712.80105114,10497939.229408579,0.13090439926606995,0.020109133859377515
2009-01-12,1400066.4246357537,9257542.479395866,10657608.90403162,0.13136778026318163,0.015209620777356658
2009-01-13,1418645.8336309192,9148784.09178257,10567429.92541349,0.13424700647592983,-0.008461464426980148
2009-01-14,1409777.9707019706,9437432.76503086,10847210.735732831,0.12996686475887176,0.02647576679420416
2009-01-15,1437951.470133371,9449867.585039139,10887819.05517251,0.13206974352225653,0.0037436646552746478
2009-01-16,1460699.0432463402,9448807.119011879,10909506.162258219,0.13389231570349855,0.0019918688008877528
2009-01-19,1468499.7880213875,9435326.534247398,10903826.322268786,0.13467747418374446,-0.000520632181233105
2009-01-20,1454222.5649697492,9515161.019706726,10969383.584676474,0.13257103772004153,0.006012317187573002
2009-01-21,1449947.6488404938,9477969.990444183,10927917.639284678,0.13268288586181226,-0.0037801527380009192
2009-01-22,1472943.2178526015,9598701.863574982,11071645.081427583,0.13303743093457973,0.013152317475950026
2009-01-23,1475326.8834073397,9533916.367435455,11009243.250842795,0.1340080194244412,-0.0056361841556379355
2009-02-02,1480653.29714817,9767562.044858932,11248215.342007102,0.13163450842006783,0.021706495689066907
2009-02-03,1503837.1066166156,9998341.21310711,11502178.319723725,0.13074367870283,0.022578068608642532
2009-02-04,1539721.9036589758,10199782.025766373,11739503.929425348,0.13115732256791754,0.020633101235672857
2009-02-05,1566575.305072011,10012060.510778427,11578635.815850439,0.13529878044246507,-0.013703144063156647
2009-02-06,1543747.5446288625,10494654.963350296,12038402.507979158,0.12823524912094053,0.03970819183200569
2009-02-09,1632913.172730953,10873997.533154488,12506910.70588544,0.1305608723953346,0.038917804716676496
2009-02-10,1669887.4720761648,11112725.325584412,12782612.797660576,0.13063741337622156,0.022043980184922596
2009-02-11,1680037.609545802,11012481.390333176,12692518.999878978,0.13236439587459517,-0.007048151986430051
2009-02-12,1699738.7172461643,10937492.702150345,12637231.419396508,0.1345024602965873,-0.004355918670123526
2009-02-13,1689957.3654587164,11415307.98945427,13105265.354912985,0.12895254843696655,0.03703611336879575
2009-02-16,1769517.6359430256,11676582.155418396,13446099.791361421,0.13160081089684234,0.02600744259792198
2009-02-17,1794980.1707046353,11160415.76514244,12955395.935847076,0.13855077680320022,-0.03649414054100675
2009-02-18,1697134.7882696807,10766173.720502853,12463308.508772533,0.1361704869196747,-0.03798320248267795
2009-02-19,1683543.65602774,11043120.299339294,12726663.955367034,0.13228475757134794,0.02113046037568056
2009-02-20,1710226.5607768947,11301392.347979546,13011618.90875644,0.13143841460234915,0.022390388745138212
2009-02-23,1735625.8608921608,11657706.478071213,13393332.338963374,0.12958879963300424,0.02933635183167338
2009-02-24,1772739.5174840244,11352072.369289398,13124811.886773422,0.1350678038494791,-0.020048815738618164
2009-02-25,1717202.1108121474,11416077.640008926,13133279.750821074,0.13075196321046845,0.0006451798411057919
2009-02-26,1728103.3431244737,10859950.37484169,12588053.717966164,0.13728121771978594,-0.04151484192825661
2009-02-27,1630736.2259192835,10153660.483980179,11784396.709899463,0.13838096816185644,-0.06384283274226021
2009-03-02,1557540.936504327,10389944.98167038,11947485.918174706,0.13036558043855662,0.013839419385655916
2009-03-03,1560554.3527433882,10499098.576760292,12059652.92950368,0.1294029241028592,0.009388335930854197
