model,trade_date,cash,positions_value,total_value,daily_return,cash_ratio,holdings
m2,2017-05-03,9927.54112431244,1423425.9000000001,1433353.4411243126,-0.0014589872832009299,0.0069260943180387835,SH513100
m2,2017-05-04,9927.54112431244,1419237.3,1429164.8411243125,-0.0029222380745914656,0.006946393333117909,SH513100
m2,2017-05-05,9927.54112431244,1415048.7000000002,1424976.2411243126,-0.002930802577472247,0.00696681168275449,SH513100
m2,2017-05-08,9927.54112431244,1440180.3,1450107.8411243125,0.01763650457790855,0.006846070921604918,SH513100
m2,2017-05-09,9927.54112431244,1446463.2,1456390.7411243124,0.004332712245131098,0.006816536829016452,SH513100
m2,2017-05-10,9927.54112431244,1445765.1,1455692.6411243125,-0.00047933564824842456,0.006819805805052945,SH513100
m2,2017-05-11,9927.54112431244,1445067.0,1454994.5411243124,-0.0004795655210985128,0.006823077917970172,SH513100
m2,2017-05-12,9927.54112431244,1431803.1,1441730.6411243125,-0.009116116676115227,0.006885850131180255,SH513100
m2,2017-05-15,9927.54112431244,1438086.0,1448013.5411243124,0.004357887542086436,0.006855972573712387,SH513100
m2,2017-05-16,9927.54112431244,1447161.3,1457088.8411243125,0.006267413765311591,0.006813270985351994,SH513100
m2,2017-05-17,9927.54112431244,1440878.4000000001,1450805.9411243126,-0.004311953960989712,0.006842776723549271,SH513100
m2,2017-05-18,9927.54112431244,1410162.0,1420089.5411243124,-0.021171956310157003,0.006990785325024373,SH513100
m2,2017-05-19,9927.54112431244,1419237.3,1429164.8411243125,0.006390653361769694,0.006946393333117909,SH513100
m2,2017-05-22,9927.54112431244,1431104.9999999998,1441032.5411243122,0.00830394063617157,0.006889185942023797,SH513100
m2,2017-05-23,9927.54112431244,1445067.0,1454994.5411243124,0.009688885990809748,0.006823077917970172,SH513100
m2,2017-05-24,9927.54112431244,1444368.9,1454296.4411243123,-0.00047979561453248554,0.006826353172285485,SH513100
m2,2017-05-25,9927.54112431244,1453444.2,1463371.7411243124,0.00624033707528282,0.006784018609437602,SH513100
m2,2017-05-26,9927.54112431244,1471594.8,1481522.3411243125,0.012403273542821669,0.006700905446203753,SH513100
m2,2017-05-31,9927.54112431244,1470896.7000000002,1480824.2411243126,-0.0004712045040576873,0.006704064431559397,SH513100
m2,2017-06-01,9927.54112431244,1456934.7000000002,1466862.2411243126,-0.009428532848300364,0.006767875568671828,SH513100
m2,2017-06-02,9927.54112431244,1477877.7,1487805.2411243124,0.014277414342568129,0.006672607979798716,SH513100
m2,2017-06-05,9927.54112431244,1490443.4999999998,1500371.0411243122,0.008445863512689389,0.00661672403172563,SH513100
m2,2017-06-06,9927.54112431244,1482066.3,1491993.8411243125,-0.005583418881320301,0.006653875405297521,SH513100
m2,2017-06-07,9927.54112431244,1474387.2,1484314.7411243124,-0.005146871111889717,0.006688299219337202,SH513100
m2,2017-06-08,9927.54112431244,1479273.9000000001,1489201.4411243126,0.0032922262809966796,0.006666352079821637,SH513100
m2,2017-06-09,9927.54112431244,1482066.3,1491993.8411243125,0.001875098910656181,0.006653875405297521,SH513100
m2,2017-06-12,9927.54112431244,1463915.7,1473843.2411243124,-0.012165331719011907,0.0067358188763272245,SH513100
m2,2017-06-13,9927.54112431244,1451349.9000000001,1461277.4411243126,-0.008525872799344691,0.006793741451776708,SH513100
m2,2017-06-14,9927.54112431244,1450651.7999999998,1460579.3411243123,-0.0004777326880945898,0.006796988595409341,SH513100
m2,2017-06-15,9927.54112431244,1426916.4000000001,1436843.9411243126,-0.01625067487379961,0.006909268877554136,SH513100
m2,2017-06-16,9927.54112431244,1432501.2,1442428.7411243124,0.0038868521766044495,0.006882517549237365,SH513100
m2,2017-06-19,9927.54112431244,1431803.1,1441730.6411243125,-0.0004839753813111747,0.006885850131180255,SH513100
m2,2017-06-20,9927.54112431244,1451349.9000000001,1461277.4411243126,0.013557872353157974,0.006793741451776708,SH513100
m2,2017-06-21,9927.54112431244,1433897.4,1443824.9411243123,-0.011943317202359749,0.006875862053319167,SH513100
m2,2017-06-22,9927.54112431244,1446463.2,1456390.7411243124,0.008703132659708013,0.006816536829016452,SH513100
m2,2017-06-23,9927.54112431244,1446463.2,1456390.7411243124,0.0,0.006816536829016452,SH513100
m2,2017-06-26,9927.54112431244,1454840.4000000001,1464767.9411243126,0.005752027778982649,0.006777552160714517,SH513100
m2,2017-06-27,9927.54112431244,1447161.3,1457088.8411243125,-0.0052425369127794275,0.006813270985351994,SH513100
m2,2017-06-28,9927.54112431244,1419935.4,1429862.9411243123,-0.018685133830955825,0.006943001905138081,SH513100
m2,2017-06-29,9927.54112431244,1430406.9,1440334.4411243123,0.007323429189490138,0.006892524986462928,SH513100
m2,2017-06-30,9927.54112431244,1405275.3,1415202.8411243125,-0.017448447584425097,0.007014924529423268,SH513100
m2,2017-07-03,9927.54112431244,1408067.7,1417995.2411243124,0.0019731447103239486,0.00700111032561788,SH513100
m2,2017-07-04,9927.54112431244,1391313.3,1401240.8411243125,-0.011815554463155742,0.007084821418955279,SH513100
m2,2017-07-05,9927.54112431244,1396200.0,1406127.5411243124,0.0034874090567322824,0.007060199614876023,SH513100
m2,2017-07-06,9927.54112431244,1405275.3,1415202.8411243125,0.006454108702503403,0.007014924529423268,SH513100
m2,2017-07-07,9927.54112431244,1394803.8,1404731.3411243125,-0.007399292663715196,0.007067216935849584,SH513100
m2,2017-07-10,9927.54112431244,1410860.0999999999,1420787.6411243123,0.011430157162400034,0.006987350422373097,SH513100
m2,2017-07-11,9927.54112431244,1414350.5999999999,1424278.1411243123,0.0024567358970253306,0.0069702264169242455,SH513100
m2,2017-07-12,9927.54112431244,1418539.2,1428466.7411243124,0.002940858164609317,0.006949788075918875,SH513100
m2,2017-07-13,9927.54112431244,1438086.0,1448013.5411243124,0.013683762762733531,0.006855972573712387,SH513100
m2,2017-07-14,9927.54112431244,1435293.6,1445221.1411243125,-0.001928435004711182,0.006869219416890961,SH513100
m2,2017-07-17,9927.54112431244,1445067.0,1454994.5411243124,0.006762563681013356,0.006823077917970172,SH513100
m2,2017-07-18,9927.54112431244,1447161.3,1457088.8411243125,0.0014393868435971235,0.006813270985351994,SH513100
m2,2017-07-19,9927.54112431244,1458330.9,1468258.4411243123,0.007665695930648475,0.006761439843458669,SH513100
m2,2017-07-20,9927.54112431244,1464613.7999999998,1474541.3411243123,0.004279151288371752,0.006732629901541358,SH513100
m2,2017-07-21,9927.54112431244,1462519.5000000002,1472447.0411243127,-0.001420306058291132,0.006742205897423715,SH513100
m2,2017-07-24,9927.54112431244,1461821.4,1471748.9411243123,-0.00047410873226871875,0.006745403952340199,SH513100
m2,2017-07-25,9927.54112431244,1464613.7999999998,1474541.3411243123,0.001897334471915313,0.006732629901541358,SH513100
m2,2017-07-26,9927.54112431244,1464613.7999999998,1474541.3411243123,0.0,0.006732629901541358,SH513100
m2,2017-07-27,9927.54112431244,1477179.6,1487107.1411243125,0.008521836349748568,0.006675740334893975,SH513100
m2,2017-07-28,9927.54112431244,1451349.9000000001,1461277.4411243126,-0.017369091496979627,0.006793741451776708,SH513100
m2,2017-07-31,9927.54112431244,1449953.7,1459881.2411243124,-0.0009554653761888465,0.006800238844542483,SH513100
m2,2017-08-01,9927.54112431244,1452746.0999999999,1462673.6411243123,0.0019127583267317672,0.006787256463226783,SH513100
m2,2017-08-02,9927.54112431244,1464613.7999999998,1474541.3411243123,0.00811370333499517,0.006732629901541358,SH513100
m2,2017-08-03,9927.54112431244,1454142.3,1464069.8411243125,-0.007101530291456881,0.00678078384340512,SH513100
m2,2017-08-04,9927.54112431244,1448557.5000000002,1458485.0411243127,-0.0038145721215806505,0.006806748677147574,SH513100
m2,2017-08-07,9927.54112431244,1456934.7000000002,1466862.2411243126,0.005743768200421329,0.006767875568671828,SH513100
m2,2017-08-08,9927.54112431244,1460425.2,1470352.7411243124,0.002379569057094466,0.0067518091724855745,SH513100
m2,2017-08-09,9927.54112431244,1448557.5000000002,1458485.0411243127,-0.008071328510548481,0.006806748677147574,SH513100
m2,2017-08-10,9927.54112431244,1442274.5999999999,1452202.1411243123,-0.0043078261503162185,0.006836197828923747,SH513100
m2,2017-08-11,9927.54112431244,1417841.1,1427768.6411243125,-0.01682513701645083,0.006953186138403268,SH513100
m2,2017-08-14,9927.54112431244,1426916.4000000001,1436843.9411243126,0.006356281920335105,0.006909268877554136,SH513100
m2,2017-08-15,9927.54112431244,1448557.5000000002,1458485.0411243127,0.015061552184342464,0.006806748677147574,SH513100
m2,2017-08-16,9927.54112431244,1440180.3,1450107.8411243125,-0.00574376820042144,0.006846070921604918,SH513100
m2,2017-08-17,9927.54112431244,1439482.2,1449409.7411243124,-0.0004814124716813195,0.0068493682929242706,SH513100
m2,2017-08-18,9927.54112431244,1426916.4000000001,1436843.9411243126,-0.008669598142932666,0.006909268877554136,SH513100
m2,2017-08-21,9927.54112431244,1424124.0,1434051.5411243124,-0.0019434260883023358,0.006922722677407491,SH513100
m2,2017-08-22,9927.54112431244,1433199.3,1443126.8411243125,0.00632843362999691,0.006879188191509266,SH513100
m2,2017-08-23,9927.54112431244,1439482.2,1449409.7411243124,0.004353671362044009,0.0068493682929242706,SH513100
m2,2017-08-24,9927.54112431244,1427614.5,1437542.0411243124,-0.00818795380165871,0.00690591359439341,SH513100
m2,2017-08-25,9927.54112431244,1431104.9999999998,1441032.5411243122,0.002428102900747131,0.006889185942023797,SH513100
m2,2017-08-28,9927.54112431244,1423425.9000000001,1433353.4411243126,-0.005328887294944962,0.0069260943180387835,SH513100
m2,2017-08-29,9927.54112431244,1417142.9999999998,1427070.5411243122,-0.004383357111887309,0.0069565875254429,SH513100
m2,2017-08-30,9927.54112431244,1422727.7999999998,1432655.3411243123,0.003913471576254546,0.0069294692445159576,SH513100
m2,2017-08-31,9927.54112431244,1435293.6,1445221.1411243125,0.00877098604200155,0.006869219416890961,SH513100
m2,2017-09-01,9927.54112431244,1444368.9,1454296.4411243123,0.006279523418083688,0.006826353172285485,SH513100
m2,2017-09-04,9927.54112431244,1435293.6,1445221.1411243125,-0.006240337075282709,0.006869219416890961,SH513100
m2,2017-09-05,9927.54112431244,1434595.5,1444523.0411243124,-0.00048304026292955715,0.00687253912999931,SH513100
m2,2017-09-06,9927.54112431244,1424822.0999999999,1434749.6411243123,-0.006765831850209292,0.006919354317825739,SH513100
m2,2017-09-07,9927.54112431244,1421331.6,1431259.1411243125,-0.0024328286273447297,0.006936228974240088,SH513100
m2,2017-09-08,9927.54112431244,1423425.9000000001,1433353.4411243126,0.0014632570299986103,0.0069260943180387835,SH513100
m2,2017-09-11,9927.54112431244,1421331.6,1431259.1411243125,-0.0014611190372957328,0.006936228974240088,SH513100
m2,2017-09-12,9927.54112431244,1429708.8,1439636.3411243125,0.005853028119994663,0.0068958672692017,SH513100
m2,2017-09-13,9927.54112431244,1429708.8,1439636.3411243125,0.0,0.0068958672692017,SH513100
m2,2017-09-14,9927.54112431244,1437387.9000000001,1447315.4411243126,0.005334055400409543,0.006859279492382439,SH513100
m2,2017-09-15,9927.54112431244,1431104.9999999998,1441032.5411243122,-0.004341071629222482,0.006889185942023797,SH513100
m2,2017-09-18,9927.54112431244,1436689.7999999998,1446617.3411243123,0.0038755543963238104,0.006862589602718813,SH513100
m2,2017-09-19,9927.54112431244,1436689.7999999998,1446617.3411243123,0.0,0.006862589602718813,SH513100
m2,2017-09-20,9927.54112431244,1438086.0,1448013.5411243124,0.0009651481150607655,0.006855972573712387,SH513100
m2,2017-09-21,9927.54112431244,1436689.7999999998,1446617.3411243123,-0.0009642175023557575,0.006862589602718813,SH513100
m2,2017-09-22,9927.54112431244,1431803.1,1441730.6411243125,-0.00337801840271168,0.006885850131180255,SH513100
m2,2017-09-25,9927.54112431244,1429708.8,1439636.3411243125,-0.0014526291806955527,0.0068958672692017,SH513100
m2,2017-09-26,9927.54112431244,1419237.3,1429164.8411243125,-0.007273711909649427,0.006946393333117909,SH513100
m2,2017-09-27,9927.54112431244,1426916.4000000001,1436843.9411243126,0.005373138058699434,0.006909268877554136,SH513100
m2,2017-09-28,9927.54112431244,1439482.2,1449409.7411243124,0.008745417397360011,0.0068493682929242706,SH513100
m2,2017-09-29,9927.54112431244,1445067.0,1454994.5411243124,0.003853154730192321,0.006823077917970172,SH513100
m2,2017-10-09,9927.54112431244,1461123.3,1471050.8411243125,0.011035299134244836,0.006748605042586359,SH513100
m2,2017-10-10,9927.54112431244,1460425.2,1470352.7411243124,-0.00047455871713208975,0.0067518091724855745,SH513100
m2,2017-10-11,9927.54112431244,1466708.1,1476635.6411243125,0.0042730562702906205,0.006723081068769,SH513100
m2,2017-10-12,9927.54112431244,1468802.4000000001,1478729.9411243126,0.0014182916500684595,0.006713559283694696,SH513100
m2,2017-10-13,9927.54112431244,1467406.2,1477333.7411243124,-0.0009441886318597437,0.0067199041407916184,SH513100
m2,2017-10-16,9927.54112431244,1474387.2,1484314.7411243124,0.004725404832822022,0.006688299219337202,SH513100
m2,2017-10-17,9927.54112431244,1481368.2,1491295.7411243124,0.004703180401423701,0.006656990193526539,SH513100
m2,2017-10-18,9927.54112431244,1479273.9000000001,1489201.4411243126,-0.0014043492127329138,0.006666352079821637,SH513100
m2,2017-10-19,9927.54112431244,1482066.3,1491993.8411243125,0.001875098910656181,0.006653875405297521,SH513100
m2,2017-10-20,9927.54112431244,1482066.3,1491993.8411243125,0.0,0.006653875405297521,SH513100
m2,2017-10-23,9927.54112431244,1485556.8,1495484.3411243125,0.00233948686904073,0.006638345084141012,SH513100
m2,2017-10-24,9927.54112431244,1479273.9000000001,1489201.4411243126,-0.00420124760067786,0.006666352079821637,SH513100
m2,2017-10-25,9927.54112431244,1482066.3,1491993.8411243125,0.001875098910656181,0.006653875405297521,SH513100
m2,2017-10-26,9927.54112431244,1475085.3,1485012.8411243125,-0.00467897373808146,0.006685155070306487,SH513100
m2,2017-10-27,9927.54112431244,1483462.5,1493390.0411243124,0.005641163340821764,0.00664765456507156,SH513100
m2,2017-10-30,9927.54112431244,1513480.8,1523408.3411243125,0.02010077687233025,0.006516664545098704,SH513100
m2,2017-10-31,9927.54112431244,1516273.2000000002,1526200.7411243126,0.001832995083865141,0.006504741386116139,SH513100
m2,2017-11-01,9927.54112431244,1523952.2999999998,1533879.8411243123,0.005031513740677784,0.006472176540918416,SH513100
m2,2017-11-02,9927.54112431244,1519065.6,1528993.1411243125,-0.0031858427687646573,0.006492861777661366,SH513100
m2,2017-11-03,9927.54112431244,1521159.9,1531087.4411243123,0.0013697249148285628,0.006483980508012279,SH513100
m2,2017-11-06,9927.54112431244,1526046.5999999999,1535974.1411243123,0.003191653114476223,0.006463351731329028,SH513100
m2,2017-11-07,9927.54112431244,1529537.0999999999,1539464.6411243123,0.0022724991954909957,0.006448697072419988,SH513100
m2,2017-11-08,9927.54112431244,1532329.5,1542257.0411243124,0.001813877321638735,0.006437021105817236,SH513100
m2,2017-11-09,9927.54112431244,1537216.2,1547143.7411243124,0.0031685379736943187,0.006416689581213751,SH513100
m2,2017-11-10,9927.54112431244,1533027.6,1542955.1411243125,-0.0027073114725306713,0.0064341087175603115,SH513100
m2,2017-11-13,9927.54112431244,1533725.7,1543653.2411243124,0.00045244348419037905,0.0064311989634937465,SH513100
m2,2017-11-14,9927.54112431244,1535820.0000000002,1545747.5411243127,0.0013567166149794918,0.00642248547074612,SH513100
m2,2017-11-15,9927.54112431244,1525348.5,1535276.0411243124,-0.006774392144517805,0.0064662906593932834,SH513100
m2,2017-11-16,9927.54112431244,1519763.7,1529691.2411243124,-0.0036376520250457345,0.006489898652368413,SH513100
m2,2017-11-17,9927.54112431244,1537914.2999999998,1547841.8411243123,0.011865531757022652,0.0064137955574978716,SH513100
m2,2017-11-20,9927.54112431244,1531631.4,1541558.9411243123,-0.0040591356513765,0.006439936131843224,SH513100
m2,2017-11-21,9927.54112431244,1534423.8,1544351.3411243125,0.0018114130608353207,0.006428291840045304,SH513100
m2,2017-11-22,9927.54112431244,1546291.5,1556219.0411243124,0.0076845855499176885,0.006379269795555353,SH513100
m2,2017-11-23,9927.54112431244,1541404.8,1551332.3411243125,-0.0031401106597882533,0.006399364508263622,SH513100
m2,2017-11-24,9927.54112431244,1541404.8,1551332.3411243125,0.0,0.006399364508263622,SH513100
m2,2017-11-27,9927.54112431244,1549083.9,1559011.4411243123,0.00495000316594596,0.006367843661976589,SH513100
m2,2017-11-28,9927.54112431244,1552574.4000000001,1562501.9411243126,0.002238918783997512,0.006353618426335513,SH513100
m2,2017-11-29,9927.54112431244,1567932.6,1577860.1411243125,0.00982923578894801,0.006291775085489211,SH513100
m2,2017-11-30,9927.54112431244,1545593.4,1555520.9411243123,-0.014157908814454445,0.006382132738847559,SH513100
m2,2017-12-01,9927.54112431244,1564442.1,1574369.6411243125,0.012117291064160485,0.006305724440432448,SH513100
m2,2017-12-04,9927.54112431244,1579102.2,1589029.7411243124,0.009311726812472498,0.006247548971165412,SH513100
m2,2017-12-05,9927.54112431244,1535820.0000000002,1545747.5411243127,-0.027238130841638952,0.00642248547074612,SH513100
m2,2017-12-06,9927.54112431244,1518367.4999999998,1528295.0411243122,-0.011290653574196341,0.006495827609967969,SH513100
m2,2017-12-07,9927.54112431244,1528839.0,1538766.5411243124,0.006851752913034748,0.0064516226854392095,SH513100
m2,2017-12-08,9927.54112431244,1542801.0,1552728.5411243124,0.009073501162690123,0.006393610255353473,SH513100
m2,2017-12-11,9927.54112431244,1549782.0000000002,1559709.5411243127,0.00449595651468182,0.006364993521265631,SH513100
m2,2017-12-12,9927.54112431244,1560253.5,1570181.0411243124,0.0067137500437750575,0.006322545530930575,SH513100
m2,2017-12-13,9927.54112431244,1561649.7,1571577.2411243124,0.0008891968272652928,0.006316928538116421,SH513100
m2,2017-12-14,9927.54112431244,1565838.2999999998,1575765.8411243123,0.0026652205761157344,0.0063001372825984845,SH513100
m2,2017-12-15,9927.54112431244,1558159.2000000002,1568086.7411243126,-0.004873249438203664,0.0063309897749625945,SH513100
m2,2017-12-18,9927.54112431244,1581894.6,1591822.1411243125,0.015136535101994308,0.006236589420285714,SH513100
m2,2017-12-19,9927.54112431244,1591667.9999999998,1601595.5411243122,0.006139756287782738,0.0061985319448025905,SH513100
m2,2017-12-20,9927.54112431244,1588875.5999999999,1598803.1411243123,-0.0017435113474651986,0.006209358030990096,SH513100
m2,2017-12-21,9927.54112431244,1579102.2,1589029.7411243124,-0.006112947709826844,0.006247548971165412,SH513100
m2,2017-12-22,9927.54112431244,1583988.9000000001,1593916.4411243126,0.0030752728369594085,0.006228394957335265,SH513100
m2,2017-12-25,9927.54112431244,1579102.2,1589029.7411243124,-0.0030658445285584035,0.006247548971165412,SH513100
m2,2017-12-26,9927.54112431244,1578404.1,1588331.6411243125,-0.00043932469099405846,0.006250294880032205,SH513100
m2,2017-12-27,9927.54112431244,1559555.4,1569482.9411243123,-0.01186698011421472,0.006325357774962984,SH513100
m2,2017-12-28,9927.54112431244,1554668.7,1564596.2411243124,-0.003113573185127616,0.006345113750994665,SH513100
m2,2017-12-29,9927.54112431244,1556064.9000000001,1565992.4411243126,0.0008923708004033859,0.006339456605029913,SH513100
m2,2018-01-02,9927.54112431244,1548385.8,1558313.3411243125,-0.004903663516081069,0.006370696356324452,SH513100
m2,2018-01-03,9927.54112431244,1569328.8,1579256.3411243125,0.013439530707533898,0.006286212608932615,SH513100
m2,2018-01-04,9927.54112431244,1574913.5999999999,1584841.1411243123,0.003536347997832756,0.006264060710381155,SH513100
m2,2018-01-05,9927.54112431244,1570725.0,1580652.5411243124,-0.0026429147321531676,0.006280659959114743,SH513100
m2,2018-01-08,9927.54112431244,1583290.7999999998,1593218.3411243123,0.007949754720326885,0.006231124051275176,SH513100
m2,2018-01-09,9927.54112431244,1587479.4,1597406.9411243123,0.0026290181903405596,0.0062147852677571815,SH513100
m2,2018-01-10,9927.54112431244,1595158.5,1605086.0411243124,0.004807228391404905,0.006185052308696491,SH513100
m2,2018-01-11,9927.54112431244,1593762.3,1603689.8411243125,-0.0008698599104518534,0.0061904371217768985,SH513100
m2,2018-01-12,9927.54112431244,1614007.2,1623934.7411243124,0.012623949769368537,0.006113263589298682,SH513100
m2,2018-01-15,9927.54112431244,1611912.9000000001,1621840.4411243126,-0.001289645419217944,0.006121157712302663,SH513100
m2,2018-01-16,9927.54112431244,1609818.6,1619746.1411243125,-0.0012913107522144474,0.006129072249199154,SH513100
m2,2018-01-17,9927.54112431244,1600743.3,1610670.8411243125,-0.005602915030685329,0.00616360641220935,SH513100
m2,2018-01-18,9927.54112431244,1614705.3,1624632.8411243125,0.008668437798410755,0.006110636737739571,SH513100
m2,2018-01-19,9927.54112431244,1612611.0,1622538.5411243124,-0.0012890912623375606,0.00611852407366133,SH513100
m2,2018-01-22,9927.54112431244,1605629.9999999998,1615557.5411243122,-0.004302517211802526,0.006144962882228004,SH513100
m2,2018-01-23,9927.54112431244,1623780.6,1633708.1411243125,0.011234883028288012,0.006076691958871148,SH513100
m2,2018-01-24,9927.54112431244,1636346.4,1646273.9411243123,0.007691581919492707,0.006030309340578208,SH513100
m2,2018-01-25,9927.54112431244,1622384.4,1632311.9411243123,-0.008480970056821024,0.0060818896647135325,SH513100
m2,2018-01-26,9927.54112431244,1619592.0,1629519.5411243124,-0.0017107024274273241,0.006092311797293807,SH513100
m2,2018-01-29,9927.54112431244,1636346.4,1646273.9411243123,0.01028180367106235,0.006030309340578208,SH513100
m2,2018-01-30,9927.54112431244,1619592.0,1629519.5411243124,-0.01017716406818514,0.006092311797293807,SH513100
m2,2018-01-31,9927.54112431244,1611912.9000000001,1621840.4411243126,-0.004712493349236846,0.006121157712302663,SH513100
m2,2018-02-01,9927.54112431244,1609120.5,1619048.0411243124,-0.0017217476696193001,0.006131714978277282,SH513100
m2,2018-02-02,9927.54112431244,1601441.4000000001,1611368.9411243126,-0.00474297229294518,0.006160936127629233,SH513100
m2,2018-02-05,9927.54112431244,1554668.7,1564596.2411243124,-0.0290266858236482,0.006345113750994665,SH513100
m2,2018-02-06,9927.54112431244,1462519.5000000002,1472447.0411243127,-0.05889647282661348,0.006742205897423715,SH513100
m2,2018-02-07,9927.54112431244,1510688.4000000001,1520615.9411243126,0.032713502526528604,0.0065286314945325495,SH513100
m2,2018-02-08,9927.54112431244,1514178.9000000001,1524106.4411243126,0.0022954514059738695,0.006513679659400316,SH513100
m2,2018-02-09,9927.54112431244,1460425.2,1470352.7411243124,-0.035268993391529,0.0067518091724855745,SH513100
m2,2018-02-12,1484973.1379713162,0.0,1484973.1379713162,0.009943462162572247,1.0,
m2,2018-02-13,1484973.1379713162,0.0,1484973.1379713162,0.0,1.0,
m2,2018-02-14,1484973.1379713162,0.0,1484973.1379713162,0.0,1.0,
m2,2018-02-22,14232.146820962429,1470664.8,1484896.9468209625,-5.130810006293007e-05,0.009584602387008903,SH513100
m2,2018-02-23,14232.146820962429,1481866.1,1496098.2468209625,0.007543486451353498,0.009512842389331123,SH513100
m2,2018-02-26,14232.146820962429,1510198.7999999998,1524430.9468209622,0.01893772689073292,0.009336039031903708,SH513100
m2,2018-02-27,14232.146820962429,1528648.0,1542880.1468209624,0.012102352053711574,0.009224402070560795,SH513100
m2,2018-02-28,14232.146820962429,1506245.4,1520477.5468209623,-0.01451998721103498,0.009360313705861174,SH513100
m2,2018-03-01,14232.146820962429,1507563.2,1521795.3468209624,0.0008667013878338459,0.009352208134092046,SH513100
m2,2018-03-02,14232.146820962429,1484501.7000000002,1498733.8468209626,-0.015154140172773833,0.00949611357023192,SH513100
m2,2018-03-05,14232.146820962429,1494385.2,1508617.3468209624,0.006594566487548192,0.009433901082307688,SH513100
m2,2018-03-06,14232.146820962429,1514152.2,1528384.3468209624,0.01310272617616004,0.009311889938264074,SH513100
m2,2018-03-07,14232.146820962429,1504927.5999999999,1519159.7468209623,-0.00603552373405758,0.009368433340038815,SH513100
m2,2018-03-08,14232.146820962429,1516787.8,1531019.9468209625,0.007807078896619801,0.009295859828942344,SH513100
m2,2018-03-09,14232.146820962429,1527989.0999999999,1542221.2468209623,0.007316233876154543,0.009228343112442316,SH513100
m2,2018-03-12,14232.146820962429,1560275.2,1574507.3468209624,0.020934804306809163,0.009039111090652007,SH513100
m2,2018-03-13,14232.146820962429,1560275.2,1574507.3468209624,0.0,0.009039111090652007,SH513100
m2,2018-03-14,14232.146820962429,1540508.2,1554740.3468209624,-0.012554403153412386,0.009154034530629792,SH513100
m2,2018-03-15,14232.146820962429,1539849.3,1554081.4468209625,-0.0004238006695762575,0.009157915661419025,SH513100
m2,2018-03-16,14232.146820962429,1540508.2,1554740.3468209624,0.00042398035273349954,0.009154034530629792,SH513100
m2,2018-03-19,14232.146820962429,1537213.7000000002,1551445.8468209626,-0.0021190033478812875,0.00917347315094835,SH513100
m2,2018-03-20,14232.146820962429,1510857.7000000002,1525089.8468209626,-0.01698802446376424,0.009332005488482677,SH513100
m2,2018-03-21,14232.146820962429,1511516.6,1525748.7468209625,0.000432040119717092,0.009327975428861674,SH513100
m2,2018-03-22,14232.146820962429,1507563.2,1521795.3468209624,-0.002591121249968187,0.009352208134092046,SH513100
m2,2018-03-23,14232.146820962429,1452215.6,1466447.7468209625,-0.036369936414657356,0.009705185099036482,SH513100
m2,2018-03-26,14232.146820962429,1441014.2999999998,1455246.4468209622,-0.007638390133083872,0.00977988769672179,SH513100
m2,2018-03-27,14232.146820962429,1495703.0,1509935.1468209624,0.03758037005997816,0.009425667619517951,SH513100
m2,2018-03-28,14232.146820962429,1439696.5,1453928.6468209624,-0.03709199041953348,0.009788751911643833,SH513100
m2,2018-03-29,14232.146820962429,1440355.4,1454587.5468209623,0.0004531859258984916,0.00978431779652393,SH513100
m2,2018-03-30,14232.146820962429,1445626.5999999999,1459858.7468209623,0.003623845131577097,0.009748988970306087,SH513100
m2,2018-04-02,14232.146820962429,1434425.3,1448657.4468209625,-0.0076728656278507446,0.009824370041512898,SH513100
m2,2018-04-03,14232.146820962429,1400821.4,1415053.5468209623,-0.023196581133616445,0.010057673685166298,SH513100
m2,2018-04-04,14232.146820962429,1403457.0,1417689.1468209624,0.0018625443580713164,0.010038975647712835,SH513100
m2,2018-04-09,1418304.6437074507,0.0,1418304.6437074507,0.0004341550387603199,1.0,
m2,2018-04-10,1418304.6437074507,0.0,1418304.6437074507,0.0,1.0,
m2,2018-04-11,1418304.6437074507,0.0,1418304.6437074507,0.0,1.0,
m2,2018-04-12,1418304.6437074507,0.0,1418304.6437074507,0.0,1.0,
m2,2018-04-13,1418304.6437074507,0.0,1418304.6437074507,0.0,1.0,
m2,2018-04-16,13680.598472130718,1400084.4000000001,1413764.9984721309,-0.003200754686562446,0.009676713235166714,SH513100
m2,2018-04-17,13680.598472130718,1412236.8,1425917.3984721308,0.008595770876442144,0.009594243317873438,SH513100
m2,2018-04-18,13680.598472130718,1437181.2,1450861.7984721307,0.01749357994139622,0.009429291257470176,SH513100
m2,2018-04-19,13680.598472130718,1438460.4000000001,1452140.9984721309,0.0008816828738251736,0.00942098493639719,SH513100
m2,2018-04-20,13680.598472130718,1430145.6,1443826.1984721308,-0.005725890260483313,0.009475239115765904,SH513100
m2,2018-04-23,13680.598472130718,1408399.2,1422079.7984721307,-0.015061646632407943,0.009620134177300758,SH513100
m2,2018-04-24,13680.598472130718,1416714.0,1430394.5984721307,0.005846929271432932,0.009564212900932081,SH513100
m2,2018-04-25,13680.598472130718,1388571.5999999999,1402252.1984721306,-0.019674570940117042,0.00975616118629506,SH513100
m2,2018-04-26,13680.598472130718,1388571.5999999999,1402252.1984721306,0.0,0.00975616118629506,SH513100
m2,2018-04-27,13680.598472130718,1428226.8,1441907.3984721308,0.028279649012644015,0.009487848170157744,SH513100
m2,2018-05-02,13680.598472130718,1426947.5999999999,1440628.1984721306,-0.0008871582192834238,0.00949627286668398,SH513100
