execution_date,symbol,shares,market_value_at_open
2021-05-06,SZ000609,30700,90280.54566383362
2021-05-06,SZ002633,17200,115427.08339691162
2021-05-06,SZ300362,73800,109961.99190616608
2021-05-06,SZ300478,13800,112503.46240997314
2021-05-06,SZ300736,2700,19898.25553894043
2021-06-01,SH600455,6500,118025.87795257568
2021-06-01,SH600520,16400,119739.49089050293
2021-06-01,SH600561,29000,119501.92832946777
2021-06-01,SH600701,416300,187335.0074440241
2021-06-01,SH600768,14400,119229.55169677734
2021-06-01,SH600891,236500,89869.99887228012
2021-06-01,SH603029,10000,93913.24996948242
2021-06-01,SH603269,100,711.8794918060303
2021-06-01,SZ002633,17200,119584.75284576416
2021-06-01,SZ300362,73800,109961.99190616608
2021-06-01,SZ300478,13100,119194.51351165771
2021-07-01,SH600455,7000,125663.1031036377
2021-07-01,SH600561,30300,125828.36880683899
2021-07-01,SH600701,416300,187335.0074440241
2021-07-01,SH600768,14700,125401.6505241394
2021-07-01,SH600891,236500,89869.99887228012
2021-07-01,SH603029,12600,125641.9864654541
2021-07-01,SH603269,16200,119587.19444274902
2021-07-01,SZ002633,16400,125830.55057525635
2021-07-01,SZ300362,73800,109961.99190616608
2021-07-01,SZ300478,13100,124350.32978057861
2021-08-02,SH600455,7000,118158.20503234863
2021-08-02,SH600561,29200,118278.88603210449
2021-08-02,SH600701,416300,187335.0074440241
2021-08-02,SH600768,13200,118413.31901550293
2021-08-02,SH600891,236500,89869.99887228012
2021-08-02,SH603029,12100,118195.57676315308
2021-08-02,SH603269,16600,117991.18986129761
2021-08-02,SH603389,25800,118234.30624008179
2021-08-02,SH603813,6600,79540.85884094238
2021-08-02,SZ002633,16200,117946.41637802124
2021-09-01,SH600455,6800,129445.78094482422
2021-09-01,SH600701,416300,187335.0074440241
2021-09-01,SH600768,14100,129003.94134521484
2021-09-01,SH600891,236500,89869.99887228012
2021-09-01,SH603269,16000,129621.56677246094
2021-09-01,SH603709,7900,128901.4175415039
2021-09-01,SH603813,9700,128956.07061386108
2021-09-01,SZ000702,28400,129254.95777130127
2021-09-01,SZ002417,23900,114157.31830596924
2021-09-01,SZ002633,16100,129460.6125831604
2021-10-08,SH600455,6600,125648.3081817627
2021-10-08,SH600520,16100,125444.1111087799
2021-10-08,SH600701,416300,187335.0074440241
2021-10-08,SH600768,15100,126063.9666557312
2021-10-08,SH600891,236500,89869.99887228012
2021-10-08,SH603029,11000,107657.13310241699
2021-10-08,SH603709,7900,125391.08076095581
2021-10-08,SH603813,9700,125501.14126205444
2021-10-08,SZ000702,27800,125658.27951431274
2021-10-08,SZ002209,100,658.8425159454346
2021-10-08,SZ002633,16100,121231.01501464844
2021-11-01,SH600455,6600,121093.81370544434
2021-11-01,SH600520,16700,121939.8491859436
2021-11-01,SH600701,416300,187335.0074440241
2021-11-01,SH600768,14700,121865.80324172974
2021-11-01,SH600891,236500,89869.99887228012
2021-11-01,SH603029,13200,121175.60119628906
2021-11-01,SH603813,9700,121014.40467834473
2021-11-01,SZ000702,27800,121756.0097694397
2021-11-01,SZ002209,16700,97682.63158798218
2021-11-01,SZ002633,16100,115772.38974571228
2021-12-01,SH600561,29100,134450.39162635803
2021-12-01,SH600701,416300,187335.0074440241
2021-12-01,SH600768,14200,134188.00659179688
2021-12-01,SH600891,236500,89869.99887228012
2021-12-01,SH603029,13100,134301.64785385132
2021-12-01,SH603709,8400,134385.2279663086
2021-12-01,SH603813,9900,134171.41885757446
2021-12-01,SZ000702,28100,134273.98977279663
2021-12-01,SZ002209,21400,134396.0862159729
2021-12-01,SZ002417,400,1900.0
2021-12-01,SZ002633,16100,126093.5996055603
2022-01-04,SH600701,416300,187335.0074440241
2022-01-04,SH600768,15000,143404.89864349365
2022-01-04,SH600778,31800,143058.5735321045
2022-01-04,SH600891,236500,89869.99887228012
2022-01-04,SH603029,13200,143020.21293640137
2022-01-04,SH603389,27100,143429.69679832458
2022-01-04,SH603709,8400,142152.20947265625
2022-01-04,SZ000702,28600,142992.3493385315
2022-01-04,SZ002209,20700,142849.3679523468
2022-01-04,SZ002417,3500,17843.29390525818
2022-01-04,SZ002633,16100,137781.76698684692
2022-02-07,SH600701,416300,187335.0074440241
2022-02-07,SH600768,15400,140456.13460540771
2022-02-07,SH600891,236500,89869.99887228012
2022-02-07,SH603029,13100,140180.44176101685
2022-02-07,SH603389,27300,140837.24813461304
2022-02-07,SH603709,8700,140799.90406036377
2022-02-07,SH603813,9200,130680.65605163574
2022-02-07,SZ000702,28600,137035.0206375122
2022-02-07,SZ002209,20700,138836.14897727966
2022-02-07,SZ002417,3500,24600.768327713013
2022-02-07,SZ002633,16100,140933.77571105957
2022-03-01,SH600701,416300,187335.0074440241
2022-03-01,SH600768,14800,151245.3758239746
2022-03-01,SH600778,33500,152045.97425460815
2022-03-01,SH600891,236500,89869.99887228012
2022-03-01,SH603389,28600,151573.1321334839
2022-03-01,SH603709,9000,150589.78843688965
2022-03-01,SH603958,23400,151553.64904403687
2022-03-01,SH688215,1200,42029.5166015625
2022-03-01,SZ000702,28800,149147.4105834961
2022-03-01,SZ002209,20700,150528.95550727844
2022-03-01,SZ002633,16100,143905.75695037842
2022-04-01,SH600455,7300,155984.1028213501
2022-04-01,SH600701,416300,187335.0074440241
2022-04-01,SH600768,16100,155342.25435256958
2022-04-01,SH600891,236500,89869.99887228012
2022-04-01,SH603709,9500,156195.02639770508
2022-04-01,SH603958,23800,155661.78169250488
2022-04-01,SH688215,4600,153293.59970092773
2022-04-01,SH688309,10500,155414.3614768982
2022-04-01,SZ002417,30500,155841.88580513
2022-04-01,SZ002633,16600,155534.36756134033
2022-04-01,SZ300478,3700,39562.96672821045
2022-05-05,SH600455,7300,126977.34909057617
2022-05-05,SH600520,17200,127823.71025085449
2022-05-05,SH600701,416300,187335.0074440241
2022-05-05,SH600768,16100,127816.95013046265
2022-05-05,SH600891,236500,89869.99887228012
2022-05-05,SH603389,27300,120654.44240570068
2022-05-05,SH603709,9000,127716.43352508545
2022-05-05,SH603958,23800,126025.5072593689
2022-05-05,SH688215,4600,122144.42939758301
2022-05-05,SZ002633,16600,123053.58543395996
2022-06-01,SH600455,7200,139314.0838623047
2022-06-01,SH600701,416300,187335.0074440241
2022-06-01,SH600768,15400,138885.9037399292
2022-06-01,SH600891,236500,89869.99887228012
2022-06-01,SH603389,28300,139501.46579742432
2022-06-01,SH603709,9000,139502.82382965088
2022-06-01,SH603958,23600,139437.96005249023
2022-06-01,SH688215,4700,137841.82891845703
2022-06-01,SH688555,10500,139499.37772750854
2022-06-01,SZ002633,16500,139449.08809661865
2022-06-01,SZ300417,600,5755.091285705566
2022-07-01,SH600455,7400,143018.23081970215
2022-07-01,SH600701,416300,187335.0074440241
2022-07-01,SH600768,15700,143662.34560012817
2022-07-01,SH600891,236500,89869.99887228012
2022-07-01,SH603269,17300,143680.49793243408
2022-07-01,SH603709,9000,144019.3977355957
2022-07-01,SH603729,10700,143310.36167144775
2022-07-01,SH688215,4700,143837.92190551758
2022-07-01,SH688555,10600,144055.4370880127
2022-07-01,SZ002209,21100,143881.49876594543
2022-07-01,SZ300736,1600,15870.878601074219
2022-08-01,SH600455,7300,155060.5474472046
2022-08-01,SH600701,416300,187335.0074440241
2022-08-01,SH600768,15600,154575.13961791992
2022-08-01,SH600891,236500,89869.99887228012
2022-08-01,SH603709,9400,154297.10006713867
2022-08-01,SH603729,10900,154671.05779647827
2022-08-01,SH603958,24300,154740.558385849
2022-08-01,SH688215,4600,153962.61978149414
2022-08-01,SH688555,11300,153997.29738235474
2022-08-01,SZ002719,20900,154891.3004875183
2022-08-01,SZ300478,2000,20978.010177612305
2022-08-01,SZ300736,1600,16464.425659179688
2022-09-01,SH600455,7500,155310.8024597168
2022-09-01,SH600701,416300,187335.0074440241
2022-09-01,SH600768,15500,156253.5834312439
2022-09-01,SH600891,236500,89869.99887228012
2022-09-01,SH603709,9500,155597.5799560547
2022-09-01,SH603729,10900,156864.20545578003
2022-09-01,SH688004,7100,156217.37461090088
2022-09-01,SH688081,2700,35907.23762512207
2022-09-01,SH688215,4600,144134.76638793945
2022-09-01,SH688555,11300,154715.1213645935
2022-09-01,SZ002719,20000,156816.18690490723
2022-09-01,SZ300478,2000,21219.392776489258
2022-10-10,SH600455,7500,141634.2258453369
2022-10-10,SH600701,416300,187335.0074440241
2022-10-10,SH600768,16000,142715.07263183594
2022-10-10,SH600891,236500,89869.99887228012
2022-10-10,SH603709,9600,143087.83264160156
2022-10-10,SH603729,11200,141995.9442138672
2022-10-10,SH688004,7100,143022.84049987793
2022-10-10,SH688081,3500,40658.453941345215
2022-10-10,SH688215,4600,129738.57765197754
2022-10-10,SH688555,11300,129938.73853683472
2022-10-10,SZ002719,20000,141816.21551513672
2022-11-01,SH600455,7300,150332.53707885742
2022-11-01,SH600701,416300,187335.0074440241
2022-11-01,SH600768,16500,150664.18361663818
2022-11-01,SH600891,236500,89869.99887228012
2022-11-01,SH603709,9900,149739.63375091553
2022-11-01,SH603729,11600,149647.63984680176
2022-11-01,SH688004,6400,148474.91455078125
2022-11-01,SH688215,4700,148736.57608032227
2022-11-01,SH688555,12200,149593.44577789307
2022-11-01,SH688701,3800,37176.90029144287
2022-11-01,SZ002719,20000,144878.0918121338
2022-12-01,SH600455,6900,146952.22778320312
2022-12-01,SH600701,416300,187335.0074440241
2022-12-01,SH600768,15000,147450.4280090332
2022-12-01,SH600891,236500,89869.99887228012
2022-12-01,SH603709,8900,146947.76134490967
2022-12-01,SH603729,10500,147135.15329360962
2022-12-01,SH688004,6600,148000.45051574707
2022-12-01,SH688215,4600,147879.09240722656
2022-12-01,SH688701,15500,148112.15734481812
2022-12-01,SZ002719,18900,148040.84658622742
2022-12-01,SZ300478,2400,24865.79818725586
2023-01-03,SH600701,416300,187335.0074440241
2023-01-03,SH600768,17000,156380.81741333008
2023-01-03,SH600891,236500,89869.99887228012
2023-01-03,SH603709,10100,155584.0437889099
2023-01-03,SH603729,11800,156480.03253936768
2023-01-03,SH688004,7500,155211.9255065918
2023-01-03,SH688081,13200,155471.58737182617
2023-01-03,SH688215,5100,154385.3193283081
2023-01-03,SH688701,19100,156335.18381118774
2023-01-03,SZ002816,12400,156363.88931274414
2023-01-03,SZ300478,4500,41484.13896560669
2023-02-01,SH600701,416300,187335.0074440241
2023-02-01,SH600891,236500,89869.99887228012
2023-02-01,SH603709,10300,172791.80812835693
2023-02-01,SH603729,12300,172077.06756591797
2023-02-01,SH688004,7300,170612.66021728516
2023-02-01,SH688067,8500,171642.51708984375
2023-02-01,SH688096,19300,172576.3373374939
2023-02-01,SH688215,5100,172849.1912841797
2023-02-01,SH688565,19500,172383.3131790161
2023-02-01,SH688701,20100,172482.17039108276
2023-02-01,SZ300478,7300,72642.73319244385
2023-03-01,SH600701,416300,187335.0074440241
2023-03-01,SH600891,236500,89869.99887228012
2023-03-01,SH603729,12800,181374.86572265625
2023-03-01,SH688004,7300,206596.51069641113
2023-03-01,SH688067,8500,181389.07718658447
2023-03-01,SH688096,19400,181021.03633880615
2023-03-01,SH688215,5100,178338.40713500977
2023-03-01,SH688565,19800,181158.5117340088
2023-03-01,SH688701,20400,180942.6670074463
2023-03-01,SZ002816,12300,175972.61810302734
2023-03-01,SZ300478,7300,73602.54573822021
2023-04-03,SH600242,153700,179824.9258160591
2023-04-03,SH600701,416300,187335.0074440241
2023-04-03,SH600781,156400,179859.99627113342
2023-04-03,SH600891,236500,89869.99887228012
2023-04-03,SH603030,81000,179735.0299358368
2023-04-03,SH688086,64100,179854.5283794403
2023-04-03,SH688555,37500,179851.6809940338
2023-04-03,SH688565,21400,179538.5377883911
2023-04-03,SH688701,20800,179757.55157470703
2023-04-03,SZ002816,13700,179074.64809417725
2023-04-03,SZ300478,8400,81998.44551086426
2023-05-04,SH600122,180700,153578.87001037598
2023-05-04,SH600242,153700,69734.2589199543
2023-05-04,SH600290,11800,20511.09278202057
2023-05-04,SH600701,416300,187335.0074440241
2023-05-04,SH600781,156400,131376.0052204132
2023-05-04,SH600891,236500,89869.99887228012
2023-05-04,SH603030,81000,187801.90229415894
2023-05-04,SH688086,64100,153997.78399467468
2023-05-04,SH688555,37500,154991.14394187927
2023-05-04,SH688565,19600,153260.79750061035
2023-05-04,SH688701,17800,153122.00393676758
2023-05-04,SZ300478,8400,80495.35903930664
2023-06-01,SH600077,224700,136988.8407111168
2023-06-01,SH600122,180700,68666.00452363491
2023-06-01,SH600290,71400,88526.54435634613
2023-06-01,SH600701,416300,187335.0074440241
2023-06-01,SH600891,236500,89869.99887228012
2023-06-01,SH603030,73200,136907.7615737915
2023-06-01,SH688086,64100,153997.78399467468
2023-06-01,SH688555,37500,154991.14394187927
2023-06-01,SH688565,16800,137008.59375
2023-06-01,SH688701,14900,136920.3080177307
2023-06-01,SZ300478,8400,78802.48718261719
