year,strategy_return,benchmark_return,excess_return
2019,-0.05581144676908256,0.3606961965560913,-0.30609892522618243
2020,0.02734191372642103,0.2721074626520459,-0.19240949063795765
2021,-0.11197109483492307,-0.05198716608417131,-0.06327332985882084
2022,-0.08238048332574521,-0.21632791414537078,0.1709228046237603
2023,-0.010380073035634818,-0.11378155183477212,0.11667719061052417
2024,0.032050928961749436,0.14683299616951362,-0.10008612203445721
2025,-0.0755847826970959,0.17663174838405737,-0.2143546878006123
