model,year,strategy_return,benchmark_return,excess_return
emerging-improvement,2015,0.8336568132662234,0.40624988079071045,0.427406932475513
emerging-improvement,2016,-0.060783696001337484,-0.17775171995162964,0.11696802395029215
emerging-improvement,2017,-0.12203185819632201,-0.0020447373390197754,-0.11998712085730223
emerging-improvement,2018,-0.37921576170832905,-0.33320152759552,-0.04601423411280903
emerging-improvement,2019,0.3291377020175097,0.2638216018676758,0.06531610014983391
emerging-improvement,2020,0.09441171384426794,0.20871734619140625,-0.11430563234713831
emerging-improvement,2021,0.24556214517937103,0.15584468841552734,0.08971745676384368
emerging-improvement,2022,-0.27039139013419,-0.20313197374343872,-0.06725941639075128
emerging-improvement,2023,-0.048493262943607895,-0.07421618700027466,0.025722924056666763
