trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2015-01-05,SH600131,buy,50800,50800,6.236231451034545,316800.5577125549,95.04016731376646,0.0,filled
2015-01-05,SH600150,buy,8700,8700,36.358179309844964,316316.15999565116,94.89484799869534,0.0,filled
2015-01-05,SH600530,buy,67500,67500,4.691855289459228,316700.23203849787,95.01006961154935,0.0,filled
2015-01-05,SH600556,buy,22700,22700,13.925280693054198,316103.8717323303,94.83116151969908,0.0,filled
2015-01-05,SH600733,buy,31000,31000,10.21145323562622,316555.0503044128,94.96651509132383,0.0,filled
2015-01-05,SH600769,buy,41300,41300,7.6573808903694145,316249.8307722568,94.87494923167704,0.0,filled
2015-01-05,SH601106,buy,56600,56600,5.595724755287169,316718.02114925376,95.01540634477612,0.0,filled
2015-01-05,SH601788,buy,12400,12400,25.390922273635862,314847.4361930847,94.4542308579254,0.0,filled
2015-01-05,SZ000158,buy,42800,42800,7.403353427410125,316863.52669315337,95.059058007946,0.0,filled
2015-01-05,SZ000585,buy,78500,78500,4.03344550037384,316625.4717793464,94.98764153380391,0.0,filled
2015-01-05,SZ000673,buy,41900,41900,7.55749529981613,316659.0530622959,94.99771591868875,0.0,filled
2015-01-05,SZ000768,buy,17500,17500,18.04384177970886,315767.23114490503,94.7301693434715,0.0,filled
2015-01-05,SZ002039,buy,37100,37100,8.525173532485962,316283.9380552292,94.88518141656876,0.0,filled
2015-01-05,SZ002066,buy,30400,30400,10.418197019577025,316713.18939514155,95.01395681854245,0.0,filled
2015-01-05,SZ002073,buy,26400,26400,11.964931112289428,315874.1813644409,94.76225440933226,0.0,filled
2015-01-05,SZ002102,buy,109900,109900,2.882628092765808,316800.8273949623,95.04024821848868,0.0,filled
2015-01-05,SZ002131,buy,145500,145500,2.1772389123439786,316788.26174604887,95.03647852381465,0.0,filled
2015-01-05,SZ002240,buy,14500,14500,21.7925456161499,315991.9114341736,94.79757343025207,0.0,filled
2015-01-05,SZ002280,buy,53900,53900,5.878085099697112,316828.78687367437,95.0486360621023,0.0,filled
2015-01-05,SZ002684,buy,35400,35400,8.949863659858703,316825.1735589981,95.04755206769941,0.0,filled
2015-01-05,SZ300050,buy,42400,42400,7.461673560619354,316374.9589702606,94.91248769107817,0.0,filled
2015-01-05,SZ300059,buy,104000,104000,3.0470997560024258,316898.37462425226,95.06951238727567,0.0,filled
2015-01-05,SZ300131,buy,45800,45800,6.912903273582458,316610.96993007656,94.98329097902297,0.0,filled
2015-01-05,SZ300150,buy,43600,43600,7.264412573814392,316728.38821830746,95.01851646549223,0.0,filled
2015-01-05,SZ300175,buy,48700,48700,6.5085682015419,316967.27141509054,95.09018142452716,0.0,filled
2015-01-05,SZ300312,buy,31400,31400,10.08570772743225,316691.22264137265,95.00736679241179,0.0,filled
2015-01-05,SZ300323,buy,53000,53000,5.974087740898132,316626.650267601,94.9879950802803,0.0,filled
2015-02-02,SH600131,sell,50800,50800,6.036504202365875,306654.4134801864,91.99632404405592,306.6544134801864,filled
2015-02-02,SH600530,sell,67500,67500,4.795360723972321,323686.84886813164,97.10605466043948,323.6868488681316,filled
2015-02-02,SH600769,sell,41300,41300,7.692692806720734,317708.2129175663,95.31246387526988,317.7082129175663,filled
2015-02-02,SZ000158,sell,42800,42800,8.675615169525146,371316.32925567625,111.39489877670286,371.31632925567624,filled
2015-02-02,SZ000585,sell,8200,8200,4.847136803627014,39746.52178974151,11.923956536922454,39.746521789741514,filled
2015-02-02,SZ000673,sell,41900,41900,7.376875441074372,309091.08098101616,92.72732429430484,309.09108098101615,filled
2015-02-02,SZ000768,sell,2900,2900,23.287777473449708,67534.55467300415,20.260366401901244,67.53455467300415,filled
2015-02-02,SZ002066,sell,4000,4000,12.898839042663575,51595.3561706543,15.478606851196288,51.5953561706543,filled
2015-02-02,SZ002073,sell,26400,26400,14.19125127696991,374649.0337120056,112.39471011360166,374.6490337120056,filled
2015-02-02,SZ002102,sell,400,400,3.1130830557346343,1245.2332222938537,5.0,1.2452332222938538,filled
2015-02-02,SZ002240,sell,14500,14500,16.265864307403564,235855.03245735168,70.7565097372055,235.85503245735168,filled
2015-02-02,SZ002280,sell,53900,53900,9.607742754936218,517857.33449106215,155.35720034731864,517.8573344910621,filled
2015-02-02,SZ300050,sell,42400,42400,9.111452470779419,386325.5847610474,115.8976754283142,386.32558476104737,filled
2015-02-02,SZ300059,sell,21600,21600,4.135648838996887,89330.01492233276,26.799004476699825,89.33001492233277,filled
2015-02-02,SZ300150,sell,43600,43600,7.979191147327423,347892.73402347567,104.3678202070427,347.89273402347567,filled
2015-02-02,SZ300175,sell,7700,7700,8.304697205543517,63946.16848268508,19.183850544805523,63.94616848268508,filled
2015-02-02,SZ300312,sell,31400,31400,11.598460158348084,364191.64897212986,109.25749469163895,364.1916489721299,filled
2015-02-02,SZ300323,sell,53000,53000,6.937491637229919,367687.05677318573,110.30611703195571,367.68705677318576,filled
2015-02-02,SH600026,buy,48600,48600,7.0323978776931755,341774.5368558883,102.53236105676649,0.0,filled
2015-02-02,SH600082,buy,50800,50800,6.716637963771819,341205.20855960844,102.36156256788252,0.0,filled
2015-02-02,SH600150,buy,600,600,36.65631726837158,21993.790361022948,6.598137108306884,0.0,filled
2015-02-02,SH600169,buy,46900,46900,7.287561825275421,341786.6496054172,102.53599488162516,0.0,filled
2015-02-02,SH600316,buy,11600,11600,29.327241058349607,340195.9962768554,102.05879888305661,0.0,filled
2015-02-02,SH600321,buy,96800,96800,3.529934365034103,341697.6465353012,102.50929396059034,0.0,filled
2015-02-02,SH600556,buy,3000,3000,13.269702330589293,39809.10699176788,11.942732097530364,0.0,filled
2015-02-02,SH600733,buy,2900,2900,10.060861624717711,29176.498711681365,8.75294961350441,0.0,filled
2015-02-02,SH600751,buy,30700,30700,11.129636393547058,341679.8372818947,102.5039511845684,0.0,filled
2015-02-02,SH600802,buy,48400,48400,7.057400062084197,341578.1630048751,102.47344890146253,0.0,filled
2015-02-02,SH600871,buy,53900,53900,6.334673166751861,341438.8836879253,102.43166510637758,0.0,filled
2015-02-02,SH600895,buy,23900,23900,14.24957450389862,340564.83064317703,102.1694491929531,0.0,filled
2015-02-02,SH601106,buy,7900,7900,5.299223029136657,41863.86193017959,12.559158579053877,0.0,filled
2015-02-02,SH601866,buy,91100,91100,3.7518510062694546,341793.6266711473,102.53808800134418,0.0,filled
2015-02-02,SH601872,buy,84400,84400,4.049024074554443,341737.631892395,102.52128956771848,0.0,filled
2015-02-02,SH601919,buy,110000,110000,3.1053972167968746,341593.6938476562,102.47810815429685,0.0,filled
2015-02-02,SZ000868,buy,59200,59200,5.76881503868103,341513.85028991697,102.45415508697508,0.0,filled
2015-02-02,SZ000878,buy,28000,28000,12.204066378593444,341713.85860061646,102.51415758018493,0.0,filled
2015-02-02,SZ000960,buy,18600,18600,18.338970750808713,341104.8559650421,102.33145678951261,0.0,filled
2015-02-02,SZ002039,buy,4700,4700,8.16703529548645,38385.06588878632,11.515519766635894,0.0,filled
2015-02-02,SZ002105,buy,48600,48600,7.02313130378723,341324.1813640594,102.39725440921781,0.0,filled
2015-02-02,SZ002131,buy,2800,2800,2.3047094333171843,6453.186413288116,5.0,0.0,filled
2015-02-02,SZ300242,buy,40300,40100,8.473269454002379,339778.1051054954,101.93343153164861,0.0,partial_volume_or_cash
2015-03-02,SH600082,sell,2300,2300,7.407723106384277,17037.76314468384,5.111328943405151,17.03776314468384,filled
2015-03-02,SH600316,sell,600,600,32.50043745803833,19500.262474822997,5.8500787424468985,19.500262474822996,filled
2015-03-02,SH600321,sell,1500,1500,3.770725393295288,5656.088089942932,5.0,5.656088089942933,filled
2015-03-02,SH600733,sell,33900,33900,10.211075966835022,346155.47527570726,103.84664258271216,346.15547527570726,filled
2015-03-02,SH600751,sell,30700,30700,12.404439908981324,380816.30520572665,114.24489156171798,380.8163052057267,filled
2015-03-02,SH600802,sell,48400,48400,7.313431391716003,353970.07935905457,106.19102380771636,353.9700793590546,filled
2015-03-02,SH600895,sell,4600,4600,18.616054641723633,85633.85135192871,25.69015540557861,85.63385135192871,filled
2015-03-02,SZ000768,sell,800,800,26.01411716079712,20811.293728637695,6.243388118591308,20.811293728637693,filled
2015-03-02,SZ000868,sell,59200,59200,6.176131605148315,365626.99102478026,109.68809730743406,365.6269910247803,filled
2015-03-02,SZ000878,sell,600,600,13.10074245929718,7860.445475578308,5.0,7.860445475578309,filled
