trade_date,symbol,side,requested_shares,filled_shares,price,gross_value,commission,tax,reason
2010-01-04,SH600553,buy,49400,49400,10.113643006324766,499613.96451244346,149.88418935373303,0.0,filled
2010-01-04,SH600607,buy,22000,22000,22.672666801452635,498798.66963195795,149.63960088958737,0.0,filled
2010-01-04,SH600631,buy,27800,27800,17.968496810913084,499524.21134338377,149.8572634030151,0.0,filled
2010-01-04,SZ000522,buy,37500,37500,13.326623933792114,499748.3975172043,149.92451925516127,0.0,filled
2010-01-04,SZ000527,buy,35600,35600,14.03522901725769,499654.15301437373,149.8962459043121,0.0,filled
2010-02-01,SH600553,sell,2200,2200,10.44136855316162,22971.010816955564,6.891303245086669,22.971010816955566,filled
2010-02-01,SH600607,sell,700,700,23.08685821723938,16160.800752067567,5.0,16.16080075206757,filled
2010-02-01,SH600631,sell,700,700,18.21937225341797,12753.560577392578,5.0,12.753560577392578,filled
2010-02-01,SH600263,buy,48500,48500,10.182816305160522,493866.5908002853,148.15997724008557,0.0,filled
2010-02-01,SH600842,buy,34800,34800,14.183236450195311,493576.6284667968,148.07298854003903,0.0,filled
2010-02-01,SH600991,buy,56300,56300,8.778317009925841,494219.24765882484,148.26577429764743,0.0,filled
2010-02-01,SZ000522,buy,5800,5800,11.41088125514984,66183.11127986907,19.85493338396072,0.0,filled
2010-02-01,SZ000527,buy,5800,5800,11.929313941955565,69190.02086334227,20.75700625900268,0.0,filled
2010-02-01,SZ000578,buy,21000,21000,23.469718168258666,492864.081533432,147.8592244600296,0.0,filled
2010-02-01,SZ002082,buy,35400,35400,13.944502127647398,493635.3753187179,148.09061259561537,0.0,filled
2010-03-01,SH600263,sell,2700,2700,10.890126651763916,29403.341959762573,8.82100258792877,29.403341959762574,filled
2010-03-01,SH600553,sell,47200,47200,10.280198707580567,485225.37899780273,145.5676136993408,485.22537899780275,filled
2010-03-01,SH600991,sell,3400,3400,9.441001399040221,32099.404756736752,9.629821427021025,32.09940475673675,filled
2010-03-01,SZ000522,sell,2600,2600,12.27894849872589,31925.266096687315,9.577579829006194,31.925266096687317,filled
2010-03-01,SZ000527,sell,2600,2600,12.8712063331604,33465.13646621704,10.03954093986511,33.46513646621704,filled
2010-03-01,SH600369,buy,72000,72000,6.953332723617553,500639.9561004638,150.19198683013914,0.0,filled
2010-03-01,SH600631,buy,100,100,18.394241802215575,1839.4241802215574,5.0,0.0,filled
2010-03-01,SZ000578,buy,1100,1100,22.655258205413816,24920.784025955196,7.476235207786558,0.0,filled
2010-03-01,SZ000602,buy,44500,44500,11.243847131729124,500351.19736194605,150.1053592085838,0.0,filled
2010-03-01,SZ002082,buy,1100,1100,13.693819681167602,15063.201649284361,5.0,0.0,filled
2010-04-01,SH600263,sell,1900,1900,11.38371120929718,21629.051297664642,6.488715389299392,21.629051297664642,filled
2010-04-01,SZ000527,sell,38800,38800,13.63658017730713,529099.3108795166,158.729793263855,529.0993108795167,filled
2010-04-01,SZ000602,sell,1200,1200,11.547492462158203,13856.990954589844,5.0,13.856990954589845,filled
2010-04-01,SH600351,buy,53800,53800,9.307684960365295,500753.4508676529,150.22603526029584,0.0,filled
2010-04-01,SH600369,buy,1800,1800,6.790754326343536,12223.357787418365,5.0,0.0,filled
2010-04-01,SH600545,buy,38500,38500,12.998828547477721,500454.8990778923,150.13646972336767,0.0,filled
2010-04-01,SH600631,buy,400,400,18.117325223922727,7246.93008956909,5.0,0.0,filled
2010-04-01,SH600978,buy,76300,76300,6.572797959327697,501504.48429670325,150.45134528901096,0.0,filled
2010-04-01,SH600991,buy,500,500,9.391023983955382,4695.511991977691,5.0,0.0,filled
2010-04-01,SZ000522,buy,1900,1900,11.748948438644408,22323.002033424375,6.696900610027312,0.0,filled
2010-04-01,SZ000578,buy,200,200,22.448000831604002,4489.600166320801,5.0,0.0,filled
2010-04-01,SZ000791,buy,87200,87200,5.748943502426147,501307.87341155997,150.39236202346797,0.0,filled
2010-04-01,SZ002042,buy,138500,138500,3.6202440822124475,501403.805386424,150.42114161592718,0.0,filled
2010-04-01,SZ002242,buy,46200,46200,10.83936266040802,500778.5549108505,150.23356647325514,0.0,filled
2010-05-04,SH600263,sell,43900,43900,12.14023713684082,532956.410307312,159.8869230921936,532.956410307312,filled
2010-05-04,SH600351,sell,53800,53800,8.835328305244445,475340.66282215115,142.60219884664534,475.34066282215116,filled
2010-05-04,SH600369,sell,73800,73800,6.589928190708161,486336.7004742623,145.90101014227866,486.33670047426233,filled
2010-05-04,SH600545,sell,38500,38500,10.636768698692322,409515.5948996544,122.8546784698963,409.5155948996544,filled
2010-05-04,SH600631,sell,27600,27600,14.46716489124298,399293.75099830626,119.78812529949187,399.2937509983063,filled
2010-05-04,SH600978,sell,76300,76300,5.978478275299072,456157.8924053192,136.84736772159576,456.1578924053192,filled
2010-05-04,SH600991,sell,53400,53400,10.367643218994141,553632.1478942871,166.08964436828612,553.6321478942872,filled
2010-05-04,SZ000522,sell,42600,42600,13.962890808105469,594819.1484252929,178.44574452758786,594.819148425293,filled
2010-05-04,SZ000578,sell,22300,22300,18.04176226043701,402331.2984077453,120.69938952232359,402.33129840774535,filled
2010-05-04,SZ000602,sell,43300,43300,10.17221544456482,440456.9287496567,132.13707862489701,440.4569287496567,filled
2010-05-04,SZ000791,sell,87200,87200,4.681629697322846,408238.10960655217,122.47143288196564,408.2381096065522,filled
2010-05-04,SZ002042,sell,138500,138500,3.957150910377502,548065.4010872841,164.41962032618522,548.065401087284,filled
2010-05-04,SZ002082,sell,36500,36500,11.013127650260925,401979.1592345238,120.59374777035713,401.97915923452376,filled
2010-05-04,SZ002242,sell,46200,46200,10.41066522502899,480972.7333963394,144.2918200189018,480.97273339633944,filled
2010-05-04,SH600067,buy,65000,65000,4.678929626464844,304130.42572021484,91.23912771606444,0.0,filled
2010-05-04,SH600139,buy,29000,29000,10.465000520706175,303485.01510047907,91.04550453014372,0.0,filled
2010-05-04,SH600216,buy,17700,17700,17.1480723323822,303520.8802831649,91.05626408494946,0.0,filled
2010-05-04,SH600348,buy,22400,22400,13.592879226684568,304480.4946777343,91.34414840332029,0.0,filled
2010-05-04,SH600525,buy,50000,50000,6.07993068742752,303996.53437137604,91.1989603114128,0.0,filled
2010-05-04,SH600546,buy,27300,27300,11.118751725196837,303541.92209787364,91.06257662936208,0.0,filled
2010-05-04,SH600595,buy,28100,28100,10.836439589500426,304503.95246496197,91.35118573948859,0.0,filled
2010-05-04,SH600742,buy,58000,58000,5.247818698406219,304373.4845075607,91.3120453522682,0.0,filled
2010-05-04,SH600809,buy,22300,22300,13.645733160018919,304299.8494684219,91.28995484052656,0.0,filled
2010-05-04,SH600983,buy,24300,24300,12.488674394607543,303474.7877889633,91.04243633668898,0.0,filled
2010-05-04,SZ000338,buy,60900,60900,4.998984411716461,304438.15067353245,91.33144520205973,0.0,filled
2010-05-04,SZ000527,buy,26600,26600,11.41184542942047,303555.0884225845,91.06652652677535,0.0,filled
2010-05-04,SZ000552,buy,99600,99600,3.0555293598175046,304330.72423782345,91.29921727134703,0.0,filled
2010-05-04,SZ000567,buy,48600,48600,6.256336871147155,304057.97193775175,91.21739158132551,0.0,filled
2010-05-04,SZ000655,buy,15300,15300,19.776873434066772,302586.1635412216,90.77584906236646,0.0,filled
2010-05-04,SZ000671,buy,247300,247300,1.2309036556482313,304402.47404180764,91.32074221254229,0.0,filled
