top_k,symbol,net_pnl,return_contribution,holding_days,average_weight_when_held,maximum_weight,average_portfolio_weight,positive_contribution_share
3,SH513500,72411.65778000011,0.16967981248029204,337,0.4339463669063511,0.9996764008620715,0.05207974560094028,0.0223996534612895
3,SZ159851,72171.35663999995,0.0947286885767213,15,0.33573236504982373,0.34269329526346193,0.0017934421209926483,0.022325319266667004
3,SH515050,69938.88314000002,0.05544266478382458,31,0.3396795742478243,0.5226786358433066,0.003750023789772989,0.02163473111698757
3,SH513980,68557.41397999997,0.10217582323886686,10,0.33270672013998265,0.3390157948427258,0.0011848529919515052,0.021207390666566246
3,SZ159792,62072.84326000005,0.10139120283005376,9,0.32985047715893967,0.3331813552758623,0.0010572130678171143,0.01920146867242374
3,SH515880,56846.745279999996,0.02773058650152771,47,0.32657077171607096,0.340843997889144,0.005466106221743353,0.01758483970278456
3,SZ159518,56019.715200000064,0.04929622580938549,76,0.37813922412480083,0.9999821844146062,0.010234537405087202,0.017329008145242488
3,SZ159583,48574.757599999975,0.03401780839264736,13,0.3302710957765196,0.3363707008542418,0.0015290328508172203,0.01502600231183571
3,SZ159781,48106.78990000003,0.036076831101338955,3,0.33353112209859614,0.3367785529383367,0.0003563366689087566,0.014881242274122963
3,SZ159507,47297.04072000004,0.026252518493991867,3,0.3302234332021968,0.33941439036969034,0.00035280281325021027,0.014630756349913494
3,SH518680,40994.463559999946,0.04506940071037709,15,0.44702274487091337,0.999747876671346,0.0023879420131993237,0.012681131819482806
3,SH512670,39322.798560000025,0.02187279553981359,24,0.31912168133966373,0.3421352215766406,0.002727535737945844,0.012164022864221366
3,SH513520,37569.233220000075,0.03019348684941841,134,0.37550398998882895,0.9997885820989981,0.017919349949609358,0.0116215790486542
3,SH510170,35800.34841999997,0.1377027224509611,23,0.47698781949932956,0.9990658513316713,0.003906951512993083,0.0110743963470328
3,SH588220,34568.89803999991,0.0324953767821429,17,0.33402961527690644,0.34208615472891185,0.002022259066847368,0.010693462356395823
3,SH513030,33995.354560000036,0.0944674220539996,204,0.4227593429700714,0.9999021080095633,0.030713285600389804,0.010516043752943719
3,SH513530,33926.14703999997,0.0632063483832475,9,0.3330693988152287,0.3420549238867401,0.0010675301244077841,0.010494635259995987
3,SH588790,31016.057959999962,0.023039037432891107,4,0.330058769425203,0.33703010605077116,0.0004701691872153889,0.009594435085991867
3,SZ159967,30505.378559999946,0.061079627771058465,47,0.33405568175705896,0.3944190148871513,0.005591387835677269,0.009436462710541306
3,SH515400,30135.70632000004,0.049383370409678023,17,0.34326024083655077,0.49995882298007915,0.0020781424836970666,0.009322109161346034
3,SH512200,28053.664959999966,0.05007699716522837,12,0.334352401225157,0.34311028612900196,0.001428856415492124,0.008678055339269962
3,SZ159731,28013.205120000024,0.020025316710852545,2,0.3339952752136641,0.3366238507604818,0.00023788837265930493,0.0086655395866566
3,SZ159790,27057.023720000034,0.03113055980774318,17,0.3372544336016133,0.34475805472666743,0.0020417825396109065,0.008369756660774656
3,SH512660,26777.385820000065,0.019313165582591565,36,0.29014182341681605,0.4998023776147221,0.0037197669668822568,0.008283254124488682
3,SH515000,25906.04212000008,-0.018111943773222047,11,0.336290503071699,0.34333346665606534,0.0013173773268478238,0.0080137146950093
3,SH513050,25635.13077999997,0.051455942576431817,77,0.3627809075898034,0.9998218570810367,0.009948051953139195,0.007929911612456313
3,SH588080,24868.393345389064,0.027295067530467173,12,0.33275902319864686,0.33986446347835547,0.0014220471076865251,0.007692730841326032
3,SZ159638,24093.55236000002,0.030660354376170262,3,0.3344831295623327,0.3365610505329512,0.0003573537708999281,0.00745304333668348
3,SZ159218,21286.70176000002,0.01750627566491316,2,0.3375316550350159,0.34354191032085696,0.0002404071617058518,0.006584778713483848
3,SZ159227,19968.014419999985,0.01573712546338574,1,0.3404900439820274,0.3404900439820274,0.00012125713817023768,0.006176859044947426
3,SH513060,19006.22705999999,0.02627067106416546,6,0.34407281757866137,0.3762340840747033,0.0007351983281595328,0.005879341984463849
3,SZ159570,17893.92845999996,0.021064869578236618,7,0.3350768025814054,0.3366187553893995,0.0008353054195405405,0.005535266127767199
3,SH516510,17888.963460000043,0.04514655755910871,16,0.3548243629183688,0.49263778584259543,0.002021791241700107,0.0055337302662382265
3,SZ159929,17688.07617999999,0.06429810097448133,27,0.3448264967505831,0.6647647925051696,0.0033156393918325295,0.005471588263213611
3,SH512290,16989.39587999999,0.07603521171590831,33,0.5944502900599792,0.9986051164268285,0.006986061101132234,0.005255460127495769
3,SZ159691,16911.588098889893,0.033366069412931444,7,0.33787663613125635,0.37260011673098475,0.0008422850615807673,0.005231391249819288
3,SZ159980,16817.381340000076,0.029979115880938653,193,0.3662120810639615,0.9998074345718322,0.02517055970275804,0.005202249550574474
3,SH513120,16352.80463999998,0.02969045959593657,19,0.33927740098747156,0.35318984659187697,0.0022956804197870224,0.005058538476898906
3,SZ159747,16052.572560000015,0.02535834729563406,3,0.33183948572895045,0.33223068043296716,0.00035452936509503257,0.004965665384966756
3,SZ159748,15557.409980000013,0.016380464290635808,2,0.33392312847908856,0.34086179242398706,0.00023783698609621692,0.004812492946452835
3,SZ159316,14802.93011999994,0.014732540200527264,4,0.3320487385657882,0.3332203338524143,0.00047300390109086636,0.0045791039048862225
3,SH561330,14606.290320000016,0.018611786607989844,8,0.333584305766259,0.3437334542239252,0.0009503826375107095,0.0045182758074260344
3,SZ159735,14266.105020000014,0.014830887167365222,2,0.3335796739369006,0.333607248965181,0.00023759236035391778,0.004413043679530607
3,SH512120,13489.04607999996,0.043669980451864494,34,0.3249806165337223,0.3448112832764591,0.003934950485094927,0.00417267007797766
3,SH515030,13023.120820000015,0.041725231526910225,12,0.32547774491770415,0.3462500359822805,0.0013909305338363424,0.004028541843894577
3,SZ159840,12629.578400000011,0.015270439500438654,5,0.3269057469661775,0.33675442073411194,0.0005820971277887777,0.003906804348847859
3,SH513200,12212.778560000013,0.007415356083417639,4,0.3315244165193927,0.33386134640450366,0.00047225700358887845,0.003777872457700085
3,SZ159667,12062.038179999967,0.007964519203374286,15,0.3379816056944868,0.3520806178270583,0.0018054572953765322,0.0037312427798534232
3,SH562800,11934.79700000001,0.018974373956854196,6,0.3383616739527981,0.34769861196173446,0.0007229950298136711,0.0036918822897695765
3,SZ159892,11069.588240000008,0.01544943463167884,9,0.30487119848273037,0.3333118043490694,0.0009771512771882384,0.003424240628332227
3,SH512720,10986.926937318012,0.03138853616008994,13,0.4033499624691984,0.501343680307818,0.0018673609373574,0.003398670373603894
3,SH513590,10924.77385999998,0.019233707578847063,1,0.33364765720807515,0.33364765720807515,0.0001188203907436165,0.0033794440855149446
3,SH513320,10874.976760000012,0.009863637473040553,3,0.3371869262839391,0.3390687639275721,0.00036024244261104605,0.0033640399666537892
3,SH516590,10369.249940000002,0.03284232927970336,11,0.33353248594250845,0.3396475638013112,0.0013065731286921627,0.0032075996107583746
3,SH561910,10142.657559999994,0.03306758520220738,2,0.3391984940223811,0.33970714717030936,0.00024159436896180992,0.003137506052005866
3,SH520830,10118.283320000057,0.011525253664366943,3,0.27285278556343745,0.32030808449907355,0.00029150938628572375,0.003129966181408791
3,SH512480,9906.52029999999,0.034198879496934724,14,0.33354482321061313,0.3461505663294021,0.0016629727652950797,0.0030644599023186337
3,SH513090,9826.371639999978,0.010219380541411334,17,0.332937049428209,0.34323075676328607,0.002015644530014086,0.003039666902621797
3,SZ159907,9653.485720000006,0.05443480203617228,24,0.3333103069387375,0.4342646122419467,0.0028488060422114316,0.0029861867750420475
3,SZ159738,9343.083039999978,0.007769507661533278,7,0.32499817574207984,0.34138310823293294,0.0008101806375336748,0.0028901675334086024
3,SZ159865,9116.231499999987,0.028614982287903382,8,0.4176886792565949,0.5060863461653783,0.001189996237198276,0.0028199938067056747
3,SH510290,9016.493559999986,0.035561285471828935,13,0.33326404495368794,0.3444146072322183,0.0015428890970078145,0.002789141104786731
3,SZ159902,8508.61291409327,0.05359925600976382,140,0.3544345506554108,0.7557768133038052,0.017671238280540423,0.0026320344894048575
3,SZ159825,8397.274200000009,0.023409070600922396,5,0.3308665987587169,0.4937889256116147,0.0005891499265646669,0.00259759323106367
3,SH512580,8295.32508000001,0.028222628329692575,40,0.3311277939620687,0.33769826439936945,0.004716920141909811,0.0025660565278767125
3,SZ159870,7827.393060000008,0.006187159693006518,9,0.33894555306729335,0.34928196472484246,0.0010863639521387608,0.0024213075273319938
3,SH588770,7252.552320000006,0.004652035449619989,3,0.33888037675325805,0.34256609357419304,0.00036205168456544665,0.0022434876324947343
3,SH515320,7053.694359999988,0.016544028947910964,3,0.3333158324245689,0.3357302664442705,0.0003561066585732574,0.0021819733745895705
3,SH562500,7044.098300000006,0.008892204494241367,4,0.29143748995599067,0.3391406008110529,0.0004151531195954283,0.0021790049517529273
3,SZ159915,7021.073319999905,0.03349329802275804,93,0.35455538110160245,0.9995288060573897,0.011742753006570166,0.002171882458099732
3,SH510420,6901.257340000002,0.02883585840114905,6,0.3899619819305072,0.6726759340340601,0.0008332520981421094,0.0021348188620793703
3,SZ159949,6900.138479999878,0.03461968944303988,63,0.365645029131405,0.551677930297473,0.008203574371537934,0.0021344727565344506
3,SH517110,6871.415040000006,0.019807287854224864,3,0.3373576772899937,0.3446081156621159,0.00036042486889956594,0.002125587514545267
3,SH513730,6849.427900000077,0.006843933171421228,11,0.2685082780309191,0.3436998080162678,0.0010518486675000392,0.0021187860638990246
3,SH515950,6835.664100000022,0.020399140117028338,13,0.3298094166782578,0.33670002918511166,0.0015268954475845269,0.002114528402083735
3,SH512710,6554.739919999994,0.0229140831223981,6,0.33050211724606765,0.333514145098993,0.0007062011052266403,0.0020276279709402355
3,SH560800,6510.405300000004,0.005872903105669168,3,0.3332932265091355,0.339264523195336,0.0003560825069542046,0.002013913602911887
3,SH561360,6451.830000000005,0.004709795393973469,2,0.3316862772650439,0.3339752185588132,0.00023624378722581475,0.001995794056120439
3,SZ159206,6398.179200000006,0.005254202698970625,1,0.33437780794378963,0.33437780794378963,0.00011908041593439801,0.001979197842682375
3,SH562990,6230.872200000005,0.008503104595074022,1,0.3352019123710123,0.3352019123710123,0.00011937390041702718,0.0019274434852136655
3,SH561980,5763.404600000033,0.029748039190700303,7,0.9050815555573448,0.9999565924196558,0.002256257439067455,0.0017828381472694184
3,SH513170,5638.997100000027,0.007999930675553504,1,0.3329662738968225,0.3329662738968225,0.00011857773286923878,0.001744354221152826
3,SH510410,5587.122700000042,0.03199553697401967,26,0.32842897367892826,0.5112014823607898,0.003041009015545632,0.0017283075151508414
3,SZ159131,5556.773420000063,0.0031382586073916896,1,0.32365589886276985,0.32365589886276985,0.00011526207224457616,0.0017189193396050671
3,SZ159962,5497.918760000015,0.014916017733403826,6,0.3385429009028555,0.3469433064517561,0.0007233822668864433,0.001700713376242256
3,SZ159755,5485.448979999994,0.007448842238967589,6,0.3369270242663413,0.33865259560261496,0.0007199295390306438,0.0016968560035580452
3,SH512400,5468.253437238109,0.011000684742753683,41,0.23419986599947767,0.34308155035485066,0.003419584938026561,0.0016915367744345354
3,SH515650,5218.631260000014,0.017648601661487236,8,0.3301031210945562,0.34580516693681523,0.000940464732463123,0.0016143192318756594
3,SH513180,5089.748199999979,0.012932986158616832,6,0.3428612850666008,0.36191071438930783,0.0007326095834756426,0.001574450846459013
3,SH520600,5088.830299999907,0.0049845130216689595,9,0.3364418520743036,0.34530559533925426,0.0010783392694689218,0.0015741669054121694
3,SZ159761,5015.522600000004,0.015061280040879185,4,0.3293042944118294,0.33070020852215465,0.00046909443648408746,0.001551490072338814
3,SH517380,4995.328860000004,0.013519369127623795,6,0.32711127703754156,0.3347419197696187,0.0006989557201656871,0.001545243387869006
3,SZ159852,4810.200740000015,0.01710998024525521,4,0.33274561149750304,0.33818359375977364,0.00047399659757479067,0.0014879762866718681
3,SH513700,4728.5110199999435,0.004240908424570021,2,0.329221098049509,0.332400266275116,0.00023448796157372437,0.0014627065790660749
3,SH517090,4259.168680000003,0.011835849042817308,3,0.33069718216230504,0.3353922427312485,0.00035330895530160793,0.0013175213134193455
3,SH515070,4228.697759999992,0.01393100035065848,2,0.2228654886672804,0.22457964627956808,0.0001587361030393735,0.001308095510039445
3,SH516780,3962.293860000005,0.009868852259468512,5,0.33637302147939735,0.3426967116729312,0.0005989548103265622,0.0012256867484714438
3,SH510660,3659.276700000025,0.02184767122663287,56,0.36865907398457737,0.9995052104837242,0.007352175264649692,0.0011319521263827563
3,SZ159912,3593.934919999999,0.01522325605476731,3,0.3298947141464889,0.336502142946493,0.00035245161767787276,0.0011117394524374753
3,SZ159839,3546.477879999978,0.011377914904185136,10,0.33556884966586076,0.34783912936816425,0.0011950457609183076,0.001097059202283161
3,SH515700,3364.9077600000173,0.04190857770133969,24,0.370207636041211,0.49501530160109736,0.0031641678294120597,0.0010408927245140634
3,SZ159869,3242.4364799999753,0.020712506502832947,10,0.3367775743521531,0.35425998928065416,0.0011993503360119412,0.001003007744179872
3,SH512800,3097.395739999998,-0.006410723446448102,41,0.3962356805070071,0.9999829366429932,0.00578549248603536,0.0009581411796877413
3,SH510300,3084.3184959932755,0.009418141355110482,65,0.308727121438886,0.380074924951383,0.0071464611444186565,0.0009540958955034008
3,SH513970,2671.814040000003,0.0018130286876491442,1,0.33284380601229324,0.33284380601229324,0.00011853411895024688,0.0008264927284338146
3,SH510150,2530.117259999966,0.004694559009348714,17,0.33118343294458275,0.33715500149561967,0.0020050279060035278,0.00078266057673492
3,SH512550,2370.062100000019,0.014626377122095394,25,0.26754105291592273,0.3503101217740239,0.0023819538186958932,0.0007331494865513133
3,SZ159916,2320.598799999999,0.006566886151245386,4,0.32994316862798767,0.3328496299785963,0.00047000451371508213,0.0007178486246042158
3,SH512770,2228.2746200000133,0.005848543906106505,4,0.3342942208988768,0.3399225602167746,0.00047620259387304385,0.000689289277925806
3,SZ159880,2173.918819999983,0.006481242506186189,2,0.33804398351638676,0.3435192629274204,0.0002407720680316145,0.0006724749814307447
3,SZ159886,2024.6154000000029,0.00608296645855427,7,0.3329259041045714,0.34513426474694486,0.0008299434931381765,0.000626289809441648
3,SH516570,1986.2348000000018,0.0051256645089435855,1,0.33372739124393097,0.33372739124393097,0.00011884878605553097,0.0006144172440841698
3,SH520990,1946.1036000000017,0.0023511653166630973,1,0.34531368518755295,0.34531368518755295,0.0001229749591123764,0.0006020031522024896
3,SH510220,1931.7292399999958,0.007126800899106263,1,0.3401889724743604,0.3401889724743604,0.00012114991897235057,0.0005975566211797337
3,SH516270,1859.703239999988,0.034197883182420445,6,0.3329032637427595,0.33848974031791845,0.0007113317601341015,0.0005752762661973262
3,SZ159943,1847.807540000007,0.007814743181086388,4,0.2778840799472482,0.3324060193566398,0.00039584626773112274,0.0005715964780824265
3,SZ159997,1810.2893200000753,-0.00711383428446702,7,0.3294298112103247,0.3361904606710953,0.0008212281618491,0.0005599906793443812
3,SH513080,1723.2460800000015,0.001881799424300469,1,0.2475579758127068,0.2475579758127068,8.816167229797251e-05,0.0005330649263382399
3,SH512760,1515.9652399999804,0.0075329467865977665,15,0.24557762829380658,0.34039064012063486,0.001311846304988283,0.00046894515436351445
3,SZ159733,1463.6177999999793,0.004421293394502774,3,0.3347061526945825,0.33698038208448805,0.000357592043477118,0.00045275211927035114
3,SH588700,1459.8165000000367,0.001417961648569464,4,0.3286173365040979,0.3299690200006511,0.0004681158639659514,0.00045157623398735144
3,SH510160,1333.589100000001,0.009761537078257207,8,0.3743592589605766,0.6654886768454737,0.001066550595329278,0.000412529344246052
3,SH561160,1328.2304000000013,0.002641957769422703,1,0.33045950863010837,0.33045950863010837,0.00011768501019590754,0.000410871696476577
3,SZ159859,1152.2016800000013,0.003110147769091859,3,0.3486616686735591,0.34916261449945313,0.00037250178277089646,0.00035641938246915755
3,SH513850,1105.3356000000013,0.0015900570903381911,2,0.30210105877148774,0.3034273526872971,0.00021517169428168643,0.0003419219385040089
3,SZ159855,1076.6912599999794,0.003902442498530182,5,0.33226386604874963,0.3364694253904143,0.0005916379381209929,0.00033306116512443496
3,SZ159636,1032.9523200000026,0.01055536066108878,7,0.3344087181704905,0.3374689109637619,0.0008336399669492285,0.0003195310633590502
3,SH511880,1009.09526513956,0.009453412811766364,426,0.978316535442966,0.9995279405792796,0.14841981627446707,0.00031215117760771915
3,SH516970,985.5998200000332,0.0026367406230282395,5,0.33077481201320047,0.33300605375257486,0.0005889864886274937,0.0003048831513647197
3,SH562860,976.9410000000009,0.0022990447544642438,1,0.33182994284833095,0.33182994284833095,0.00011817305656991844,0.00030220465216541014
3,SH515110,929.6602399999911,0.002394612433318721,1,0.33085639426347463,0.33085639426347463,0.00011782635123343114,0.00028757893205547596
3,SH512890,907.0663999999988,0.002497358245737936,3,0.33309296883526035,0.33355824949037255,0.0003558685564479277,0.00028058980624513677
3,SH515600,844.8299999999809,0.002265761878464129,1,0.3343437322064957,0.3343437322064957,0.00011906828070031899,0.00026133774331192714
3,SZ159923,712.161280000002,0.0042245583063844116,3,0.33477334514719664,0.3368051227750446,0.0003576638302854665,0.0002202983106534311
3,SH510120,632.0174400000096,0.0024688943350767555,9,0.3369023778947863,0.3518880040677047,0.0010798153137653406,0.00019550680196416743
3,SZ159566,527.094520000029,0.00030125953119498525,1,0.3354392322426946,0.3354392322426946,0.00011945841604084566,0.000163050190415698
3,SH510630,508.32501999999783,0.006676425888002678,51,0.34463706820777257,0.999746717663466,0.0062594339311240746,0.0001572440770282692
3,SH515860,496.7782800000091,0.001974208930725639,4,0.3220213436813448,0.3252074148046692,0.0004587198627939384,0.0001536722353865109
3,SZ159750,316.9449000000002,0.0009308909358633159,2,0.33528208369937557,0.3361077378696742,0.00023880490291978317,9.804299672150177e-05
3,SH510900,302.84683649123923,2.8100321411364678e-05,74,0.2836827124217952,0.7512126054558672,0.007475968917098591,9.368193461143478e-05
3,SH516860,170.88448000000017,0.0005674245399177075,2,0.33338578971173055,0.33389251814618837,0.00023745426617644626,5.286100679454234e-05
3,SH516980,133.2000000000002,9.719226738959794e-05,5,0.3265428381176793,0.33254566386107254,0.0005814509225742153,4.120377757554719e-05
3,SZ159965,-3.1071999999905415,4.93939681692041e-05,5,0.33117544717539266,0.33330518329289216,0.0005896998703265539,0.0
3,SZ159885,-45.38472,-0.00013479209194934238,1,0.3371843300761138,0.3371843300761138,0.00012007988962824566,0.0
3,SH515960,-204.19199999999944,-0.0003436173245967378,6,0.33173668745554674,0.33280195094132636,0.0007088390757597153,0.0
3,SZ159822,-209.90256000001014,-3.628931426204326e-05,10,0.33939781270250197,0.3503025774915588,0.0012086816691684542,0.0
3,SH510270,-211.4430399999937,-0.0007766542834216175,1,0.3342195843121722,0.3342195843121722,0.00011902406848724081,0.0
3,SH516550,-228.75352000000015,-0.0006418263599324706,2,0.24916548193752752,0.24926518538078055,0.00017746829197829597,0.0
3,SZ159889,-256.95580000000024,-0.0007207805846326222,4,0.3276957392589435,0.32892687664271775,0.00046680304737741244,0.0
3,SH510070,-270.3852800000041,-0.001500244924046032,1,0.33386236820773907,0.33386236820773907,0.00011889685477483585,0.0
3,SH512910,-357.4168400000003,-0.0010559898686952945,1,0.3322495177738865,0.3322495177738865,0.00011832247783970317,0.0
3,SH515900,-641.4785399999874,-0.0017873648682227006,1,0.3339109991049711,0.3339109991049711,0.00011891417347043129,0.0
3,SH510260,-782.6575400000007,-0.005127463579219433,6,0.3583415667368676,0.49755435471381115,0.0007656871084121103,0.0
3,SH516520,-796.2685400000125,-0.018185012384004384,18,0.33377752678057837,0.3384158939574597,0.002139599530644733,0.0
3,SH560860,-888.5934000000007,-0.0007705826159720907,2,0.33386064638596424,0.33435150888758575,0.00023779248318088621,0.0
3,SH510210,-906.8489800000095,-0.0031939276038479925,7,0.33072443767905363,0.33661694682105486,0.0008244555070346779,0.0
3,SH562060,-929.229965207475,-0.0006335399632213334,1,0.3326471724652024,0.3326471724652024,0.00011846409275826297,0.0
3,SZ159768,-961.8082799999826,-0.0017054485258804718,4,0.3335335868995171,0.34052241688146795,0.0004751190696574318,0.0
3,SZ159910,-1100.963200000001,-0.005796855321634091,1,0.33522747692445704,0.33522747692445704,0.00011938300460272687,0.0
3,SZ159196,-1105.8482000000004,-0.0005403841080143393,2,0.3413674396949372,0.34317273959674643,0.0002431392020619211,0.0
3,SH517280,-1158.0982400000003,-0.0028948450836654175,4,0.3287312709515284,0.33182877029769803,0.00046827816374861594,0.0
3,SH560980,-1236.012720000001,-0.002409316993006972,3,0.33092004428284894,0.33187786990227897,0.0003535470558577446,0.0
3,SH512950,-1541.7705600000013,-0.002069684385141234,1,0.33464017509041927,0.33464017509041927,0.00011917385152792709,0.0
3,SH512750,-1607.1455200000014,-0.004460166148670236,1,0.3334871531008972,0.3334871531008972,0.00011876323116128818,0.0
3,SZ159928,-1625.6368600000296,0.021534900751005007,60,0.5345962247727752,0.9992659349126489,0.011422996255828531,0.0
3,SH510110,-1672.2986999999878,-0.01104804725165223,5,0.33246450529221033,0.3332544124600925,0.0005919952017311437,0.0
3,SH515690,-1727.4686000000015,-0.005109865299739084,1,0.33062307918001305,0.33062307918001305,0.00011774326181624397,0.0
3,SZ159861,-1995.3465200000012,-0.0055484072148774665,7,0.3276593561414221,0.3353830092935161,0.0008168146342556818,0.0
3,SH516820,-1997.1899000000014,-0.005379518103377555,4,0.32724815572164134,0.3325002615407276,0.00046616546399094207,0.0
3,SH512970,-2012.3224800000019,-0.005821450258071293,1,0.3280887388801931,0.3280887388801931,0.00011684071897442774,0.0
3,SH516360,-2090.460880000002,-0.006236162106929019,2,0.32618114662663394,0.32656793215246316,0.00023232275400757405,0.0
3,SH517180,-2193.177840000014,-0.0038235126312434263,9,0.2572459654503845,0.32330515992405595,0.0008245062995204631,0.0
3,SH516160,-2330.6497466667415,-0.0011556936709288454,4,0.33353972734366555,0.3377973651867325,0.0004751278167288683,0.0
3,SZ159720,-2344.1003999999903,-0.006416270125664715,9,0.3347343495464286,0.3416492407016799,0.001072866504956502,0.0
3,SH512870,-2435.217000000002,-0.009276480255007937,4,0.32771768800469014,0.32872957922940343,0.0004668343133969945,0.0
3,SH510810,-2623.5596560930253,-0.010051587832097798,26,0.23896390645654803,0.33722789371245454,0.0022126287634865556,0.0
3,SH562550,-2671.671000000055,-0.001299970456790691,2,0.3393235612016642,0.34072437458835475,0.00024168344814933345,0.0
3,SH516650,-2704.314720000002,-0.006970902601810627,2,0.333073858126929,0.3330947489051924,0.00023723209268299787,0.0
3,SH516320,-2789.583720000013,-0.007985318140283595,3,0.32864409306452763,0.3330133251138792,0.00035111548404329876,0.0
3,SZ159569,-3189.438000000003,-0.0032695609927259664,1,0.3365689938612552,0.3365689938612552,0.00011986075279959231,0.0
3,SH512960,-3192.569040000003,-0.011819690438362354,1,0.32869598225231,0.32869598225231,0.00011705697373657764,0.0
3,SH513750,-3286.359120000003,-0.0035137348437402024,8,0.3289344303547595,0.3383908458290263,0.0009371351292158391,0.0
3,SH515210,-3413.809065245919,0.006027388574539261,10,0.3321887899746652,0.33691727600597715,0.0011830085113057878,0.0
3,SH513630,-3437.9161200000026,-0.0059428061512623725,3,0.33089740634396175,0.33336830381942845,0.00035352287002560017,0.0
3,SH517120,-3474.169560000003,-0.00904346684552169,2,0.3163588337966588,0.3171684882347172,0.00022532680469847493,0.0
3,SH512980,-3522.4515999999553,-0.005571829887704252,28,0.33475232303250546,0.3463235638106797,0.0033379861271047554,0.0
3,SH513990,-3697.833020000014,-0.01093022979950603,2,0.32307290185685306,0.3246913260444431,0.00023010890445644805,0.0
3,SZ159697,-3791.143200000004,-0.0024847809760831117,1,0.3346499700090616,0.3346499700090616,0.00011917733974681681,0.0
3,SH515580,-3807.7821599999957,-0.010620538133778206,3,0.33226334073985503,0.3324923084419313,0.00035498220164514426,0.0
3,SH516960,-3877.650700000014,-0.011173945694861282,4,0.329253058606981,0.33241758471103516,0.00046902145100709546,0.0
3,SZ159726,-3893.831359999998,-0.010951278710827893,4,0.3322771313914532,0.3356384479421373,0.00047332924699637207,0.0
3,SZ159981,-3911.0710800000006,-0.01131036993222574,18,0.34310167113078954,0.5196649965409813,0.00219936968673583,0.0
3,SH516070,-4014.6937600000033,-0.011745373886589295,2,0.3384035566236683,0.3391359161355821,0.00024102817423338196,0.0
3,SZ159837,-4059.512080000015,-0.011965928652637525,8,0.33565423805410155,0.338517210753363,0.0009562798804960158,0.0
3,SH561130,-4109.846580000004,-0.005584131479428712,1,0.3307312770152653,0.3307312770152653,0.00011778179380885516,0.0
3,SH517520,-4191.796620000001,0.0037826673990638297,8,0.3619751367877343,0.47868594595805225,0.001031268195976451,0.0
3,SZ159519,-4194.181559999988,-0.005186857068582916,10,0.33378078315905924,0.33827751469466033,0.0011886780027032023,0.0
3,SH516950,-4295.924920000016,-0.005792139860991168,7,0.3341243255240319,0.33779182695432647,0.0008329310109217319,0.0
3,SH515150,-4297.512780000004,-0.012239147887244815,1,0.33197512852929495,0.33197512852929495,0.00011822476087225604,0.0
3,SZ159909,-4323.466839999985,-0.015826062564928155,6,0.33024772389543283,0.3330293596707314,0.0007056575296910958,0.0
3,SH515450,-4326.561619999991,-0.012726842929754649,3,0.33110817682476146,0.33311997587684444,0.00035374805216320667,0.0
3,SH515250,-4348.367559999906,-0.01239700332995693,10,0.3339923388052911,0.34336089291629524,0.001189431406001749,0.0
3,SH513330,-4427.962079999994,-0.009295263941026356,7,0.325700132263104,0.33506240345481064,0.0008119305291459146,0.0
3,SZ159273,-4440.844000000004,-0.003176055566048777,2,0.3294984672198095,0.32963806659229855,0.0002346855179628273,0.0
3,SZ159881,-4479.850400000003,-0.011421274328493802,10,0.33215971633877434,0.3465900367333333,0.0011829049727164328,0.0
3,SH588170,-4539.971040000004,-0.0036206438609233116,1,0.3261507005332362,0.3261507005332362,0.00011615053437793312,0.0
3,SH563320,-4972.297920000004,-0.004013844470504316,3,0.3338395951957364,0.3371992395809149,0.00035666623418347904,0.0
3,SH512170,-5275.727100000065,0.007741828215956767,56,0.27272837149772633,0.503957078521428,0.005439027351806508,0.0
3,SZ159866,-5459.292499999982,-0.005891935671339461,1,0.2676373104720805,0.2676373104720805,9.531243250430217e-05,0.0
3,SH513190,-5656.394459999982,-0.007183596585503625,3,0.3301813282804779,0.3332133137575498,0.00035275782935948494,0.0
3,SH589720,-5865.007279999944,-0.0031373287199907294,9,0.3325345269489984,0.34684356953583917,0.0010658157915032,0.0
3,SZ159752,-5882.942100000016,-0.01689399073110182,4,0.3311372629881351,0.33304479842894963,0.0004717055028321013,0.0
3,SH510060,-5924.844760000001,-0.029398986373977594,6,0.31903988299430336,0.3359110587827605,0.0006817091516972294,0.0
3,SH513550,-6102.135660000006,-0.012837882304036766,3,0.33015737822865093,0.3307861358364229,0.00035273224169727664,0.0
3,SH513920,-6285.820960000023,-0.010811923464491734,4,0.33372690482790124,0.3352039266564104,0.00047539445132179664,0.0
3,SZ159770,-6306.354000000006,-0.01757193612246418,1,0.3291874672785481,0.3291874672785481,0.00011723200401657695,0.0
3,SH512220,-6773.373099999999,-0.020919863932933963,1,0.37847965085477114,0.37847965085477114,0.00013478620044685583,0.0
3,SZ159930,-6795.13162000006,-0.003557428748220883,20,0.3486967342101089,0.38085810838558626,0.0024835949730064736,0.0
3,SH516190,-6799.030560000006,-0.008110167459888223,1,0.3384110539005578,0.3384110539005578,0.00012051675708709324,0.0
3,SH512070,-6809.864959999996,-0.023524752873984478,22,0.3476205786551758,0.999614259005372,0.002723523052141691,0.0
3,SH516800,-7155.565979999995,-0.02135233551410656,5,0.3326625661628302,0.33407904040333,0.0005923478742215638,0.0
3,SH588860,-7187.495400000006,-0.009577967017591194,1,0.32891767378270786,0.32891767378270786,0.00011713592371179055,0.0
