trade_date,symbol,net_pnl,return_contribution
2015-01-05,SH511880,-60.095788725431845,-0.00030047894362715923
2015-01-06,SH511880,-36.86125416745759,-0.00018436166763642465
2015-01-06,SH510210,-579.9276000000125,-0.0029005095420432357
2015-01-07,SH510210,-417.7439999999824,-0.002095813118571585
2015-01-07,SH510880,33.02205796711601,0.00016567099058206934
2015-01-08,SH510880,-4582.356061515549,-0.023034045780970548
2015-01-09,SH510880,-475.139408511837,-0.0024446856139976616
2015-01-09,SH510210,1783.6471999999897,0.00917721530180874
2015-01-12,SH510210,-1593.2063999999955,-0.008142540074487925
2015-01-12,SH510300,-692.8588264008231,-0.003541054542544764
2015-01-13,SH510300,-202.1333347880436,-0.0010452731600387013
2015-01-13,SH510210,-574.5920000000124,-0.002971333729801487
2015-01-14,SH510210,1569.1936000000135,0.008147348415337482
2015-01-14,SZ159903,-2318.0115200000023,-0.01203525650640296
2015-01-15,SZ159903,-38.35568,-0.00019992229812568516
2015-01-15,SH510260,481.2535200000197,0.002508450109592095
2015-01-16,SH510260,1520.0378399999822,0.007904684175410395
2015-01-16,SH510060,2157.8770800000134,0.011221652749616482
2015-01-19,SH510060,-19560.200000000004,-0.09981030652066884
2015-01-20,SH510060,487.64519999998885,0.0027642162497867667
2015-01-20,SH518880,-2075.360000000017,-0.01176417574941298
2015-01-21,SH518880,3400.000000000018,0.01944792660258252
2015-01-22,SH518880,-2108.000000000009,-0.011827690438083242
2015-01-23,SH518880,508.68080000000043,0.0028882980595713714
2015-01-23,SH510260,-3872.9059200000033,-0.021990424355781614
2015-01-26,SH510260,3542.4000000000033,0.020505504980032823
2015-01-27,SH510260,738.000000000017,0.00418614126364481
2015-01-28,SH510260,-3099.600000000019,-0.017508500251938727
2015-01-29,SH510260,-2656.800000000002,-0.015274723429242298
2015-01-30,SH510260,-34.2432,-0.0001999280588933529
2015-01-30,SZ159915,-2937.8417400000026,-0.017152514847154205
2015-02-02,SZ159915,-1485.1706600000014,-0.008824253772112533
2015-02-02,SH518880,354.266399999986,0.0021049006021520793
2015-02-03,SH518880,129.20000000001448,0.0007728445846934158
2015-02-04,SH518880,-1808.8000000000015,-0.010811468600745945
2015-02-05,SH518880,1033.6000000000008,0.006245505140289146
2015-02-06,SH518880,-775.2000000000006,-0.004655055681032637
2015-02-09,SH518880,-3876.0000000000036,-0.023384132845612183
2015-02-10,SH518880,645.9999999999862,0.0039906739234378
2015-02-11,SH518880,-549.1775200000004,-0.0033790669613846694
2015-02-11,SH511880,-30.281857250731345,-0.00018632303697593632
2015-02-12,SH511880,61.546930793772546,0.000380050793136186
2015-02-12,SZ159915,1296.2201200000013,0.008004127554885776
2015-02-13,SZ159915,3890.899999999993,0.02382644720414991
2015-02-16,SZ159915,6548.100000000017,0.03916500433790125
2015-02-17,SZ159915,-949.0000000000008,-0.005462161987277046
2015-02-25,SZ159915,-1613.300000000012,-0.00933667380310597
2015-02-26,SZ159915,1043.9000000000115,0.006098315145982226
2015-02-27,SZ159915,4650.099999999994,0.027000564065132033
2015-03-02,SZ159915,4839.899999999993,0.02736379013589608
2015-03-03,SZ159915,-2941.8999999999924,-0.016189875682875346
2015-03-04,SZ159915,5409.299999999994,0.030258360184066937
2015-03-05,SZ159915,-189.80000000000018,-0.0010305151499805064
2015-03-06,SZ159915,-5504.200000000005,-0.029915768001583624
2015-03-09,SZ159915,4460.300000000014,0.024989673127056734
2015-03-10,SZ159915,4270.499999999994,0.023342950088686937
2015-03-11,SZ159915,-132.30957999998955,-0.0007067195478380028
2015-03-11,SZ159902,-916.002417207478,-0.004892743322950897
2015-03-12,SZ159902,79.94475559253878,0.00042942215013245963
2015-03-12,SZ159907,-1388.233559999971,-0.007456877387425072
2015-03-13,SZ159907,2837.0999999999876,0.015347295886913059
2015-03-16,SZ159907,6890.099999999991,0.036708626149667946
2015-03-17,SZ159907,1891.4000000000015,0.009720067444602078
2015-03-18,SZ159907,-579.5790000000004,-0.0029498337977740493
2015-03-18,SH510290,-1336.0427999999881,-0.006799943073701147
2015-03-19,SH510290,-38.88342,-0.00019985012006733314
2015-03-19,SH510500,2021.1072000000017,0.010387936981596574
2015-03-20,SH510500,-348.24299999998885,-0.0017718220822657165
2015-03-20,SH510290,1612.8004000000014,0.008205751050292682
2015-03-23,SH510290,-39.53,-0.00019983854526179544
2015-03-23,SZ159902,5556.89802753995,0.028092143131589274
2015-03-24,SZ159902,244.8156345862153,0.001204048497569156
2015-03-24,SH510170,2797.3220000000238,0.013757746138272253
2015-03-25,SH510170,-1608.200000000033,-0.007792829844010246
2015-03-26,SH510170,-94.59999999998945,-0.0004620020589630353
2015-03-27,SH510170,756.8000000000008,0.0036977248281888004
2015-03-30,SH510170,1608.199999999991,0.007828716819345395
2015-03-31,SH510170,1229.800000000033,0.0059401619572050195
2015-04-01,SH510170,1040.5999999999694,0.004996610212963475
2015-04-02,SH510170,1892.0000000000016,0.009039578591043157
2015-04-03,SH510170,1986.5999999999913,0.009406526485163897
2015-04-07,SH510170,4540.800000000005,0.02130027040835171
2015-04-08,SH510170,902.2948000000218,0.004144267219963299
2015-04-08,SH510110,5064.907119999999,0.023263271105601196
2015-04-09,SH510110,5923.691480000005,0.0264818901437856
2015-04-09,SH513030,-943.5122400000008,-0.004217975830334276
2015-04-10,SH513030,1524.7531200000262,0.006667960959725422
2015-04-10,SH510170,4463.977500000004,0.019521604714009176
2015-04-13,SH510170,6047.499999999971,0.025771624820396712
2015-04-14,SH510170,102.50000000003433,0.00042583279725868454
2015-04-15,SH510170,-4715.000000000027,-0.019579970880122914
2015-04-16,SH510170,3690.000000000003,0.015629480239358562
2015-04-17,SH510170,54.52999999998872,0.0002274146135507294
2015-04-17,SZ159903,1910.4518400000018,0.007967443002035031
2015-04-20,SZ159903,-5059.200000000023,-0.02092763930095223
2015-04-21,SZ159903,605.3414400000006,0.002557549265130938
2015-04-21,SH511880,211.62352984939244,0.000894103009453191
2015-04-22,SH511880,-208.48326047836196,-0.0008778055867414372
2015-04-22,SH510410,2746.1553600000025,0.011562513515650505
2015-04-23,SH510410,-979.0171200000009,-0.004078511975462583
2015-04-23,SH510170,7932.215000000007,0.03304501342064777
2015-04-24,SH510170,-334.3240000000108,-0.0013535608156376637
2015-04-24,SH510650,-3940.2859999999746,-0.015952838360409245
2015-04-27,SH510650,1377.9068599999869,0.005676909273152207
2015-04-27,SH510110,-48.7692,-0.00020092673297541843
2015-04-28,SH510110,-2356.0000000000023,-0.009653741736552953
2015-04-29,SH510110,3661.659860000036,0.015149954347415198
2015-04-29,SH510650,849.751200000015,0.0035158076880088423
2015-04-30,SH510650,849.3916799999865,0.0034499247162509544
2015-04-30,SZ159915,2493.0048000000024,0.010125692398178909
2015-05-04,SZ159915,-726.4000000000005,-0.0029108598540436895
2015-05-05,SZ159915,-866.794960000031,-0.0034835965536899258
2015-05-05,SH510880,-10798.881415871698,-0.043400051707771226
2015-05-06,SH510880,-398.6242082410224,-0.0016808510277665197
2015-05-06,SH513100,-1031.330400000001,-0.0043487393062659
2015-05-07,SH513100,-328.00000000000034,-0.0013914446727155147
2015-05-08,SH513100,2459.999999999984,0.010450376165609792
2015-05-11,SH513100,1148.000000000019,0.004826404468395899
2015-05-12,SH513100,-47.7896,-0.00019995127741700476
2015-05-12,SH510120,2784.4572000000217,0.011650145095438769
2015-05-13,SH510120,182.84451999997452,0.0007563594446605728
2015-05-13,SH510160,-1980.3644000000018,-0.008192027400163693
2015-05-14,SH510160,-1657.6560000000013,-0.006908472462657033
2015-05-14,SZ159912,2458.4577199999876,0.010245905941417577
2015-05-15,SZ159912,-2026.2477999999871,-0.00841653166321982
2015-05-15,SZ159902,-1638.032705754359,-0.006803982283593984
2015-05-18,SZ159902,8375.97228095368,0.035329447313951066
2015-05-19,SZ159902,1064.02414459163,0.004334854535258725
2015-05-19,SZ159912,9438.219999999992,0.03845148719578352
2015-05-20,SZ159912,-326.12250000000023,-0.0012741145467453727
2015-05-20,SZ159907,-2439.1032000000023,-0.009529231709352127
2015-05-21,SZ159907,-408.7539600000136,-0.0016143847477176467
2015-05-21,SH510660,10306.955399999995,0.040707597287046406
2015-05-22,SH510660,361.60103999998506,0.0013744224348733838
2015-05-22,SH510500,1844.826749999993,0.0070120685318124255
2015-05-25,SH510500,-5958.071500000002,-0.022457905830931393
2015-05-25,SZ159929,4226.577880000004,0.015931344230450697
2015-05-26,SZ159929,4011.0000000000036,0.015218082967144705
2015-05-27,SZ159929,-53.480000000000004,-0.00019986619259403917
2015-05-27,SH510290,-476.6924800000004,-0.0017815017018663094
2015-05-28,SH510290,-53.40784000000001,-0.00019999277451070017
2015-05-28,SH510660,-13445.986579999982,-0.050350288687350704
2015-05-29,SH510660,-5958.02636000002,-0.023498478425966054
2015-05-29,SH511880,6.272494049542416,2.4738740179083806e-05
2015-06-01,SH511880,2.366086023980074,9.55617127578795e-06
2015-06-02,SH511880,-18.92868819180933,-7.644863964988304e-05
2015-06-03,SH511880,-74.1767968515227,-0.0002996060110994331
2015-06-03,SZ159928,-5984.988879999991,-0.0241738484394322
2015-06-04,SZ159928,-10334.44414000001,-0.04278883650814739
2015-06-04,SZ159903,840.7051800000148,0.003480864186912449
2015-06-05,SZ159903,-46.3722,-0.00019985585179324347
2015-06-05,SH510170,18749.23200000003,0.08080582184647578
2015-06-08,SH510170,-381.26088000000027,-0.001520596735153263
2015-06-08,SH510880,3900.6086612831837,0.015556940422153318
2015-06-09,SH510880,11.864492439398035,4.666458963229941e-05
2015-06-09,SH510410,3739.9611600000035,0.014709752959393635
2015-06-10,SH510410,-1314.944280000001,-0.005096638502157898
2015-06-10,SH510210,10767.95370000001,0.04173588816772798
2015-06-11,SH510210,-729.4749000000113,-0.002727464994711856
2015-06-11,SH510300,-2.6147613887966514,-9.776443517750801e-06
2015-06-12,SH510300,1061.299216571716,0.003979028727989558
2015-06-12,SH510210,1991.9468799999909,0.007468217950591074
2015-06-15,SH510210,-48.70000000001619,-0.00018051984658211002
2015-06-16,SH510210,-3023.958319999997,-0.011211150980982264
2015-06-16,SH511880,-16.477250991976547,-6.108845727165612e-05
2015-06-17,SH511880,80.0167273561442,0.0003000395167694121
2015-06-18,SH511880,7.743554260264318,2.902737290903803e-05
2015-06-19,SH511880,98.08502063013975,0.00036766938437195646
2015-06-23,SH511880,41.298956054788505,0.00015475126453863314
2015-06-24,SH511880,129.05923767119702,0.00048352287590668476
2015-06-25,SH511880,-2.581184753398702,-9.665783890414553e-06
2015-06-26,SH511880,10.32473901366302,3.866350927503874e-05
2015-06-29,SH511880,-20.649478027360146,-7.732402893189542e-05
2015-06-30,SH511880,-18.068293273961444,-6.766375734981926e-05
2015-07-01,SH511880,56.78606457531714,0.00021267191328020377
2015-07-02,SH511880,15.487108520528636,5.798909824208204e-05
2015-07-03,SH511880,46.46132556165412,0.00017395720710492883
2015-07-06,SH511880,178.10174798628395,0.00066671997982307
2015-07-07,SH511880,211.65714978077403,0.0007918059762005195
2015-07-08,SH511880,-185.84530224651417,-0.0006946942087596227
2015-07-09,SH511880,30.974217041057273,0.00011586285738253155
2015-07-10,SH511880,41.298956054788505,0.00015446591298149925
2015-07-13,SH511880,23.23066278082706,8.687365703337751e-05
2015-07-14,SH511880,25.81184753425987,9.651790072966445e-05
2015-07-15,SH511880,36.13658654792289,0.0001351120202928152
2015-07-16,SH511880,41.29895605482261,0.00015439287714415372
2015-07-17,SH511880,92.92265112327414,0.00034733034824227434
2015-07-20,SH511880,0.0,0.0
2015-07-21,SH511880,10.32473901366302,3.857886130634846e-05
2015-07-22,SH511880,0.0,0.0
2015-07-23,SH511880,18.06829327399555,6.751040281196157e-05
2015-07-24,SH511880,38.7177713013557,0.00014465538313935349
2015-07-27,SH511880,46.461325561620015,0.0001735613531831558
2015-07-28,SH511880,20.649478027394252,7.712499327434506e-05
2015-07-29,SH511880,7.743554260264318,2.89196420506489e-05
2015-07-30,SH511880,77.4355426027455,0.0002891880572917689
2015-07-31,SH511880,-63.17552931396091,-0.00023586490326808825
2015-07-31,SH513100,-2486.730400000002,-0.009284171127952852
2015-08-03,SH513100,347.6000000000003,0.0013102329177527576
2015-08-04,SH513100,-2954.6000000000217,-0.011122406857309424
2015-08-05,SH513100,-1564.199999999982,-0.005954562104488113
2015-08-06,SH513100,3128.400000000003,0.011980462617673809
2015-08-07,SH513100,-3997.399999999984,-0.015127138779698365
2015-08-10,SH513100,121.72951999998085,0.00046772967259477226
2015-08-10,SH511880,-50.67143148332882,-0.0001946983119428184
2015-08-11,SH511880,0.0,0.0
2015-08-12,SH511880,-30.88630619039725,-0.00011864417626100315
2015-08-12,SH513100,-561.4267200000193,-0.0021566195165813847
2015-08-13,SH513100,2547.000000000021,0.009806152845548985
2015-08-14,SH513100,1358.4000000000012,0.005179160544382898
2015-08-17,SH513100,848.9999999999819,0.0032202969055647396
2015-08-18,SH513100,3396.000000000003,0.012839839526763267
2015-08-19,SH513100,-3226.1999999999844,-0.012043214607478637
2015-08-20,SH513100,-3565.800000000022,-0.013473181828471873
2015-08-21,SH513100,-8489.99999999997,-0.03251711333399003
2015-08-24,SH513100,-13971.313800000013,-0.055309311184905396
2015-08-24,SH518880,-1044.6765400000231,-0.004135641119050056
2015-08-25,SH518880,-1296.0999999999901,-0.0054552579995321825
2015-08-26,SH518880,-1894.2999999999686,-0.008016803113245789
2015-08-27,SH518880,-2691.9000000000137,-0.011484367070613826
2015-08-28,SH518880,1096.700000000012,0.004733173718344257
2015-08-31,SH518880,598.1999999999784,0.0025695689030971317
2015-09-01,SH518880,1495.5000000000125,0.0064074578532953815
2015-09-02,SH518880,-299.10000000001133,-0.0012733327447638188
2015-09-07,SH518880,-3788.5999999999813,-0.01614944505086738
2015-09-08,SH518880,-997.0000000000231,-0.004319613318685805
2015-09-09,SH518880,352.79842000000036,0.001535169708469272
2015-09-09,SH511880,-41.99329475348116,-0.0001827299398460056
2015-09-10,SH511880,25.811847534242816,0.00011216617025449897
2015-09-11,SH511880,45.17073318493203,0.00019626878322764893
2015-09-14,SH511880,12.905923767135619,5.6065791243324597e-05
2015-09-15,SH511880,19.358885650660795,8.409397206971881e-05
2015-09-16,SH511880,25.811847534242816,0.00011211586782442447
2015-09-17,SH511880,-4.301974589026258,-1.8683883210895167e-05
2015-09-18,SH511880,38.717771301378434,0.00016815809074480215
2015-09-21,SH511880,6.4529618835535985,2.8021636392550556e-05
2015-09-22,SH511880,21.509872945188135,9.340283734153033e-05
2015-09-23,SH511880,10.754936472608279,4.6697057033204464e-05
2015-09-24,SH511880,6.45296188358202,2.8016925912009517e-05
2015-09-25,SH511880,32.264809417796414,0.00014008070492882227
2015-09-28,SH511880,38.71777130135001,0.00016807330208792586
2015-09-29,SH511880,15.056911061634537,6.535085596669661e-05
2015-09-30,SH511880,94.64344095891875,0.00041074996607196767
2015-10-08,SH511880,-27.962834828770156,-0.00012130811721622674
2015-10-09,SH511880,55.92566965751189,0.00024264566932162627
2015-10-12,SH511880,-35.62594216422104,-0.00015453339401453876
2015-10-12,SZ159915,11616.936600000023,0.05039037655690788
2015-10-13,SZ159915,-3862.6330000000153,-0.015953375777379906
2015-10-13,SH511880,3.247324008649116,1.3412037897694868e-05
2015-10-14,SH511880,-21.61148558500315,-9.070519786266445e-05
2015-10-14,SZ159915,-4121.196800000028,-0.017297004859045076
2015-10-15,SZ159915,-1011.3891199999889,-0.0043199989290688915
2015-10-15,SH511880,-48.722507935293095,-0.00020811098116422198
2015-10-16,SH511880,-55.49585937630544,-0.0002381205854950141
2015-10-16,SH518880,-143.47013999998933,-0.0006155989675949671
2015-10-19,SH518880,-240.3120000000217,-0.0010320072365951
2015-10-19,SZ159902,-1673.5992528471984,-0.0071871839113248825
2015-10-20,SZ159902,6964.055660088562,0.030154617082037496
2015-10-21,SZ159902,-14383.703746538049,-0.060458852574120946
2015-10-22,SZ159902,280.68398541773956,0.0012557147643619212
2015-10-22,SH510660,10046.661459999974,0.04494642296421708
2015-10-23,SH510660,7339.200000000007,0.031383869255763995
2015-10-26,SH510660,1529.0000000000014,0.00633935267929758
2015-10-27,SH510660,458.7000000000173,0.0018898255332318458
2015-10-28,SH510660,-4587.000000000004,-0.018862608293541274
2015-10-29,SH510660,1834.8000000000015,0.007690098635720808
2015-10-30,SH510660,0.0,0.0
2015-11-02,SH510660,-3411.199000000003,-0.014188067409084817
2015-11-02,SH518880,663.1400999999668,0.0027581728420026995
2015-11-03,SH518880,-554.9004999999892,-0.002334661010138179
2015-11-03,SH511880,-51.04428362094601,-0.00021476120270257434
2015-11-04,SH511880,9.034146636955143,3.8106973992233015e-05
2015-11-05,SH511880,-48.78619866902416,-0.0002057774393979117
2015-11-05,SZ159902,-1739.4616045508096,-0.0073369511189794075
2015-11-06,SZ159902,-109.68538828946345,-0.00046616293315487585
2015-11-06,SZ159915,9957.777440000009,0.04232055710906179
2015-11-09,SZ159915,3367.000000000014,0.013734885691011884
2015-11-10,SZ159915,2501.199999999981,0.010064818806092004
2015-11-11,SZ159915,6830.200000000017,0.02721082548091423
2015-11-12,SZ159915,-628.6477600000219,-0.0024381256360381256
2015-11-12,SZ159903,-2181.0201600000237,-0.008458792829885924
2015-11-13,SZ159903,-4839.999999999983,-0.018978090586309802
2015-11-16,SZ159903,-3921.2518400000035,-0.015673037850952233
2015-11-16,SZ159915,14283.30149999998,0.0570896066308412
2015-11-17,SZ159915,-9847.499999999998,-0.03779461741627337
2015-11-18,SZ159915,534.7875000000222,0.002133130520518694
2015-11-18,SZ159943,-1559.375999999999,-0.006219951922145186
2015-11-19,SZ159943,-480.9879200000047,-0.001926410655973232
2015-11-19,SH511880,-44.070245065318346,-0.0001765062825386138
2015-11-20,SH511880,30.75911831164717,0.0001234533365701554
2015-11-23,SH511880,-29.88461291717944,-0.00011992865765439346
2015-11-23,SZ159915,-902.0743199999903,-0.0036200757427213566
2015-11-24,SZ159915,4166.799999999962,0.016784379924168015
2015-11-25,SZ159915,7860.100000000017,0.03113879852306943
2015-11-26,SZ159915,-6818.400000000006,-0.026196250050754148
2015-11-27,SZ159915,-16856.59999999999,-0.0665051367051521
2015-11-30,SZ159915,804.8552999999903,0.00340166142348257
2015-11-30,SH511880,-35.30905871601472,-0.00014923112630773472
2015-12-01,SH511880,79.04878307361116,0.0003330107434495407
2015-12-02,SH511880,20.326829933223678,8.560282736873797e-05
2015-12-03,SH511880,31.619513229432528,0.00013314855579175597
2015-12-04,SH511880,42.91219652570106,0.0001806775544764058
2015-12-07,SH511880,38.395123207163806,0.00016162966167933935
2015-12-08,SH511880,22.585366592477385,9.506090691397677e-05
2015-12-09,SH511880,-20.326829933193835,-8.554668407705651e-05
2015-12-10,SH511880,22.585366592447542,9.506000326483899e-05
2015-12-11,SH511880,38.39512320719365,0.0001615866451233515
2015-12-14,SH511880,24.84390325170125,0.00010453917235738345
2015-12-15,SH511880,18.068293273940128,7.602054186255674e-05
2015-12-16,SH511880,36.136586547969785,0.0001520295263585173
2015-12-17,SH511880,15.809756614746107,6.65028073915813e-05
2015-12-18,SH511880,40.65365986641751,0.00017099584730272054
