trade_date,symbol,shares,adjusted_close,market_value
2015-07-29,SH511880,2400,110.07785029072076,264186.84069772984
2015-07-30,SH511880,2400,110.11011510013857,264264.2762403326
2015-07-31,SH513100,173800,1.526,265218.8
2015-08-03,SH513100,173800,1.528,265566.4
2015-08-04,SH513100,173800,1.511,262611.8
2015-08-05,SH513100,173800,1.502,261047.6
2015-08-06,SH513100,173800,1.52,264176.0
2015-08-07,SH513100,173800,1.497,260178.6
2015-08-10,SH511880,2300,110.1552858333235,253357.15741664407
2015-08-11,SH511880,2300,110.1552858333235,253357.15741664407
2015-08-12,SH513100,169800,1.529,259624.19999999998
2015-08-13,SH513100,169800,1.544,262171.2
2015-08-14,SH513100,169800,1.552,263529.60000000003
2015-08-17,SH513100,169800,1.557,264378.6
2015-08-18,SH513100,169800,1.577,267774.6
2015-08-19,SH513100,169800,1.558,264548.4
2015-08-20,SH513100,169800,1.537,260982.59999999998
2015-08-21,SH513100,169800,1.487,252492.6
2015-08-24,SH518880,99700,2.381,237385.69999999998
2015-08-25,SH518880,99700,2.368,236089.59999999998
2015-08-26,SH518880,99700,2.349,234195.30000000002
2015-08-27,SH518880,99700,2.322,231503.4
2015-08-28,SH518880,99700,2.333,232600.1
2015-08-31,SH518880,99700,2.339,233198.3
2015-09-01,SH518880,99700,2.354,234693.80000000002
2015-09-02,SH518880,99700,2.351,234394.7
2015-09-07,SH518880,99700,2.313,230606.1
2015-09-08,SH518880,99700,2.303,229609.1
2015-09-09,SH511880,2000,110.36178061359743,220723.56122719488
2015-09-10,SH511880,2000,110.37468653736455,220749.3730747291
2015-09-11,SH511880,2000,110.39727190395702,220794.54380791404
2015-09-14,SH511880,2000,110.40372486584059,220807.44973168118
2015-09-15,SH511880,2000,110.41340430866592,220826.80861733184
2015-09-16,SH511880,2000,110.42631023243304,220852.62046486608
2015-09-17,SH511880,2000,110.42415924513853,220848.31849027704
2015-09-18,SH511880,2000,110.44351813078922,220887.03626157844
2015-09-21,SH511880,2000,110.44674461173099,220893.48922346198
2015-09-22,SH511880,2000,110.45749954820359,220914.99909640718
2015-09-23,SH511880,2000,110.46287701643989,220925.75403287978
2015-09-24,SH511880,2000,110.46610349738168,220932.20699476337
2015-09-25,SH511880,2000,110.48223590209058,220964.47180418117
2015-09-28,SH511880,2000,110.50159478774125,221003.1895754825
2015-09-29,SH511880,2000,110.50912324327207,221018.24648654414
2015-09-30,SH511880,2000,110.55644496375153,221112.88992750307
2015-10-08,SH511880,2000,110.54246354633715,221084.9270926743
2015-10-09,SH511880,2000,110.5704263811659,221140.8527623318
2015-10-12,SZ159915,109000,2.22,241980.00000000003
2015-10-13,SH511880,2100,110.59623822870014,232252.1002802703
2015-10-14,SZ159915,107200,2.182,233910.4
2015-10-15,SH511880,2100,110.62742754447068,232317.59784338842
2015-10-16,SH518880,96900,2.402,232753.80000000002
2015-10-19,SZ159902,62000,3.722421068838407,230790.10626798123
2015-10-20,SZ159902,62000,3.8347445472269324,237754.1619280698
2015-10-21,SZ159902,62000,3.6027493255085767,223370.45818153175
2015-10-22,SH510660,152900,1.529,233784.09999999998
2015-10-23,SH510660,152900,1.577,241123.3
2015-10-26,SH510660,152900,1.587,242652.3
2015-10-27,SH510660,152900,1.59,243111.0
2015-10-28,SH510660,152900,1.56,238524.0
2015-10-29,SH510660,152900,1.572,240358.80000000002
2015-10-30,SH510660,152900,1.572,240358.80000000002
2015-11-02,SH518880,101500,2.34,237510.0
2015-11-03,SH511880,2100,110.77692116143986,232631.5344390237
2015-11-04,SH511880,2100,110.78122313602888,232640.56858566066
2015-11-05,SZ159902,59700,3.9386700085396793,235138.59950981886
2015-11-06,SZ159915,96200,2.548,245117.6
2015-11-09,SZ159915,96200,2.583,248484.6
2015-11-10,SZ159915,96200,2.609,250985.8
2015-11-11,SZ159915,96200,2.68,257816.00000000003
2015-11-12,SZ159903,193600,1.317,254971.19999999998
2015-11-13,SZ159903,193600,1.292,250131.2
2015-11-16,SZ159915,97500,2.67,260325.0
2015-11-17,SZ159915,97500,2.569,250477.5
2015-11-18,SZ159943,19600,12.723,249370.80000000002
2015-11-19,SH511880,2200,110.91673533558367,244016.81773828407
2015-11-20,SH511880,2200,110.93071675299805,244047.57685659573
2015-11-23,SZ159915,94700,2.619,248019.30000000002
2015-11-24,SZ159915,94700,2.663,252186.09999999998
2015-11-25,SZ159915,94700,2.746,260046.2
2015-11-26,SZ159915,94700,2.674,253227.8
2015-11-27,SZ159915,94700,2.496,236371.2
2015-11-30,SH511880,2100,110.96190606876858,233020.00274441403
2015-12-01,SH511880,2100,110.99954834642269,233099.05152748764
2015-12-02,SH511880,2100,111.00922778924803,233119.37835742085
2015-12-03,SH511880,2100,111.02428470030966,233150.9978706503
2015-12-04,SH511880,2100,111.04471907960762,233193.910067176
2015-12-07,SH511880,2100,111.06300247161103,233232.30519038317
2015-12-08,SH511880,2100,111.07375740808364,233254.89055697565
2015-12-09,SH511880,2100,111.0640779652583,233234.56372704243
2015-12-10,SH511880,2100,111.0748329017309,233257.1490936349
2015-12-11,SH511880,2100,111.09311629373433,233295.54421684207
2015-12-14,SH511880,2100,111.10494672385418,233320.3881200938
2015-12-15,SH511880,2100,111.11355067303225,233338.45641336773
2015-12-16,SH511880,2100,111.13075857138843,233374.5929999157
2015-12-17,SH511880,2100,111.13828702691926,233390.40275653044
2015-12-18,SH511880,2100,111.15764591256993,233431.05641639687
2015-12-21,SH511880,2100,111.15872140621718,233433.31495305608
2015-12-22,SH511880,2100,111.15334393798089,233422.02226975988
2015-12-23,SH511880,2100,111.16302338080622,233442.34909969306
2015-12-24,SH511880,2100,111.16947634268979,233455.90031964856
2015-12-25,SH510660,139800,1.71,239058.0
2015-12-28,SH510660,139800,1.683,235283.4
2015-12-29,SH518880,104900,2.248,235815.2
2015-12-30,SH518880,104900,2.245,235500.5
2015-12-31,SH518880,104900,2.232,234136.80000000002
2016-01-04,SH518880,104900,2.251,236129.9
2016-01-05,SH518880,104900,2.27,238123.0
2016-01-06,SH518880,104900,2.289,240116.1
2016-01-07,SH518880,104900,2.339,245361.1
2016-01-08,SH518880,104900,2.338,245256.2
2016-01-11,SH518880,104900,2.347,246200.3
2016-01-12,SH518880,104900,2.318,243158.2
2016-01-13,SH518880,104900,2.3,241269.99999999997
2016-01-14,SH518880,104900,2.317,243053.30000000002
2016-01-15,SH518880,104900,2.304,241689.59999999998
2016-01-18,SH518880,104900,2.313,242633.7
2016-01-19,SH518880,104900,2.311,242423.9
2016-01-20,SH518880,104900,2.329,244312.1
2016-01-21,SH518880,104900,2.35,246515.0
2016-01-22,SH518880,104900,2.335,244941.5
2016-01-25,SH518880,104900,2.339,245361.1
2016-01-26,SH518880,104900,2.379,249557.1
2016-01-27,SH518880,104900,2.375,249137.5
2016-01-28,SH518880,104900,2.361,247668.90000000002
2016-01-29,SH518880,104900,2.363,247878.7
2016-02-01,SH518880,104900,2.383,249976.7
2016-02-02,SH518880,104900,2.389,250606.09999999998
2016-02-03,SH518880,104900,2.399,251655.1
2016-02-04,SH518880,104900,2.421,253962.9
2016-02-05,SH518880,104900,2.451,257109.9
2016-02-15,SH518880,104900,2.547,267180.3
2016-02-16,SH511880,2300,111.6196058148339,256725.09337411798
2016-02-17,SH511880,2300,111.620717043699,256727.6492005077
2016-02-18,SH518880,104400,2.537,264862.8
2016-02-19,SH518880,104400,2.574,268725.6
2016-02-22,SH518880,104400,2.555,266742.0
2016-02-23,SH518880,104400,2.557,266950.8
2016-02-24,SH518880,104400,2.577,269038.8
2016-02-25,SH518880,104400,2.614,272901.6
2016-02-26,SH518880,104400,2.612,272692.8
2016-02-29,SH518880,104400,2.587,270082.80000000005
2016-03-01,SH518880,104400,2.626,274154.39999999997
2016-03-02,SH518880,104400,2.595,270918.0
2016-03-03,SH518880,104400,2.617,273214.8
2016-03-04,SH518880,104400,2.651,276764.39999999997
2016-03-07,SH518880,104400,2.649,276555.6
2016-03-08,SH518880,104400,2.662,277912.8
2016-03-09,SH518880,104400,2.634,274989.6
2016-03-10,SH518880,104400,2.618,273319.2
2016-03-11,SH518880,104400,2.651,276764.39999999997
2016-03-14,SH518880,104400,2.624,273945.60000000003
2016-03-15,SH510900,304400,0.881,268176.4
2016-03-16,SH510900,304400,0.876,266654.4
2016-03-17,SH510900,304400,0.894,272133.6
2016-03-18,SH510900,304400,0.901,274264.4
2016-03-21,SH510900,304400,0.908,276395.2
2016-03-22,SH510900,304400,0.902,274568.8
2016-03-23,SH510900,304400,0.899,273655.60000000003
2016-03-24,SH510900,304400,0.885,269394.0
2016-03-25,SH510630,195900,1.386,271517.39999999997
2016-03-28,SH510650,195700,1.368,267717.60000000003
2016-03-29,SH511880,2300,111.93074989706784,257440.72476325603
2016-03-30,SH511880,2300,111.92186006614686,257420.2781521378
2016-03-31,SH512070,163500,1.631,266668.5
2016-04-01,SZ159915,125900,2.097,264012.3
2016-04-05,SH510500,165600,1.6285,269679.60000000003
2016-04-06,SZ159915,124000,2.181,270444.0
2016-04-07,SZ159915,124000,2.145,265980.0
2016-04-08,SZ159915,124000,2.125,263500.0
2016-04-11,SH511880,2300,112.04631769904046,257706.53070779305
2016-04-12,SZ159915,122700,2.162,265277.39999999997
2016-04-13,SZ159915,122700,2.177,267117.9
2016-04-14,SZ159915,122700,2.212,271412.4
2016-04-15,SZ159915,122700,2.195,269326.5
2016-04-18,SZ159915,122700,2.16,265032.0
2016-04-19,SH511880,2300,112.11299143094773,257859.88029117978
2016-04-20,SH511880,2300,112.1163251175431,257867.54777034913
2016-04-21,SH511880,2300,112.12854863505943,257895.6618606367
2016-04-22,SH511880,2300,112.14966198349674,257944.2225620425
2016-04-25,SH511880,2300,112.15632935668746,257959.55752038117
2016-04-26,SH511880,2300,112.15744058555258,257962.11334677093
2016-04-27,SH518880,102600,2.601,266862.6
2016-04-28,SH518880,102600,2.613,268093.8
2016-04-29,SH518880,102600,2.66,272916.0
2016-05-03,SH518880,102600,2.702,277225.2
2016-05-04,SH511880,2400,112.216335715404,269319.2057169696
2016-05-05,SH518880,102600,2.675,274455.0
2016-05-06,SH518880,102600,2.68,274968.0
2016-05-09,SH518880,102600,2.67,273942.0
2016-05-10,SH518880,102600,2.657,272608.2
2016-05-11,SH518880,102600,2.669,273839.4
2016-05-12,SH518880,102600,2.66,272916.0
2016-05-13,SH518880,102600,2.682,275173.2
2016-05-16,SH518880,102600,2.695,276507.0
2016-05-17,SH518880,102600,2.682,275173.2
2016-05-18,SH518880,102600,2.681,275070.6
2016-05-19,SH518880,102600,2.64,270864.0
2016-05-20,SH518880,102600,2.638,270658.8
2016-05-23,SH511880,2400,112.35746178127441,269657.9082750586
2016-05-24,SH511880,2400,112.37079652765586,269689.9116663741
2016-05-25,SH511880,2400,112.37635267198146,269703.2464127555
2016-05-26,SH511880,2400,112.37968635857683,269711.2472605844
2016-05-27,SH511880,2400,112.39079864722804,269737.91675334726
2016-05-30,SH511880,2400,112.40746708020487,269777.9209924917
2016-05-31,SH511880,2400,112.40746708020487,269777.9209924917
2016-06-01,SH511880,2400,112.40968953793511,269783.2548910443
2016-06-02,SH511880,2400,112.4196905977212,269807.2574345309
2016-06-03,SH511880,2400,112.43635903069801,269847.2616736752
2016-06-06,SH511880,2400,112.44969377707947,269879.26506499073
2016-06-07,SH511880,2400,112.46413975232603,269913.9354055825
2016-06-08,SZ159920,248200,1.096,272027.2
2016-06-13,SZ159920,248200,1.062,263588.4
2016-06-14,SH511880,2300,112.51525628012162,258785.08944427973
2016-06-15,SH511880,2300,112.51636750898675,258787.6452706695
2016-06-16,SH511880,2300,112.52192365331234,258800.42440261837
2016-06-17,SH511880,2300,112.54970437494039,258864.3200623629
2016-06-20,SH511880,2300,112.55859420586135,258884.76667348112
2016-06-21,SH511880,2300,112.56303912132184,258894.98997904023
2016-06-22,SH511880,2300,112.5663728079172,258902.65745820958
2016-06-23,SZ159902,77800,3.37495311232811,262571.352139127
2016-06-24,SZ159902,77800,3.3224655056045007,258487.81633603017
2016-06-27,SH511880,2200,112.5663728079172,247646.02017741784
2016-06-28,SH518880,91100,2.817,256628.7
2016-06-29,SH518880,91100,2.83,257813.0
2016-06-30,SH518880,91100,2.818,256719.80000000002
2016-07-01,SH518880,91100,2.858,260363.80000000002
2016-07-04,SH518880,91100,2.899,264098.9
2016-07-05,SH518880,91100,2.89,263279.0
2016-07-06,SH518880,91100,2.947,268471.7
2016-07-07,SH518880,91100,2.936,267469.6
2016-07-08,SH518880,91100,2.916,265647.6
2016-07-11,SH518880,91100,2.942,268016.2
2016-07-12,SH518880,91100,2.919,265920.9
2016-07-13,SH518880,91100,2.892,263461.2
2016-07-14,SH510630,166000,1.591,264106.0
2016-07-15,SH510630,166000,1.601,265766.0
2016-07-18,SH510630,166000,1.591,264106.0
2016-07-19,SH510630,166000,1.567,260122.0
2016-07-20,SH510660,177400,1.472,261132.8
2016-07-21,SH510660,177400,1.475,261665.00000000003
2016-07-22,SH510660,177400,1.465,259891.0
2016-07-25,SH511880,2300,112.85084739738825,259556.94901399297
2016-07-26,SH511880,2300,112.84306879533239,259539.05822926448
2016-07-27,SZ159920,221300,1.167,258257.1
2016-07-28,SH511880,2200,112.88196180561162,248340.31597234556
2016-07-29,SH511880,2200,112.90418638291405,248389.2100424109
2016-08-01,SH511880,2200,112.91085375610477,248403.8782634305
2016-08-02,SH513030,284700,0.898,255660.6
2016-08-03,SH513030,284700,0.885,251959.5
2016-08-04,SH513100,151900,1.656,251546.4
2016-08-05,SH513100,151900,1.668,253369.19999999998
2016-08-08,SH513100,151900,1.688,256407.19999999998
2016-08-09,SZ159920,216300,1.179,255017.7
2016-08-10,SH510880,84200,3.02801676343126,254959.0114809121
2016-08-11,SZ159920,217600,1.187,258291.2
2016-08-12,SZ159920,217600,1.194,259814.4
2016-08-15,SH513100,153000,1.698,259794.0
2016-08-16,SH513030,281900,0.931,262448.9
2016-08-17,SH513030,281900,0.933,263012.7
2016-08-18,SH513030,281900,0.931,262448.9
2016-08-19,SH510880,84100,3.131163771425982,263330.8731769251
2016-08-22,SH513030,283300,0.933,264318.9
2016-08-23,SH513030,283300,0.93,263469.0
2016-08-24,SH510880,84600,3.1050806199790415,262689.8204502269
2016-08-25,SZ159920,218000,1.207,263126.0
2016-08-26,SH513030,284400,0.925,263070.0
2016-08-29,SH513030,284400,0.924,262785.60000000003
2016-08-30,SH513030,284400,0.928,263923.2
2016-08-31,SH511880,2300,113.1364332157244,260213.79639616612
2016-09-01,SH511880,2300,113.14754550437561,260239.35466006392
2016-09-02,SH511880,2300,113.1631027084873,260275.13622952078
2016-09-05,SH511880,2300,113.16977008167804,260290.47118785948
2016-09-06,SH511880,2300,113.18199359919436,260318.58527814702
2016-09-07,SZ159920,209600,1.262,264515.2
2016-09-08,SZ159920,209600,1.27,266192.0
2016-09-09,SZ159920,209600,1.295,271432.0
2016-09-12,SH510900,250600,1.041,260874.59999999998
2016-09-13,SH511880,2300,113.25533470429237,260487.26981987245
2016-09-14,SH511880,2300,113.28978279911114,260566.5004379556
2016-09-19,SH511880,2300,113.28200419705527,260548.60965322712
2016-09-20,SH511880,2300,113.27755928159479,260538.386347668
2016-09-21,SH511880,2300,113.2831154259204,260551.16547961693
2016-09-22,SH511880,2300,113.27200313726918,260525.60721571912
2016-09-23,SZ159920,207700,1.27,263779.0
2016-09-26,SZ159920,207700,1.248,259209.6
2016-09-27,SH511880,2200,113.30645123208795,249274.1927105935
2016-09-28,SH511880,2200,113.3297870382555,249325.53148416211
2016-09-29,SH511880,2200,113.3408993269067,249349.97851919473
2016-09-30,SH511880,2200,113.41535166086983,249513.77365391364
2016-10-10,SH511880,2200,113.4242414917908,249533.33128193975
2016-10-11,SH511880,2200,113.42757517838616,249540.66539244956
2016-10-12,SH511880,2200,113.45313344228394,249596.89357302466
2016-10-13,SH511880,2200,113.46424573093516,249621.34060805736
2016-10-14,SH511880,2200,113.49313768142831,249684.90289914227
2016-10-17,SH511880,2200,113.49091522369807,249680.01349213574
2016-10-18,SH511880,2200,113.47869170618175,249653.12175359984
2016-10-19,SH511880,2200,113.49424891029344,249687.34760264555
2016-10-20,SH511880,2200,113.48758153710271,249672.67938162596
2016-10-21,SH511880,2200,113.51202857213538,249726.46285869784
2016-10-24,SH511880,2200,113.51091734327025,249724.01815519456
2016-10-25,SH510500,151300,1.7155,259555.15
2016-10-26,SH510060,167300,1.539,257474.69999999998
2016-10-27,SH510060,167300,1.531,256136.3
2016-10-28,SH510060,167300,1.53,255969.0
2016-10-31,SH511880,2200,113.57981353290778,249875.5897723971
2016-11-01,SH511880,2200,113.59314827928922,249904.9262144363
2016-11-02,SH512880,237900,1.064,253125.6
2016-11-03,SH511880,2200,113.62537391637774,249975.82261603102
2016-11-04,SH512070,144000,1.746,251424.0
2016-11-07,SH511880,2200,113.65537709573601,250041.82961061923
2016-11-08,SH511880,2200,113.66204446892674,250056.49783163882
2016-11-09,SH512880,230000,1.078,247940.00000000003
2016-11-10,SH511880,2200,113.66648938438723,250066.2766456519
2016-11-11,SH512880,228100,1.133,258437.3
2016-11-14,SH512070,143600,1.812,260203.2
2016-11-15,SH510880,80800,3.2070420301807205,259128.99603860223
2016-11-16,SH512880,227700,1.14,259577.99999999997
2016-11-17,SH512880,227700,1.136,258667.19999999998
2016-11-18,SH512880,227700,1.119,254796.3
2016-11-21,SH512880,227700,1.119,254796.3
2016-11-22,SH512880,227700,1.135,258439.5
2016-11-23,SH512880,227700,1.126,256390.19999999998
2016-11-24,SH510300,68000,3.7733911018160318,256590.59492349016
2016-11-25,SH512880,226300,1.141,258208.30000000002
2016-11-28,SH513500,153800,1.666,256230.8
2016-11-29,SH512880,225900,1.139,257300.1
2016-11-30,SH512880,225900,1.13,255266.99999999997
2016-12-01,SH510060,152000,1.679,255208.0
2016-12-02,SH510880,76200,3.3291586028641262,253681.88553824642
2016-12-05,SH510880,76200,3.2864770823145864,250429.5536723715
2016-12-06,SH511880,2100,113.87095549556953,239129.00654069602
2016-12-07,SH511880,2100,113.87206672443466,239131.3401213128
2016-12-08,SH511880,2100,113.88762392854636,239164.01024994737
2016-12-09,SH513100,138100,1.784,246370.4
2016-12-12,SH513500,140300,1.798,252259.4
2016-12-13,SH513500,140300,1.872,262641.60000000003
2016-12-14,SH513500,140300,1.842,258432.6
2016-12-15,SH513500,140300,1.795,251838.5
2016-12-16,SH513500,140300,1.842,258432.6
2016-12-19,SH513500,140300,1.876,263202.8
2016-12-20,SH513500,140300,1.897,266149.1
2016-12-21,SH513500,140300,1.982,278074.6
2016-12-22,SH513500,140300,1.97,276391.0
2016-12-23,SH513500,140300,1.904,267131.2
2016-12-26,SH513500,140300,1.911,268113.3
2016-12-27,SH513500,140300,1.84,258152.0
2016-12-28,SH513500,140300,1.677,235283.1
2016-12-29,SH513030,223700,0.968,216541.6
2016-12-30,SH513030,223700,0.977,218554.9
2017-01-03,SH513030,223700,0.99,221463.0
2017-01-04,SH511880,1900,114.08368963378896,216759.01030419904
2017-01-05,SH513030,225400,0.981,221117.4
2017-01-06,SH511880,1900,114.11559255018261,216819.62584534695
2017-01-09,SH511880,1900,114.11901071979622,216826.12036761284
2017-01-10,SH511880,1900,114.14065912734905,216867.2523419632
2017-01-11,SH513030,226000,0.982,221932.0
2017-01-12,SH513030,226000,0.986,222836.0
2017-01-13,SH513030,226000,0.979,221254.0
2017-01-16,SH513030,226000,0.986,222836.0
2017-01-17,SH513030,226000,0.974,220124.0
2017-01-18,SH518880,81700,2.685,219364.5
2017-01-19,SH518880,81700,2.662,217485.4
2017-01-20,SH518880,81700,2.668,217975.6
2017-01-23,SH518880,81700,2.681,219037.7
2017-01-24,SH518880,81700,2.677,218710.9
2017-01-25,SH518880,81700,2.651,216586.69999999998
2017-01-26,SZ159920,171100,1.272,217639.2
2017-02-03,SH510900,201500,1.064,214396.0
2017-02-06,SZ159920,169600,1.27,215392.0
2017-02-07,SZ159920,169600,1.275,216239.99999999997
2017-02-08,SZ159920,169600,1.285,217936.0
2017-02-09,SZ159920,169600,1.286,218105.6
2017-02-10,SZ159920,169600,1.295,219632.0
2017-02-13,SZ159920,169600,1.3,220480.0
2017-02-14,SH513100,114300,1.915,218884.5
2017-02-15,SH513100,114300,1.929,220484.7
2017-02-16,SH513100,114300,1.938,221513.4
2017-02-17,SH513100,114300,1.931,220713.30000000002
2017-02-20,SH510900,193700,1.15,222754.99999999997
2017-02-21,SH510900,193700,1.147,222173.9
2017-02-22,SH510900,193700,1.157,224110.9
2017-02-23,SH510900,193700,1.156,223917.19999999998
2017-02-24,SH510900,193700,1.147,222173.9
2017-02-27,SH510900,193700,1.133,219462.1
2017-02-28,SH513100,112800,1.955,220524.0
2017-03-01,SH513100,112800,1.947,219621.6
2017-03-02,SZ159902,66500,3.336112283352639,221851.4668429505
2017-03-03,SZ159902,66500,3.367604847386805,223945.72235122256
2017-03-06,SH513500,137500,1.678,230725.0
2017-03-07,SH513500,137500,1.628,223849.99999999997
2017-03-08,SH513500,137500,1.595,219312.5
2017-03-09,SH513500,137500,1.556,213950.0
2017-03-10,SH513500,137500,1.59,218625.0
2017-03-13,SH513500,137500,1.603,220412.5
2017-03-14,SH513500,137500,1.617,222337.5
2017-03-15,SH513500,137500,1.594,219175.0
2017-03-16,SH513100,110300,2.04,225012.0
2017-03-17,SH513500,139800,1.611,225217.8
2017-03-20,SH513500,139800,1.612,225357.6
2017-03-21,SH513500,139800,1.615,225777.0
2017-03-22,SH513500,139800,1.555,217389.0
2017-03-23,SZ159902,64300,3.4326894797240812,220721.93354625843
2017-03-24,SH510500,129300,1.71375,221587.875
2017-03-27,SZ159902,64000,3.4410874967998586,220229.59979519094
2017-03-28,SZ159902,64000,3.43688848826197,219960.86324876608
2017-03-29,SZ159902,64000,3.4232417105138313,219087.4694728852
2017-03-30,SH511880,1900,114.84138389813795,218198.6294064621
2017-03-31,SH511880,1900,114.90291095118283,218315.53080724739
2017-04-05,SH511880,1900,114.92341996886445,218354.49794084247
2017-04-06,SH511880,1900,114.9632986143565,218430.26736727735
2017-04-07,SZ159920,164400,1.327,218158.8
2017-04-10,SH518880,78100,2.808,219304.8
2017-04-11,SH518880,78100,2.814,219773.4
2017-04-12,SH518880,78100,2.842,221960.2
2017-04-13,SH518880,78100,2.853,222819.30000000002
2017-04-14,SH518880,78100,2.859,223287.9
2017-04-17,SH518880,78100,2.852,222741.19999999998
2017-04-18,SH518880,78100,2.843,222038.3
2017-04-19,SH518880,78100,2.841,221882.1
2017-04-20,SH518880,78100,2.836,221491.59999999998
2017-04-21,SH518880,78100,2.827,220788.69999999998
2017-04-24,SH518880,78100,2.805,219070.5
2017-04-25,SH518880,78100,2.807,219226.69999999998
2017-04-26,SH518880,78100,2.794,218211.4
2017-04-27,SH518880,78100,2.802,218836.2
2017-04-28,SH511880,1800,115.22763706447525,207409.74671605544
2017-05-02,SH511880,1800,115.24814608215686,207446.66294788235
2017-05-03,SH511880,1800,115.26067937074008,207469.22286733214
2017-05-04,SH511880,1800,115.2754914390657,207495.88459031825
2017-05-05,SH511880,1800,115.30511557571694,207549.20803629048
2017-05-08,SH511880,1800,115.32334581365616,207582.0224645811
2017-05-09,SH513030,192900,1.128,217591.19999999998
2017-05-10,SH513030,192900,1.142,220291.8
2017-05-11,SH513030,192900,1.162,224149.8
2017-05-12,SH513030,192900,1.133,218555.7
2017-05-15,SH513030,192900,1.143,220484.7
2017-05-16,SH513030,192900,1.137,219327.3
2017-05-17,SH513050,173100,1.273,220356.3
2017-05-18,SH513050,173100,1.256,217413.6
2017-05-19,SZ159920,157900,1.389,219323.1
2017-05-22,SH513050,174100,1.3,226330.0
2017-05-23,SH513050,174100,1.338,232945.80000000002
2017-05-24,SH513050,174100,1.293,225111.3
2017-05-25,SZ159920,159400,1.406,224116.4
2017-05-26,SZ159920,159400,1.405,223957.0
2017-05-31,SZ159920,159400,1.403,223638.2
2017-06-01,SZ159920,159400,1.395,222363.0
2017-06-02,SH513100,106300,2.117,225037.1
2017-06-05,SZ159920,160800,1.403,225602.4
2017-06-06,SZ159920,160800,1.409,226567.2
2017-06-07,SZ159920,160800,1.409,226567.2
2017-06-08,SH510880,65500,3.4924456400863324,228755.18942565477
2017-06-09,SH510880,65500,3.4973507603673526,229076.47480406158
2017-06-12,SH510880,65500,3.503482160718628,229478.08152707014
2017-06-13,SH510880,65500,3.5132924012806686,230120.6522838838
2017-06-14,SH510880,65500,3.4691463187514873,227229.08387822242
2017-06-15,SH510880,65500,3.4507521176976614,226024.26370919682
2017-06-16,SH510810,228200,0.989,225689.8
2017-06-19,SH510810,228200,0.996,227287.2
2017-06-20,SH510810,228200,0.994,226830.8
2017-06-21,SH510810,228200,1.008,230025.6
2017-06-22,SH510300,58900,3.9043385648540294,229965.54146990232
2017-06-23,SH510300,58900,3.9421817799661563,232194.5068400066
2017-06-26,SH510300,58900,3.9908373422531764,235060.3194587121
2017-06-27,SZ159902,67000,3.4893760949855794,233788.19836403383
2017-06-28,SZ159902,67000,3.474679565102969,232803.5308618989
2017-06-29,SZ159902,67000,3.511420889809496,235265.19961723624
2017-06-30,SZ159902,67000,3.516669650481857,235616.86658228442
2017-07-03,SZ159902,67000,3.5061721291371346,234913.532652188
2017-07-04,SZ159902,67000,3.4883263428511073,233717.8649710242
2017-07-05,SZ159902,67000,3.5282169239610512,236390.53390539045
2017-07-06,SZ159902,67000,3.5198189068852734,235827.86676131331
2017-07-07,SZ159902,67000,3.5261174196921066,236249.86711937113
2017-07-10,SZ159902,67000,3.500923368464774,234561.86568713986
2017-07-11,SH511880,2000,116.07534312864912,232150.68625729825
2017-07-12,SH511880,2000,116.08673702736115,232173.47405472232
2017-07-13,SH511880,2000,116.09699153620197,232193.98307240393
2017-07-14,SH511880,2000,116.11636116401239,232232.72232802477
2017-07-17,SH511880,2000,116.14028835130762,232280.57670261525
2017-07-18,SH511880,2000,116.14142774117882,232282.85548235764
2017-07-19,SH511880,2000,116.14484591079243,232289.69182158486
2017-07-20,SH511880,2000,116.15965797911804,232319.31595823608
2017-07-21,SH511880,2000,116.19611845499648,232392.23690999296
2017-07-24,SH511880,2000,116.2120699131933,232424.1398263866
2017-07-25,SH510880,63000,3.703365812170198,233312.0461667225
2017-07-26,SH510880,63000,3.6849716111163726,232153.21150033147
2017-07-27,SH510880,63000,3.6849716111163726,232153.21150033147
2017-07-28,SH510880,63000,3.6825190509758627,231998.70021147936
2017-07-31,SZ159920,158300,1.476,233650.8
2017-08-01,SZ159920,158300,1.491,236025.30000000002
2017-08-02,SZ159920,158300,1.504,238083.2
2017-08-03,SZ159920,158300,1.493,236341.90000000002
2017-08-04,SZ159920,158300,1.487,235392.1
2017-08-07,SH518880,86700,2.725,236257.5
2017-08-08,SZ159920,157700,1.5,236550.0
2017-08-09,SZ159920,157700,1.494,235603.8
2017-08-10,SZ159920,157700,1.475,232607.5
2017-08-11,SH518880,83100,2.763,229605.3
2017-08-14,SH518880,83100,2.76,229355.99999999997
2017-08-15,SH518880,83100,2.74,227694.00000000003
2017-08-16,SH510500,137000,1.66125,227591.24999999997
2017-08-17,SZ159949,309400,0.741,229265.4
2017-08-18,SZ159915,131000,1.733,227023.0
2017-08-21,SZ159949,309000,0.734,226806.0
2017-08-22,SZ159949,309000,0.721,222789.0
2017-08-23,SZ159949,309000,0.725,224025.0
2017-08-24,SZ159949,309000,0.719,222171.0
2017-08-25,SH511880,1800,116.6097169782426,209897.49056083668
2017-08-28,SZ159949,302900,0.744,225357.6
2017-08-29,SH512660,250600,0.891,223284.6
2017-08-30,SZ159949,300900,0.74,222666.0
2017-08-31,SZ159949,300900,0.745,224170.5
2017-09-01,SZ159949,300900,0.752,226276.8
2017-09-04,SZ159949,300900,0.76,228684.0
